seed,window,rate,drift_hit,drift_nohit,delta_drift,ratio_guarded,guard_triggered,frac_hit
314,19,0.001,0.5579,0.1886,0.3693,2.958,False,0.1
314,20,0.001,,0.9485,,,False,0.0
314,21,0.001,,0.8886,,,False,0.1429
314,22,0.001,,0.0148,,,False,0.0
314,23,0.001,,0.6268,,,False,0.0
314,24,0.001,,0.3857,,,False,0.0
314,25,0.001,,0.5069,,,False,0.0
456,2,0.001,,0.1584,,,False,0.0
456,3,0.001,,0.2612,,,False,0.0
456,4,0.001,,0.1875,,,False,0.0
456,5,0.001,,0.4208,,,False,0.0769
456,6,0.001,,0.2903,,,False,0.0
456,7,0.001,,0.3815,,,False,0.0769
456,8,0.001,0.0,0.5587,-0.5587,0.0,False,0.0909
456,9,0.001,0.0,0.3133,-0.3133,0.0,False,0.0556
456,10,0.001,,0.2847,,,False,0.0
456,11,0.001,,0.1079,,,False,0.0769
456,12,0.001,,0.2235,,,False,0.0
456,13,0.001,,0.488,,,False,0.0
456,14,0.001,,0.6667,,,False,0.0
456,15,0.001,,0.898,,,False,0.0
456,16,0.001,,0.5548,,,False,0.0
456,17,0.001,,0.8165,,,False,0.3333
456,18,0.001,,0.486,,,False,0.0
456,19,0.001,,0.3894,,,False,0.0
456,20,0.001,,0.4985,,,False,0.0
456,21,0.001,,0.5349,,,False,0.0
456,22,0.001,,0.2924,,,False,0.0
456,23,0.001,,0.5183,,,False,0.0
456,24,0.001,,0.5183,,,False,0.0
456,25,0.001,,0.3583,,,False,0.0
789,2,0.001,,0.2019,,,False,0.0
789,3,0.001,,0.1477,,,False,0.0882
789,4,0.001,1.0,0.4293,0.5707,2.329,False,0.0769
789,5,0.001,,0.344,,,False,0.0
789,6,0.001,,0.149,,,False,0.0
789,7,0.001,,0.2644,,,False,0.0
789,8,0.001,,0.3841,,,False,0.0435
789,9,0.001,,0.4446,,,False,0.0
789,10,0.001,,0.4132,,,False,0.0
789,11,0.001,,0.422,,,False,0.0
789,12,0.001,,0.2692,,,False,0.0
789,13,0.001,,0.3214,,,False,0.0
789,14,0.001,,0.6578,,,False,0.0
789,15,0.001,,0.3985,,,False,0.0
789,16,0.001,,0.5247,,,False,0.0
789,17,0.001,,0.3841,,,False,0.0
789,18,0.001,,0.5289,,,False,0.12
789,19,0.001,,0.5264,,,False,0.0
789,20,0.001,,0.3188,,,False,0.1111
789,21,0.001,0.0,0.5552,-0.5552,0.0,False,0.1875
789,22,0.001,0.6776,0.4246,0.253,1.596,False,0.25
789,23,0.001,0.4369,0.4085,0.0284,1.07,False,0.2143
789,24,0.001,1.0,0.551,0.449,1.815,False,0.0909
789,25,0.001,0.5579,0.4679,0.09,1.192,False,0.1429
999,2,0.001,,0.3307,,,False,0.0
999,3,0.001,,0.2793,,,False,0.0
999,4,0.001,,0.4287,,,False,0.0
999,5,0.001,,0.1724,,,False,0.0556
999,6,0.001,0.0,0.1854,-0.1854,0.0,False,0.0769
999,7,0.001,,0.2352,,,False,0.0
999,8,0.001,,0.4003,,,False,0.1
999,9,0.001,,0.6242,,,False,0.0
999,10,0.001,,0.402,,,False,0.0
999,11,0.001,,0.3042,,,False,0.0
999,12,0.001,,0.6327,,,False,0.0
999,13,0.001,,0.4122,,,False,0.0
999,14,0.001,,0.2624,,,False,0.0
999,15,0.001,,0.2121,,,False,0.0
999,16,0.001,,0.2225,,,False,0.0476
999,17,0.001,,0.2613,,,False,0.0
999,18,0.001,,0.3122,,,False,0.0
999,19,0.001,,0.4001,,,False,0.0
999,20,0.001,,0.4681,,,False,0.1429
999,21,0.001,,0.5774,,,False,0.0
999,22,0.001,,0.7105,,,False,0.0
999,23,0.001,,0.3287,,,False,0.0
999,24,0.001,,0.8205,,,False,0.0714
999,25,0.001,,0.7682,,,False,0.0
1337,2,0.001,,0.397,,,False,0.0
1337,3,0.001,,0.5477,,,False,0.05
1337,4,0.001,,0.3806,,,False,0.0
1337,5,0.001,,0.395,,,False,0.0556
1337,6,0.001,0.0,0.3916,-0.3916,0.0,False,0.0476
1337,7,0.001,1.0,0.4496,0.5504,2.224,False,0.0769
1337,10,0.001,,0.2379,,,False,0.0
1337,11,0.001,,0.4001,,,False,0.0
1337,12,0.001,,0.3073,,,False,0.0
1337,13,0.001,,0.4233,,,False,0.0
1337,14,0.001,,0.4431,,,False,0.0952
1337,15,0.001,0.0,0.5819,-0.5819,0.0,False,0.0667
1337,16,0.001,,0.63,,,False,0.0
1337,17,0.001,,0.385,,,False,0.0
1337,18,0.001,,0.5069,,,False,0.0
1337,19,0.001,,0.4028,,,False,0.2
1337,20,0.001,,0.2745,,,False,0.0
1337,21,0.001,,0.2004,,,False,0.0909
1337,22,0.001,0.0,0.1005,-0.1005,0.0,False,0.1538
1337,23,0.001,,0.5505,,,False,0.0
1337,24,0.001,,0.4863,,,False,0.0
1337,25,0.001,,0.6632,,,False,0.0556
2024,2,0.001,,0.2805,,,False,0.0
2024,3,0.001,,0.3909,,,False,0.0588
2024,4,0.001,1.0,0.0808,0.9192,12.376,False,0.125
2024,5,0.001,0.0,0.2848,-0.2848,0.0,False,0.05
2024,6,0.001,,0.1193,,,False,0.0
2024,7,0.001,,0.7504,,,False,0.0
2024,8,0.001,,0.7485,,,False,0.1429
2024,9,0.001,1.0,0.5547,0.4453,1.803,False,0.0769
2024,10,0.001,,0.6332,,,False,0.0
2024,11,0.001,,0.2989,,,False,0.125
2024,12,0.001,,0.4263,,,False,0.0
2024,13,0.001,,0.4092,,,False,0.0625
2024,14,0.001,,0.385,,,False,0.0
2024,15,0.001,,0.468,,,False,0.0588
2024,16,0.001,,0.2774,,,False,0.0
2024,17,0.001,,0.398,,,False,0.0
2024,18,0.001,,0.468,,,False,0.0
2024,19,0.001,,0.2479,,,False,0.0
2024,20,0.001,,0.105,,,False,0.0
2024,21,0.001,,0.2206,,,False,0.0
2024,22,0.001,,0.2593,,,False,0.0909
2024,23,0.001,1.0,0.1809,0.8191,5.528,False,0.1111
2024,24,0.001,0.5579,0.2833,0.2746,1.969,False,0.1429
2024,25,0.001,0.5579,0.5716,-0.0137,0.976,False,0.1111
7,2,0.002,0.4369,0.0857,0.3512,5.098,False,0.0704
7,3,0.002,0.6776,0.3538,0.3238,1.915,False,0.125
7,4,0.002,,0.347,,,False,0.0
7,5,0.002,,0.2267,,,False,0.0
7,6,0.002,,0.0133,,,False,0.0909
7,7,0.002,0.7408,0.4704,0.2704,1.575,False,0.2667
7,8,0.002,0.2209,0.5743,-0.3534,0.385,False,0.1429
7,9,0.002,0.5579,0.2586,0.2993,2.157,False,0.0833
7,10,0.002,0.0,0.3652,-0.3652,0.0,False,0.0625
7,11,0.002,0.0,0.4455,-0.4455,0.0,False,0.1579
7,12,0.002,,0.3873,,,False,0.0
7,13,0.002,,0.5517,,,False,0.0909
7,14,0.002,0.0,0.4259,-0.4259,0.0,False,0.0345
7,15,0.002,,0.2858,,,False,0.0
7,16,0.002,,0.4649,,,False,0.0
7,17,0.002,,0.2519,,,False,0.0
7,18,0.002,,0.6376,,,False,0.0
7,19,0.002,,0.3541,,,False,0.2381
7,20,0.002,,0.3174,,,False,0.0
7,21,0.002,,0.2278,,,False,0.0
7,22,0.002,,0.2278,,,False,0.2
7,23,0.002,,0.4863,,,False,0.0
7,24,0.002,,0.4863,,,False,0.0
7,25,0.002,,0.3122,,,False,0.0
42,2,0.002,1.0,0.2538,0.7462,3.94,False,0.0455
42,3,0.002,,0.3135,,,False,0.0
42,4,0.002,,0.5257,,,False,0.25
42,5,0.002,,0.3227,,,False,0.0
42,6,0.002,,0.4555,,,False,0.0
42,7,0.002,,0.3996,,,False,0.0
42,8,0.002,,0.2648,,,False,0.25
42,9,0.002,,0.3592,,,False,0.0
42,10,0.002,,0.3476,,,False,0.125
42,11,0.002,0.0,0.3291,-0.3291,0.0,False,0.1429
42,12,0.002,,0.3274,,,False,0.0
42,13,0.002,,0.2564,,,False,0.125
42,14,0.002,,0.472,,,False,0.0
42,15,0.002,,0.2923,,,False,0.0
42,16,0.002,,0.6053,,,False,0.0
42,17,0.002,,0.4191,,,False,0.0625
42,18,0.002,0.0,0.2916,-0.2916,0.0,False,0.0909
42,19,0.002,0.0,0.0509,-0.0509,0.0,False,0.2
42,20,0.002,0.0,0.3759,-0.3759,0.0,False,0.0714
42,21,0.002,0.0,0.2094,-0.2094,0.0,False,0.0588
42,22,0.002,0.0,0.3523,-0.3523,0.0,False,0.0714
42,23,0.002,0.7408,0.3948,0.346,1.876,False,0.2667
42,24,0.002,0.7408,0.4533,0.2875,1.634,False,0.1
42,25,0.002,,0.4948,,,False,0.0
55,2,0.002,,0.1298,,,False,0.0
55,3,0.002,,0.2148,,,False,0.0333
55,4,0.002,,0.4171,,,False,0.0
55,5,0.002,,0.3552,,,False,0.0
55,6,0.002,,0.4094,,,False,0.0769
55,7,0.002,0.0,0.502,-0.502,0.0,False,0.2
55,8,0.002,,0.7408,,,False,0.0
55,9,0.002,,0.6023,,,False,0.1579
55,10,0.002,,0.4004,,,False,0.0
55,11,0.002,,0.1885,,,False,0.0
55,12,0.002,,0.4153,,,False,0.1875
55,13,0.002,,0.4134,,,False,0.0
55,14,0.002,,0.7729,,,False,0.1053
55,15,0.002,,0.3358,,,False,0.0
55,16,0.002,,0.3285,,,False,0.1667
55,17,0.002,0.3714,0.3879,-0.0165,0.957,False,0.2857
55,18,0.002,,0.6701,,,False,0.0
55,19,0.002,,0.3177,,,False,0.0
55,20,0.002,,0.1573,,,False,0.1333
55,21,0.002,0.0,0.4434,-0.4434,0.0,False,0.0526
55,22,0.002,0.0,0.5108,-0.5108,0.0,False,0.0909
55,23,0.002,0.0,0.3468,-0.3468,0.0,False,0.0833
55,24,0.002,,0.4241,,,False,0.0
55,25,0.002,,0.2545,,,False,0.0
123,2,0.002,0.0,0.4051,-0.4051,0.0,False,0.0405
123,3,0.002,0.0,0.3538,-0.3538,0.0,False,0.1034
123,4,0.002,,0.387,,,False,0.0
123,5,0.002,,0.2168,,,False,0.0833
123,6,0.002,,0.3289,,,False,0.0
123,7,0.002,,0.3758,,,False,0.0
123,8,0.002,,0.4117,,,False,0.0
123,9,0.002,,0.3654,,,False,0.0625
123,10,0.002,,0.2541,,,False,0.0
123,11,0.002,,0.3551,,,False,0.0
123,12,0.002,,0.7232,,,False,0.0
123,13,0.002,,0.5579,,,False,0.2
123,14,0.002,,0.4755,,,False,0.0
123,15,0.002,,0.4773,,,False,0.0
123,16,0.002,,0.2367,,,False,0.1579
123,17,0.002,0.6776,0.2901,0.3875,2.336,False,0.0526
123,18,0.002,,0.2695,,,False,0.0
123,19,0.002,,0.1873,,,False,0.0
123,20,0.002,,0.3122,,,False,0.0
123,21,0.002,,0.5306,,,False,0.0
123,22,0.002,,0.2976,,,False,0.0
123,23,0.002,,0.5032,,,False,0.0769
123,24,0.002,1.0,0.475,0.525,2.105,False,0.1304
123,25,0.002,,0.3145,,,False,0.0
314,2,0.002,0.4863,0.1256,0.3607,3.872,False,0.0704
314,3,0.002,0.6291,0.1791,0.45,3.513,False,0.0625
314,4,0.002,,0.1848,,,False,0.0
314,5,0.002,,0.3287,,,False,0.2857
314,6,0.002,,0.3189,,,False,0.0
314,7,0.002,,0.3429,,,False,0.1818
314,8,0.002,,0.3423,,,False,0.0
314,9,0.002,,0.4001,,,False,0.0
314,10,0.002,,0.0,,,True,0.0
314,11,0.002,,0.4516,,,False,0.0
314,12,0.002,,0.313,,,False,0.0
314,13,0.002,,0.4269,,,False,0.2105
314,14,0.002,,0.2648,,,False,0.0
314,15,0.002,,1.0,,,False,0.0526
314,16,0.002,1.0,0.9517,0.0483,1.051,False,0.0588
314,17,0.002,0.5579,0.359,0.1989,1.554,False,0.125
314,18,0.002,0.2209,0.4436,-0.2227,0.498,False,0.2667
314,19,0.002,0.2209,0.618,-0.3971,0.357,False,0.1818
314,20,0.002,,0.5974,,,False,0.0
314,21,0.002,,0.2168,,,False,0.2143
314,22,0.002,,0.2673,,,False,0.0
314,23,0.002,,0.3004,,,False,0.0
314,24,0.002,,0.3984,,,False,0.0
314,25,0.002,,0.3297,,,False,0.0
456,2,0.002,,0.1506,,,False,0.0
456,3,0.002,,0.2612,,,False,0.0
456,4,0.002,,0.2664,,,False,0.0769
456,5,0.002,0.0,0.3809,-0.3809,0.0,False,0.125
456,6,0.002,,0.4708,,,False,0.0
456,7,0.002,,0.4118,,,False,0.1765
456,8,0.002,0.5579,0.4102,0.1477,1.36,False,0.1667
456,9,0.002,,0.4278,,,False,0.0
456,10,0.002,,0.4209,,,False,0.0
456,11,0.002,,0.2343,,,False,0.0
456,12,0.002,,0.4884,,,False,0.1429
456,13,0.002,,0.6152,,,False,0.0
456,14,0.002,,0.4559,,,False,0.0
456,15,0.002,,0.2538,,,False,0.0588
456,16,0.002,,0.468,,,False,0.0
456,17,0.002,,0.6554,,,False,0.0
456,18,0.002,,0.5128,,,False,0.16
456,19,0.002,0.5579,0.3847,0.1732,1.45,False,0.0625
456,20,0.002,1.0,0.5186,0.4814,1.928,False,0.2222
456,21,0.002,0.5579,0.3723,0.1856,1.499,False,0.2
456,22,0.002,0.0,0.2792,-0.2792,0.0,False,0.3077
456,23,0.002,0.5579,0.4273,0.1306,1.306,False,0.05
456,24,0.002,1.0,0.4264,0.5736,2.345,False,0.4286
456,25,0.002,,0.3714,,,False,0.0
789,2,0.002,0.0,0.1809,-0.1809,0.0,False,0.0135
789,3,0.002,,0.2279,,,False,0.0
789,4,0.002,,0.3626,,,False,0.0
789,5,0.002,,0.0087,,,False,0.0
789,6,0.002,,0.3543,,,False,0.1176
789,7,0.002,1.0,0.4237,0.5763,2.36,False,0.1
789,8,0.002,1.0,0.4237,0.5763,2.36,False,0.1176
789,9,0.002,1.0,0.5434,0.4566,1.84,False,0.0556
789,10,0.002,0.6776,0.4868,0.1908,1.392,False,0.15
789,11,0.002,,0.5419,,,False,0.0
789,12,0.002,,0.4336,,,False,0.1538
789,13,0.002,,0.4707,,,False,0.0
789,14,0.002,,0.1023,,,False,0.0625
789,15,0.002,0.0,0.0992,-0.0992,0.0,False,0.1
789,16,0.002,,0.5237,,,False,0.0
789,17,0.002,,0.1553,,,False,0.0385
789,18,0.002,0.0,0.3093,-0.3093,0.0,False,0.1154
789,19,0.002,,0.2142,,,False,0.0
789,20,0.002,,0.2188,,,False,0.0
789,21,0.002,,0.3451,,,False,0.0294
789,22,0.002,,0.2547,,,False,0.0
789,23,0.002,,0.2519,,,False,0.0588
789,24,0.002,,0.3994,,,False,0.0
789,25,0.002,,0.3844,,,False,0.12
999,2,0.002,0.0,0.278,-0.278,0.0,False,0.0294
999,3,0.002,,0.1897,,,False,0.0
999,4,0.002,,0.3062,,,False,0.0
999,5,0.002,,0.2934,,,False,0.0909
999,6,0.002,1.0,0.2971,0.7029,3.366,False,0.0556
999,7,0.002,,0.3073,,,False,0.0
999,8,0.002,,0.2559,,,False,0.0
999,9,0.002,,0.3657,,,False,0.1579
999,10,0.002,,0.3784,,,False,0.0
999,11,0.002,,0.4133,,,False,0.0667
999,12,0.002,1.0,0.4015,0.5985,2.491,False,0.0769
999,13,0.002,1.0,0.5766,0.4234,1.734,False,0.0833
999,14,0.002,0.4369,0.37,0.0669,1.181,False,0.1875
999,15,0.002,,0.313,,,False,0.0
999,16,0.002,,0.2743,,,False,0.0
999,17,0.002,,0.3471,,,False,0.1111
999,18,0.002,,0.4987,,,False,0.0
999,19,0.002,,0.4069,,,False,0.0
999,20,0.002,,0.5066,,,False,0.1429
999,21,0.002,,0.4369,,,False,0.0
999,22,0.002,,0.2559,,,False,0.1111
999,23,0.002,,0.2559,,,False,0.0
999,24,0.002,,0.0,,,True,0.0
999,25,0.002,,0.4369,,,False,0.1
1337,2,0.002,0.0,0.3627,-0.3627,0.0,False,0.0286
1337,3,0.002,,0.3595,,,False,0.0
1337,4,0.002,,0.2514,,,False,0.0909
1337,5,0.002,,0.3287,,,False,0.0
1337,6,0.002,,0.1848,,,False,0.0
1337,7,0.002,,0.4244,,,False,0.0
1337,8,0.002,,0.4759,,,False,0.1667
1337,9,0.002,1.0,0.6596,0.3404,1.516,False,0.0667
1337,10,0.002,1.0,0.3566,0.6434,2.804,False,0.0476
1337,11,0.002,1.0,0.4863,0.5137,2.056,False,0.2
1337,12,0.002,,0.2895,,,False,0.0
1337,13,0.002,,0.5762,,,False,0.0
1337,14,0.002,,0.5419,,,False,0.1667
1337,15,0.002,0.1439,0.1471,-0.0032,0.978,False,0.069
1337,16,0.002,0.5579,0.2735,0.2844,2.04,False,0.0833
1337,17,0.002,1.0,0.3712,0.6288,2.694,False,0.1429
1337,18,0.002,,0.6172,,,False,0.0
1337,19,0.002,,0.4516,,,False,0.0556
1337,20,0.002,1.0,0.4729,0.5271,2.115,False,0.1429
1337,21,0.002,,0.5703,,,False,0.0
1337,22,0.002,,0.6107,,,False,0.0
1337,23,0.002,,0.8736,,,False,0.0
1337,24,0.002,,0.7871,,,False,0.0
1337,25,0.002,,0.4174,,,False,0.1875
2024,2,0.002,,0.2805,,,False,0.0
2024,3,0.002,,0.3901,,,False,0.0882
2024,4,0.002,,0.3206,,,False,0.0
2024,5,0.002,,0.335,,,False,0.0
2024,6,0.002,,0.2573,,,False,0.0
2024,7,0.002,,0.3078,,,False,0.0952
2024,8,0.002,1.0,0.3382,0.6618,2.957,False,0.0556
2024,9,0.002,,0.5034,,,False,0.0
2024,10,0.002,,0.2848,,,False,0.0
2024,11,0.002,,0.2834,,,False,0.04
2024,12,0.002,,0.4686,,,False,0.0
2024,13,0.002,,0.4628,,,False,0.0
2024,14,0.002,,0.5684,,,False,0.1579
2024,15,0.002,,0.2932,,,False,0.0
2024,16,0.002,,0.2168,,,False,0.0
2024,17,0.002,,0.4001,,,False,0.125
2024,18,0.002,0.4001,0.4162,-0.0161,0.961,False,0.2593
2024,19,0.002,0.4023,0.2963,0.106,1.358,False,0.3333
2024,20,0.002,0.3714,0.2675,0.1039,1.388,False,0.25
2024,21,0.002,1.0,0.1638,0.8362,6.105,False,0.0435
2024,22,0.002,0.5579,0.4195,0.1384,1.33,False,0.3333
2024,23,0.002,,0.4691,,,False,0.0
2024,24,0.002,,0.4446,,,False,0.1333
2024,25,0.002,1.0,0.4731,0.5269,2.114,False,0.3
7,2,0.005,0.5078,0.2357,0.2721,2.154,False,0.0909
7,3,0.005,0.2746,0.1435,0.1311,1.914,False,0.0333
7,4,0.005,1.0,0.2065,0.7935,4.843,False,0.0769
7,5,0.005,1.0,0.3714,0.6286,2.693,False,0.1053
7,6,0.005,0.5579,0.4914,0.0665,1.135,False,0.1667
7,7,0.005,,0.31,,,False,0.0
7,8,0.005,,0.4169,,,False,0.0625
7,9,0.005,0.4863,0.3917,0.0946,1.242,False,0.1724
7,10,0.005,0.6291,0.3297,0.2994,1.908,False,0.2778
7,11,0.005,1.0,0.423,0.577,2.364,False,0.0667
7,12,0.005,,0.3692,,,False,0.0
7,13,0.005,,0.4905,,,False,0.0769
7,14,0.005,0.0,0.3152,-0.3152,0.0,False,0.1
7,15,0.005,0.3714,0.5569,-0.1855,0.667,False,0.3333
7,16,0.005,0.0509,0.186,-0.1351,0.274,False,0.2632
7,17,0.005,0.6027,0.3496,0.2531,1.724,False,0.4444
7,18,0.005,0.8467,0.6537,0.193,1.295,False,0.087
7,19,0.005,0.5579,0.4691,0.0888,1.189,False,0.2222
7,20,0.005,,0.4001,,,False,0.0
7,21,0.005,,0.5069,,,False,0.0
7,22,0.005,,0.5069,,,False,0.3333
7,23,0.005,1.0,0.5579,0.4421,1.792,False,0.1111
7,24,0.005,,0.2817,,,False,0.0
7,25,0.005,,0.6076,,,False,0.0
42,2,0.005,0.7408,0.1832,0.5576,4.044,False,0.0946
42,3,0.005,0.0,0.1315,-0.1315,0.0,False,0.0938
42,4,0.005,1.0,0.3948,0.6052,2.533,False,0.3333
42,5,0.005,0.0,0.1427,-0.1427,0.0,False,0.3077
42,6,0.005,0.0,0.2079,-0.2079,0.0,False,0.125
42,7,0.005,,0.2367,,,False,0.0
42,8,0.005,,0.3001,,,False,0.1333
42,9,0.005,0.5579,0.2858,0.2721,1.952,False,0.1429
42,10,0.005,,0.6782,,,False,0.0
42,11,0.005,,0.6361,,,False,0.0556
42,12,0.005,0.5579,0.3094,0.2485,1.803,False,0.2222
42,13,0.005,0.5579,0.5025,0.0554,1.11,False,0.0714
42,14,0.005,1.0,0.5852,0.4148,1.709,False,0.1667
42,15,0.005,0.5579,0.7408,-0.1829,0.753,False,0.3333
42,16,0.005,0.5579,0.4079,0.15,1.368,False,0.1818
42,17,0.005,0.5579,0.4221,0.1358,1.322,False,0.1538
42,18,0.005,0.5579,0.2168,0.3411,2.573,False,0.2353
42,19,0.005,0.0,0.2559,-0.2559,0.0,False,0.2727
42,20,0.005,0.4863,0.4892,-0.0029,0.994,False,0.3571
42,21,0.005,0.4863,0.2552,0.2311,1.906,False,0.3333
42,22,0.005,0.5579,0.1214,0.4365,4.596,False,0.2222
42,23,0.005,0.1439,0.5179,-0.374,0.278,False,0.3333
42,24,0.005,,0.4205,,,False,0.0
42,25,0.005,,0.7573,,,False,0.25
55,2,0.005,0.1137,0.1298,-0.0161,0.876,False,0.1316
55,3,0.005,0.4113,0.2461,0.1652,1.671,False,0.1395
55,4,0.005,1.0,0.4902,0.5098,2.04,False,0.0909
55,5,0.005,,0.3714,,,False,0.0
55,6,0.005,,0.2237,,,False,0.0588
55,7,0.005,,0.3346,,,False,0.0
55,8,0.005,,0.4113,,,False,0.125
55,9,0.005,0.0,0.7318,-0.7318,0.0,False,0.1176
55,10,0.005,0.781,0.6606,0.1204,1.182,False,0.3571
55,11,0.005,,0.4503,,,False,0.0
55,12,0.005,,0.4283,,,False,0.1
55,13,0.005,0.5579,0.2681,0.2898,2.081,False,0.0476
55,14,0.005,1.0,0.5984,0.4016,1.671,False,0.2308
55,15,0.005,1.0,0.3503,0.6497,2.855,False,0.25
55,16,0.005,1.0,0.5114,0.4886,1.955,False,0.0833
55,17,0.005,,0.1369,,,False,0.0
55,18,0.005,,0.3027,,,False,0.25
55,19,0.005,0.7408,0.0627,0.6781,11.815,False,0.0476
55,20,0.005,1.0,0.1968,0.8032,5.081,False,0.2222
55,21,0.005,0.2407,0.3854,-0.1447,0.625,False,0.4737
55,22,0.005,0.2407,0.4863,-0.2456,0.495,False,0.0769
55,23,0.005,0.6776,0.3553,0.3223,1.907,False,0.1875
55,24,0.005,0.4087,0.2871,0.1216,1.424,False,0.2632
55,25,0.005,0.2704,0.6617,-0.3913,0.409,False,0.2
123,2,0.005,0.6931,0.2552,0.4379,2.716,False,0.137
123,3,0.005,0.0,0.1979,-0.1979,0.0,False,0.1333
123,4,0.005,0.4369,0.3283,0.1086,1.331,False,0.15
123,5,0.005,0.4369,0.8204,-0.3835,0.533,False,0.2857
123,6,0.005,0.0,0.672,-0.672,0.0,False,0.1111
123,7,0.005,,0.42,,,False,0.0
123,8,0.005,,0.5352,,,False,0.2
123,9,0.005,0.3714,0.468,-0.0966,0.794,False,0.1765
123,10,0.005,1.0,0.4173,0.5827,2.396,False,0.0714
123,11,0.005,0.7133,0.3416,0.3717,2.088,False,0.3043
123,12,0.005,0.4001,0.3191,0.081,1.254,False,0.0476
123,13,0.005,,0.292,,,False,0.0
123,14,0.005,,0.2794,,,False,0.2273
123,15,0.005,,0.1967,,,False,0.0
123,16,0.005,,0.1328,,,False,0.1538
123,17,0.005,,0.2168,,,False,0.0
123,18,0.005,,0.0,,,True,0.0
123,19,0.005,,0.3287,,,False,0.1176
123,20,0.005,0.2704,0.1861,0.0843,1.453,False,0.3846
123,21,0.005,,0.4392,,,False,0.0
123,22,0.005,,0.4495,,,False,0.0833
123,23,0.005,1.0,0.8075,0.1925,1.238,False,0.625
123,24,0.005,,0.2939,,,False,0.0
123,25,0.005,,0.5459,,,False,0.0
314,2,0.005,0.2242,0.1627,0.0615,1.378,False,0.1268
314,3,0.005,0.3768,0.1876,0.1892,2.009,False,0.3043
314,4,0.005,0.192,0.2037,-0.0117,0.943,False,0.2308
314,5,0.005,,0.3825,,,False,0.0
314,6,0.005,,0.7133,,,False,0.0833
314,7,0.005,0.5579,0.4369,0.121,1.277,False,0.1176
314,8,0.005,0.5579,0.7511,-0.1932,0.743,False,0.1
314,9,0.005,,0.6934,,,False,0.0
314,10,0.005,,0.321,,,False,0.0833
314,11,0.005,0.0,0.4052,-0.4052,0.0,False,0.0455
314,12,0.005,,0.4174,,,False,0.0
314,13,0.005,,0.5069,,,False,0.0
314,14,0.005,,0.2648,,,False,0.1176
314,15,0.005,1.0,0.4606,0.5394,2.171,False,0.0714
314,16,0.005,1.0,0.5852,0.4148,1.709,False,0.0909
314,17,0.005,0.0,0.0,0.0,0.0,True,0.3333
314,18,0.005,,0.3714,,,False,0.0
314,19,0.005,,0.3714,,,False,0.0
314,20,0.005,,0.3714,,,False,0.2
314,21,0.005,1.0,0.5579,0.4421,1.792,False,0.2727
314,22,0.005,0.6776,0.6558,0.0218,1.033,False,0.6
314,23,0.005,0.1439,0.8685,-0.7246,0.166,False,0.2222
314,24,0.005,0.1439,0.164,-0.0201,0.877,False,0.2308
314,25,0.005,0.1439,0.413,-0.2691,0.348,False,0.1818
456,2,0.005,0.0,0.432,-0.432,0.0,False,0.0423
456,3,0.005,1.0,0.363,0.637,2.755,False,0.1429
456,4,0.005,,0.7352,,,False,0.0
456,5,0.005,,0.7015,,,False,0.2
456,6,0.005,0.4369,0.298,0.1389,1.466,False,0.0769
456,7,0.005,0.0,0.0,0.0,0.0,True,0.0455
456,8,0.005,0.0,0.0,0.0,0.0,True,0.1538
456,9,0.005,0.0,0.4369,-0.4369,0.0,False,0.25
456,10,0.005,0.0,0.078,-0.078,0.0,False,0.3846
456,11,0.005,0.4369,0.2778,0.1591,1.573,False,0.1667
456,12,0.005,0.4369,0.2648,0.1721,1.65,False,0.1111
456,13,0.005,1.0,0.3122,0.6878,3.203,False,0.0833
456,14,0.005,0.7408,0.2493,0.4915,2.972,False,0.3077
456,15,0.005,0.3714,0.4861,-0.1147,0.764,False,0.3333
456,16,0.005,0.6776,0.5868,0.0908,1.155,False,0.4286
456,17,0.005,,0.4891,,,False,0.0
456,18,0.005,,0.4317,,,False,0.1818
456,19,0.005,0.0874,0.2711,-0.1837,0.322,False,0.3529
456,20,0.005,0.298,0.5466,-0.2486,0.545,False,0.1
456,21,0.005,,0.5398,,,False,0.0
456,22,0.005,,0.688,,,False,0.3333
456,23,0.005,,0.3945,,,False,0.0
456,24,0.005,,0.5987,,,False,0.6
456,25,0.005,0.1439,0.4766,-0.3327,0.302,False,0.1176
789,2,0.005,0.0636,0.1432,-0.0796,0.444,False,0.1279
789,3,0.005,0.5256,0.1758,0.3498,2.99,False,0.06
789,4,0.005,0.3287,0.3407,-0.012,0.965,False,0.2381
789,5,0.005,0.3287,0.5114,-0.1827,0.643,False,0.12
789,6,0.005,0.3714,0.1741,0.1973,2.133,False,0.1905
789,7,0.005,,0.4847,,,False,0.0
789,8,0.005,,0.5183,,,False,0.2857
789,9,0.005,0.5579,0.5579,0.0,1.0,False,0.2857
789,10,0.005,0.0854,0.4382,-0.3528,0.195,False,0.2941
789,11,0.005,0.6291,0.4435,0.1856,1.418,False,0.3182
789,12,0.005,,0.6706,,,False,0.0
789,13,0.005,,0.3727,,,False,0.0909
789,14,0.005,0.7408,0.5167,0.2241,1.434,False,0.1667
789,15,0.005,,0.3357,,,False,0.0
789,16,0.005,,0.2323,,,False,0.1304
789,17,0.005,0.1647,0.2281,-0.0634,0.722,False,0.2727
789,18,0.005,0.8092,0.4244,0.3848,1.907,False,0.0909
789,19,0.005,1.0,0.36,0.64,2.778,False,0.1
789,20,0.005,,0.5642,,,False,0.0
