seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs
9,20,2856,16,16,0.351,0.6727,0.8426,24.1192,5,2,13,24,19,0.9402,0.1495,18.7,102
9,21,2856,13,13,0.4121,0.6598,0.8127,17.9569,4,5,10,19,17,0.9547,0.0914,37.7,71
9,22,2894,17,17,0.3406,0.6689,0.8251,14.2028,6,7,14,26,30,0.8942,0.2255,30.2,108
9,23,2873,21,21,0.3602,0.6941,0.8251,16.6531,6,9,14,40,45,0.8368,0.2684,29.2,169
9,24,2815,16,16,0.44,0.6757,0.8128,12.1802,7,4,10,36,29,0.895,0.1897,46.9,108
9,25,2800,18,18,0.4321,0.6611,0.8082,12.295,7,5,11,51,35,0.8708,0.2269,40.2,136
9,26,2942,19,19,0.4465,0.6709,0.8392,18.4883,8,4,11,50,41,0.8435,0.2642,39.4,148
9,27,2759,23,23,0.4028,0.6601,0.8237,10.4177,8,7,11,70,62,0.808,0.2556,33.1,235
9,28,2828,24,24,0.3896,0.6748,0.8103,11.6379,9,9,9,78,62,0.7762,0.2699,34.0,255
9,29,2886,31,31,0.3344,0.6759,0.8275,14.4595,10,14,17,86,89,0.7848,0.2654,25.0,394
