seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs
34,20,3022,20,20,0.3643,0.6597,0.862,18.1883,7,12,16,29,41,0.9521,0.1702,28.5,156
34,21,2861,19,19,0.4303,0.6528,0.8138,12.1553,7,6,11,40,40,0.9064,0.213,35.5,153
34,22,2993,19,19,0.4617,0.6674,0.8233,13.4826,7,2,14,57,46,0.8498,0.2334,38.5,157
34,23,2871,17,17,0.5243,0.6602,0.826,10.9346,8,1,8,51,37,0.7733,0.3013,51.3,130
34,24,2830,13,13,0.5929,0.6677,0.8165,7.0533,7,1,1,38,20,0.7985,0.2858,59.1,76
34,25,3005,21,21,0.4016,0.6556,0.8319,13.785,7,9,15,52,51,0.815,0.2929,34.4,177
34,26,2859,15,15,0.5267,0.6737,0.81,8.6804,7,3,6,40,32,0.8319,0.2596,50.1,96
34,27,2839,17,17,0.4972,0.6592,0.8346,13.5428,8,5,9,50,34,0.8589,0.249,47.0,125
34,28,2809,13,13,0.6278,0.6599,0.8377,7.8969,8,1,3,50,15,0.8826,0.2143,82.3,78
34,29,2894,19,19,0.4737,0.6593,0.8291,15.714,8,6,14,68,31,0.8483,0.2495,45.6,151
