window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6162,11,5,0,1.9993,0,18.2,0,0,6.67,1.0,6162.0,608,1.0,384,588,204,2084,0.000969,0.0084,390.3537,0,0.0,0.0084,0.0011,1,0,0,0,0.036725,0.015625,64,0.5745,0.0367,0.2429
2,5000,3746,2,5,0,1.9993,0,17.0,498,3268,5.23,0.8276,4582.0,478,1.0,364,16,36,2162,0.00102,0.0075,398.9983,1,1.0,0.0056,0.0011,1,0,0,0,0.032643,0.015625,64,0.5213,0.0694,0.2217
3,5000,3383,1,4,0,1.9993,0,17.0,232,3178,4.87,0.8538,3997.5,205,1.0,294,4,74,2089,0.001091,0.0092,212.0582,2,1.9,0.0071,0.0014,0,0,0,0,0.037657,0.015625,64,0.5851,0.097,0.2286
4,5000,3179,4,4,0,1.9992,0,16.8,51,3139,4.6,0.8689,3676.1,40,1.0,202,17,109,1864,0.001231,0.0111,61.6883,3,2.7,0.0083,0.0019,0,1,0,0,0.048611,0.015625,62,0.6786,0.1456,0.2434
5,5000,3111,0,0,1,1.9992,0,22.5,10,3101,4.46,0.892,3487.7,10,1.0,171,1,32,1443,0.001709,0.0233,20.316,4,3.7,0.0191,0.0035,0,0,0,0,0.04661,0.015625,60,0.6648,0.1922,0.2653
6,5000,3145,1,4,3,1.9993,1,19.9,12,3133,4.6,0.9278,3389.8,12,1.0,124,5,52,1328,0.00178,0.0189,28.5036,5,4.6,0.0105,0.0034,0,0,0,0,0.052411,0.015625,58,0.7019,0.2446,0.2864
7,5000,3021,0,0,0,1.9993,1,16.6,7,3014,4.4,0.9161,3297.6,7,1.0,89,0,35,1081,0.002199,0.0205,23.1023,6,5.4,0.0205,0.0041,0,0,0,0,0.049708,0.015625,50,0.6857,0.2826,0.3026
8,5000,3136,1,3,0,1.9988,1,16.5,4,3132,4.5,0.9615,3261.7,4,1.0,66,1,24,842,0.002734,0.0314,17.2414,7,6.2,0.0078,0.0058,0,0,0,0,0.05098,0.015625,48,0.6935,0.314,0.3141
9,5000,3036,1,5,0,1.9925,1,16.4,6,3025,4.47,0.9439,3216.6,11,1.0,53,7,20,656,0.003641,0.04,52.381,8,6.5,0.0267,0.0087,1,0,0,0,0.102222,0.015625,41,0.8471,0.3762,0.3302
10,5000,3019,0,0,3,1.9939,2,16.5,9,3005,4.38,0.9492,3180.6,14,1.0,42,3,14,592,0.004384,0.0606,89.0411,9,6.9,0.0455,0.011,0,0,0,0,0.078788,0.015625,39,0.8017,0.4489,0.3395
11,5000,3083,0,0,3,1.9935,1,16.6,6,3072,4.48,0.9743,3164.4,11,1.0,34,0,8,456,0.005672,0.089,82.7068,10,7.4,0.089,0.0154,0,1,0,0,0.089041,0.015625,31,0.8245,0.49,0.3474
12,5000,3054,2,5,3,1.9822,1,21.0,8,3041,4.51,0.9703,3147.4,13,1.0,31,2,5,415,0.006377,0.0847,117.1171,11,7.6,0.0508,0.0167,1,0,0,0,0.084746,0.015625,29,0.8156,0.5156,0.3566
13,5000,3076,2,5,1,1.9826,1,16.4,5,3062,4.49,0.9805,3137.2,14,1.0,28,4,7,431,0.006686,0.0963,112.9032,12,6.9,0.0722,0.0214,2,0,0,0,0.096296,0.015625,28,0.8377,0.5675,0.3616
14,5000,3153,1,5,3,1.9593,2,16.2,3139,0,4.45,1.0044,3139.3,14,1.0,20,5,13,399,0.008476,0.0952,120.6897,13,6.2,0.073,0.0222,1,0,0,0,0.103175,0.015625,25,0.8486,0.6072,0.3685
15,5000,3129,1,3,1,1.9551,2,16.4,6,3118,4.47,0.9971,3138.0,11,1.0,18,3,5,352,0.008812,0.1304,87.3786,14,7.4,0.08,0.026,0,0,0,0,0.130435,0.015625,21,0.8802,0.6562,0.3847
16,5000,3029,1,5,3,1.9815,2,16.6,12,3017,4.38,0.9692,3125.2,12,1.0,20,5,3,339,0.009753,0.0708,112.1495,15,6.6,0.0634,0.0144,1,0,0,0,0.106195,0.015625,17,0.8529,0.7358,0.3995
17,5000,3173,0,0,3,1.9855,2,16.7,3168,0,4.52,1.0136,3130.5,5,1.0,18,1,3,334,0.008658,0.0816,43.956,16,8.3,0.0612,0.0172,0,0,0,0,0.091837,0.015625,18,0.8299,0.8277,0.4159
18,5000,3108,2,5,3,1.9772,1,16.6,4,3094,4.58,0.9936,3128.1,14,1.0,16,2,4,335,0.010956,0.1368,157.3034,17,7.8,0.075,0.0291,2,0,0,0,0.136842,0.015625,17,0.8858,0.9645,0.4245
19,5000,3206,1,5,3,1.9655,1,16.8,3190,0,4.57,1.0229,3136.1,18,1.0,19,5,2,360,0.009304,0.1028,170.0,18,7.4,0.0675,0.0228,1,0,0,0,0.102804,0.015625,18,0.848,1.0393,0.4319
20,5000,3187,0,0,3,1.9512,2,16.4,3178,0,4.51,1.0147,3141.0,9,1.0,18,0,1,340,0.009644,0.1204,84.1121,19,8.7,0.0669,0.0253,0,0,0,0,0.12037,0.015625,18,0.8702,1.1226,0.4426
21,5000,2980,0,0,3,1.8638,1,16.7,1,2974,4.3,0.9534,3125.6,6,1.0,18,6,6,359,0.007317,0.0756,45.4545,20,9.2,0.0644,0.0167,0,0,0,0,0.109244,0.015625,20,0.857,1.173,0.45
22,5000,2982,0,0,3,1.7973,1,16.8,5,2972,4.47,0.9582,3112.0,10,1.0,20,5,3,363,0.007921,0.0909,94.7368,21,9.1,0.055,0.0239,0,0,0,0,0.090909,0.015625,21,0.8281,1.1932,0.4507
23,5000,3088,1,5,3,1.8046,1,16.6,8,3075,4.41,0.993,3109.7,13,1.0,20,1,1,378,0.007684,0.1028,128.7129,22,9.8,0.053,0.0209,1,1,0,0,0.140187,0.015625,20,0.8885,1.2493,0.4565
24,5000,3187,1,4,1,1.8339,1,16.4,3175,0,4.58,1.0224,3117.0,12,1.0,21,7,6,396,0.007455,0.0909,73.1707,23,9.6,0.053,0.0192,0,1,0,0,0.106061,0.015625,24,0.8527,1.2872,0.4561
25,5000,3196,1,5,3,1.8702,2,16.4,3185,0,4.52,1.0237,3124.8,14,1.0,17,2,6,389,0.007755,0.1364,107.438,24,11.2,0.064,0.0307,1,0,0,0,0.136364,0.015625,22,0.8854,1.3326,0.4604
26,4999,3011,1,4,0,1.9566,2,16.4,7,2999,4.42,0.9669,3114.0,12,1.0,18,1,0,354,0.009006,0.0965,109.0909,25,11.6,0.0556,0.0173,0,0,0,0,0.105263,0.015625,17,0.8516,1.3853,0.4636
27,4998,3079,2,3,1,1.9724,2,16.4,6,3073,4.44,0.9898,3110.7,6,1.0,21,4,1,385,0.006897,0.0909,51.7241,26,10.8,0.0505,0.0181,0,0,0,0,0.115702,0.015625,20,0.865,1.4101,0.4674
28,4994,3092,0,0,1,1.9641,2,16.4,7,3085,4.45,0.9946,3108.9,7,1.0,20,1,2,372,0.006781,0.0847,60.8696,27,11.9,0.0612,0.0205,0,0,0,0,0.09322,0.015625,19,0.8324,1.4779,0.4712
29,4994,3069,0,0,0,1.981,1,16.5,6,3063,4.42,0.9884,3105.1,6,1.0,19,2,3,369,0.006155,0.0909,49.3827,27,12.2,0.0492,0.0182,0,0,0,0,0.090909,0.015625,18,0.8281,1.5347,0.4757
30,4992,3074,1,5,0,1.9977,1,16.4,0,3069,4.47,0.9909,3102.1,5,1.0,19,1,1,369,0.007663,0.1062,44.6429,28,13.1,0.0584,0.0187,1,0,0,0,0.106195,0.015625,18,0.8529,1.5701,0.4806
31,4988,3076,0,0,3,1.9667,1,16.4,0,3076,4.51,0.9924,3099.6,0,1.0,16,0,3,369,0.007456,0.1504,0.0,29,15.4,0.0767,0.0296,0,1,0,0,0.150442,0.015625,18,0.8961,1.6143,0.4871
32,4986,3140,1,4,3,1.9689,1,16.4,3137,0,4.54,1.0118,3103.5,3,1.0,14,1,3,338,0.00722,0.1512,37.5,30,17.7,0.0724,0.0339,0,0,0,0,0.151163,0.015625,16,0.8966,1.6511,0.4952
33,4981,3076,0,0,3,1.9652,1,16.3,0,3076,4.45,0.992,3100.9,0,1.0,12,0,2,311,0.007727,0.1279,0.0,30,16.8,0.0762,0.0201,0,0,0,0,0.127907,0.015625,13,0.8778,1.7324,0.5028
