window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6087,9,3,0,1.9982,0,22.1,0,0,6.58,1.0,6087.0,548,1.0,341,533,192,1918,0.001072,0.0069,408.0417,0,0.0,0.0,0.0012,0,0,0,0,0.030963,0.015625,64,0.4954,0.031,0.2588
2,5000,3731,2,5,0,1.9982,0,25.2,439,3263,5.24,0.8285,4532.3,468,1.0,334,19,26,1999,0.001126,0.0068,414.3744,1,1.0,0.0068,0.0012,1,0,0,0,0.034459,0.015625,64,0.5466,0.0654,0.2585
3,5000,3439,0,0,3,1.9982,0,17.2,238,3217,4.88,0.8657,3995.7,222,1.0,265,3,72,1898,0.00119,0.0082,250.8513,2,2.0,0.0063,0.0015,0,0,0,0,0.035326,0.015625,64,0.5577,0.1007,0.2544
4,5000,3210,1,4,0,1.9983,0,16.8,67,3168,4.62,0.8772,3693.4,42,1.0,177,3,91,1652,0.001359,0.0102,72.0412,3,2.9,0.0088,0.002,0,0,0,0,0.039416,0.015625,62,0.6036,0.1402,0.2618
5,5000,3087,2,5,0,1.9983,0,16.8,5,3077,4.42,0.8842,3491.3,10,1.0,129,4,52,1290,0.001921,0.0211,23.31,4,3.8,0.0211,0.0034,1,0,0,0,0.050526,0.015625,56,0.6908,0.1907,0.276
6,5000,3023,0,0,3,1.9986,0,16.9,12,3011,4.46,0.9004,3357.5,12,1.0,119,7,17,1036,0.002355,0.0298,37.7358,5,4.6,0.0223,0.005,0,0,0,0,0.059524,0.015625,54,0.7375,0.2443,0.2867
7,5000,2949,0,0,3,1.9994,1,16.8,12,2937,4.39,0.9059,3255.4,12,1.0,83,0,36,994,0.002297,0.0299,41.2371,6,5.6,0.021,0.0053,0,0,0,0,0.053892,0.015625,53,0.7101,0.2982,0.2967
8,5000,3106,1,3,0,1.9997,1,16.7,3,3103,4.51,0.9639,3222.2,3,1.0,67,1,17,748,0.003059,0.0248,13.3333,7,6.4,0.0165,0.0054,0,0,0,0,0.070248,0.015625,46,0.7776,0.3684,0.3075
9,5000,3143,2,5,0,1.9968,1,16.6,3,3130,4.51,0.9802,3206.3,13,1.0,49,2,20,652,0.003692,0.0701,67.0103,8,7.0,0.0502,0.013,2,0,0,0,0.084112,0.015625,40,0.8142,0.4058,0.3172
10,5000,3066,0,0,1,1.9952,2,17.0,2,3054,4.46,0.9639,3180.8,12,1.0,42,7,14,552,0.004569,0.0686,61.7284,9,7.3,0.0457,0.0116,0,0,0,0,0.068571,0.015625,34,0.7721,0.4344,0.3318
11,5000,3037,2,5,0,1.9994,1,17.0,0,3017,4.43,0.962,3156.8,20,1.0,32,2,12,501,0.005399,0.0726,122.6994,10,7.2,0.0531,0.0165,2,0,0,0,0.139665,0.015625,31,0.8881,0.5182,0.3546
12,5000,3050,0,0,1,1.9996,1,17.0,3,3047,4.5,0.9712,3140.4,3,1.0,26,3,9,390,0.008229,0.082,25.8621,11,7.5,0.0751,0.0242,0,0,0,0,0.114754,0.015625,25,0.8638,0.6247,0.3786
13,5000,3008,3,5,1,1.9959,1,16.9,12,2996,4.38,0.9636,3121.5,12,1.0,25,3,4,396,0.008255,0.125,111.1111,12,7.7,0.0655,0.0254,1,1,0,0,0.125,0.015625,23,0.875,0.6961,0.3953
14,5000,3123,3,5,1,1.987,1,17.0,3114,0,4.47,1.0004,3121.7,9,1.0,20,6,11,427,0.007444,0.0826,54.5455,13,6.2,0.062,0.0198,1,1,0,0,0.099174,0.015625,23,0.8424,0.7623,0.4104
