window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5998,7,5,0,1.9997,0,18.4,0,0,6.47,1.0,5998.0,475,1.0,295,459,164,1625,0.001202,0.0076,426.3914,0,0.0,0.0062,0.0014,1,0,0,0,0.039229,0.015625,64,0.6017,0.0392,0.2584
2,5000,3641,1,5,0,1.9997,0,16.9,353,3284,5.14,0.8258,4448.0,357,1.0,274,14,35,1691,0.001371,0.0078,358.4337,1,1.0,0.0075,0.0014,1,0,0,0,0.032941,0.015625,64,0.5257,0.0646,0.2369
3,5000,3324,1,4,0,1.9998,0,16.6,176,3159,4.76,0.8582,3895.5,165,1.0,235,7,46,1652,0.001421,0.0137,211.6129,2,1.9,0.01,0.002,0,0,0,0,0.045263,0.015625,64,0.6548,0.1099,0.2432
4,5000,3158,0,0,1,1.9998,0,16.5,29,3144,4.59,0.8798,3606.5,14,1.0,152,0,83,1475,0.001612,0.0156,27.7228,3,2.9,0.013,0.0024,0,0,0,0,0.045061,0.015625,62,0.6532,0.1549,0.2537
5,5000,3086,1,5,0,1.9997,0,16.4,0,3081,4.45,0.8989,3433.0,5,1.0,106,1,47,1174,0.002168,0.038,14.1243,4,3.9,0.0262,0.0046,1,0,0,0,0.063291,0.015625,57,0.7531,0.1853,0.2698
6,5000,3058,3,5,0,1.9998,1,16.7,4,3045,4.47,0.9195,3325.9,13,1.0,77,3,32,944,0.002843,0.0476,45.614,5,4.7,0.0311,0.0072,2,0,0,0,0.069841,0.015625,49,0.7763,0.2276,0.3035
7,5000,3123,1,5,0,1.9956,2,16.6,0,3118,4.46,0.9535,3275.1,5,1.0,54,1,24,763,0.003627,0.0752,24.3902,6,5.4,0.0376,0.0111,1,0,0,0,0.10177,0.015625,42,0.8465,0.2719,0.3321
8,5000,2916,1,4,0,1.9951,2,16.8,6,2910,4.31,0.9126,3195.3,6,1.0,43,3,14,587,0.004637,0.0524,27.7778,7,6.0,0.0349,0.0111,0,0,0,0,0.078534,0.015625,33,0.801,0.3504,0.3618
9,5000,3084,1,3,1,1.9934,2,16.6,6,3078,4.44,0.9719,3173.1,6,1.0,34,1,10,523,0.005443,0.0764,40.5405,8,6.6,0.0414,0.015,0,0,0,0,0.082803,0.015625,29,0.8113,0.395,0.3872
10,5000,3179,1,5,0,1.9812,2,16.4,3170,0,4.54,1.0015,3174.1,9,1.0,26,1,9,448,0.007248,0.0862,82.5688,9,6.8,0.0661,0.0199,1,1,0,0,0.103448,0.015625,25,0.849,0.4742,0.4113
