window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5924,18,6,0,1.9991,0,18.7,0,0,6.41,1.0,5924.0,520,1.0,323,478,155,1858,0.001121,0.0104,408.6614,0,0.0,0.0068,0.0013,4,0,0,0,0.033805,0.015625,64,0.5378,0.0338,0.2748
2,5000,3535,4,5,0,1.9991,0,17.6,373,3158,5.0,0.819,4349.3,377,1.0,307,14,30,1910,0.001218,0.0122,373.2673,1,1.0,0.0064,0.0015,1,0,0,0,0.039544,0.015625,64,0.6049,0.068,0.2608
3,5000,3360,2,5,0,1.9991,0,17.3,236,3121,4.82,0.874,3862.7,239,1.0,244,10,73,1849,0.00125,0.0145,288.2992,2,1.9,0.0098,0.0022,1,0,0,0,0.03568,0.015625,64,0.5621,0.0992,0.2638
4,5000,3068,1,5,0,1.9991,0,17.2,37,3038,4.52,0.8686,3551.6,30,1.0,163,1,82,1614,0.001575,0.029,55.5556,3,2.8,0.0124,0.003,1,0,0,0,0.040258,0.015625,61,0.6119,0.1395,0.2675
5,5000,3052,0,0,1,1.9991,0,17.2,5,3047,4.47,0.9016,3385.1,5,1.0,108,0,55,1281,0.002,0.0217,13.5501,4,3.8,0.0141,0.004,0,0,0,0,0.048309,0.015625,56,0.6766,0.1733,0.2782
6,5000,3169,2,5,0,1.9989,1,17.3,11,3158,4.49,0.9536,3323.3,11,1.0,85,6,29,1095,0.002471,0.0292,24.5059,5,4.6,0.019,0.0053,1,0,0,0,0.052478,0.015625,53,0.7023,0.2228,0.2919
7,5000,3139,1,5,1,1.9984,1,17.6,0,3134,4.48,0.9578,3277.2,5,1.0,63,1,23,894,0.003093,0.0345,20.4082,6,5.4,0.0238,0.007,1,0,0,0,0.088123,0.015625,45,0.8227,0.2688,0.3139
8,5000,3139,2,5,0,1.9997,2,17.3,5,3129,4.55,0.9669,3246.5,10,1.0,53,2,12,776,0.003709,0.0596,44.843,7,6.1,0.0282,0.0102,2,0,0,0,0.089362,0.015625,39,0.8251,0.3582,0.3415
9,5000,3123,2,5,0,1.9989,2,17.3,0,3115,4.51,0.9693,3221.8,8,1.0,40,3,16,724,0.004317,0.0513,32.2581,8,6.4,0.0349,0.0109,1,0,0,0,0.098291,0.015625,36,0.841,0.4408,0.359
10,5000,3041,0,0,1,1.9908,2,17.2,0,3041,4.44,0.9536,3188.9,0,1.0,35,0,5,590,0.005138,0.0769,0.0,9,7.2,0.0422,0.0166,0,0,0,0,0.128205,0.015625,26,0.8781,0.569,0.388
