window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6145,11,5,0,1.9986,0,17.9,0,0,6.55,1.0,6145.0,628,1.0,386,602,216,2149,0.000911,0.0065,407.1429,0,0.0,0.0055,0.001,2,0,0,0,0.029633,0.015625,64,0.4727,0.0296,0.2078
2,5000,3660,0,0,1,1.9986,0,19.0,476,3175,5.2,0.8192,4513.0,485,1.0,369,8,25,2150,0.001069,0.0082,401.4901,1,1.0,0.0076,0.0012,0,0,0,0,0.027095,0.015625,64,0.4233,0.0532,0.187
3,5000,3356,2,5,0,1.9986,0,17.6,287,3070,4.84,0.857,3948.5,286,1.0,312,7,64,2099,0.001048,0.0117,284.8606,2,1.9,0.0081,0.0014,1,0,0,0,0.040657,0.015625,64,0.6157,0.093,0.1929
4,5000,3044,0,0,3,1.9986,0,16.6,57,3010,4.44,0.8536,3597.5,34,1.0,264,2,50,1816,0.001286,0.0179,54.4,3,2.9,0.0119,0.0024,0,0,0,0,0.032787,0.015625,63,0.5234,0.1168,0.1978
5,5000,3100,2,3,0,1.9985,0,16.5,4,3092,4.51,0.9034,3431.7,8,1.0,223,6,47,1680,0.001322,0.0147,13.986,4,3.9,0.0103,0.0026,0,0,0,0,0.042484,0.015625,63,0.6322,0.143,0.2027
6,5000,3084,0,0,1,1.9987,1,16.6,4,3080,4.45,0.9255,3332.3,4,1.0,199,0,24,1541,0.001422,0.0169,7.9523,5,4.9,0.0125,0.003,0,0,0,0,0.033771,0.015625,62,0.5373,0.1561,0.2067
7,5000,2965,0,0,3,1.9987,1,16.5,4,2961,4.38,0.915,3240.5,4,1.0,168,0,31,1384,0.001494,0.0141,9.8039,6,5.9,0.011,0.003,0,0,0,0,0.04,0.015625,59,0.6094,0.189,0.2216
8,5000,3055,0,0,0,1.9981,1,16.6,0,3050,4.46,0.9549,3199.3,5,1.0,143,5,30,1205,0.001669,0.0198,12.9199,7,6.7,0.014,0.0036,0,0,0,0,0.044444,0.015625,57,0.6484,0.2109,0.2308
9,5000,3049,0,0,3,1.9965,1,16.5,0,3044,4.38,0.9621,3169.2,5,1.0,130,0,13,1125,0.001716,0.02,15.1515,8,7.7,0.0048,0.0039,0,0,0,0,0.037143,0.015625,56,0.5793,0.2435,0.2393
10,5000,3080,2,5,0,1.9941,1,18.0,0,3068,4.35,0.9768,3153.0,12,1.0,114,3,19,1042,0.001897,0.0238,37.037,9,8.5,0.0149,0.0045,1,0,0,0,0.059524,0.015625,55,0.7375,0.2921,0.2508
11,5000,3048,4,5,0,1.9793,1,16.5,8,3030,4.46,0.9721,3135.5,18,1.0,107,4,11,1036,0.002046,0.0411,53.5714,10,9.3,0.023,0.0059,3,0,0,0,0.043988,0.015625,53,0.6448,0.3243,0.2595
12,5000,3126,1,4,0,1.9709,2,16.5,3,3123,4.53,0.9974,3134.0,3,1.0,97,1,11,987,0.00215,0.03,9.3458,11,10.3,0.0215,0.006,0,0,0,0,0.036036,0.015625,52,0.5664,0.3604,0.2685
13,5000,3050,1,3,3,1.9405,2,16.5,6,3044,4.43,0.9769,3122.0,6,1.0,91,1,7,923,0.002185,0.0332,22.5564,12,11.1,0.0163,0.0063,0,0,0,0,0.04428,0.015625,49,0.6471,0.3922,0.2758
14,5000,3129,0,0,1,1.8947,2,18.0,3123,0,4.5,1.0019,3123.0,6,1.0,82,0,9,859,0.002248,0.0647,21.978,13,12.0,0.0252,0.0087,0,0,0,0,0.064748,0.015625,47,0.7587,0.4246,0.2814
15,5000,3060,1,5,3,1.915,1,16.2,6,3049,4.44,0.9823,3115.1,11,1.0,76,1,7,830,0.002632,0.0481,41.6667,14,12.9,0.0249,0.0091,1,1,0,0,0.092593,0.015625,47,0.8313,0.4962,0.2901
16,5000,3075,1,5,3,1.9791,1,16.2,12,3063,4.49,0.9886,3110.4,12,1.0,73,2,5,788,0.002601,0.0386,46.875,15,13.4,0.0236,0.009,1,0,0,0,0.07722,0.015625,45,0.7977,0.5734,0.298
17,5000,3067,1,5,3,1.9907,2,16.1,6,3056,4.41,0.9876,3105.6,11,1.0,70,3,6,790,0.002678,0.0423,39.8406,16,13.9,0.0282,0.0087,1,0,0,0,0.05,0.015625,45,0.6875,0.6196,0.3031
18,5000,3098,0,0,3,1.9267,2,16.2,3,3095,4.49,0.9978,3104.8,3,1.0,70,0,0,780,0.002617,0.0489,13.4529,17,14.9,0.0277,0.0097,0,0,0,0,0.053333,0.015625,45,0.707,0.664,0.3063
19,5000,3013,0,0,3,1.9597,1,16.2,0,3013,4.38,0.9733,3095.6,0,1.0,62,0,8,724,0.002481,0.0504,0.0,18,16.1,0.0271,0.0083,0,0,0,0,0.054622,0.015625,44,0.7139,0.7018,0.3128
20,5000,3049,0,0,3,1.9217,1,16.5,0,3049,4.42,0.9864,3091.1,0,1.0,55,0,7,642,0.002755,0.0599,0.0,19,17.1,0.0299,0.0118,0,0,0,0,0.05988,0.015625,40,0.7391,0.7557,0.3175
21,5000,3108,1,4,3,1.9701,1,16.4,3105,0,4.51,1.0049,3092.8,3,1.0,54,1,2,661,0.00247,0.0493,15.1515,20,18.0,0.0296,0.0102,0,0,0,0,0.068966,0.015625,40,0.7734,0.8247,0.3208
