window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6142,17,5,0,1.9999,0,18.6,0,0,6.65,1.0,6142.0,698,1.0,430,665,235,2328,0.000817,0.0071,399.3135,0,0.0,0.0071,0.001,1,0,0,0,0.027876,0.015625,63,0.4395,0.0279,0.2265
2,5000,3838,1,5,0,1.9999,0,17.5,534,3267,5.33,0.8358,4623.3,571,1.0,406,11,35,2346,0.000955,0.0066,414.0682,1,1.0,0.0061,0.001,1,0,0,0,0.028682,0.015625,63,0.4552,0.052,0.215
3,5000,3398,3,3,0,1.9999,0,16.9,310,3093,4.82,0.8504,4021.7,305,1.0,351,5,60,2303,0.000949,0.0078,276.2681,2,2.0,0.0061,0.0012,0,0,0,0,0.032074,0.015625,63,0.5128,0.0801,0.2288
4,5000,3127,0,0,1,1.9999,0,16.6,90,3078,4.64,0.8624,3683.8,49,1.0,227,1,125,2029,0.001119,0.0175,67.9887,3,2.9,0.0134,0.002,0,0,0,0,0.04084,0.015625,63,0.6174,0.121,0.2285
5,5000,3104,1,5,0,1.9999,0,16.6,1,3098,4.51,0.8893,3490.5,6,1.0,155,2,74,1662,0.001401,0.025,10.2041,4,3.9,0.0154,0.003,1,0,0,0,0.042781,0.015625,61,0.6348,0.1637,0.2386
6,5000,2945,0,0,1,1.9999,1,16.5,0,2940,4.42,0.8831,3334.7,5,1.0,135,0,20,1215,0.001943,0.0253,14.4928,5,4.9,0.0197,0.0043,0,0,0,0,0.05618,0.015625,57,0.7219,0.2199,0.2542
7,5000,3000,0,0,3,1.9998,1,16.6,0,2995,4.38,0.9228,3251.0,5,1.0,97,0,38,1115,0.001989,0.0253,15.4321,6,5.9,0.0169,0.0044,0,0,0,0,0.064607,0.015625,52,0.7582,0.2508,0.2772
8,5000,3082,1,5,3,1.9987,1,16.4,0,3079,4.42,0.9591,3213.4,3,1.0,69,1,29,881,0.002522,0.041,12.1457,7,6.7,0.0261,0.0062,1,0,0,0,0.059701,0.015625,46,0.7383,0.2881,0.2919
9,5000,2987,0,0,3,1.9963,1,16.4,0,2985,4.43,0.9428,3168.2,2,1.0,47,2,24,713,0.003486,0.065,0.0,8,7.6,0.0425,0.0111,0,0,0,0,0.065,0.015625,38,0.7596,0.3381,0.3069
10,5000,3006,1,3,0,1.9938,1,16.4,0,3006,4.35,0.9577,3138.7,0,1.0,44,1,4,532,0.004468,0.0448,0.0,9,8.4,0.028,0.0101,0,0,0,0,0.08209,0.015625,31,0.8097,0.4128,0.332
11,5000,3187,0,0,1,1.9719,1,16.6,3187,0,4.59,1.0128,3146.7,0,1.0,39,0,5,514,0.004399,0.0503,0.0,10,9.4,0.0456,0.0115,0,0,0,0,0.08805,0.015625,30,0.8225,0.4442,0.3551
12,5000,3091,1,5,0,1.9752,1,16.6,0,3081,4.49,0.985,3138.2,10,1.0,36,6,9,494,0.00509,0.0946,71.9424,11,9.1,0.0459,0.0158,1,0,0,0,0.094595,0.015625,31,0.8348,0.5014,0.3579
13,5000,3110,1,3,1,1.9897,1,16.2,0,3100,4.48,0.9923,3134.1,10,1.0,35,4,5,440,0.006084,0.0732,86.2069,12,9.4,0.0488,0.0187,0,0,0,0,0.089431,0.015625,26,0.8253,0.5804,0.3642
14,5000,3106,2,5,3,1.9817,2,16.2,3,3089,4.47,0.9922,3130.4,17,1.0,30,2,7,437,0.006225,0.0909,127.8195,13,9.2,0.049,0.0174,1,0,0,0,0.090909,0.015625,27,0.8281,0.6433,0.3731
15,5000,3092,3,4,3,1.9861,2,16.2,6,3070,4.47,0.9893,3125.6,22,1.0,32,11,9,449,0.006092,0.0663,133.3333,14,7.2,0.0452,0.0138,0,0,0,0,0.090361,0.015625,30,0.8271,0.6734,0.3833
16,5000,3064,0,0,3,1.9817,2,16.2,7,3052,4.45,0.9826,3118.3,12,1.0,27,4,9,424,0.006435,0.0625,103.4483,15,7.4,0.0286,0.0138,0,0,0,0,0.085938,0.015625,28,0.8182,0.7281,0.3832
17,5000,3015,0,0,3,1.93,1,16.3,10,3000,4.44,0.9704,3106.9,15,1.0,24,3,6,379,0.007088,0.0738,133.9286,16,7.1,0.056,0.0186,0,0,0,0,0.07377,0.015625,24,0.7882,0.7691,0.3935
18,5000,3090,1,5,1,1.9261,1,16.3,11,3074,4.5,0.9951,3105.1,16,1.0,23,2,3,375,0.008105,0.0763,123.9669,17,8.2,0.0578,0.0193,1,0,0,0,0.122137,0.015625,23,0.8721,0.8243,0.4039
19,5000,3053,1,5,3,1.963,1,16.2,17,3031,4.43,0.9849,3099.9,22,1.0,27,9,5,402,0.007601,0.0833,200.0,18,7.2,0.0552,0.0211,1,0,0,0,0.083333,0.015625,24,0.8125,0.891,0.4052
20,5000,2989,0,0,3,1.9293,2,16.2,11,2978,4.4,0.9675,3089.3,11,1.0,24,0,3,393,0.007159,0.1058,114.5833,19,8.6,0.0649,0.0244,0,0,0,0,0.105769,0.015625,23,0.8523,0.945,0.4132
21,5000,3160,0,0,3,1.9666,1,16.3,3144,0,4.52,1.0207,3096.0,16,1.0,26,5,3,392,0.006868,0.0698,136.7521,20,7.7,0.0475,0.0138,0,0,0,0,0.093023,0.015625,24,0.832,1.0147,0.4151
22,5000,3013,0,0,3,1.9252,1,16.3,2,3001,4.4,0.9757,3088.1,12,1.0,24,5,7,378,0.007298,0.0692,100.0,21,7.1,0.051,0.0166,0,0,0,0,0.130769,0.015625,22,0.8805,1.0686,0.4203
23,5000,3117,1,5,3,1.9067,1,16.3,3094,0,4.48,1.0084,3090.9,23,1.0,25,10,9,408,0.007014,0.0897,169.2308,22,6.8,0.0544,0.0201,1,0,0,0,0.124138,0.015625,25,0.8741,1.125,0.4211
24,5000,3073,1,3,3,1.8796,1,16.3,6,3062,4.43,0.9948,3089.2,11,1.0,23,1,3,384,0.00736,0.0894,92.437,23,8.2,0.0506,0.0212,0,0,0,0,0.113821,0.015625,22,0.8627,1.2307,0.4229
25,5000,2974,2,5,3,1.8858,2,17.9,9,2960,4.34,0.9661,3078.2,14,1.0,21,2,4,398,0.00728,0.0924,122.807,24,9.6,0.0538,0.0202,1,0,0,0,0.092437,0.015625,22,0.831,1.2811,0.4255
26,5000,3076,2,5,3,1.9852,2,16.4,14,3057,4.51,0.9993,3078.0,19,1.0,19,2,4,376,0.009286,0.1328,149.6063,25,9.3,0.0632,0.0263,2,1,0,0,0.132812,0.015625,18,0.8824,1.2889,0.4264
27,5000,3091,1,4,3,1.9543,2,16.3,3073,0,4.5,1.0038,3079.2,18,1.0,19,1,1,365,0.008803,0.0859,140.625,26,9.9,0.0561,0.0186,0,0,0,0,0.09375,0.015625,18,0.8333,1.3259,0.4305
28,4999,2964,0,0,3,1.9261,2,16.3,7,2952,4.35,0.966,3068.3,12,1.0,18,0,1,365,0.008242,0.1165,117.6471,27,10.7,0.0583,0.024,0,0,0,0,0.116505,0.015625,18,0.8659,1.355,0.4361
29,4998,3066,0,0,3,1.9547,1,16.3,9,3057,4.5,0.9993,3068.0,9,1.0,19,3,2,370,0.0071,0.1068,90.0,28,11.1,0.0485,0.0223,0,0,0,0,0.106796,0.015625,18,0.8537,1.3969,0.4415
30,4998,2985,1,4,1,1.8078,1,16.3,10,2975,4.41,0.9754,3060.1,10,1.0,20,1,0,381,0.007652,0.094,86.2069,29,11.5,0.0591,0.0212,0,0,0,0,0.094017,0.015625,18,0.8338,1.4653,0.4462
31,4998,3143,2,5,3,1.6894,1,16.3,3120,0,4.49,1.0247,3068.1,24,1.0,25,9,4,456,0.006607,0.0872,160.8392,30,9.5,0.049,0.0189,2,0,0,0,0.087248,0.015625,24,0.8209,1.5458,0.4458
32,4997,3181,1,5,3,1.4056,2,16.4,3185,0,4.51,1.0399,3081.1,19,1.0,25,3,3,487,0.005454,0.0759,114.094,31,10.5,0.0429,0.0136,1,0,0,0,0.075949,0.015625,26,0.7943,1.6154,0.447
33,4997,3081,1,4,3,1.5574,2,16.4,13,3064,4.49,1.0,3081.1,17,1.0,25,2,2,470,0.005847,0.0798,112.5828,32,10.7,0.0421,0.0166,0,0,0,0,0.079755,0.015625,26,0.8041,1.6706,0.4476
34,4997,3001,1,4,3,1.7394,2,16.3,0,3001,4.33,0.9764,3073.4,0,1.0,24,1,2,469,0.005612,0.1186,0.0,33,12.0,0.0472,0.0217,0,0,0,0,0.118644,0.015625,25,0.8683,1.7469,0.4486
35,4997,3084,2,5,1,1.7394,2,16.4,3074,0,4.41,1.0031,3074.4,10,1.0,24,5,5,503,0.005685,0.085,63.3803,34,11.9,0.0425,0.0176,1,1,0,0,0.104575,0.015625,24,0.8506,1.8319,0.4498
36,4996,3057,4,5,3,1.8762,2,16.4,8,3037,4.43,0.9949,3072.8,20,1.0,26,7,5,539,0.006168,0.0855,81.5105,35,11.6,0.0399,0.022,2,0,0,0,0.118421,0.015625,25,0.8681,1.8582,0.4502
37,4996,2984,1,3,1,1.9264,2,16.4,3,2978,4.38,0.9738,3064.3,6,1.0,26,1,1,507,0.00577,0.061,31.0559,36,12.5,0.0427,0.0132,0,0,0,0,0.079268,0.015625,22,0.8029,1.8948,0.4501
38,4993,3093,1,4,3,1.9358,2,16.4,3090,0,4.42,1.0085,3067.1,3,1.0,23,1,4,504,0.005196,0.0763,26.7857,37,14.1,0.045,0.0162,0,0,0,0,0.084746,0.015625,21,0.8156,1.9372,0.4527
39,4992,3082,0,0,3,1.9837,2,16.3,3082,0,4.46,1.0044,3068.5,0,1.0,22,0,1,470,0.00491,0.0764,0.0,38,15.6,0.0486,0.0176,0,0,0,0,0.131944,0.015625,20,0.8816,1.9927,0.4573
40,4991,3045,2,5,3,1.9583,1,16.3,8,3032,4.4,0.9931,3066.2,13,1.0,25,7,4,522,0.00431,0.0687,89.4309,39,14.5,0.0418,0.0139,1,0,0,0,0.10687,0.015625,24,0.8538,2.0309,0.4601
41,4988,2995,0,0,3,1.9518,1,16.3,3,2992,4.44,0.9789,3059.5,3,1.0,22,0,3,502,0.004631,0.0758,24.0,40,17.0,0.047,0.0144,0,2,0,0,0.143939,0.015625,22,0.8914,2.0763,0.4644
