window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6171,13,5,0,1.9967,0,18.0,0,0,6.72,1.0,6171.0,656,1.0,412,631,219,2145,0.000883,0.0083,393.8665,0,0.0,0.0083,0.001,1,0,0,0,0.038016,0.015625,64,0.589,0.038,0.2222
2,5000,3695,3,5,0,1.9969,0,16.9,509,3213,5.24,0.8236,4561.7,482,1.0,383,15,44,2196,0.00099,0.0071,373.9333,1,1.0,0.0062,0.0011,1,0,0,0,0.035056,0.015625,64,0.5543,0.0731,0.2206
3,5000,3402,1,3,0,1.9969,0,16.5,246,3171,4.84,0.8578,3993.8,231,1.0,312,2,73,2131,0.001042,0.0088,232.3944,2,1.9,0.0084,0.0014,0,0,0,0,0.038554,0.015625,63,0.5947,0.1116,0.2323
4,5000,3201,5,5,0,1.9969,0,16.4,63,3141,4.6,0.8745,3685.5,60,1.0,190,10,132,1892,0.001221,0.0172,94.9367,3,2.8,0.0136,0.0022,2,0,0,0,0.039735,0.015625,63,0.6068,0.1514,0.23
5,5000,3038,0,0,1,1.997,0,16.4,6,3023,4.41,0.8758,3470.0,15,1.0,127,0,63,1359,0.001791,0.0259,36.5854,4,3.7,0.0183,0.0036,0,0,0,0,0.049569,0.015625,61,0.6848,0.1945,0.2471
6,5000,3097,2,4,0,1.9966,0,16.3,12,3072,4.51,0.9208,3363.4,25,1.0,106,13,34,1164,0.002063,0.0295,62.5,5,4.3,0.0135,0.0043,0,0,0,0,0.056511,0.015625,54,0.7235,0.2155,0.2655
7,5000,3138,1,5,0,1.995,1,16.2,9,3125,4.5,0.9489,3307.1,13,1.0,75,3,34,974,0.002547,0.0297,45.283,6,5.0,0.0264,0.0063,1,0,0,0,0.069307,0.015625,51,0.7746,0.2518,0.2825
8,5000,3177,3,4,0,1.9942,2,16.2,13,3164,4.54,0.9691,3278.2,13,1.0,63,5,17,780,0.003464,0.0377,58.0357,7,5.6,0.0293,0.0079,0,0,0,0,0.062762,0.015625,41,0.751,0.2936,0.2953
9,5000,3100,1,3,0,1.9899,2,16.3,7,3088,4.55,0.956,3242.5,12,1.0,47,4,20,700,0.003757,0.0386,63.8298,8,6.0,0.0261,0.009,0,0,0,0,0.067633,0.015625,37,0.769,0.3588,0.3136
10,5000,3066,1,3,0,1.9956,2,16.1,3,3058,4.39,0.955,3210.4,8,1.0,40,1,8,543,0.005296,0.0571,49.0798,9,6.5,0.048,0.0133,0,0,0,0,0.125714,0.015625,31,0.8757,0.4216,0.3381
11,5000,3065,0,0,3,1.9899,2,16.4,7,3058,4.38,0.962,3186.2,7,1.0,38,4,6,526,0.004973,0.046,42.4242,10,6.6,0.0299,0.0102,0,0,0,0,0.109195,0.015625,30,0.8569,0.5021,0.3629
12,5000,3105,2,5,0,1.9553,1,16.4,9,3091,4.47,0.9784,3173.7,14,1.0,32,2,8,493,0.005602,0.0662,100.7194,11,7.4,0.0419,0.0155,1,0,0,0,0.086093,0.015625,27,0.8185,0.5617,0.3819
13,5000,3011,1,5,1,1.9418,1,16.3,4,3002,4.38,0.9557,3150.5,9,1.0,28,2,6,459,0.006333,0.0889,71.4286,12,7.6,0.0635,0.0205,1,0,0,0,0.096296,0.015625,26,0.8377,0.6432,0.395
14,5000,3020,0,0,3,1.9415,2,16.5,2,3018,4.44,0.9639,3133.1,2,1.0,23,2,7,405,0.007087,0.1212,0.0,13,8.4,0.0649,0.023,0,0,0,0,0.121212,0.015625,22,0.8711,0.7265,0.4127
15,5000,3052,2,5,1,1.9698,1,16.3,10,3042,4.45,0.9773,3122.9,10,1.0,22,3,4,410,0.007121,0.096,74.3802,14,8.8,0.055,0.0172,1,0,0,0,0.168,0.015625,19,0.907,0.8474,0.4334
16,5000,3058,0,0,1,1.966,1,16.2,0,3058,4.46,0.9816,3115.3,0,1.0,20,0,2,382,0.007433,0.1264,0.0,15,9.7,0.0589,0.0264,0,0,0,0,0.149425,0.015625,17,0.8954,0.9853,0.4529
17,5000,3040,3,5,1,1.9215,1,16.3,3,3022,4.37,0.9785,3106.9,18,1.0,24,6,2,445,0.006526,0.0786,132.3529,16,8.2,0.0494,0.0176,3,0,0,0,0.121429,0.015625,19,0.8713,1.1068,0.4608
18,5000,3201,1,5,3,1.9673,1,16.3,3190,0,4.6,1.0304,3118.1,23,1.0,22,1,3,460,0.007255,0.0897,167.8832,17,8.9,0.0517,0.0205,1,0,0,0,0.117241,0.015625,18,0.8667,1.224,0.469
19,5000,3037,1,5,3,1.9749,2,16.3,1,3016,4.35,0.9765,3110.0,21,1.0,24,7,5,489,0.006152,0.0724,138.8889,18,8.7,0.0481,0.0164,1,0,0,0,0.118421,0.015625,20,0.8681,1.2832,0.4776
20,5000,3085,1,3,3,1.9628,2,16.3,4,3068,4.42,0.9927,3107.6,17,1.0,27,7,4,506,0.005472,0.0602,108.9744,19,8.6,0.0437,0.0142,0,1,0,0,0.108434,0.015625,21,0.8559,1.3615,0.4855
21,5000,3052,0,0,3,1.9604,2,16.3,4,3048,4.39,0.9838,3102.3,4,1.0,24,0,3,473,0.005721,0.0682,32.2581,20,9.7,0.0417,0.0139,0,0,0,0,0.113636,0.015625,20,0.8625,1.4449,0.493
22,5000,3170,2,5,1,1.9628,1,16.2,3156,0,4.57,1.0197,3108.8,14,1.0,26,5,3,491,0.005256,0.068,100.7194,21,9.8,0.0429,0.014,1,0,0,0,0.142857,0.015625,21,0.8906,1.5613,0.4994
23,5000,3060,1,5,1,1.9757,1,16.3,0,3055,4.46,0.9858,3104.1,5,1.0,24,1,3,492,0.005426,0.0794,40.6504,22,11.4,0.051,0.0193,1,0,0,0,0.087302,0.015625,21,0.821,1.6274,0.5046
24,5000,3121,0,0,3,1.9387,2,16.5,3121,0,4.44,1.0049,3105.7,0,1.0,20,0,4,478,0.005733,0.0917,0.0,23,12.3,0.05,0.0184,0,0,0,0,0.1,0.015625,21,0.8438,1.7248,0.5104
25,5000,3071,0,0,3,1.9078,1,16.8,0,3071,4.4,0.9899,3102.4,0,1.0,19,0,1,432,0.006121,0.1023,0.0,24,12.8,0.0542,0.0231,0,1,0,0,0.102273,0.015625,18,0.8472,1.793,0.5155
26,4999,3153,2,5,1,1.9173,1,17.9,3144,0,4.52,1.0147,3107.2,9,1.0,21,2,0,450,0.006095,0.0889,67.6692,25,12.5,0.0481,0.0178,1,0,0,0,0.088889,0.015625,19,0.8242,1.8819,0.518
27,4999,2997,0,0,3,1.9148,1,16.4,4,2993,4.44,0.9678,3096.7,4,1.0,20,0,1,450,0.005996,0.0957,35.3982,26,12.9,0.0534,0.0206,0,0,0,0,0.113043,0.015625,19,0.8618,1.9949,0.5215
28,4999,3099,0,0,3,1.8863,1,16.4,3092,0,4.49,1.0007,3096.9,7,1.0,21,3,2,464,0.005455,0.0804,55.5556,27,13.2,0.0459,0.0147,0,0,0,0,0.107143,0.015625,20,0.8542,2.1021,0.5255
29,4996,3104,0,0,3,1.8838,1,16.6,3093,0,4.45,1.0021,3097.6,11,1.0,25,7,3,492,0.005023,0.0629,66.6667,28,12.0,0.0445,0.0116,0,0,0,0,0.081761,0.015625,25,0.8089,2.1838,0.5263
30,4995,3106,1,5,1,1.9003,1,16.5,3098,0,4.4,1.0024,3098.4,8,1.0,23,1,3,501,0.004966,0.0972,57.971,29,13.7,0.0471,0.0216,1,1,0,0,0.097222,0.015625,24,0.8393,2.2463,0.5273
31,4994,3018,0,0,1,1.962,1,16.5,0,3018,4.4,0.9765,3090.8,0,1.0,21,0,2,470,0.004698,0.0945,0.0,30,15.8,0.0489,0.0203,0,0,0,0,0.11811,0.015625,21,0.8677,2.3329,0.5308
32,4993,2987,1,4,1,1.9457,1,16.9,4,2983,4.47,0.9695,3080.9,4,1.0,22,1,0,468,0.004758,0.0977,30.5344,31,16.0,0.0467,0.0193,0,0,0,0,0.120301,0.015625,20,0.8701,2.4149,0.5331
33,4992,3109,1,4,3,1.9593,1,16.6,3102,0,4.51,1.0083,3083.6,7,1.0,23,4,3,498,0.005221,0.0807,45.1613,32,15.7,0.0453,0.0177,0,0,0,0,0.086957,0.015625,22,0.8203,2.4833,0.5338
34,4992,3117,0,0,3,1.9772,2,16.6,3114,0,4.45,1.0098,3086.7,3,1.0,22,0,1,478,0.004908,0.0885,27.7778,33,17.0,0.047,0.0187,0,1,0,0,0.106195,0.015625,21,0.8529,2.5862,0.5358
