window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6145,21,6,0,1.9987,0,20.4,0,0,6.62,1.0,6145.0,688,1.0,421,646,225,2315,0.000845,0.0081,399.0719,0,0.0,0.0061,0.001,2,0,0,0,0.037736,0.015625,64,0.5859,0.0377,0.2676
2,5000,3838,2,5,0,1.9986,0,25.3,514,3314,5.31,0.8362,4629.0,524,1.0,404,15,32,2370,0.000948,0.0066,375.1793,1,1.0,0.0061,0.0011,1,0,0,0,0.037996,0.015625,64,0.5888,0.0699,0.2692
3,5000,3492,3,5,0,1.9986,0,23.0,309,3188,5.05,0.8639,4074.5,304,1.0,342,10,72,2338,0.000953,0.0088,262.9758,2,1.9,0.0082,0.0014,1,0,0,0,0.039483,0.015625,64,0.6043,0.1078,0.2718
4,5000,3195,1,5,0,1.9986,0,16.8,73,3142,4.55,0.8649,3737.9,53,1.0,216,4,130,2083,0.001118,0.0148,78.0781,3,2.9,0.0109,0.0021,1,0,0,0,0.045679,0.015625,63,0.6579,0.1489,0.2828
5,5000,3162,1,4,0,1.9986,0,16.7,4,3153,4.5,0.8917,3545.9,9,1.0,150,2,68,1621,0.001537,0.0221,17.1756,4,3.8,0.0143,0.0032,0,0,0,0,0.049236,0.015625,60,0.6827,0.1982,0.3008
6,5000,2959,1,5,0,1.9982,2,16.8,5,2954,4.37,0.8759,3378.2,5,1.0,106,1,45,1306,0.001949,0.0268,13.587,5,4.8,0.0154,0.0041,1,0,0,0,0.063415,0.015625,52,0.7536,0.238,0.3195
7,5000,3044,2,4,0,1.9972,2,17.0,5,3036,4.39,0.9239,3294.7,8,1.0,84,2,24,1035,0.002429,0.0376,27.027,6,5.6,0.0272,0.0064,0,0,0,0,0.090909,0.015625,48,0.8281,0.3206,0.3423
8,5000,3034,0,0,1,1.9975,2,19.4,0,3034,4.43,0.9374,3236.8,0,1.0,63,0,21,894,0.002836,0.048,0.0,7,6.5,0.0227,0.0071,0,0,0,0,0.132,0.015625,46,0.8816,0.4526,0.3584
9,5000,3071,0,0,3,1.9954,1,16.9,2,3069,4.41,0.9586,3203.6,2,1.0,49,2,16,742,0.003417,0.0439,4.6948,8,7.2,0.0329,0.0095,0,0,0,0,0.096491,0.015625,42,0.8381,0.5491,0.3752
10,5000,3093,1,3,0,1.9941,1,19.0,0,3093,4.44,0.9716,3183.5,0,1.0,37,1,13,627,0.004162,0.0488,0.0,9,7.7,0.0356,0.0109,0,0,0,0,0.079268,0.015625,34,0.8029,0.6283,0.392
11,5000,3079,0,0,3,1.9985,1,17.1,1,3078,4.44,0.9725,3166.1,1,1.0,32,1,6,523,0.004889,0.0784,0.0,10,8.5,0.0447,0.0152,0,0,0,0,0.111111,0.015625,29,0.8594,0.7068,0.4143
12,5000,3111,0,0,3,1.9841,1,16.6,0,3111,4.57,0.9852,3157.6,0,1.0,27,0,5,464,0.005139,0.0966,0.0,11,9.7,0.0586,0.0203,0,0,0,0,0.165517,0.015625,27,0.9056,0.8723,0.4329
13,5000,3057,0,0,3,1.9742,1,16.5,6,3051,4.44,0.9726,3143.2,6,1.0,23,6,10,444,0.005684,0.0783,48.0769,12,8.4,0.058,0.0155,0,0,0,0,0.147826,0.015625,24,0.8943,1.0201,0.4465
14,5000,3088,0,0,3,1.9789,1,16.5,4,3084,4.44,0.9847,3135.9,4,1.0,21,0,2,367,0.006544,0.093,49.3827,13,9.0,0.0562,0.0238,0,0,0,0,0.151163,0.015625,19,0.8966,1.1713,0.4648
