window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,5979,8,5,0,1.999,0,18.5,0,0,6.49,1.0,5979.0,562,1.0,361,547,186,2014,0.000988,0.0115,402.439,0,0.0,0.0115,0.0012,1,0,0,0,0.035734,0.015625,64,0.5627,0.0357,0.2838
2,5000,3707,3,5,0,1.999,0,16.9,425,3267,5.19,0.8334,4485.0,440,1.0,340,15,36,2060,0.001115,0.0099,378.3319,1,1.0,0.007,0.0013,2,0,0,0,0.031683,0.015625,64,0.5068,0.0674,0.2654
3,5000,3342,2,5,0,1.999,0,17.3,243,3101,4.81,0.8569,3923.5,241,1.0,280,5,65,1982,0.001169,0.0171,255.2966,2,1.9,0.0111,0.0018,2,0,0,0,0.037639,0.015625,64,0.5849,0.0914,0.2613
4,5000,3198,0,0,1,1.999,0,21.2,54,3167,4.57,0.885,3644.1,31,1.0,186,3,97,1724,0.001382,0.0157,50.8197,3,2.9,0.014,0.0023,0,0,0,0,0.042796,0.015625,62,0.6349,0.1261,0.2579
5,5000,3096,0,0,0,1.999,0,16.7,5,3091,4.47,0.8944,3461.4,5,1.0,168,5,23,1382,0.001763,0.0191,12.4378,4,3.8,0.0119,0.0035,0,0,0,0,0.045346,0.015625,60,0.6554,0.1619,0.2575
6,5000,3090,1,4,0,1.999,1,16.5,7,3083,4.47,0.9209,3355.3,7,1.0,153,5,20,1324,0.001752,0.0236,14.6341,5,4.7,0.0142,0.0037,0,0,0,0,0.042453,0.015625,59,0.6319,0.2014,0.2629
7,5000,3111,1,5,0,1.9993,1,16.6,7,3095,4.55,0.9446,3294.5,16,1.0,113,9,49,1258,0.001816,0.0259,42.5532,6,5.4,0.0165,0.004,1,0,0,0,0.040094,0.015625,60,0.6103,0.2303,0.2594
8,5000,3194,2,4,0,1.9996,2,16.7,10,3184,4.58,0.9761,3272.1,10,1.0,93,2,22,1032,0.002248,0.043,29.1545,7,6.1,0.0179,0.0055,0,0,0,0,0.056452,0.015625,54,0.7232,0.2704,0.2644
9,5000,3009,1,5,0,1.9937,2,16.5,4,3000,4.41,0.9346,3219.5,9,1.0,69,1,25,902,0.002795,0.0435,32.7273,8,6.8,0.022,0.0068,1,0,0,0,0.093645,0.015625,50,0.8331,0.3239,0.2747
10,5000,3161,0,0,1,1.997,2,20.7,0,3156,4.55,0.9851,3208.9,5,1.0,60,0,9,722,0.003223,0.05,23.5849,9,7.8,0.0331,0.0089,0,0,0,0,0.090909,0.015625,41,0.8281,0.3785,0.2924
11,5000,3047,0,0,0,1.997,1,17.8,2,3040,4.46,0.9576,3181.9,7,1.0,46,2,16,667,0.003939,0.0637,31.746,10,8.3,0.0329,0.0115,0,0,0,0,0.088235,0.015625,37,0.8229,0.4592,0.3127
12,5000,3202,0,0,0,1.9911,1,17.1,3202,0,4.61,1.0053,3185.0,0,1.0,38,0,8,546,0.004239,0.0699,0.0,11,9.3,0.044,0.0133,0,0,0,0,0.06993,0.015625,32,0.7766,0.4981,0.3346
13,5000,3135,1,4,0,1.9845,1,19.7,3,3132,4.53,0.9865,3177.8,3,1.0,30,1,9,465,0.005228,0.0882,23.0769,12,9.6,0.0546,0.0201,0,0,0,0,0.102941,0.015625,27,0.8482,0.6011,0.3534
14,5000,3120,0,0,0,1.9336,1,16.5,1,3119,4.49,0.9842,3170.1,1,1.0,29,1,2,411,0.005762,0.07,0.0,13,10.5,0.0529,0.0183,0,0,0,0,0.09,0.015625,23,0.8264,0.6911,0.371
15,5000,3071,1,4,3,1.8316,1,16.5,1,3070,4.45,0.9725,3157.7,1,1.0,25,2,6,423,0.005846,0.0857,0.0,14,11.5,0.0635,0.02,0,1,0,0,0.085714,0.015625,24,0.8177,0.7768,0.3866
16,5000,3097,1,5,3,1.7292,1,16.5,0,3092,4.46,0.983,3150.6,5,1.0,22,1,4,380,0.0073,0.0917,43.1034,15,11.5,0.0619,0.0222,1,0,0,0,0.1,0.015625,21,0.8438,0.8768,0.399
17,5000,3069,0,0,3,1.6881,2,16.5,6,3063,4.48,0.9769,3141.5,6,1.0,24,6,4,365,0.007765,0.1273,56.6038,16,9.8,0.0494,0.0279,0,0,0,0,0.127273,0.015625,21,0.8772,0.9313,0.4089
18,5000,3082,1,4,3,1.8984,1,19.1,4,3078,4.49,0.983,3135.3,4,1.0,22,1,3,365,0.006949,0.0661,34.188,17,10.7,0.0565,0.0186,0,1,0,0,0.107438,0.015625,21,0.8546,0.9892,0.4214
19,5000,3080,0,0,3,1.9473,1,23.1,4,3076,4.5,0.9841,3129.7,4,1.0,19,0,3,340,0.007747,0.0991,38.4615,18,11.4,0.0646,0.0209,0,0,0,0,0.117117,0.015625,20,0.8666,1.0342,0.4332
20,5000,3184,1,3,3,1.9287,1,16.5,3176,0,4.52,1.0159,3135.0,9,1.0,19,4,4,316,0.007797,0.0928,101.1236,19,9.4,0.0653,0.0203,0,0,0,0,0.14433,0.015625,18,0.8917,1.0755,0.445
21,5000,3081,0,0,3,1.9217,1,16.5,0,3077,4.48,0.9844,3129.9,4,1.0,16,0,3,300,0.008101,0.1111,57.971,20,11.8,0.0718,0.0196,0,0,0,0,0.125,0.015625,15,0.875,1.1449,0.4594
22,5000,3117,2,5,3,1.883,1,16.6,2,3106,4.45,0.9963,3128.6,11,1.0,15,6,7,345,0.007648,0.102,98.9011,21,10.4,0.0743,0.0226,1,0,0,0,0.112245,0.015625,18,0.8608,1.1794,0.4701
23,5000,3047,2,5,3,1.9562,1,16.6,0,3032,4.45,0.9763,3120.9,15,1.0,15,2,2,327,0.011156,0.1348,180.7229,22,10.7,0.0724,0.037,2,0,0,0,0.134831,0.015625,15,0.8841,1.2581,0.4729
24,5000,3116,4,5,3,1.9827,2,16.6,8,3093,4.5,0.9986,3120.4,23,1.0,17,4,2,367,0.009304,0.1081,211.0092,23,9.9,0.0663,0.0242,2,0,0,0,0.108108,0.015625,16,0.8555,1.3121,0.4696
25,5000,3059,1,5,3,1.9612,2,16.8,0,3044,4.34,0.9822,3114.5,15,1.0,17,1,1,374,0.009398,0.087,132.7434,24,9.5,0.0623,0.0186,1,0,0,0,0.130435,0.015625,16,0.8802,1.3208,0.4695
26,5000,3109,0,0,3,1.9936,2,16.7,4,3090,4.48,0.9984,3114.0,19,1.0,22,9,4,407,0.007914,0.087,143.9394,25,8.1,0.0568,0.0193,0,0,0,0,0.094203,0.015625,20,0.8341,1.341,0.4657
27,4999,3093,0,0,3,1.9926,1,16.7,4,3076,4.39,0.9939,3112.0,17,1.0,19,0,3,402,0.007101,0.0885,158.8785,26,10.1,0.0568,0.0153,0,0,0,0,0.088496,0.015625,19,0.8234,1.4295,0.4666
28,4999,3148,3,5,3,1.9787,1,16.7,3129,0,4.53,1.0104,3115.4,19,1.0,21,5,3,435,0.006714,0.0726,165.2174,27,9.9,0.0472,0.0142,2,0,0,0,0.112903,0.015625,21,0.8616,1.4779,0.4665
29,4999,3102,1,4,3,1.9839,1,16.7,0,3092,4.47,0.9961,3114.2,10,1.0,22,2,1,419,0.006995,0.0839,68.0272,28,10.4,0.0502,0.0172,0,0,0,0,0.135484,0.015625,18,0.8847,1.5295,0.4698
30,4996,3119,0,0,3,1.9958,2,16.8,3116,0,4.49,1.0014,3114.6,3,1.0,21,3,4,440,0.006226,0.0696,13.8889,29,11.6,0.0493,0.0144,0,0,0,0,0.113924,0.015625,20,0.8628,1.5852,0.4736
