window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6060,15,6,0,1.9997,0,18.4,0,0,6.57,1.0,6060.0,575,1.0,355,541,186,2006,0.001022,0.0104,405.7869,0,0.0,0.0104,0.0013,1,0,0,0,0.035519,0.015625,63,0.5601,0.0355,0.2812
2,5000,3648,1,3,0,1.9998,0,17.1,430,3236,5.18,0.8237,4480.0,412,1.0,330,17,42,2056,0.001109,0.0082,365.2482,1,1.0,0.0068,0.0013,0,0,0,0,0.037466,0.015625,63,0.583,0.073,0.2894
3,5000,3357,2,5,0,1.9997,0,16.7,240,3138,4.81,0.8605,3931.5,219,1.0,270,4,64,1981,0.001144,0.0099,244.1472,2,1.9,0.0077,0.0017,1,0,0,0,0.036134,0.015625,61,0.5676,0.1013,0.2831
4,5000,3074,1,4,0,1.9997,0,16.6,48,3054,4.39,0.8617,3599.7,20,1.0,218,3,55,1693,0.00148,0.0131,35.2734,3,2.9,0.0131,0.0025,0,0,0,0,0.047619,0.015625,60,0.6719,0.149,0.2937
5,5000,3018,1,4,0,1.9997,0,16.5,5,3013,4.49,0.8861,3405.8,5,1.0,189,2,31,1548,0.001575,0.0233,8.18,4,3.9,0.0156,0.0035,0,0,0,0,0.05642,0.015625,59,0.7231,0.2054,0.3082
6,5000,3052,0,0,1,1.9993,0,16.4,4,3038,4.5,0.9235,3304.7,14,1.0,175,10,24,1478,0.00155,0.0194,31.6027,5,4.7,0.013,0.0034,0,0,0,0,0.062635,0.015625,59,0.7505,0.268,0.311
7,5000,3020,0,0,3,1.999,1,16.6,5,3005,4.44,0.934,3233.5,15,1.0,152,1,24,1347,0.001673,0.0162,33.9806,6,5.7,0.0104,0.0036,0,0,0,0,0.053118,0.015625,58,0.7058,0.3165,0.319
8,5000,2959,1,5,0,1.9984,1,21.2,13,2942,4.37,0.9327,3172.5,17,1.0,139,5,18,1277,0.001694,0.0288,42.9293,7,6.5,0.0204,0.0041,1,1,0,0,0.048077,0.015625,57,0.675,0.355,0.3204
9,5000,3211,3,5,0,1.9968,1,16.8,3191,0,4.56,1.0097,3180.2,20,1.0,114,6,31,1258,0.001795,0.0288,48.3092,8,7.2,0.0221,0.0047,2,0,0,0,0.070796,0.015625,56,0.7793,0.4014,0.3219
10,5000,2981,0,0,1,1.9937,2,16.6,0,2966,4.37,0.9482,3144.0,15,1.0,101,0,13,1033,0.002218,0.0393,51.3699,9,8.3,0.0328,0.007,0,0,0,0,0.095082,0.015625,51,0.8357,0.4736,0.3339
