window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6105,9,5,0,1.9976,0,18.4,0,0,6.58,1.0,6105.0,611,1.0,385,592,207,2120,0.000923,0.0067,407.062,0,0.0,0.0057,0.0011,1,0,0,0,0.028336,0.015625,63,0.4486,0.0283,0.2535
2,5000,3747,3,5,0,1.9976,0,17.2,455,3265,5.23,0.8301,4556.3,482,1.0,366,22,41,2183,0.001043,0.0078,377.551,1,1.0,0.007,0.0012,2,0,0,0,0.034961,0.015625,63,0.5531,0.0633,0.2522
3,5000,3328,1,4,0,1.9976,0,16.8,263,3092,4.82,0.8492,3959.2,236,1.0,303,4,67,2098,0.001054,0.0129,233.1349,2,1.9,0.0094,0.0015,0,0,0,0,0.039357,0.015625,63,0.603,0.1027,0.2503
4,5000,3155,0,0,1,1.9976,0,16.6,55,3121,4.55,0.8711,3645.9,34,1.0,195,0,108,1834,0.001265,0.0161,55.0162,3,2.9,0.0103,0.0023,0,0,0,0,0.03629,0.015625,62,0.5694,0.1363,0.2546
5,5000,3106,1,4,0,1.9977,0,16.5,4,3102,4.56,0.8962,3465.9,4,1.0,138,1,58,1405,0.001742,0.0279,8.9888,4,3.9,0.0166,0.0035,0,0,0,0,0.047904,0.015625,61,0.6738,0.1782,0.2601
6,5000,3100,0,0,1,1.9977,1,16.5,4,3096,4.46,0.9222,3361.4,4,1.0,108,4,34,1131,0.002026,0.0216,12.0482,5,4.7,0.0198,0.0039,0,0,0,0,0.037838,0.015625,52,0.5871,0.216,0.2724
7,5000,2905,3,5,0,1.9964,1,16.4,3,2892,4.3,0.8946,3247.3,13,1.0,101,3,10,974,0.002683,0.0404,49.6183,6,5.6,0.0257,0.0065,2,0,0,0,0.066176,0.015625,49,0.7639,0.2491,0.2867
8,5000,3116,1,5,0,1.9965,1,16.3,0,3106,4.51,0.9683,3218.1,10,1.0,75,1,27,957,0.002837,0.0414,38.4615,7,6.4,0.0276,0.007,1,0,0,0,0.072414,0.015625,47,0.7842,0.2822,0.3102
9,5000,3191,1,4,0,1.9909,2,16.3,5,3172,4.57,0.9932,3212.7,19,1.0,62,7,20,818,0.003107,0.0606,78.1893,8,6.8,0.0284,0.0095,0,0,0,0,0.079545,0.015625,43,0.8036,0.3428,0.3346
10,5000,3157,1,3,0,1.9936,2,16.3,5,3135,4.53,0.9858,3202.6,22,1.0,54,4,12,657,0.003794,0.056,102.8037,9,7.3,0.0338,0.0108,0,0,0,0,0.099138,0.015625,36,0.8424,0.4074,0.3549
11,5000,3212,2,5,3,1.9823,2,16.3,3192,0,4.54,1.0025,3204.1,20,1.0,50,2,6,638,0.004288,0.0619,93.8967,10,7.9,0.0404,0.0126,2,0,0,0,0.110619,0.015625,33,0.8588,0.518,0.3765
12,5000,3087,0,0,3,1.9629,2,16.2,0,3087,4.44,0.9689,3186.1,0,1.0,42,0,8,582,0.004343,0.0651,0.0,11,8.7,0.0429,0.0134,0,0,0,0,0.118343,0.015625,30,0.868,0.6364,0.3966
13,5000,3259,3,5,1,1.9722,1,16.3,3246,0,4.57,1.0195,3196.5,13,1.0,36,4,10,591,0.004585,0.08,62.5,12,9.0,0.041,0.0166,2,0,0,0,0.1,0.015625,31,0.8438,0.7364,0.4047
14,5000,3200,2,5,1,1.9918,1,16.3,3186,0,4.49,1.0009,3197.0,14,1.0,32,2,6,578,0.005119,0.0824,86.4198,13,9.1,0.0471,0.0162,1,0,0,0,0.111765,0.015625,27,0.8602,0.8481,0.4159
15,5000,3079,2,5,1,1.9987,2,16.3,5,3059,4.46,0.9676,3182.2,20,1.0,28,4,8,557,0.005708,0.0971,109.0909,14,9.3,0.047,0.0214,2,0,0,0,0.188571,0.015625,26,0.9171,1.0367,0.4317
16,5000,3078,0,0,1,1.9797,2,16.3,0,3078,4.38,0.971,3170.0,0,1.0,27,0,1,474,0.006454,0.0821,0.0,15,10.1,0.0482,0.0171,0,0,0,0,0.216418,0.015625,20,0.9278,1.2531,0.4485
17,5000,3133,2,4,1,1.9911,1,21.5,8,3121,4.45,0.9896,3165.9,12,1.0,30,8,5,541,0.005234,0.0722,58.8235,16,9.5,0.0397,0.0153,0,0,0,0,0.183333,0.015625,26,0.9148,1.4365,0.459
18,5000,2966,3,5,3,1.9717,1,24.1,9,2949,4.43,0.9431,3144.8,17,1.0,33,7,4,579,0.00502,0.0615,77.7222,17,9.3,0.0359,0.0143,1,0,0,0,0.134078,0.015625,29,0.8835,1.5705,0.4641
19,5000,3017,1,5,1,1.9418,2,24.0,10,3002,4.44,0.9633,3132.0,15,1.0,29,2,6,562,0.005393,0.0714,95.2381,18,10.6,0.0441,0.0192,1,1,0,0,0.123377,0.015625,26,0.8734,1.6939,0.4708
20,5000,2970,0,0,3,1.9384,2,16.7,11,2955,4.44,0.953,3116.6,15,1.0,29,2,2,540,0.005176,0.0884,99.2908,19,11.0,0.0403,0.0163,0,0,0,0,0.129252,0.015625,23,0.8791,1.796,0.4781
21,5000,3159,1,3,1,1.8824,1,16.5,3151,0,4.46,1.0123,3120.7,8,1.0,27,2,4,531,0.004581,0.0706,49.0798,20,11.1,0.0408,0.0155,0,0,0,0,0.158824,0.015625,23,0.9016,1.9548,0.4883
22,5000,2976,1,4,2,1.8911,1,16.5,9,2967,4.44,0.9579,3106.9,9,1.0,24,1,4,518,0.005565,0.0709,66.1765,21,10.8,0.0456,0.0172,0,0,0,0,0.148936,0.015625,20,0.8951,2.1037,0.4994
23,5000,3104,1,5,1,1.9299,2,16.5,1,3098,4.47,0.9992,3106.6,6,1.0,22,2,4,491,0.005654,0.0759,35.461,22,12.0,0.0488,0.0152,1,1,0,0,0.193103,0.015625,19,0.9191,2.2968,0.5098
24,5000,3047,1,3,3,1.9861,2,16.5,0,3037,4.43,0.9826,3100.9,10,1.0,24,9,7,504,0.005042,0.0724,72.4638,23,9.5,0.042,0.0147,0,1,0,0,0.164474,0.015625,20,0.905,2.4613,0.5139
25,5000,3103,0,0,3,1.9797,2,16.6,3093,0,4.49,1.0006,3101.1,10,1.0,26,5,3,469,0.005762,0.0784,69.4444,24,9.6,0.0468,0.0144,0,0,0,0,0.143791,0.015625,19,0.8913,2.6051,0.5168
26,5000,3096,2,5,3,1.9499,1,16.5,5,3077,4.55,0.9985,3100.6,19,1.0,25,4,5,500,0.004948,0.0625,124.1379,25,10.7,0.0429,0.0138,1,0,0,0,0.18125,0.015625,21,0.9138,2.7863,0.5164
27,4999,3088,0,0,3,1.9266,1,16.5,5,3078,4.42,0.9963,3099.4,10,1.0,23,0,2,466,0.005198,0.0764,72.9927,26,12.5,0.0501,0.0178,0,0,0,0,0.152778,0.015625,17,0.8977,2.9391,0.5211
28,4999,3103,1,5,3,1.8537,1,16.4,3093,0,4.46,1.001,3099.8,10,1.0,20,1,4,470,0.005546,0.0956,76.3359,27,13.8,0.0509,0.0206,1,1,0,0,0.198529,0.015625,17,0.9213,3.1376,0.5265
29,4996,3030,0,0,3,1.8375,1,16.6,0,3025,4.38,0.9796,3093.1,5,1.0,19,0,1,427,0.005751,0.1016,40.6504,28,15.1,0.0529,0.0238,0,1,0,0,0.179688,0.015625,14,0.913,3.3173,0.5346
30,4995,3059,1,5,3,1.9621,1,16.6,2,3047,4.44,0.99,3089.9,12,1.0,20,3,2,445,0.005305,0.0916,86.6142,29,14.4,0.0578,0.0223,1,0,0,0,0.229008,0.015625,17,0.9318,3.5463,0.538
31,4994,3128,1,5,3,1.8294,1,16.6,3117,0,4.59,1.0112,3093.5,11,1.0,19,2,3,450,0.006648,0.1603,78.125,30,15.1,0.0567,0.0308,1,1,0,0,0.160305,0.015625,18,0.9025,3.6761,0.5365
32,4994,3082,0,0,3,1.804,2,23.8,0,3077,4.48,0.9966,3092.4,5,1.0,17,0,2,408,0.007376,0.1339,45.8716,31,16.9,0.0625,0.0303,0,1,0,0,0.196429,0.015625,16,0.9205,3.8725,0.5381
33,4994,3044,1,3,3,1.7801,1,23.9,4,3036,4.41,0.9858,3087.8,8,1.0,19,5,3,423,0.005959,0.094,62.5,32,16.1,0.0572,0.0244,0,0,0,0,0.230769,0.015625,16,0.9323,4.1033,0.5419
34,4994,3068,0,0,1,1.8045,1,23.9,4,3064,4.39,0.9942,3085.9,4,1.0,20,4,3,405,0.005613,0.1053,36.3636,33,15.6,0.0577,0.0201,0,1,0,0,0.210526,0.015625,15,0.9258,4.3138,0.5468
35,4994,3154,0,0,3,1.8556,1,22.9,3150,0,4.56,1.0199,3092.4,4,1.0,17,0,3,387,0.004938,0.0901,38.0952,34,19.2,0.0608,0.0209,0,0,0,0,0.198198,0.015625,14,0.9212,4.512,0.5532
36,4993,3096,2,5,1,1.953,1,16.4,3088,0,4.53,1.0011,3092.7,8,1.0,16,2,3,406,0.005986,0.1468,75.4717,35,19.1,0.065,0.0295,1,1,0,0,0.247706,0.015625,14,0.9369,4.7597,0.5565
37,4992,3059,0,0,3,1.9299,1,16.3,4,3050,4.42,0.9901,3089.5,9,1.0,16,1,1,364,0.006708,0.1075,86.9565,36,20.1,0.0627,0.0251,0,0,0,0,0.236559,0.015625,13,0.9339,4.9963,0.561
38,4991,3156,0,0,3,1.9152,1,16.4,3145,0,4.49,1.0194,3095.9,11,1.0,17,3,2,368,0.006191,0.11,113.4021,37,19.6,0.065,0.0228,0,0,0,0,0.22,0.015625,13,0.929,5.2163,0.5653
39,4991,3150,1,5,3,1.9576,1,16.4,3134,0,4.57,1.0158,3101.0,16,1.0,20,6,3,404,0.005707,0.0957,146.789,38,17.6,0.0515,0.0187,1,0,0,0,0.130435,0.015625,15,0.8802,5.3467,0.5644
40,4991,3101,0,0,3,1.9,1,16.3,6,3085,4.5,1.0,3101.0,16,1.0,19,0,1,377,0.00644,0.1161,146.789,39,17.5,0.0565,0.0219,0,1,0,0,0.178571,0.015625,15,0.9125,5.5253,0.5662
