window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6025,16,7,0,1.9993,0,16.7,0,0,6.6,1.0,6025.0,578,1.0,363,546,183,1966,0.001036,0.0127,414.3369,0,0.0,0.0083,0.0014,1,0,0,0,0.030803,0.015625,64,0.4927,0.0308,0.2049,88,189,86,2137,1309,1472,1.0,0.0,0,0,0,0.00055,0.00055,1.0,1.0,1
2,5000,4325,4,4,0,1.9992,0,15.9,414,3875,5.73,0.9846,4393.9,450,1.0,336,27,54,2056,0.001172,0.012,364.7441,1,0.9,0.0101,0.0015,0,0,0,0,0.02832,0.015625,64,0.4483,0.0585,0.2048,92,160,84,1457,1376,729,1.0,0.0,0,0,0,0.010069,0.006896,1.4601,1.0,1
3,5000,3703,1,4,0,1.9992,0,15.5,248,3445,5.15,0.9952,3720.8,258,1.0,273,6,69,1954,0.001159,0.0107,263.8604,2,1.9,0.0066,0.0016,0,0,0,0,0.033717,0.015625,64,0.5366,0.0922,0.216,84,111,78,1007,1390,618,1.0,0.0,0,0,0,0.027961,0.017428,1.6043,1.0,1
4,5000,3370,1,5,0,1.9992,0,15.3,61,3310,4.83,0.9914,3400.2,60,1.0,190,3,86,1743,0.001387,0.0164,88.6263,3,2.8,0.012,0.0026,1,0,0,0,0.036616,0.015625,64,0.5733,0.12,0.2241,73,70,47,926,1299,536,1.0,0.0,0,0,0,0.069444,0.038235,1.8163,1.0,1
5,5000,3267,2,5,0,1.9992,0,15.3,14,3245,4.64,0.9892,3302.5,22,1.0,170,5,25,1477,0.001709,0.0331,40.856,4,3.8,0.018,0.0042,2,0,0,0,0.036832,0.015625,63,0.5758,0.1568,0.2309,66,60,44,861,1314,507,1.0,0.0,0,0,0,0.009208,0.028559,0.3224,1.0,1
6,5000,3237,2,5,0,1.9996,0,15.2,0,3227,4.63,0.997,3246.8,10,1.0,151,2,21,1350,0.001878,0.0267,21.4592,5,4.7,0.016,0.004,1,0,0,0,0.036961,0.015625,60,0.5773,0.1876,0.2356,63,49,39,791,1262,539,1.0,0.0,0,0,0,0.004107,0.021573,0.1904,1.0,1
7,5000,3199,2,5,0,1.9984,2,15.1,0,3184,4.72,0.9896,3232.6,15,1.0,121,2,32,1322,0.001926,0.0294,31.6456,6,5.6,0.0182,0.0046,2,0,0,0,0.050881,0.015625,58,0.6929,0.2228,0.24,55,30,36,764,1317,534,1.0,0.0,0,0,0,0.04501,0.027432,1.6408,1.0,1
8,5000,3286,1,5,0,1.9984,2,15.1,3280,0,4.7,1.005,3273.5,10,1.0,106,1,16,1074,0.002325,0.0355,28.49,7,6.6,0.0232,0.0066,1,0,0,0,0.060109,0.015625,53,0.7401,0.2556,0.2552,49,23,34,850,1247,557,1.0,0.0,0,0,0,0.002732,0.021943,0.1245,1.0,1
9,5000,3206,2,5,0,1.9966,2,15.1,3208,0,4.62,1.0064,3200.4,13,1.0,101,2,7,1055,0.002294,0.0325,39.1566,8,7.4,0.0201,0.0066,1,0,0,0,0.056213,0.015625,53,0.722,0.2941,0.2635,47,21,33,797,1305,503,1.0,0.0,0,0,0,0.0,0.017555,0.0,1.0,1
10,5000,3156,2,5,0,1.9857,2,15.1,0,3143,4.58,0.9964,3167.3,13,1.0,100,4,5,1056,0.00243,0.0423,37.5723,9,8.0,0.0231,0.0075,1,0,0,0,0.04507,0.015625,53,0.6533,0.3166,0.266,44,21,35,776,1273,545,1.0,0.0,0,0,0,0.0,0.014363,0.0,1.0,1
11,5000,3148,0,0,0,1.9813,2,15.1,0,3138,4.6,0.9954,3162.6,10,1.0,89,0,11,988,0.002296,0.0345,32.1543,10,9.0,0.0201,0.0072,0,0,0,0,0.047022,0.015625,51,0.6677,0.3478,0.2738,40,16,33,788,1291,518,1.0,0.0,0,0,0,0.0,0.011969,0.0,1.0,1
12,5000,3169,0,0,3,1.9546,1,15.1,3,3156,4.51,0.9965,3180.3,13,1.0,79,3,13,927,0.002574,0.0404,42.1456,11,9.8,0.0241,0.0086,0,1,0,0,0.055147,0.015625,52,0.7167,0.3956,0.2834,33,15,31,787,1268,526,1.0,0.0,0,0,0,0.007353,0.011259,0.6531,1.0,1
13,5000,3210,1,4,1,1.9506,1,15.1,3220,0,4.59,1.0128,3187.1,8,1.0,75,6,10,908,0.002397,0.034,24.4755,12,10.7,0.0231,0.0082,0,0,0,0,0.061224,0.015625,51,0.7448,0.4534,0.2959,32,14,29,815,1287,522,1.0,0.0,0,0,0,0.013605,0.011594,1.1735,1.0,1
14,5000,3200,0,0,1,1.9621,1,15.1,3194,0,4.55,1.0031,3192.1,8,1.0,71,3,7,867,0.002497,0.0433,22.4719,13,11.5,0.0249,0.009,0,0,0,0,0.046931,0.015625,49,0.6671,0.4968,0.3036,31,12,28,812,1276,541,1.0,0.0,0,0,0,0.00722,0.011011,0.6557,1.0,1
