seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
8,1,0,1.5828,0,0,2619,1.572171,2.194165,4,0.0,2.08,1.595632,1.731569,3,0.0,1.92,1.538215,1.455995,3,0.0,1.98
8,2,0,1.5794,0,0,1027,1.576907,1.765282,4,0.0,1.9,1.493708,0.833597,3,0.0,1.89,1.574688,0.317762,3,0.0,1.9
8,3,0,1.5639,0,1,153,1.660801,1.371949,4,0.0,1.94,1.59124,0.389254,3,0.0,1.86,1.520288,0.557077,3,0.0,1.83
8,4,1,1.5831,1,1,48,1.579679,0.732343,3,0.0,1.89,1.58649,2.686643,3,0.0,1.87,1.589725,2.147776,3,0.0,1.89
8,5,0,1.5838,1,1,35,1.601396,1.396732,4,0.0,1.85,1.595803,1.824396,4,0.0,1.84,1.544739,2.301982,3,0.0,1.84
8,6,0,1.5333,1,1,39,1.581792,1.738308,4,0.0,1.85,1.628328,1.137218,3,0.0,1.88,1.59562,2.585978,3,0.0,1.88
8,7,0,1.581,4,1,33,1.622109,1.601721,4,0.0,1.89,1.563265,0.907106,3,0.0,1.89,1.576805,0,2,1.0,1.92
8,8,1,1.4548,4,0,50,1.620053,1.910547,3,0.0,1.89,1.569797,1.726749,4,0.0,1.84,1.556201,1.738352,3,0.0,1.88
8,9,0,1.5147,4,0,29,1.552246,1.468534,3,0.0,1.88,1.520515,0.391771,3,0.0,1.86,1.53615,1.537288,4,0.0,1.9
8,10,1,1.5835,1,1,32,1.578494,1.849201,4,0.0,1.96,1.535199,2.454919,3,0.0,1.88,1.575978,1.247367,3,0.0,1.84
8,11,0,1.5682,1,1,34,1.552358,1.900874,3,0.0,1.87,1.592594,1.678074,4,0.0,1.88,1.545135,1.267762,4,0.0,1.84
8,12,1,1.584,3,1,38,1.616474,1.667436,4,0.0,1.89,1.614265,1.236814,4,0.0,1.91,1.557645,1.382376,4,0.0,1.89
8,13,0,1.53,4,0,33,1.58683,0.826821,3,0.0,1.87,1.546706,1.185458,3,0.2,1.83,1.577091,0.088225,3,0.0,1.9
8,14,0,1.5715,4,0,18,1.538162,0.214498,3,0.0,1.87,1.566821,1.407064,5,0.0,1.87,1.607987,0.840655,3,0.0,1.9
8,15,0,1.5589,4,0,40,1.551351,2.670097,3,0.0,1.82,1.584645,1.197664,3,0.0,1.86,1.591808,1.589162,3,0.1429,1.85
8,16,0,1.569,4,0,33,1.551538,1.533466,3,0.0,1.84,1.546729,2.561191,3,0.0,1.87,1.550735,1.596883,5,0.0,1.86
8,17,0,1.5275,1,1,29,1.498278,0.733598,3,0.0,1.84,1.56462,2.393973,3,0.0,1.88,1.559606,0.72672,3,0.0,1.88
8,18,0,1.5512,4,0,32,1.564866,1.719489,3,0.0,1.93,1.589883,1.700982,3,0.0,1.85,1.571315,1.955295,3,0.0,1.92
8,19,0,1.4747,3,1,30,1.558894,1.422493,3,0.0,1.92,1.589734,1.345386,3,0.0,1.89,1.604696,0.861311,3,0.0,1.86
8,20,0,1.5575,4,0,32,1.527105,1.575845,3,0.0,1.86,1.532874,0.987896,3,0.0,1.83,1.531399,1.318138,3,0.0,1.92
8,21,0,1.3844,4,0,24,1.541838,1.451509,4,0.0,1.88,1.522258,0,2,1.0,1.9,1.554982,1.003514,3,0.0,1.95
8,22,0,1.5622,4,0,36,1.549633,1.804149,4,0.0,1.93,1.61059,1.896227,3,0.0,1.91,1.582562,1.026537,3,0.0,1.87
8,23,0,1.5697,4,0,52,1.566536,0,2,1.0,1.85,1.600054,1.128613,4,0.0,1.84,1.498778,2.009035,4,0.0,1.81
8,24,0,1.5052,3,1,32,1.611641,1.915827,4,0.0,1.92,1.547113,1.438434,5,0.0,1.91,1.591156,2.336201,3,0.0,1.88
8,25,0,1.5697,4,0,26,1.599565,1.6071,4,0.0,1.86,1.632042,1.211598,3,0.3333,1.86,1.580351,1.809968,3,0.0,1.85
