seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
1,1,1,1.5839,0,0,2615,1.596858,1.597586,4,0.0,2.01,1.544687,0,2,1.0,1.98,1.585086,1.359938,3,0.0,1.92
1,2,0,1.5849,1,0,776,1.511475,1.20341,3,0.0,1.88,1.520676,1.939833,3,0.0,1.89,1.580823,0,2,1.0,1.89
1,3,0,1.583,0,1,178,1.568249,0.846817,3,0.0,1.89,1.542971,1.957363,3,0.0,1.93,1.5894,1.344933,3,0.0,1.9
1,4,1,1.5839,1,1,63,1.590161,1.643277,3,0.0,1.92,1.584011,1.674529,4,0.0,1.89,1.571299,0,2,1.0,1.97
1,5,0,1.558,4,1,33,1.586839,1.486504,4,0.0,1.83,1.58749,2.210551,5,0.0,1.9,1.541295,0.793249,3,0.0,1.88
1,6,0,1.4618,4,1,27,1.528427,2.063002,3,0.0,1.86,1.55559,1.782014,4,0.0,1.84,1.580622,1.652757,4,0.0,1.89
1,7,0,1.4034,4,1,26,1.571257,2.112959,4,0.0,1.89,1.57452,2.23826,4,0.0,1.81,1.598636,1.786609,4,0.0,1.91
1,8,0,1.5409,4,1,31,1.509412,1.777581,3,0.0,1.88,1.563184,2.043852,3,0.0,1.9,1.504608,1.532964,7,0.0,1.95
1,9,0,1.5426,4,0,47,1.612285,0,2,1.0,1.86,1.575077,1.891221,3,0.0,1.91,1.596611,1.647468,6,0.0,1.96
1,10,0,1.5589,4,0,40,1.595667,1.122288,4,0.0,1.87,1.572269,0.772957,3,0.0,1.8,1.550716,0,2,1.0,1.91
1,11,0,1.5613,4,0,32,1.581448,1.343362,5,0.0,1.89,1.554105,2.045323,3,0.2,1.87,1.538425,2.464414,3,0.0,1.93
1,12,0,1.5466,4,0,18,1.575766,0,2,1.0,1.9,1.601068,1.010987,4,0.0,1.95,1.498696,0,2,1.0,1.85
1,13,0,1.5305,4,0,18,1.571714,1.113383,3,0.0,1.86,1.548295,1.067057,3,0.0,1.88,1.490082,3.046231,3,0.0,1.85
1,14,0,1.5746,1,1,31,1.568608,1.31203,3,0.0,1.92,1.580875,0.206348,3,0.0,1.87,1.510044,2.446312,3,0.0,1.9
1,15,0,1.5801,4,0,30,1.598402,0.723649,4,0.0,1.84,1.58947,2.211726,3,0.0,1.91,1.558398,1.505711,4,0.0,1.91
1,16,0,1.5625,4,0,43,1.590779,0.783276,3,0.0,1.86,1.558481,1.722038,3,0.0,1.88,1.573859,2.304443,3,0.0,1.87
1,17,0,1.5398,4,0,41,1.539413,1.190573,3,0.0,1.93,1.593538,1.620408,3,0.0,1.85,1.573087,0,2,1.0,1.86
1,18,0,1.499,1,1,38,1.604714,1.392857,4,0.0,1.86,1.543701,0.826841,3,0.0,1.87,1.533281,0.841578,3,0.0,1.81
1,19,0,1.5762,1,1,39,1.567052,1.575488,3,0.2,1.92,1.547218,1.746702,4,0.0,1.89,1.572222,0,2,1.0,1.94
1,20,0,1.5292,4,0,31,1.521636,1.556977,4,0.0,1.96,1.558558,0.417182,3,0.0,1.87,1.599777,2.069285,4,0.0,1.89
1,21,0,1.465,3,1,39,1.56339,2.081402,4,0.0,1.84,1.520513,2.19848,4,0.0,1.88,1.582951,1.575194,7,0.0,1.9
1,22,1,1.5336,1,1,47,1.551824,2.024113,4,0.0,1.93,1.547912,1.733256,3,0.0,1.91,1.551836,0.819617,3,0.0,1.93
1,23,0,1.5259,4,1,44,1.602545,1.521304,4,0.0,1.87,1.593342,0,2,1.0,1.92,1.593492,0,2,1.0,1.92
1,24,0,1.5669,4,0,44,1.581823,2.092423,3,0.0,1.92,1.561568,0.59798,3,0.0,1.87,1.580697,1.439192,3,0.0,1.91
1,25,0,1.5,4,0,47,1.578876,1.98491,4,0.0,1.82,1.581039,1.010634,3,0.0,1.93,1.589835,1.700553,3,0.0,1.82
