seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
15,1,0,1.5842,0,0,2676,1.581462,1.53805,4,0.0,2.08,1.609581,0.597284,3,0.0,1.95,1.590059,1.649876,3,0.0,2.01
15,2,0,1.581,0,0,903,1.580133,1.096691,4,0.0,1.94,1.551283,1.93387,3,0.0,1.9,1.571448,1.721725,6,0.0,1.94
15,3,0,1.5783,3,1,166,1.625694,1.198792,6,0.1429,1.92,1.561507,2.11544,4,0.0,1.87,1.57792,2.197094,4,0.0,1.9
15,4,0,1.5755,3,1,50,1.506603,1.845085,3,0.0,1.83,1.606643,1.124468,3,0.0,1.93,1.522056,1.119904,3,0.0,1.91
15,5,0,1.5575,3,1,32,1.564628,1.006182,4,0.0,1.88,1.607656,0.86792,3,0.0,1.92,1.514134,1.640359,3,0.0,1.89
15,6,0,1.5682,1,1,42,1.54372,1.517284,3,0.0,1.91,1.53701,1.652015,4,0.0,1.86,1.617841,1.631776,4,0.0,1.94
15,7,0,1.5262,1,1,26,1.563764,2.098463,3,0.0,1.87,1.534707,1.253871,3,0.0,1.85,1.53298,1.82393,5,0.0,1.92
15,8,0,1.5087,0,1,32,1.609296,2.100659,3,0.0,1.88,1.580641,1.133431,3,0.0,1.83,1.581606,1.98828,3,0.0,1.9
15,9,0,1.4192,0,1,34,1.609185,1.049251,3,0.25,1.91,1.552022,2.052585,3,0.0,1.86,1.593823,1.479507,5,0.0,1.96
15,10,0,1.565,4,0,54,1.564525,0.268525,3,0.0,1.83,1.547642,2.407305,4,0.0,1.85,1.575761,1.659493,4,0.0,1.85
15,11,1,1.5845,4,0,58,1.557228,2.005139,4,0.0,1.93,1.568306,1.190704,4,0.0,1.9,1.602189,1.924781,3,0.0,1.91
15,12,0,1.571,1,1,40,1.568095,1.544518,3,0.0,1.84,1.508712,2.124538,3,0.0,1.88,1.523438,0.628661,3,0.0,1.9
15,13,0,1.579,1,1,27,1.566866,0.50666,3,0.0,1.91,1.549007,0.42841,3,0.0,1.83,1.555705,0,2,1.0,1.84
15,14,0,1.5797,4,0,44,1.615445,0.760743,3,0.0,1.85,1.584829,0,2,1.0,1.82,1.584216,1.39884,4,0.0,1.87
15,15,0,1.5589,3,1,40,1.557884,0.926921,3,0.0,1.88,1.578175,0,2,1.0,1.85,1.543933,1.48698,3,0.0,1.98
15,16,0,1.5754,4,0,44,1.585655,2.558766,3,0.0,1.95,1.564642,0.473699,3,0.5,1.85,1.501449,2.016414,3,0.0,1.87
15,17,0,1.5566,4,0,31,1.521055,1.190447,3,0.0,1.85,1.566789,1.653932,3,0.0,1.88,1.578384,1.939939,3,0.1667,1.9
15,18,0,1.4906,4,0,41,1.611458,1.245775,3,0.0,1.95,1.620784,0.903187,3,0.25,1.91,1.601473,0.631516,3,0.0,1.9
15,19,0,1.5387,4,0,34,1.572039,1.708081,3,0.0,1.89,1.504481,0,2,1.0,1.87,1.611846,1.848741,3,0.0,1.86
15,20,0,1.4725,4,0,31,1.605213,1.947838,3,0.0,1.85,1.54848,1.444257,4,0.0,1.82,1.595242,1.805896,4,0.0,1.93
15,21,0,1.5452,4,0,21,1.545064,2.146009,3,0.0,1.96,1.562215,1.163586,3,0.0,1.82,1.570956,2.063618,3,0.0,1.88
15,22,0,1.5452,4,0,21,1.585792,0,2,1.0,1.83,1.630871,1.038661,3,0.0,1.88,1.560841,1.182775,4,0.0,1.83
15,23,0,1.5828,4,0,26,1.53288,1.537337,4,0.0,1.86,1.570634,1.542509,3,0.0,1.85,1.554896,2.33885,3,0.0,1.87
15,24,0,1.5245,3,1,36,1.589483,2.0727,4,0.0,1.85,1.606628,1.661674,3,0.0,1.94,1.616236,0.187196,3,0.0,1.84
15,25,0,1.5647,3,1,31,1.533906,0.973595,4,0.0,1.86,1.549867,0.403046,3,0.0,1.9,1.573299,2.073746,3,0.0,1.87
