seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
12,1,0,1.5845,0,0,2685,1.583144,2.015328,3,0.0,1.96,1.549526,0,2,1.0,1.95,1.58798,1.495791,4,0.0,2.01
12,2,0,1.5797,3,1,706,1.551043,2.390258,4,0.0,1.91,1.527615,1.412878,3,0.0,1.86,1.549226,1.928031,4,0.0,1.88
12,3,0,1.5649,0,1,136,1.580339,0.844769,3,0.0,1.89,1.60498,1.177871,3,0.0,1.9,1.581565,0.63245,3,0.0,1.84
12,4,0,1.5609,4,0,52,1.630442,1.126786,3,0.0,1.86,1.553554,0.931924,3,0.0,1.9,1.552242,1.73837,3,0.0,1.85
12,5,0,1.5799,4,0,34,1.537006,0,2,1.0,1.89,1.573457,0,2,1.0,1.85,1.522217,1.539227,3,0.0,1.9
12,6,0,1.5524,4,0,30,1.603783,0.121513,3,0.0,1.94,1.555996,1.335395,3,0.0,1.86,1.561132,1.543459,3,0.0,1.9
12,7,0,1.5285,4,0,22,1.623606,2.255733,3,0.0,1.9,1.535611,1.907268,4,0.0,1.92,1.547299,1.203011,3,0.0,1.84
12,8,0,1.4412,4,0,21,1.586285,2.032746,3,0.0,1.81,1.558774,0,2,1.0,1.94,1.528612,1.629441,3,0.0,1.81
12,9,1,1.5601,4,0,28,1.566994,2.197397,3,0.0,1.89,1.536595,1.023056,4,0.0,1.86,1.622017,1.574621,3,0.0,1.88
12,10,0,1.5766,4,0,39,1.56014,1.728039,3,0.0,1.83,1.562241,1.632229,4,0.0,1.82,1.584823,1.679598,3,0.0,1.89
12,11,0,1.544,3,1,29,1.553509,1.412767,3,0.0,1.86,1.544618,1.076726,3,0.0,1.96,1.54891,0,2,1.0,1.9
12,12,0,1.4891,4,0,40,1.584479,1.985703,3,0.0,1.89,1.602126,0.981466,3,0.0,1.87,1.549022,1.328932,3,0.0,1.87
12,13,0,1.5574,4,0,38,1.591002,0.644193,3,0.0,1.84,1.575651,2.919384,3,0.0,1.86,1.556766,1.826264,3,0.0,1.88
12,14,0,1.5294,1,1,19,1.57204,2.169863,4,0.0,1.94,1.621732,1.686268,3,0.0,1.86,1.551003,2.097308,4,0.0,1.81
12,15,0,1.4386,4,0,29,1.599202,1.14521,3,0.0,1.86,1.611936,0.428097,3,0.0,1.87,1.580705,2.304935,3,0.0,1.94
12,16,0,1.502,4,0,26,1.566131,2.036143,3,0.0,1.87,1.520938,0,2,1.0,1.85,1.616863,2.029779,3,0.0,1.9
12,17,0,1.5827,4,0,25,1.561698,2.31291,3,0.0,1.83,1.557592,1.577136,4,0.0,1.85,1.593907,0.729797,3,0.0,1.83
12,18,0,1.5201,4,0,37,1.504021,0.918663,3,0.0,1.82,1.543978,0,2,1.0,1.85,1.549029,1.392892,4,0.2,1.87
12,19,0,1.582,1,1,59,1.569363,1.47897,3,0.0,1.92,1.617544,2.78651,3,0.0,1.8,1.611939,0,2,1.0,1.87
12,20,1,1.554,4,0,46,1.574355,1.366474,5,0.0,1.85,1.559626,0,2,1.0,1.83,1.554589,1.905009,3,0.0,1.86
12,21,0,1.5801,4,0,30,1.547163,1.912413,4,0.0,1.85,1.632646,0,2,1.0,1.84,1.543092,0,2,1.0,1.95
12,22,0,1.569,4,0,25,1.616385,1.771429,3,0.0,1.89,1.59754,1.387843,3,0.0,1.86,1.618931,1.023549,4,0.0,1.9
12,23,0,1.5721,4,0,48,1.587061,1.701739,4,0.0,1.85,1.572481,2.001324,3,0.0,1.85,1.53897,1.229311,3,0.0,1.85
12,24,0,1.5828,4,0,45,1.577029,2.318232,3,0.0,1.83,1.637223,1.167423,4,0.0,1.85,1.539624,0.926717,3,0.0,1.85
12,25,0,1.5567,1,1,42,1.599973,2.091228,3,0.0,1.92,1.583353,0.137501,3,0.0,1.91,1.591433,0.906252,4,0.25,1.82
