seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
6,1,0,1.5847,0,0,2641,1.535811,0,2,1.0,2.03,1.587537,1.34278,3,0.0,2.01,1.562304,1.029224,3,0.0,2.0
6,2,0,1.5848,0,1,894,1.586432,2.055072,3,0.0,1.86,1.534574,2.825725,3,0.0,1.89,1.569219,2.520538,4,0.0,1.85
6,3,0,1.5643,0,1,168,1.565621,1.510347,3,0.0,1.85,1.596161,1.867282,4,0.0,1.87,1.60658,0,2,1.0,1.87
6,4,0,1.5625,4,0,67,1.568392,1.843825,4,0.0,1.95,1.530458,1.378785,3,0.0,1.9,1.545896,1.656165,4,0.0,1.94
6,5,0,1.531,4,0,32,1.623805,1.001505,5,0.0,1.91,1.591473,1.564639,3,0.0,1.92,1.554495,1.211746,4,0.0,1.85
6,6,0,1.5835,4,0,31,1.55012,1.304643,3,0.125,1.88,1.570913,1.50305,3,0.0,1.91,1.555672,1.51624,3,0.0,1.89
6,7,0,1.5165,4,0,28,1.588185,2.411756,3,0.0,1.86,1.535384,0,2,1.0,1.89,1.531703,1.265658,3,0.0,1.88
6,8,0,1.406,4,0,20,1.6006,1.017948,3,0.0,1.95,1.558294,1.812102,3,0.0,1.83,1.581645,1.78834,3,0.0,1.89
6,9,0,1.5099,4,0,27,1.5954,1.849842,4,0.0,1.89,1.528877,0,2,1.0,1.88,1.5935,1.929359,4,0.0,1.89
6,10,0,1.5154,4,0,31,1.586111,0.978604,3,0.0,1.92,1.539475,1.83007,5,0.0,1.88,1.594687,1.0998,3,0.0,1.9
6,11,0,1.5657,4,0,34,1.593743,1.186199,3,0.0,1.87,1.575008,1.207874,3,0.0,1.89,1.563878,1.434997,4,0.0,1.83
6,12,0,1.5514,4,0,29,1.526472,1.688949,4,0.0,1.81,1.567804,0.98124,3,0.0,1.92,1.54376,1.654002,4,0.0,1.9
6,13,1,1.4839,4,0,35,1.643658,2.87021,4,0.0,1.86,1.631663,2.037605,4,0.0,1.92,1.531189,0,2,1.0,1.85
6,14,0,1.3416,4,0,29,1.515737,1.692682,3,0.0,1.87,1.554269,1.0709,3,0.0,1.87,1.573413,0,2,1.0,1.9
6,15,0,1.5656,4,0,38,1.527072,1.455373,3,0.0,1.9,1.609263,1.309215,3,0.0,1.83,1.538061,1.328047,3,0.0,1.83
6,16,0,1.5749,4,0,32,1.577583,2.125574,3,0.0,1.91,1.507291,0,2,1.0,1.87,1.490115,1.093401,4,0.0,1.88
6,17,0,1.57,4,0,30,1.563865,1.639413,3,0.0,1.83,1.584517,0.7218,4,0.0,1.85,1.538993,2.731782,3,0.0,1.93
6,18,0,1.5766,3,1,35,1.569374,2.34051,7,0.0,1.89,1.558758,1.85245,5,0.0,1.87,1.555131,0,2,1.0,1.85
6,19,0,1.5632,4,0,29,1.610666,0,2,1.0,1.84,1.531945,1.485549,3,0.0,1.83,1.557942,0,2,1.0,1.89
6,20,0,1.5589,4,0,40,1.628101,1.557495,3,0.0,1.86,1.542959,2.652803,3,0.0,1.81,1.555239,2.996023,3,0.0,1.89
6,21,0,1.5801,4,0,60,1.601333,0.296747,3,0.0,1.84,1.55228,1.726161,3,0.0,1.87,1.573238,1.170833,4,0.0,1.87
6,22,0,1.5664,4,0,50,1.580159,1.026692,3,0.0,1.85,1.569141,2.018102,3,0.0,1.92,1.58924,1.399414,3,0.0,1.87
6,23,0,1.5734,3,1,33,1.52839,1.909191,4,0.0,1.9,1.518256,2.16508,3,0.0,1.91,1.592732,1.687583,3,0.0,1.88
6,24,0,1.5166,4,0,25,1.576382,0.838398,3,0.0,1.89,1.507747,1.576286,4,0.0,1.85,1.586367,1.929645,3,0.0,1.89
6,25,0,1.4691,3,1,31,1.526112,1.546575,4,0.0,1.92,1.565368,0,2,1.0,1.82,1.537004,1.984363,3,0.0,1.85
