seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
20,1,0,1.5847,0,0,2654,1.565816,1.582089,6,0.0909,2.03,1.56636,1.264592,3,0.0,2.03,1.615972,1.660752,4,0.0,2.03
20,2,0,1.5831,0,1,1111,1.556725,1.709411,4,0.25,1.95,1.529235,1.366081,3,0.0,1.86,1.557026,0.685098,3,0.5,1.93
20,3,0,1.5542,0,1,174,1.601046,1.098935,4,0.0,1.86,1.54478,1.736509,4,0.0,1.85,1.607259,1.373263,5,0.0,1.86
20,4,0,1.4193,3,1,46,1.54039,0.878578,3,0.1429,1.91,1.579483,1.206238,3,0.0,1.88,1.563724,1.770174,3,0.0,1.86
20,5,0,1.5774,4,1,24,1.616064,2.002472,4,0.0,1.89,1.570262,2.172388,3,0.0,1.81,1.574454,2.329952,3,0.0,1.91
20,6,0,1.5448,4,1,27,1.580497,1.722918,4,0.0,1.83,1.582632,0,2,1.0,1.8,1.548516,1.784135,4,0.1667,1.85
20,7,0,1.4284,4,1,24,1.574826,1.278978,3,0.0,1.85,1.607301,2.453644,3,0.0,1.88,1.547025,0.649201,3,0.0,1.85
20,8,0,1.4772,4,0,32,1.569206,1.566492,4,0.0,1.86,1.563985,2.32116,4,0.0,1.82,1.565134,1.141643,4,0.0,1.9
20,9,0,1.4816,4,0,37,1.577298,0.620321,3,0.0,1.83,1.542773,1.872828,4,0.0,1.85,1.585853,1.00119,3,0.0,1.87
20,10,0,1.546,3,1,45,1.584464,0,2,1.0,1.91,1.593279,2.802261,3,0.0,1.83,1.58491,0.760005,3,0.0,1.82
20,11,0,1.585,4,0,66,1.558867,0,2,1.0,1.87,1.541683,0,2,1.0,1.91,1.563197,1.576854,4,0.0,1.87
20,12,0,1.5789,3,1,41,1.544429,2.064463,4,0.0,1.91,1.609311,2.852188,3,0.0,1.89,1.571978,1.622369,4,0.0,1.81
20,13,0,1.5788,3,1,31,1.590564,1.775451,3,0.0,1.87,1.591672,1.453157,3,0.0,1.81,1.630406,1.309942,4,0.1667,1.85
20,14,0,1.5752,1,1,36,1.521628,1.790591,3,0.0,1.94,1.528828,2.220451,3,0.0,1.86,1.559069,0,2,1.0,1.85
20,15,0,1.5736,3,1,49,1.626524,2.74555,3,0.0,1.9,1.586946,1.834409,3,0.0,1.93,1.516634,1.75879,4,0.0,1.91
20,16,0,1.5488,3,1,39,1.578274,1.218181,3,0.0,1.89,1.578104,1.446677,4,0.0,1.81,1.56514,2.098675,4,0.0,1.9
20,17,0,1.497,4,1,22,1.610732,2.940342,3,0.0,1.92,1.586977,0.637607,3,0.0,1.84,1.543151,0.980148,3,0.0,1.87
20,18,0,1.4591,4,1,18,1.541432,2.31241,3,0.0,1.96,1.566641,0.196074,3,0.0,1.85,1.577582,2.003459,3,0.0,1.89
20,19,0,1.5653,1,1,23,1.612806,0.996637,3,0.0,1.85,1.57729,2.787845,3,0.0,1.79,1.614232,2.245571,3,0.0,1.85
20,20,0,1.5306,3,1,28,1.574261,1.067432,4,0.0,1.88,1.581829,1.992399,3,0.0,1.83,1.573305,0.362645,3,0.0,1.82
20,21,0,1.5436,4,1,40,1.549566,1.791159,4,0.0,1.86,1.588186,1.683888,3,0.0,1.83,1.569005,1.696165,3,0.0,1.87
20,22,0,1.5836,3,1,65,1.560045,1.377051,4,0.0,1.9,1.590254,1.2941,3,0.0,1.89,1.53289,1.298084,4,0.0,1.87
20,23,0,1.4615,3,1,37,1.581626,1.559878,3,0.0,1.9,1.569139,0,2,1.0,1.85,1.55043,1.039979,3,0.0,1.84
20,24,0,1.5382,4,1,32,1.532542,1.690388,3,0.0,1.85,1.58537,2.655894,3,0.0,1.85,1.532723,1.276169,4,0.0,1.95
20,25,0,1.5157,4,1,24,1.51573,1.22283,5,0.0,1.86,1.543751,2.174271,3,0.0,1.85,1.575539,0.543887,3,0.0,1.88
