seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
4,1,0,1.5837,0,0,2750,1.572361,1.744284,5,0.125,2.12,1.548831,0.219447,3,0.0,2.03,1.592598,0.535925,3,0.1429,2.08
4,2,0,1.5805,1,1,641,1.58242,2.019092,4,0.0,1.87,1.599172,1.935323,3,0.0,1.91,1.579265,1.172217,3,0.0,1.91
4,3,0,1.5756,0,1,130,1.577469,0.866232,3,0.0,1.82,1.560436,1.914409,4,0.0,1.84,1.590561,1.99408,3,0.0,1.88
4,4,0,1.5528,0,1,63,1.605186,1.33493,3,0.0,1.91,1.556374,1.963067,3,0.0,1.86,1.563474,0.819886,3,0.0,1.81
4,5,0,1.5824,4,1,47,1.58397,1.447822,3,0.25,1.86,1.552975,2.541725,4,0.0,1.84,1.602142,0.896024,3,0.0,1.85
4,6,0,1.5256,4,1,49,1.559145,1.2425,4,0.0,1.89,1.55386,1.994344,3,0.0,1.85,1.582351,1.126925,3,0.0,1.85
4,7,1,1.5165,1,1,28,1.541198,0.90708,3,0.0,1.88,1.597812,0.29484,3,0.0,1.88,1.56161,1.15775,3,0.0,1.86
4,8,0,1.3831,4,1,17,1.604534,1.147418,3,0.0,1.86,1.607833,2.479592,3,0.0,1.89,1.575105,0.846061,3,0.0,1.87
4,9,1,1.5841,1,1,40,1.550309,1.036245,3,0.3333,1.93,1.596549,0.931937,3,0.0,1.9,1.575525,2.176755,3,0.0,1.88
4,10,0,1.5571,4,0,37,1.568411,1.073515,4,0.0,1.83,1.571806,0.655385,3,0.0,1.87,1.600033,0.923343,5,0.0,1.81
4,11,0,1.5794,4,0,48,1.62248,1.616663,4,0.0,1.9,1.581191,2.194071,3,0.0,1.9,1.585073,1.057894,4,0.0,1.91
4,12,0,1.558,3,1,59,1.597609,1.887021,3,0.0,1.89,1.617835,2.447841,3,0.0,1.84,1.556278,1.975728,3,0.0,1.88
4,13,1,1.5813,3,1,20,1.552314,1.981029,3,0.0,1.91,1.617022,1.087159,3,0.0,1.9,1.528886,1.242986,3,0.0,1.93
4,14,0,1.5052,4,0,16,1.573153,1.352665,3,0.0,1.89,1.569643,2.067589,4,0.0,1.82,1.600873,2.170527,3,0.0,1.87
4,15,0,1.5462,3,1,35,1.582661,1.423931,4,0.0,1.9,1.581209,2.293309,3,0.0,1.91,1.635036,1.264993,3,0.0,1.94
4,16,0,1.5644,4,0,44,1.566075,1.780133,3,0.0,1.95,1.550212,1.851469,3,0.0,1.9,1.554277,0.854336,3,0.0,1.92
4,17,0,1.5561,4,0,43,1.583905,1.274311,3,0.0,1.9,1.589402,0.526059,3,0.0,1.83,1.494564,2.066694,3,0.0,1.91
4,18,0,1.581,4,0,38,1.559481,2.259114,4,0.0,1.86,1.532094,2.04715,3,0.0,1.86,1.544457,0.930469,3,0.0,1.86
4,19,0,1.5387,4,0,39,1.612351,1.813882,3,0.0,1.85,1.566563,1.370953,4,0.0,1.87,1.49374,1.076319,3,0.25,1.87
4,20,0,1.5841,1,1,41,1.521629,1.111223,4,0.0,1.9,1.559461,0,2,1.0,1.88,1.556269,1.670378,4,0.0714,1.92
4,21,0,1.549,3,1,50,1.619524,2.191271,3,0.0,1.84,1.514079,1.212504,4,0.0,1.85,1.58866,2.137113,4,0.0,1.81
4,22,0,1.5644,4,0,44,1.568621,1.623815,3,0.2,1.89,1.515066,1.966272,3,0.0,1.89,1.566568,2.225779,3,0.0,1.87
4,23,0,1.5632,3,1,29,1.512149,1.277405,5,0.0,1.78,1.61061,2.899858,3,0.0,1.84,1.551686,1.056757,4,0.0,1.88
4,24,0,1.5802,4,0,46,1.580154,1.306677,4,0.0,1.9,1.59884,1.253572,3,0.0833,1.87,1.555442,1.813184,4,0.0,1.93
4,25,0,1.5432,3,1,46,1.551028,1.015961,5,0.0,1.86,1.596126,1.241767,3,0.0,1.92,1.553942,1.999809,4,0.0,1.91
