seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
2,1,1,1.5845,0,0,2728,1.581649,1.919096,4,0.0,2.0,1.545871,0.902629,3,0.0,1.99,1.592565,0,2,1.0,1.94
2,2,0,1.5841,0,1,984,1.646644,2.024248,3,0.0,1.87,1.624296,0.843455,3,0.0,1.89,1.563802,1.264927,3,0.0,1.86
2,3,0,1.5813,3,1,171,1.564393,1.602833,4,0.0,1.83,1.586838,1.187389,3,0.0,1.94,1.608649,0.935256,3,0.0,1.88
2,4,0,1.5625,3,1,43,1.627674,1.253269,3,0.0,1.94,1.569717,1.222124,4,0.0,1.91,1.482341,1.475326,4,0.0,1.93
2,5,0,1.5578,1,1,47,1.563385,2.03122,3,0.0,1.86,1.561458,1.828557,6,0.0,1.84,1.574624,0.371301,3,0.0,1.79
2,6,0,1.4839,3,1,35,1.557304,1.721594,4,0.0,1.86,1.565368,1.602403,3,0.0,1.86,1.553091,1.667629,3,0.0,1.79
2,7,0,1.546,4,1,37,1.565764,2.249499,4,0.0,1.86,1.579539,1.607707,3,0.25,1.88,1.543421,2.083996,4,0.0,1.9
2,8,0,1.5632,4,1,24,1.553402,1.107575,3,0.0,1.89,1.546101,2.201111,3,0.0,1.83,1.567601,1.057804,3,0.0,1.96
2,9,0,1.5132,4,1,33,1.504048,0.190453,3,0.0,1.84,1.647892,2.441992,3,0.0,1.89,1.561518,0,2,1.0,1.88
2,10,0,1.4396,4,1,25,1.621764,1.747787,3,0.0,1.93,1.570016,2.212021,3,0.0,1.83,1.609526,0.859816,4,0.0,1.89
2,11,0,1.5448,4,1,31,1.636056,1.409755,3,0.0,1.86,1.551292,1.60139,3,0.0,1.9,1.602413,1.302883,4,0.0,1.81
2,12,0,1.5697,4,1,26,1.571752,1.441906,5,0.0,1.87,1.608443,1.366979,3,0.0,1.89,1.53271,0.963447,3,0.0,1.95
2,13,0,1.5837,4,1,34,1.573375,1.352084,4,0.2,1.87,1.544916,0.756005,3,0.0,1.84,1.551212,2.499921,3,0.0,1.85
2,14,0,1.5842,3,1,43,1.638726,2.266532,3,0.0,1.9,1.571108,1.909942,3,0.0,1.91,1.568555,2.160156,4,0.0,1.9
2,15,0,1.5219,4,0,35,1.58034,1.67188,3,0.0,1.89,1.52357,2.779612,3,0.0,1.88,1.574372,1.586213,3,0.0,1.85
2,16,0,1.4179,3,1,31,1.559742,2.306927,4,0.0,1.87,1.607186,1.967396,3,0.0,1.82,1.556081,0.469362,3,0.0,1.84
2,17,0,1.5726,1,1,44,1.563655,1.240896,4,0.0,1.86,1.53372,1.16304,4,0.0,1.83,1.579523,1.812653,3,0.0,1.89
2,18,1,1.5656,4,0,30,1.582731,1.430953,3,0.0,1.84,1.549017,1.768064,4,0.0,1.88,1.590692,0.741141,3,0.0,1.88
2,19,0,1.5715,4,0,36,1.529766,1.222175,4,0.0,1.89,1.605759,0.805567,3,0.0,1.89,1.527348,1.560154,3,0.0,1.88
2,20,0,1.5504,4,0,46,1.592771,1.694654,3,0.0,1.81,1.539093,0.622215,3,0.5,1.91,1.64986,1.071622,3,0.0,1.82
2,21,0,1.5763,4,0,34,1.587086,1.369508,3,0.0,1.85,1.589952,0,2,1.0,1.84,1.593032,2.01065,3,0.0,1.89
2,22,0,1.5794,4,0,32,1.549895,1.250976,3,0.0,1.89,1.590254,1.657792,3,0.0,1.85,1.527155,1.26122,3,0.0,1.83
2,23,0,1.5656,4,0,30,1.544648,0.9181,4,0.0,1.85,1.557763,1.452887,3,0.0,1.84,1.576741,1.059548,3,0.0,1.88
2,24,0,1.4399,4,0,29,1.553666,0,2,1.0,1.85,1.552429,1.640244,3,0.0,1.82,1.557522,1.550397,4,0.0,1.88
2,25,0,1.5,4,0,28,1.624432,1.535271,3,0.0,1.85,1.571591,0.9929,4,0.0,1.93,1.536783,1.307392,3,0.0,1.84
