seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
17,1,0,1.5849,0,0,2738,1.573814,1.411831,3,0.0,1.99,1.59276,1.558009,3,0.0,1.93,1.578279,1.663468,4,0.0,1.99
17,2,0,1.5834,0,1,847,1.526904,1.854829,4,0.0,1.9,1.592281,1.821707,4,0.0,1.9,1.555076,1.306291,3,0.0,1.87
17,3,0,1.5833,4,1,183,1.657646,1.959736,3,0.0,1.93,1.540466,2.607733,3,0.0,1.88,1.584585,2.040607,4,0.0,1.88
17,4,0,1.5353,4,1,61,1.630722,1.839066,3,0.0,1.87,1.565736,1.54458,3,0.0,1.89,1.555757,2.103014,4,0.0,1.88
17,5,0,1.5303,1,1,67,1.601774,1.983514,4,0.0,1.88,1.533686,2.419072,5,0.0,1.86,1.557732,1.570257,3,0.0,1.92
17,6,0,1.5787,4,1,45,1.592534,1.728472,3,0.0,1.85,1.574089,1.21759,4,0.0,1.92,1.581699,1.704361,4,0.0,1.87
17,7,1,1.5613,4,1,24,1.57109,1.509566,5,0.0,1.91,1.604943,0,2,1.0,1.86,1.577782,1.365164,4,0.0,1.93
17,8,0,1.5746,4,1,31,1.552877,1.4404,3,0.0,1.91,1.641939,0,2,1.0,1.83,1.557744,1.532399,3,0.1667,1.84
17,9,0,1.585,4,1,30,1.577492,2.104375,3,0.0,1.86,1.593676,0.806563,3,0.0,1.87,1.590722,1.722589,3,0.0,1.88
17,10,0,1.406,4,1,20,1.606054,1.392914,3,0.0,1.87,1.613644,1.69714,3,0.0,1.9,1.559139,1.774046,3,0.0,1.9
17,11,0,1.5682,4,1,34,1.585186,1.696534,3,0.0,1.92,1.559587,1.437055,3,0.0,1.89,1.585914,1.210522,3,0.0,1.85
17,12,0,1.5277,4,1,35,1.600292,0.656884,3,0.0,1.87,1.544164,0,2,1.0,1.84,1.504273,2.602222,4,0.0,1.82
17,13,0,1.4481,4,1,43,1.563434,1.22517,4,0.0,1.86,1.593176,1.830283,3,0.0,1.84,1.563277,2.018483,3,0.0,1.92
17,14,0,1.3754,4,1,58,1.558634,2.112868,3,0.0,1.89,1.608373,0.97232,3,0.25,1.89,1.55549,1.153863,4,0.0,1.88
17,15,0,1.4951,4,1,43,1.518858,1.238725,3,0.0,1.88,1.556159,2.997189,3,0.0,1.83,1.580209,2.354025,3,0.0,1.88
17,16,0,1.3996,4,0,30,1.576009,2.221647,3,0.0,1.91,1.545088,1.514526,4,0.0,1.77,1.583192,0.948959,4,0.0,1.84
17,17,0,1.5466,4,0,36,1.543439,0.552506,3,0.0,1.87,1.575634,0.380405,3,0.0,1.87,1.548566,0,2,1.0,1.88
17,18,0,1.5566,4,0,31,1.559848,1.480219,3,0.0,1.92,1.603417,0.891018,3,0.0,1.89,1.553851,2.150189,3,0.0,1.86
17,19,1,1.5603,4,0,47,1.573218,1.59523,5,0.0,1.9,1.597168,1.759558,3,0.0,1.89,1.541981,0.85817,4,0.0,1.81
17,20,0,1.5721,3,1,46,1.553154,1.757093,4,0.0,1.92,1.599368,1.819627,3,0.0,1.87,1.567296,1.910466,5,0.1667,1.89
17,21,0,1.5682,3,1,34,1.63323,1.672053,3,0.0,1.81,1.597394,1.876708,4,0.0,1.84,1.576722,2.480468,4,0.0,1.83
17,22,0,1.5462,4,0,16,1.60141,1.789782,4,0.0,1.87,1.562171,0,2,1.0,1.91,1.560121,2.432857,3,0.0,1.8
17,23,0,1.5656,4,0,15,1.549962,0.998221,4,0.0,1.87,1.565582,1.60416,3,0.0,1.8,1.548319,1.231533,4,0.0,1.81
17,24,0,1.5632,4,0,24,1.559828,0.770819,3,0.5,1.87,1.544357,1.544041,3,0.0,1.87,1.60413,1.186935,3,0.0,1.86
17,25,0,1.5348,4,0,42,1.574786,2.693839,3,0.0,1.88,1.522558,1.586153,3,0.0,1.82,1.54065,0.885363,3,0.25,1.91
