seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
13,1,0,1.5845,0,0,2581,1.578516,1.227873,4,0.0,2.01,1.596304,1.633401,3,0.0,1.98,1.564729,1.580062,7,0.0714,1.95
13,2,0,1.5848,1,1,1020,1.566011,2.107383,4,0.0,1.88,1.521907,1.047405,3,0.0,1.89,1.536721,1.027907,5,0.0,1.9
13,3,0,1.5827,0,1,226,1.578088,1.599968,5,0.0,1.84,1.617435,1.006307,3,0.0,1.93,1.555396,1.877633,3,0.0,1.9
13,4,0,1.584,1,1,66,1.536331,1.676701,3,0.0,1.87,1.643092,1.956849,4,0.0,1.85,1.549455,1.935784,4,0.0,1.89
13,5,0,1.5622,4,1,36,1.525009,1.838269,3,0.0,1.9,1.625995,2.179778,4,0.0,1.87,1.617746,0.850416,3,0.0,1.85
13,6,0,1.5343,4,1,24,1.598942,0,2,1.0,1.92,1.571646,1.259159,3,0.0,1.9,1.587316,2.41425,3,0.0,1.81
13,7,0,1.571,4,1,20,1.602136,2.355943,3,0.0,1.91,1.570162,0.026531,2,1.0,1.83,1.564952,2.073238,3,0.0,1.84
13,8,0,1.5591,4,1,39,1.577586,1.141853,3,0.0,1.87,1.585894,1.249943,3,0.0,1.87,1.590669,1.313879,3,0.25,1.87
13,9,0,1.5333,3,1,39,1.531997,1.743153,3,0.0,1.91,1.519186,2.278235,4,0.0,1.9,1.604802,2.43795,3,0.0,1.89
13,10,0,1.4926,4,1,28,1.553811,1.378434,4,0.0,1.86,1.56331,2.706304,3,0.0,1.9,1.573857,1.243424,3,0.0,1.86
13,11,0,1.581,4,1,33,1.57618,1.157178,4,0.0,1.9,1.60465,1.907613,4,0.0,1.91,1.549178,2.106401,3,0.0,1.85
13,12,0,1.5305,1,1,36,1.540147,1.887895,4,0.0,1.81,1.620357,1.889882,3,0.0,1.85,1.56699,1.294329,4,0.0,1.87
13,13,0,1.4499,4,0,38,1.565421,1.105458,4,0.0,1.87,1.569892,1.434008,3,0.0,1.9,1.629302,0,2,1.0,1.86
13,14,1,1.512,4,0,42,1.618676,0.325342,3,0.0,1.84,1.551813,2.936182,3,0.0,1.88,1.586169,1.300622,4,0.0,1.8
13,15,0,1.5774,4,0,42,1.581362,1.915165,3,0.0,1.85,1.528834,1.976567,3,0.0,1.82,1.567311,1.325467,3,0.0,1.93
13,16,0,1.581,3,1,33,1.575029,0,2,1.0,1.86,1.62523,1.5079,4,0.0,1.87,1.565176,0.542516,3,0.0,1.86
13,17,0,1.5679,3,1,40,1.581374,1.822497,3,0.0,1.85,1.556505,1.069989,3,0.0,1.84,1.578834,3.01771,3,0.0,1.91
13,18,0,1.5774,4,0,48,1.533613,1.069135,5,0.0,1.85,1.573339,1.674129,4,0.0,1.84,1.551301,0,2,1.0,1.88
13,19,0,1.5362,4,0,46,1.586282,0.747687,3,0.0,1.85,1.568472,2.383103,3,0.0,1.87,1.567775,1.912072,3,0.0,1.89
13,20,0,1.5292,4,0,31,1.588786,1.876446,6,0.0,1.91,1.580065,1.492746,4,0.0,1.78,1.529833,1.686124,5,0.0,1.88
13,21,0,1.5746,4,0,31,1.618497,2.076105,3,0.0,1.87,1.503055,1.322619,4,0.0,1.86,1.534756,1.772964,3,0.0,1.86
13,22,0,1.569,4,0,25,1.577867,1.18301,3,0.0,1.87,1.60962,1.636445,3,0.0,1.85,1.584634,1.883321,3,0.0,1.84
13,23,0,1.5722,3,1,28,1.54639,1.765947,5,0.0,1.87,1.53457,1.352206,3,0.0,1.8,1.543073,1.064486,3,0.0,1.89
13,24,0,1.5305,4,0,27,1.580955,1.257702,4,0.0,1.93,1.512809,1.490723,4,0.0,1.95,1.558089,0,2,1.0,1.86
13,25,0,1.5799,4,0,34,1.590036,1.5896,3,0.0,1.82,1.58311,2.209988,4,0.0,1.89,1.553987,1.760714,4,0.0,1.82
