seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
6,1,0,1.5847,0,0,2630,1.569109,0.976137,3,0.0,2.03,1.54788,1.977553,4,0.0,2.0,1.568647,1.976946,4,0.0,2.01
6,2,0,1.5843,0,0,971,1.562498,1.756663,3,0.0,1.9,1.554842,1.201431,3,0.0,1.86,1.595022,1.172259,4,0.0,1.85
6,3,0,1.567,3,1,190,1.597617,1.946386,5,0.0,1.87,1.61229,1.191903,3,0.0,1.92,1.556632,0,2,1.0,1.84
6,4,0,1.5689,1,1,60,1.606792,1.915686,4,0.0,1.94,1.600064,0,2,1.0,1.91,1.572021,1.790236,4,0.0,1.88
6,5,0,1.5437,4,0,38,1.592381,1.143729,3,0.0,1.9,1.581499,1.10118,3,0.0,1.81,1.563896,2.353595,3,0.0,1.81
6,6,0,1.5774,4,0,28,1.59489,1.656222,4,0.0,1.87,1.541479,0,2,1.0,1.9,1.553686,2.117294,3,0.0,1.88
6,7,1,1.4919,4,0,31,1.599328,1.338792,3,0.0,1.9,1.548402,0.861734,3,0.0,1.92,1.586378,1.578011,3,0.0,1.9
6,8,0,1.3481,4,0,32,1.55987,0.8649,3,0.0,1.94,1.55058,0.566315,3,0.0,1.87,1.558724,1.46758,4,0.1429,1.85
6,9,0,1.4767,4,0,37,1.587468,1.868784,3,0.0,1.85,1.532847,1.387333,5,0.0,1.94,1.490815,1.333979,3,0.0,2.0
6,10,0,1.5671,4,0,42,1.557734,2.815777,3,0.0,1.9,1.579969,0.444562,3,0.0,1.89,1.620401,1.4093,4,0.0,1.89
6,11,0,1.5689,4,0,52,1.594806,1.510193,4,0.0,1.9,1.556371,1.40052,3,0.0,1.87,1.573884,0.054005,3,0.0,1.87
6,12,0,1.4943,4,0,32,1.562766,1.275071,3,0.0,1.89,1.603325,2.870478,3,0.0,1.85,1.506076,1.237855,3,0.0,1.91
6,13,0,1.5284,4,0,24,1.607061,1.943858,3,0.0,1.82,1.583231,1.947626,3,0.0,1.92,1.638865,0,2,1.0,1.88
6,14,1,1.5831,4,0,28,1.553918,2.124829,3,0.0,1.85,1.611478,1.634773,3,0.0,1.87,1.561463,2.427769,3,0.0,1.95
6,15,0,1.5603,4,0,47,1.533351,1.625815,3,0.0,1.91,1.553196,0.500745,5,0.0,1.87,1.556107,0,2,1.0,1.86
6,16,0,1.5774,4,0,42,1.545051,1.422969,3,0.0,1.86,1.570034,1.892545,4,0.0,1.78,1.584638,0.334556,3,0.0,1.84
6,17,0,1.5535,4,0,25,1.547822,1.366014,4,0.0,1.95,1.546306,1.315712,3,0.0,1.88,1.569468,1.843895,4,0.0,1.87
6,18,1,1.5557,4,0,33,1.580013,2.298807,3,0.0,1.91,1.584137,1.228641,3,0.1429,1.86,1.553326,1.386642,4,0.0,1.96
6,19,0,1.5749,3,1,32,1.611535,1.156835,3,0.0,1.83,1.557019,1.586683,3,0.0,1.84,1.59997,1.395709,4,0.0,1.85
6,20,0,1.585,4,0,15,1.52492,2.403411,3,0.0,1.9,1.544904,1.933042,4,0.0,1.93,1.630789,0.819862,3,0.3333,1.91
6,21,0,1.5774,4,0,24,1.586039,1.475682,4,0.1667,1.9,1.586143,1.617391,4,0.0,1.87,1.513665,1.147298,3,0.0,1.88
6,22,0,1.4979,4,0,26,1.58165,2.575327,3,0.0,1.89,1.517564,0.375399,3,0.0,1.86,1.572695,1.64643,4,0.0,1.91
6,23,0,1.556,4,0,45,1.568631,0.683587,3,0.0,1.89,1.567201,1.703384,3,0.0,1.78,1.604902,1.799259,4,0.0,1.91
6,24,1,1.5777,1,1,37,1.571945,2.026177,3,0.0,1.85,1.566417,1.369571,3,0.0,1.89,1.54336,1.550999,3,0.0,1.83
6,25,0,1.5746,3,1,31,1.573859,1.12743,3,0.0,1.9,1.571167,0,2,1.0,1.88,1.520289,1.335835,3,0.0,1.83
