seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
5,1,0,1.5837,0,0,2741,1.603117,1.617627,3,0.0,2.01,1.588172,2.764085,3,0.0,2.01,1.560645,1.221458,4,0.0,2.04
5,2,0,1.5794,0,0,967,1.57435,1.645353,3,0.0,1.89,1.621325,1.855518,3,0.0,1.84,1.558773,1.556823,3,0.0,1.87
5,3,0,1.5824,0,1,177,1.583614,1.875227,3,0.0,1.88,1.589694,0.218515,3,0.0,1.91,1.555806,1.810444,3,0.0,1.89
5,4,0,1.583,4,1,55,1.602352,0.894143,3,0.0,1.88,1.573195,1.689449,3,0.3333,1.92,1.577224,1.670506,5,0.0,1.86
5,5,0,1.5726,4,0,55,1.582008,2.523901,3,0.0,1.91,1.567465,0.777726,3,0.0,1.86,1.612453,0,2,1.0,1.86
5,6,0,1.5516,4,0,42,1.521503,2.123097,3,0.0,1.91,1.57964,1.413327,3,0.0,1.91,1.539709,2.811026,3,0.0,1.86
5,7,0,1.5801,4,0,30,1.601838,1.172387,3,0.0,1.85,1.611193,1.185476,3,0.0,1.89,1.540239,1.195683,4,0.0,1.82
5,8,0,1.5401,1,1,35,1.603531,0.153575,3,0.0,1.95,1.597516,0.799123,3,0.0,1.86,1.589859,2.219763,3,0.0,1.88
5,9,0,1.4663,4,0,45,1.559986,1.961799,5,0.0,1.86,1.583038,1.931902,3,0.0,1.86,1.569199,1.538696,4,0.0,1.88
5,10,0,1.5103,4,0,47,1.584661,1.26576,3,0.0,1.9,1.596888,1.480303,3,0.0,1.9,1.578912,2.129396,4,0.0,1.9
5,11,0,1.5816,4,0,36,1.557134,2.69909,3,0.0,1.8,1.556798,0.922315,3,0.2857,1.88,1.5724,2.131408,3,0.0,1.88
5,12,0,1.4714,4,0,19,1.532609,1.373366,4,0.0,1.88,1.55064,1.374243,3,0.0,1.84,1.594678,1.847348,3,0.0,1.85
5,13,0,1.5395,1,1,20,1.596968,2.675185,3,0.0,1.88,1.542078,1.269957,3,0.0,1.77,1.547033,0,2,1.0,1.89
5,14,0,1.5822,1,1,23,1.569915,1.658797,3,0.0,1.84,1.648358,1.489415,3,0.0,1.87,1.585798,0.981445,4,0.0,1.87
5,15,0,1.5734,0,1,33,1.589585,1.421684,4,0.0,1.82,1.543461,1.733537,4,0.0,1.9,1.54746,2.271832,3,0.0,1.82
5,16,0,1.585,0,1,30,1.565454,1.39678,3,0.0,1.86,1.561768,0.112542,3,0.0,1.89,1.592815,0.554553,3,0.0,1.98
5,17,0,1.5365,4,0,35,1.557136,1.210196,3,0.0,1.92,1.559459,2.158968,3,0.0,1.85,1.599551,1.047429,3,0.25,1.84
5,18,0,1.519,4,0,21,1.586007,1.811706,4,0.0,1.87,1.580783,1.006028,3,0.0,1.85,1.528974,1.940008,3,0.0,1.87
5,19,1,1.5305,1,1,18,1.55199,2.277353,3,0.0,1.95,1.501046,1.04987,3,0.0,1.85,1.539783,1.669355,6,0.0,1.93
5,20,0,1.5789,3,1,41,1.555055,1.656231,3,0.0,1.92,1.521616,2.295543,3,0.0,1.91,1.524837,1.428878,4,0.0,1.94
5,21,0,1.585,3,1,33,1.563477,0,2,1.0,1.85,1.572776,1.538166,3,0.1667,1.91,1.560858,1.431692,3,0.0,1.86
5,22,0,1.4618,3,1,19,1.545548,0,2,1.0,1.86,1.569261,2.807857,6,0.0,1.89,1.636903,1.850174,5,0.0,1.89
5,23,0,1.5403,3,1,31,1.573473,2.091924,3,0.0,1.87,1.566454,1.62534,3,0.0,1.9,1.496974,1.394454,4,0.0,1.85
5,24,0,1.4171,4,0,24,1.530382,0.830468,3,0.0,1.87,1.569803,2.501239,3,0.0,1.89,1.532347,1.514968,5,0.0,1.88
5,25,1,1.4655,4,0,26,1.587186,1.743798,3,0.0,1.91,1.616402,1.674112,3,0.0,1.91,1.546074,1.602789,3,0.0,1.9
