seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
15,1,0,1.5841,0,0,2673,1.590366,1.960618,3,0.0,2.03,1.515346,2.254961,3,0.0,1.92,1.547613,2.369737,3,0.0,2.01
15,2,0,1.5817,0,1,865,1.561794,1.902674,3,0.0,1.95,1.539012,2.713315,3,0.0,1.88,1.630613,1.956723,3,0.0,1.9
15,3,1,1.5802,0,1,155,1.613401,1.553391,3,0.0,1.88,1.598479,1.134854,3,0.0,1.83,1.544355,1.767591,5,0.0,1.9
15,4,0,1.5825,4,0,42,1.570411,1.811407,3,0.0,1.88,1.576539,0.652152,3,0.0,1.93,1.543136,2.082804,3,0.0,1.91
15,5,0,1.5642,4,0,39,1.539025,1.700908,4,0.0,1.86,1.573785,1.609242,3,0.0,1.9,1.608269,2.760609,3,0.0,1.9
15,6,0,1.5567,3,1,21,1.60867,1.336308,3,0.0,1.89,1.608149,0.835572,3,0.0,1.89,1.57113,0,2,1.0,1.93
15,7,0,1.581,4,0,19,1.518882,1.578215,4,0.0,1.91,1.616841,1.136705,3,0.0,1.85,1.6142,1.589539,4,0.0,1.91
15,8,0,1.585,4,0,21,1.553629,0.630763,3,0.0,1.87,1.500985,2.686458,3,0.0,1.8,1.538533,1.634308,3,0.0,1.87
15,9,0,1.5567,4,0,21,1.549867,1.206088,3,0.0,1.95,1.520383,1.632326,3,0.2,1.9,1.608371,1.297832,4,0.0,1.86
15,10,0,1.5306,4,0,43,1.575197,1.430251,4,0.0,1.89,1.521087,1.785676,3,0.0,1.88,1.581049,2.267713,3,0.0,1.86
15,11,0,1.5644,4,0,44,1.514444,0.565066,3,0.0,1.9,1.547889,0.097591,3,0.0,1.85,1.548872,1.755396,3,0.0,1.91
15,12,0,1.5777,1,1,37,1.536779,1.204826,5,0.0,1.95,1.573776,0.341187,3,0.0,1.89,1.545726,1.782833,3,0.0,1.83
15,13,0,1.5146,4,0,44,1.567366,0.970382,3,0.0,1.89,1.585273,0,2,1.0,1.9,1.514407,2.189446,3,0.0,1.78
15,14,0,1.5324,3,1,46,1.580121,1.76816,3,0.0,1.88,1.572299,1.703481,3,0.0,1.81,1.618591,2.158044,4,0.0,1.89
15,15,0,1.5154,4,0,40,1.557459,2.306338,3,0.0,1.85,1.557071,1.353614,4,0.0,1.83,1.518547,2.233999,3,0.0,1.89
15,16,0,1.57,4,0,35,1.617462,2.127587,5,0.0,1.96,1.551272,2.92396,3,0.0,1.78,1.534294,1.935701,7,0.0,1.88
15,17,0,1.5749,4,0,32,1.567077,1.539209,3,0.0,1.86,1.58637,1.435958,3,0.0,1.87,1.528775,1.516987,4,0.0,1.92
15,18,0,1.5603,4,0,47,1.593643,1.829142,3,0.0,1.89,1.578876,1.570568,3,0.0,1.87,1.566374,0,2,1.0,1.88
15,19,0,1.568,4,0,48,1.600045,1.38151,4,0.1667,1.9,1.569138,1.064836,3,0.0,1.85,1.496831,1.587967,3,0.0,1.85
15,20,0,1.5426,3,1,36,1.544835,2.999434,3,0.0,1.85,1.561712,1.371589,3,0.0,1.83,1.577897,2.009949,4,0.0,1.88
15,21,0,1.4021,4,0,17,1.560225,1.590935,4,0.0,1.86,1.53699,2.99144,3,0.0,1.87,1.511406,1.921779,3,0.0,1.91
15,22,0,1.3592,4,0,38,1.531835,1.675493,4,0.0,1.83,1.56875,1.057761,3,0.0,1.87,1.646866,1.833532,4,0.0,1.85
15,23,0,1.542,4,0,54,1.585804,1.552368,3,0.0,1.88,1.565532,1.424733,3,0.0,1.82,1.612405,0,2,1.0,1.8
15,24,0,1.5714,4,0,48,1.575989,1.552379,4,0.0,1.87,1.54857,1.640575,3,0.0,1.88,1.559181,1.558426,3,0.0,1.84
15,25,0,1.5657,4,0,34,1.571995,0.572566,3,0.0,1.91,1.531915,1.899119,3,0.0,1.84,1.553658,2.051128,4,0.0,1.88
