seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
10,1,0,1.5841,0,0,2719,1.513755,1.72841,3,0.0,1.96,1.589145,3.127821,3,0.0,2.0,1.614034,1.881575,4,0.0,1.97
10,2,1,1.5844,0,1,1132,1.534179,1.496736,3,0.0,1.91,1.581504,2.274924,3,0.0,1.91,1.544322,2.092006,3,0.0,1.92
10,3,0,1.5835,1,1,206,1.583533,2.037955,3,0.0,1.91,1.594277,1.410617,3,0.0,1.76,1.609727,1.107495,6,0.0,1.88
10,4,0,1.56,4,0,67,1.602757,1.696502,3,0.0,1.87,1.557767,1.901115,4,0.0,1.86,1.575897,1.749562,3,0.0,1.9
10,5,0,1.5787,3,1,40,1.58642,1.920884,4,0.0,1.89,1.579643,1.979373,3,0.0,1.9,1.534273,0.553886,3,0.0,1.91
10,6,0,1.5628,4,0,49,1.547646,1.875002,4,0.0,1.88,1.581835,1.282558,3,0.0,1.87,1.537137,1.623253,3,0.0,1.93
10,7,0,1.5615,4,0,43,1.560622,1.742741,4,0.0,1.93,1.581479,1.471712,3,0.0,1.85,1.589084,1.199485,5,0.0,1.83
10,8,0,1.5782,4,0,29,1.59802,1.830174,3,0.0,1.93,1.536453,2.38635,4,0.0,1.88,1.612619,1.273159,3,0.0,1.94
10,9,0,1.5343,3,1,24,1.674534,1.690936,4,0.0,1.88,1.535361,1.215828,4,0.0,1.85,1.529469,2.403686,4,0.0,1.92
10,10,0,1.4379,1,1,39,1.622819,0,2,1.0,1.87,1.581626,1.405873,3,0.0,1.87,1.605545,1.663891,4,0.0,1.91
10,11,0,1.5096,3,1,42,1.528564,0.752092,3,0.0,1.86,1.514852,3.007384,3,0.0,1.81,1.562522,1.31379,4,0.0,1.86
10,12,0,1.5821,4,0,39,1.566167,2.52176,3,0.0,1.91,1.582555,2.197353,3,0.0,1.88,1.617616,1.615841,3,0.0,1.85
10,13,0,1.581,4,0,19,1.554556,1.45556,3,0.0,1.88,1.641638,2.086092,4,0.0,1.85,1.565491,0.934586,3,0.0,1.88
10,14,0,1.4227,3,1,22,1.539645,1.788877,3,0.0,1.86,1.57831,1.693319,3,0.0,1.86,1.542852,1.519672,3,0.0,1.91
10,15,0,1.5824,4,0,47,1.561723,2.047939,3,0.0,1.84,1.53738,1.907852,3,0.0,1.86,1.565716,1.322371,4,0.0,1.94
10,16,0,1.4747,4,0,38,1.560549,1.347618,3,0.0,1.91,1.579261,1.246466,3,0.0,1.88,1.610529,1.546593,3,0.0,1.91
10,17,0,1.4837,4,0,34,1.628549,0.796381,4,0.0,1.92,1.548926,1.443174,3,0.0,1.89,1.536187,2.235106,3,0.0,1.88
10,18,0,1.541,4,0,30,1.547033,1.244789,3,0.0,1.88,1.594455,1.773741,3,0.0,1.88,1.558573,1.107525,3,0.0,1.89
10,19,0,1.5486,4,0,39,1.558723,1.591768,3,0.0,1.86,1.564898,2.10875,3,0.0,1.87,1.569113,0.625922,3,0.0,1.87
10,20,0,1.5456,3,1,43,1.582394,0.846727,3,0.0,1.89,1.569063,1.444739,3,0.0,1.88,1.598554,2.152474,3,0.0,1.95
10,21,0,1.5763,4,0,34,1.536843,1.040556,4,0.0,1.91,1.550438,0,2,1.0,1.94,1.578748,1.892092,3,0.0,1.94
10,22,0,1.4816,4,0,31,1.547731,0.633583,3,0.0,1.95,1.581589,0.997656,4,0.0,1.86,1.568947,1.729622,4,0.0,1.85
10,23,0,1.5126,4,0,26,1.546627,2.166314,3,0.0,1.91,1.614355,2.322521,4,0.0,1.88,1.55912,1.813365,3,0.0,1.86
10,24,0,1.5305,4,0,27,1.607435,1.491252,3,0.0,1.87,1.589254,1.781181,3,0.0,1.89,1.573184,0.373595,3,0.0,1.88
10,25,0,1.5175,4,0,27,1.598338,1.752645,3,0.0,1.86,1.532708,0,2,1.0,1.83,1.560535,0.426589,3,0.0,1.89
