seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
6,1,1,1.5848,0,0,2642,1.599657,1.414448,3,0.0,2.03,1.607553,0,2,1.0,2.0,1.584534,2.303486,4,0.0,2.02
6,2,0,1.5849,0,1,685,1.538876,2.316435,3,0.0,1.88,1.590557,2.160044,3,0.0,1.92,1.508176,0.85929,3,0.0,1.84
6,3,0,1.5678,1,1,112,1.529081,2.125967,4,0.0,1.84,1.597219,1.45222,5,0.0,1.98,1.57948,2.352573,3,0.0,1.87
6,4,0,1.5656,4,0,38,1.580519,1.604022,4,0.0,1.92,1.560722,0.918826,3,0.0,1.88,1.572471,1.376665,4,0.0,1.91
6,5,0,1.5219,4,0,25,1.502074,2.363635,3,0.0,1.85,1.581911,0,2,1.0,1.88,1.567492,1.719422,3,0.0,1.91
6,6,0,1.4979,4,0,26,1.575959,0.579531,3,0.0,1.9,1.536258,2.907788,3,0.0,1.9,1.537273,1.909364,4,0.0,1.9
6,7,0,1.5437,4,0,38,1.609843,1.339434,3,0.0,1.9,1.601461,1.499739,4,0.0,1.87,1.545749,1.368131,4,0.0,1.88
6,8,0,1.5613,4,0,41,1.586118,1.737582,4,0.0,1.89,1.596415,1.297319,4,0.0,1.81,1.635684,1.816214,3,0.0,1.86
6,9,0,1.546,4,0,37,1.592299,2.486438,4,0.0,1.89,1.588939,1.743773,5,0.0,1.94,1.557618,1.419569,3,0.0,1.86
6,10,0,1.5835,4,0,31,1.587397,2.001304,3,0.0,1.92,1.536312,1.695918,4,0.0,1.89,1.57035,0.580462,4,0.0,1.88
6,11,0,1.561,4,0,27,1.559841,1.405547,3,0.0,1.9,1.591329,1.186589,3,0.0,1.83,1.540388,2.456417,3,0.0,1.84
6,12,0,1.5682,4,0,34,1.551762,1.720721,7,0.0,1.91,1.565737,1.298004,3,0.0,1.85,1.629069,2.622138,3,0.0,1.92
6,13,0,1.569,3,1,25,1.552704,1.673467,3,0.0,1.83,1.51805,2.227235,3,0.0,1.88,1.601072,2.588608,3,0.0,1.85
6,14,0,1.5722,4,0,38,1.582994,2.802701,3,0.0,1.84,1.58259,0,2,1.0,1.8,1.58688,0,2,1.0,1.92
6,15,0,1.5778,4,0,42,1.526361,1.502861,3,0.0,1.87,1.627596,0,2,1.0,1.84,1.57476,1.671843,4,0.0,1.83
6,16,0,1.5727,3,1,29,1.547679,2.163318,5,0.0,1.88,1.595447,2.705639,3,0.0,1.87,1.550169,1.49528,3,0.0,1.8
6,17,0,1.4316,4,0,14,1.598181,2.377115,3,0.0,1.93,1.593441,1.344641,4,0.0,1.91,1.572304,0.114587,3,0.0,1.9
6,18,0,1.5303,4,0,28,1.599134,0.51711,3,0.0,1.85,1.589251,1.910608,3,0.0,1.84,1.572254,1.194519,4,0.1667,1.94
6,19,0,1.5722,4,0,38,1.604825,1.464351,3,0.0,1.9,1.551524,2.311336,3,0.0,1.9,1.576196,1.791646,3,0.0,1.93
6,20,0,1.5171,3,1,46,1.55866,1.028717,3,0.0,1.86,1.558488,1.752051,3,0.0,1.82,1.512817,0,2,1.0,1.92
6,21,0,1.5832,4,0,29,1.55611,1.497719,3,0.0,1.85,1.552043,1.030434,3,0.0,1.9,1.548112,2.530928,3,0.0,1.9
6,22,0,1.5502,3,1,28,1.628051,0.98798,3,0.0,1.89,1.60708,2.172693,3,0.0,1.85,1.571053,1.731596,5,0.0,1.89
6,23,0,1.57,4,0,30,1.555525,0.354754,3,0.0,1.89,1.597912,0.982491,3,0.0,1.81,1.582529,1.230926,3,0.0,1.93
6,24,0,1.5387,4,0,34,1.578821,0,2,1.0,1.89,1.606818,2.054906,4,0.0,1.86,1.570893,1.064209,4,0.0,1.85
6,25,0,1.573,4,0,51,1.569094,2.779813,3,0.0,1.89,1.576289,1.630662,4,0.0,1.89,1.612699,1.979035,5,0.0,1.82
