seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
19,1,1,1.5821,0,0,2631,1.570798,2.040477,4,0.0,2.02,1.575349,1.918492,3,0.0,1.96,1.56093,2.371591,3,0.0,2.0
19,2,0,1.5792,3,1,890,1.51362,1.064366,4,0.0,1.88,1.614554,1.024656,3,0.0,1.88,1.594786,0.237143,3,0.0,1.84
19,3,0,1.5726,0,1,144,1.601908,1.755192,4,0.0,1.95,1.593679,1.177175,4,0.0,1.86,1.582781,1.431722,3,0.0,1.89
19,4,0,1.4763,1,1,53,1.583434,1.981797,3,0.0,1.85,1.55107,1.558965,3,0.0,1.87,1.59227,0.381099,3,0.0,1.95
19,5,0,1.4819,1,1,48,1.558313,1.251728,4,0.0,1.9,1.536978,0.647849,3,0.0,1.89,1.610296,1.83977,3,0.0,1.98
19,6,0,1.5433,4,0,41,1.535136,1.300737,4,0.0,1.87,1.588679,0.12212,3,0.0,1.89,1.556535,1.694744,3,0.0,1.87
19,7,0,1.5333,4,0,39,1.580643,1.561762,4,0.0,1.82,1.585647,1.07677,5,0.0,1.84,1.569881,0.336543,3,0.0,1.81
19,8,0,1.5808,4,0,49,1.571313,1.235481,3,0.0,1.87,1.57239,1.054238,3,0.0,1.94,1.581345,0.470755,3,0.0,1.97
19,9,0,1.5557,4,0,33,1.574645,1.744768,4,0.0,1.86,1.589402,0.249666,3,0.0,1.9,1.534217,0.990383,3,0.0,1.85
19,10,0,1.5609,4,0,38,1.622846,0,2,1.0,1.89,1.566955,2.016743,3,0.0,1.94,1.560314,0,2,1.0,1.86
19,11,0,1.5779,0,1,38,1.614887,2.176785,4,0.0,1.91,1.554425,1.824056,3,0.0,1.87,1.544609,1.558463,3,0.0,1.87
19,12,0,1.579,4,0,27,1.573347,1.500717,3,0.0,1.84,1.546167,0,2,1.0,1.93,1.60459,1.007078,4,0.0,1.93
19,13,0,1.5165,4,0,28,1.563062,2.272615,3,0.0,1.86,1.551382,2.156735,3,0.0,1.83,1.569255,1.106961,3,0.0,1.86
19,14,1,1.5749,4,0,32,1.556439,1.448236,3,0.0,1.88,1.551396,0.793013,3,0.3333,1.85,1.553077,2.308249,3,0.0,1.85
19,15,0,1.5762,4,0,39,1.580514,1.345281,3,0.0,1.89,1.579347,0.807703,3,0.0,1.88,1.556963,1.022598,3,0.0,1.91
19,16,0,1.5796,4,0,43,1.52952,1.531599,3,0.0,1.89,1.547385,1.237144,4,0.0,1.9,1.562437,1.054106,3,0.25,1.84
19,17,0,1.4266,4,0,27,1.502489,2.222927,3,0.0,1.87,1.587714,2.053433,3,0.0,1.89,1.586539,1.57476,3,0.0,1.85
19,18,0,1.5409,4,0,31,1.54523,2.401351,4,0.0,1.88,1.624919,1.296479,3,0.0,1.88,1.562677,1.618634,4,0.0,1.94
19,19,0,1.4591,4,0,30,1.638907,1.533462,3,0.0,1.84,1.585304,1.953276,4,0.0,1.83,1.532284,2.295246,3,0.0,1.89
19,20,0,1.5709,4,0,37,1.596261,1.45474,3,0.0,1.87,1.541799,2.049296,4,0.0,1.89,1.564817,2.351238,3,0.0,1.86
19,21,0,1.581,4,0,38,1.568005,1.488886,4,0.0,1.86,1.620751,1.849908,3,0.0,1.85,1.543923,2.391393,3,0.0,1.79
19,22,0,1.5039,4,1,42,1.630356,1.799076,3,0.0,1.92,1.589872,0.304201,3,0.0,1.84,1.551337,2.559062,3,0.0,1.88
19,23,0,1.5277,4,0,35,1.560963,1.242333,5,0.0,1.83,1.57253,2.924167,3,0.0,1.81,1.583791,1.686734,4,0.0,1.85
19,24,0,1.4692,4,0,25,1.548726,1.441225,3,0.0,1.88,1.583447,1.9658,3,0.0,1.9,1.580889,2.253061,4,0.0,1.91
19,25,0,1.5132,4,0,33,1.524886,1.893915,4,0.0,1.83,1.58899,1.085437,4,0.0,1.85,1.573451,1.458133,3,0.0,1.89
