seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
7,1,0,1.5846,0,0,2645,1.602996,2.106612,4,0.0,2.04,1.58567,2.042716,3,0.0,2.0,1.547015,1.922103,3,0.0,1.98
7,2,1,1.5839,0,0,1095,1.596497,2.006734,4,0.0,1.93,1.590644,2.095225,3,0.0,1.95,1.549421,1.820912,4,0.0,1.92
7,3,0,1.584,0,1,230,1.548135,1.653355,3,0.0,1.91,1.623757,1.286448,3,0.0,1.9,1.563814,1.377512,3,0.0,1.89
7,4,0,1.5588,4,0,58,1.570905,0,2,1.0,1.85,1.607257,2.437729,4,0.0,1.86,1.584059,0.441255,4,0.0,1.84
7,5,0,1.5567,4,0,35,1.585651,1.144033,3,0.0,1.87,1.618838,0,2,1.0,1.87,1.56559,1.101839,3,0.2,1.92
7,6,0,1.4617,3,1,31,1.599848,1.052251,4,0.0,1.85,1.599929,1.589177,3,0.0,1.87,1.572013,1.057608,3,0.0,1.86
7,7,0,1.51,4,0,21,1.538732,2.121626,3,0.0,1.93,1.556342,1.99271,4,0.0,1.89,1.52726,1.578679,3,0.0,1.94
7,8,0,1.5684,4,0,41,1.578777,1.552171,3,0.0,1.86,1.576711,1.264871,4,0.0,1.9,1.547764,0.714043,3,0.0,1.88
7,9,0,1.5144,4,0,31,1.627709,1.477787,3,0.0,1.88,1.573292,1.49604,3,0.0,1.85,1.576355,1.977946,4,0.0,1.84
7,10,0,1.4466,4,0,34,1.608596,1.814083,3,0.0,1.8,1.605576,1.777729,5,0.0,1.77,1.547666,1.8847,3,0.0,1.92
7,11,0,1.5546,4,0,24,1.577959,1.18636,5,0.0,1.91,1.574675,0.813238,3,0.0,1.9,1.590323,0.939655,4,0.0,1.83
7,12,0,1.2871,4,0,14,1.612842,1.514236,3,0.0,1.9,1.524403,1.76026,4,0.0,1.79,1.550233,1.566772,3,0.0,1.84
7,13,0,1.5567,1,1,28,1.568959,1.090376,3,0.0,1.88,1.569372,1.688906,3,0.0,1.84,1.587856,1.727759,4,0.0,1.84
7,14,0,1.5831,4,0,28,1.498732,1.117201,4,0.0,1.86,1.581582,1.771327,4,0.2,1.92,1.563607,0.544952,3,0.0,1.89
7,15,0,1.5437,3,1,38,1.545274,1.482857,5,0.0,1.91,1.524352,0.95277,3,0.0,1.8,1.607746,1.451636,4,0.0,1.93
7,16,0,1.3748,3,1,28,1.574497,1.768551,3,0.0,1.9,1.602496,0.971608,3,0.0,1.88,1.549359,0.391594,3,0.0,1.85
7,17,0,1.5835,4,0,31,1.546406,2.698476,3,0.0,1.89,1.534275,0.918887,3,0.0,1.83,1.587069,1.439006,3,0.25,1.93
7,18,0,1.5578,4,0,49,1.557249,0,2,1.0,1.89,1.527191,1.055917,3,0.0,1.9,1.563192,1.524193,4,0.0,1.84
7,19,0,1.5671,4,0,42,1.526279,1.81802,4,0.0,1.91,1.53899,1.898394,3,0.0,1.84,1.589577,1.364295,4,0.0,1.83
7,20,0,1.5387,4,0,34,1.576761,1.406228,3,0.0,1.89,1.566078,1.946588,4,0.0,1.86,1.600289,1.587216,3,0.0,1.85
7,21,1,1.5622,4,0,36,1.555887,1.228512,4,0.0,1.84,1.58345,1.424855,3,0.0,1.82,1.548079,0,2,1.0,1.9
7,22,0,1.5827,4,0,50,1.543726,1.360211,4,0.0,1.9,1.519989,1.263191,4,0.0,1.88,1.571092,2.571209,3,0.0,1.88
7,23,0,1.5494,4,0,30,1.583986,1.596617,3,0.0,1.85,1.550113,1.932145,4,0.0,1.95,1.575805,1.617119,3,0.0,1.82
7,24,0,1.5568,4,0,44,1.538323,1.49254,3,0.0,1.84,1.614456,1.375523,4,0.0,1.79,1.603011,2.909566,3,0.0,1.91
7,25,0,1.5578,1,1,49,1.611914,1.856872,4,0.0,1.92,1.521759,1.428692,3,0.5,1.86,1.538343,2.008555,4,0.0,1.86
