seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
15,1,0,1.5842,0,0,2689,1.595479,1.384091,5,0.0,2.06,1.553175,0,2,1.0,1.98,1.568721,1.642855,5,0.0,2.01
15,2,0,1.5847,0,1,878,1.553956,1.478419,3,0.25,1.93,1.578139,1.129589,3,0.0,1.87,1.628012,1.839541,4,0.0,1.9
15,3,0,1.5803,0,1,142,1.570226,0.697349,4,0.0,1.92,1.601225,3.097005,3,0.0,1.84,1.574174,2.869684,3,0.0,1.85
15,4,0,1.5379,4,0,57,1.512933,0.817439,3,0.0,1.89,1.579749,2.176855,3,0.0,1.93,1.594398,0,2,1.0,1.92
15,5,0,1.5379,4,0,45,1.562554,2.38663,4,0.0,1.85,1.56263,1.559611,4,0.0,1.85,1.51848,1.685925,4,0.0,1.89
15,6,0,1.5766,1,1,35,1.593505,0.973516,4,0.0,1.91,1.565937,1.987957,4,0.0,1.86,1.564852,0.924211,4,0.0,1.87
15,7,0,1.5306,4,0,28,1.572352,0.224347,3,0.0,1.89,1.581996,1.828226,3,0.0,1.84,1.641464,0,2,1.0,1.92
15,8,0,1.5379,1,1,45,1.556416,1.85267,4,0.0,1.89,1.590135,1.530984,3,0.0,1.88,1.603377,1.736784,4,0.0,1.9
15,9,0,1.581,4,0,33,1.542906,1.474771,4,0.0,1.84,1.555986,2.018768,3,0.0,1.84,1.571125,2.263959,3,0.0,1.9
15,10,0,1.4354,4,0,22,1.584945,1.949548,4,0.0,1.8,1.548416,2.052846,3,0.0,1.83,1.531814,1.983305,4,0.0,1.83
15,11,0,1.4509,1,1,23,1.575949,1.92856,3,0.0,1.94,1.604791,0.720582,3,0.0,1.85,1.59502,1.446803,3,0.0,1.85
15,12,0,1.5309,1,1,37,1.56875,1.533292,3,0.2,1.9,1.616456,2.337039,3,0.0,1.86,1.553978,0.537839,3,0.0,1.92
15,13,0,1.5613,4,0,16,1.574984,1.275662,3,0.0,1.91,1.52149,1.102703,3,0.0,1.9,1.595271,1.892236,3,0.0,1.85
15,14,0,1.5656,3,1,30,1.562346,1.927114,4,0.0,1.93,1.553675,0.77238,3,0.0,1.91,1.590507,0.972179,3,0.0,1.87
15,15,0,1.5825,4,0,42,1.602735,2.045188,3,0.0,1.92,1.601554,1.70241,4,0.0,1.84,1.57906,1.577331,4,0.0,1.84
15,16,0,1.5462,4,0,32,1.549632,1.362062,3,0.0,1.89,1.495974,2.36395,3,0.0,1.86,1.587174,1.814257,3,0.0,1.88
15,17,0,1.5378,4,0,29,1.587264,1.960327,5,0.0,1.89,1.587651,0.979254,3,0.0,1.91,1.577397,1.55746,3,0.0,1.82
15,18,0,1.5722,4,0,28,1.582438,1.373557,3,0.0,1.88,1.596623,2.476334,3,0.0,1.85,1.601317,1.930063,4,0.0,1.81
15,19,0,1.5012,4,0,27,1.552608,2.052998,3,0.0,1.86,1.571897,1.615674,3,0.0,1.84,1.635158,2.018204,4,0.0,1.88
15,20,0,1.544,4,0,29,1.569975,1.629228,4,0.0,1.88,1.574915,1.557698,5,0.0,1.85,1.577026,0.210899,3,0.0,1.93
15,21,0,1.5825,3,1,42,1.624462,1.273732,4,0.25,1.86,1.588291,2.09856,4,0.0,1.9,1.570568,1.703788,3,0.25,1.86
15,22,0,1.5684,1,1,41,1.55893,2.008179,3,0.0,1.92,1.549201,0,2,1.0,1.92,1.603189,1.706052,3,0.0,1.91
15,23,0,1.5722,4,0,28,1.590084,2.028822,3,0.0,1.89,1.58894,1.378059,5,0.0,1.87,1.581679,0,2,1.0,1.83
15,24,0,1.561,4,0,27,1.542103,1.718955,3,0.0,1.93,1.577876,1.932139,5,0.0,1.8,1.568455,1.472795,3,0.0,1.84
15,25,0,1.581,4,0,33,1.564933,0.814767,3,0.0,1.91,1.6174,1.293657,3,0.0,1.83,1.58981,0.936151,3,0.0,1.89
