seed,win,tri,ent,gk,div,nC,A_drift_bnd,A_drift_deep,A_erosion_d,A_core_pres,A_bnd_k,B_drift_bnd,B_drift_deep,B_erosion_d,B_core_pres,B_bnd_k,C_drift_bnd,C_drift_deep,C_erosion_d,C_core_pres,C_bnd_k
16,1,1,1.584,0,0,2705,1.542592,1.224987,3,0.0,2.0,1.574496,2.498719,3,0.0,2.01,1.571275,1.29134,3,0.0,2.03
16,2,0,1.5822,0,1,931,1.580408,2.386667,4,0.0,1.88,1.518529,1.989852,3,0.0,1.88,1.599212,2.760371,4,0.0,1.88
16,3,0,1.5726,4,1,190,1.555619,1.274709,4,0.0,1.9,1.571636,0.932866,3,0.0,1.85,1.60285,1.482176,4,0.0,1.9
16,4,0,1.5835,0,1,64,1.569717,1.358419,3,0.0,1.89,1.584172,1.467656,3,0.0,1.89,1.612511,1.162202,4,0.0,1.85
16,5,0,1.5704,3,1,45,1.526281,1.190593,3,0.0,1.85,1.542244,0.299948,3,0.0,1.9,1.571267,0.419035,3,0.0,1.82
16,6,0,1.5605,3,1,36,1.543865,2.660024,3,0.0,1.88,1.603981,0,2,1.0,1.85,1.525175,1.267193,4,0.0,1.91
16,7,0,1.5774,3,1,48,1.588739,2.005109,5,0.0,1.86,1.600164,1.232855,4,0.0,1.83,1.53974,1.9041,5,0.0,1.88
16,8,0,1.585,3,1,36,1.552628,1.37117,4,0.0,1.88,1.60983,0.819679,3,0.0,1.86,1.565387,1.324651,4,0.0,1.86
16,9,0,1.5671,1,1,32,1.514364,1.100734,3,0.0,1.91,1.568721,1.043165,3,0.0,1.84,1.506426,1.279107,3,0.2,1.97
16,10,0,1.4773,4,1,24,1.521767,2.339358,3,0.0,1.89,1.545318,0.484724,3,0.0,1.87,1.562329,3.05937,3,0.0,1.87
16,11,0,1.581,4,1,33,1.544814,2.460923,3,0.0,1.93,1.570982,2.101354,3,0.0,1.91,1.585206,1.494815,3,0.0,1.91
16,12,0,1.4692,4,1,25,1.604011,1.752155,5,0.0,1.87,1.576956,0.960919,3,0.0,1.86,1.574901,1.253977,3,0.0,1.92
16,13,0,1.4748,4,1,29,1.560766,1.252216,3,0.0,1.87,1.559074,2.0554,4,0.0,1.81,1.587132,2.547365,3,0.0,1.87
16,14,0,1.5656,3,1,39,1.566331,1.874743,3,0.0,1.79,1.58823,2.21968,4,0.0,1.91,1.55719,1.474391,3,0.0,1.86
16,15,0,1.5395,4,1,22,1.582373,1.49134,3,0.0,1.9,1.538015,0,2,1.0,1.81,1.54631,0,2,1.0,1.82
16,16,0,1.5621,4,1,35,1.517878,2.183437,3,0.0,1.89,1.574188,0.168411,3,0.0,1.85,1.643657,2.120264,3,0.0,1.85
16,17,0,1.5777,4,1,37,1.594372,2.152605,5,0.0,1.85,1.590406,0.872799,3,0.0,1.81,1.563222,2.556819,3,0.0,1.9
16,18,0,1.4824,4,1,30,1.630654,1.713223,7,0.0,1.87,1.557719,0,2,1.0,1.88,1.590727,1.856356,4,0.0,1.91
16,19,0,1.4396,4,1,25,1.501166,1.716309,3,0.0,1.85,1.530741,2.751648,3,0.0,1.87,1.581035,0,2,1.0,1.83
16,20,0,1.5766,4,1,39,1.598783,1.530821,3,0.0,1.89,1.567779,1.26222,3,0.0,1.83,1.519631,1.646603,5,0.0,1.91
16,21,0,1.5644,4,1,22,1.566079,1.782716,3,0.0,1.86,1.647206,1.103751,5,0.0,1.88,1.565175,1.129821,3,0.0,1.83
16,22,0,1.5503,4,1,45,1.626243,1.954998,4,0.0,1.88,1.565606,2.125423,3,0.0,1.88,1.551628,1.542527,3,0.0,1.86
16,23,0,1.5816,4,1,36,1.53884,1.067776,3,0.0,1.85,1.548341,1.892871,3,0.0,1.91,1.582974,1.269528,3,0.0,1.88
16,24,0,1.5671,4,1,32,1.551236,1.43318,4,0.0,1.86,1.576103,0,2,1.0,1.89,1.561831,1.704649,3,0.0,1.86
16,25,1,1.3823,4,1,39,1.577032,1.883417,3,0.0,1.83,1.636136,1.488895,4,0.0,1.92,1.580492,1.968464,3,0.0,1.9
