seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
18,0,1,,39,True,2.5797,5,1.0,0.6576,0.8453,16.1464,19,58.71,30.57,35.9424,2022,social|stable|deep_conn,0,
18,84,20,20,1,False,-2.625,2,0.0625,0.6421,0.8035,0.7372,1,7.01,3.9,0.7372,95,isolated|stable|dead,84,20
18,12,5,,35,True,-1.113,5,1.0,0.6606,0.8333,15.0035,19,51.18,26.29,52.0299,1858,social|stable|deep_conn,12,
18,23,7,,33,True,0.4663,5,0.9474,0.676,0.8568,17.4347,18,58.91,28.24,52.0299,1965,social|stable|wide_att|deep_conn,23,
18,24,7,,33,True,-2.1528,5,0.8421,0.6674,0.8652,20.3882,16,28.74,14.32,58.7351,965,social|stable|wide_att|deep_conn,24,
18,28,8,,32,True,-1.0759,5,0.9474,0.6705,0.8625,17.4558,18,51.27,25.19,49.9711,1934,social|stable|wide_att|deep_conn,28,
18,29,8,,32,True,-2.2454,4,0.7895,0.591,0.8069,13.2091,15,30.5,21.1,58.6965,1008,social|stable|deep_conn,29,
18,30,8,,32,True,1.9728,5,0.9474,0.7262,0.8568,13.021,18,42.68,16.09,34.6353,1214,social|stable|wide_att|deep_conn,30,
18,34,9,21,13,False,0.5997,4,0.6111,0.645,0.8187,13.0058,11,31.93,17.57,29.0105,1029,social|stable|deep_conn|dead,34,21
18,35,9,,31,True,2.4959,5,0.9474,0.6735,0.8751,16.9424,18,60.99,29.57,42.4003,2082,social|stable|wide_att|deep_conn,35,
18,47,11,,29,True,-1.1944,4,0.7895,0.6602,0.8212,6.7613,15,29.59,15.23,19.5123,996,social|stable,47,
18,52,12,20,9,False,0.1221,4,0.625,0.6754,0.8618,18.9457,10,37.2,17.88,43.5607,930,social|stable|wide_att|deep_conn|dead,52,20
18,59,13,,27,True,3.137,4,0.8421,0.6864,0.8644,14.1698,16,37.6,17.18,47.4564,1108,social|stable|wide_att|deep_conn,59,
18,75,16,,24,True,-1.3019,5,1.0,0.6759,0.8351,14.5046,19,43.81,21.01,41.1491,1667,social|stable|deep_conn,75,
18,78,19,21,3,False,2.9091,4,0.6667,0.6273,0.8644,13.4891,12,27.49,16.33,70.2852,909,social|stable|wide_att|deep_conn|dead,78,21
18,79,19,22,4,False,2.8386,2,0.1053,0.6308,0.7376,10.2239,2,5.92,3.47,11.3607,121,isolated|stable|focused_att|deep_conn|dead,79,22
18,80,19,20,2,False,-0.1839,2,0.125,0.6897,0.841,12.0214,2,9.03,4.06,21.4028,124,isolated|stable|deep_conn|dead,80,20
18,85,20,34,15,False,-0.6322,5,1.0,0.6581,0.87,41.3474,18,55.53,28.85,432.4677,1964,social|stable|wide_att|deep_conn|dead,85,34
18,86,20,20,1,False,-0.4114,2,0.0625,0.7126,0.7785,5.3587,1,7.27,2.93,5.3587,96,isolated|stable|focused_att|dead,86,20
18,87,21,,19,True,-2.9982,5,0.9474,0.6588,0.8518,12.9172,18,53.11,27.5,34.762,1755,social|stable|wide_att|deep_conn,87,
18,88,24,25,2,False,-0.0576,3,0.3684,0.69,0.8293,12.0497,7,16.83,7.56,46.2139,327,stable|deep_conn|dead,88,25
18,89,26,,14,True,1.8638,5,0.8947,0.6719,0.856,20.6609,17,53.53,26.13,54.7623,1837,social|stable|wide_att|deep_conn,89,
18,90,29,30,2,False,-1.9482,3,0.125,0.6623,0.8058,33.0602,2,14.66,7.48,39.4646,259,isolated|stable|deep_conn|dead,90,30
18,91,30,,10,True,1.6814,5,0.8947,0.6785,0.8448,16.7017,17,52.32,24.8,51.5497,1807,social|stable|deep_conn,91,
18,92,32,34,3,False,-1.4394,3,0.3889,0.6867,0.8103,9.7121,7,15.19,6.93,25.5585,392,stable|dead,92,34
18,93,32,33,2,False,-2.9928,4,0.5556,0.635,0.8577,14.3008,10,32.18,18.5,37.298,797,social|stable|wide_att|deep_conn|dead,93,33
18,94,32,37,6,False,2.8284,4,0.8889,0.6884,0.8186,7.0872,16,23.76,10.76,29.1442,826,social|stable|dead,94,37
18,95,37,,3,True,0.9197,3,0.2632,0.7194,0.8406,7.0604,5,15.5,6.05,11.3812,387,stable,95,
18,96,38,,2,True,-1.6781,4,0.4211,0.5893,0.8761,8.7516,8,31.87,22.21,19.5123,802,stable|wide_att,96,
