seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
13,1,1,32,32,False,3.0371,5,0.95,0.579,0.7994,34.7841,19,15.41,11.2,499.9989,539,social|stable|focused_att|deep_conn|dead,1,32
13,6,2,36,35,False,-0.9154,4,0.6667,0.5227,0.8347,6.3303,14,14.19,12.96,25.8837,381,social|stable|dead,6,36
13,7,2,,38,True,-3.0857,4,0.85,0.6414,0.8252,9.23,17,31.01,17.34,32.0148,999,social|stable,7,
13,8,2,,38,True,-3.0724,5,0.85,0.7302,0.8749,24.4541,17,55.9,20.65,74.7557,1946,social|stable|wide_att|deep_conn,8,
13,30,6,,34,True,0.299,5,0.95,0.6729,0.8843,19.5708,19,58.13,28.26,49.757,1884,social|stable|wide_att|deep_conn,30,
13,42,10,,30,True,0.161,5,0.9,0.6952,0.8416,24.8968,18,45.54,19.96,74.7557,1823,social|stable|deep_conn,42,
13,43,10,,30,True,0.4723,5,0.9,0.6467,0.8458,11.7618,18,48.94,26.73,30.5984,1753,social|stable|deep_conn,43,
13,46,11,22,12,False,1.3808,4,0.7917,0.6799,0.801,9.8601,19,29.12,13.71,35.4783,1014,social|stable|dead,46,22
13,47,11,,29,True,2.2373,5,0.95,0.6993,0.8549,20.1769,19,63.55,27.33,45.3615,2091,social|stable|wide_att|deep_conn,47,
13,50,14,,26,True,0.9077,5,0.9,0.6638,0.7987,4.2992,18,24.89,12.61,23.0289,906,social|stable|focused_att,50,
13,52,14,,26,True,-2.179,5,0.85,0.657,0.7919,9.2889,17,22.22,11.6,30.5984,882,social|stable|focused_att,52,
13,57,16,,24,True,-2.4826,4,0.8,0.6019,0.8359,15.264,16,29.08,19.23,46.3131,1082,social|stable|deep_conn,57,
13,62,16,23,8,False,0.7649,2,0.125,0.6884,0.7117,5.1287,3,5.45,2.47,9.4018,111,isolated|stable|focused_att|dead,62,23
13,63,17,,23,True,-0.2258,5,0.95,0.6279,0.874,18.8714,19,57.19,33.89,59.2217,1946,social|stable|wide_att|deep_conn,63,
13,64,17,21,5,False,2.1631,2,0.0833,0.6487,0.7732,8.8022,2,7.71,4.17,12.4717,149,isolated|stable|focused_att|dead,64,21
13,66,19,,21,True,-2.4252,4,0.8,0.6528,0.8277,9.8162,16,22.1,11.75,48.5633,749,social|stable,66,
13,67,19,30,12,False,-1.906,3,0.7143,0.6762,0.8168,10.4428,15,15.69,7.51,40.6589,397,social|stable|deep_conn|dead,67,30
13,70,20,20,1,False,2.5617,3,0.1,0.6499,0.8377,39.2776,2,19.18,10.34,41.0768,363,isolated|stable|deep_conn|dead,70,20
13,71,20,20,1,False,1.2558,3,0.3,0.728,0.8498,113.4797,6,21.58,8.06,316.2444,414,stable|deep_conn|dead,71,20
13,72,20,,20,True,0.4369,4,0.85,0.7077,0.8312,11.1293,17,35.24,14.56,32.2475,1137,social|stable|deep_conn,72,
13,73,20,27,8,False,-1.6993,2,0.48,0.6253,0.7662,2.1266,12,8.54,5.12,9.2958,183,stable|focused_att|dead,73,27
13,74,20,29,10,False,-0.8881,2,0.5,0.7037,0.7267,1.456,11,4.82,2.03,7.2549,101,stable|focused_att|dead,74,29
13,75,20,20,1,False,-0.3823,2,0.15,0.665,0.8408,26.4439,3,7.69,3.87,38.9934,101,stable|deep_conn|dead,75,20
13,76,20,20,1,False,2.3925,2,0.15,0.6903,0.8355,40.5046,3,9.55,4.28,59.4451,122,stable|deep_conn|dead,76,20
13,77,20,21,2,False,-0.6692,3,0.0417,0.7011,0.8705,7.0498,1,15.46,6.59,7.0498,316,isolated|stable|wide_att|dead,77,21
13,78,20,,20,True,-1.6567,5,1.0,0.6408,0.8733,17.3467,20,51.94,29.12,61.0567,1786,social|stable|wide_att|deep_conn,78,
13,79,25,31,7,False,0.8288,3,0.619,0.6902,0.7925,6.562,13,18.87,8.47,17.8181,537,social|stable|focused_att|dead,79,31
13,80,25,,15,True,2.61,4,0.85,0.6253,0.8098,8.2764,17,23.54,14.1,41.1591,888,social|stable,80,
13,81,26,,14,True,-1.2667,5,0.9,0.683,0.8631,19.7483,18,54.73,25.41,73.0006,1937,social|stable|wide_att|deep_conn,81,
13,82,33,34,2,False,1.7572,3,0.1429,0.613,0.8442,3.6636,3,14.37,9.07,6.976,256,isolated|stable|dead,82,34
13,83,34,35,2,False,1.221,3,0.2381,0.6524,0.8808,23.7982,5,16.62,8.85,44.3474,304,stable|wide_att|deep_conn|dead,83,35
13,84,38,,2,True,-0.2605,5,0.7,0.667,0.8982,20.2422,14,60.66,30.28,73.0006,1618,social|stable|wide_att|deep_conn,84,
13,85,38,,2,True,2.7324,4,0.25,0.6212,0.8368,11.0512,5,18.31,11.17,17.9273,427,stable|deep_conn,85,
