seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
5,16,4,,36,True,-2.6106,5,0.9375,0.64,0.8674,17.8453,15,50.27,28.28,69.5224,1682,social|stable|wide_att|deep_conn,16,
5,17,4,,36,True,-2.3399,5,0.875,0.6638,0.8549,24.4653,14,56.08,28.4,69.5224,2000,social|stable|wide_att|deep_conn,17,
5,22,6,,34,True,-2.8661,4,0.75,0.6062,0.8507,5.2554,12,15.98,10.38,22.6184,426,social|stable|wide_att,22,
5,33,8,29,22,False,1.3796,5,0.8125,0.6729,0.8677,16.4968,13,58.03,28.21,41.381,1980,social|stable|wide_att|deep_conn|dead,33,29
5,34,8,,32,True,-1.2938,4,0.8125,0.7098,0.8396,11.0935,13,36.69,15.0,43.7457,1110,social|stable|deep_conn,34,
5,40,12,24,13,False,-2.5672,4,0.8421,0.6339,0.8135,7.5808,16,26.39,15.24,48.051,929,social|stable|dead,40,24
5,41,12,,28,True,2.0604,4,0.75,0.6541,0.8427,7.6571,12,15.65,8.27,40.88,392,social|stable,41,
5,46,13,20,8,False,-2.3833,4,0.6667,0.7177,0.8726,37.1157,12,40.16,15.79,316.2444,982,social|stable|wide_att|deep_conn|dead,46,20
5,48,13,20,8,False,-0.1163,2,0.0,0.7155,0.8438,0.0,0,7.37,2.93,0.0,93,isolated|stable|dead,48,20
5,49,14,,26,True,-1.3828,5,1.0,0.6686,0.8706,17.584,16,50.75,25.16,62.2475,1948,social|stable|wide_att|deep_conn,49,
5,54,16,24,9,False,-2.0769,2,0.2105,0.6274,0.8067,14.6662,4,7.47,4.44,52.5267,160,stable|deep_conn|dead,54,24
5,56,16,21,6,False,2.3234,2,0.0526,0.6834,0.7517,25.3603,1,7.76,3.6,25.3603,168,isolated|stable|focused_att|deep_conn|dead,56,21
5,59,16,20,5,False,-2.1145,2,0.0556,0.6863,0.7633,3.917,1,6.55,2.99,3.917,85,isolated|stable|focused_att|dead,59,20
5,63,17,22,6,False,-0.7558,2,0.1579,0.74,0.7905,17.4093,3,7.79,2.74,29.8781,150,stable|focused_att|deep_conn|dead,63,22
5,61,17,22,6,False,1.3743,2,0.1579,0.6147,0.7003,1.3475,3,5.32,3.34,2.0501,113,stable|focused_att|dead,61,22
5,66,18,23,6,False,2.5169,5,0.7895,0.7383,0.832,11.2634,15,28.68,10.16,31.223,844,social|stable|deep_conn|dead,66,23
5,67,18,34,17,False,-0.9301,4,0.9412,0.6214,0.8122,10.3998,16,22.2,13.53,59.3303,918,social|stable|deep_conn|dead,67,34
5,68,20,21,2,False,-2.7185,2,0.2632,0.6805,0.8176,113.8578,5,7.06,3.31,432.4677,112,stable|deep_conn|dead,68,21
5,69,20,25,6,False,-2.2516,2,0.2105,0.6479,0.806,11.0089,4,7.57,4.11,41.0906,141,stable|deep_conn|dead,69,25
5,70,20,20,1,False,-2.8986,2,0.1667,0.63,0.8145,27.8678,3,7.83,4.6,42.0813,105,stable|deep_conn|dead,70,20
5,71,20,21,2,False,-1.9771,2,0.2105,0.6659,0.8248,9.6439,4,6.84,3.43,15.4653,117,stable|dead,71,21
5,72,24,28,5,False,1.1256,3,0.2,0.614,0.7764,7.933,3,14.05,8.83,21.8726,397,stable|focused_att|dead,72,28
5,73,27,,13,True,2.7174,5,0.9375,0.6471,0.8568,13.5378,15,47.98,26.16,41.8423,1747,social|stable|wide_att|deep_conn,73,
5,74,28,31,4,False,0.6454,5,0.75,0.6546,0.854,17.8383,12,59.24,31.25,44.5032,2110,social|stable|wide_att|deep_conn|dead,74,31
5,75,28,,12,True,0.7857,5,0.875,0.6691,0.8707,13.4624,14,43.38,21.45,44.8878,1555,social|stable|wide_att|deep_conn,75,
5,76,29,30,2,False,-2.1436,2,0.1333,0.7193,0.8475,3.4029,2,5.93,2.32,4.5851,78,isolated|stable|dead,76,30
5,77,30,,10,True,-1.2191,4,0.9375,0.7054,0.858,8.0853,15,42.32,17.67,24.9293,1316,social|stable|wide_att,77,
5,78,31,33,3,False,2.2346,5,0.6667,0.6202,0.8295,17.426,10,49.11,30.07,44.2995,1843,social|stable|deep_conn|dead,78,33
5,79,31,,9,True,-1.2552,5,0.8125,0.5722,0.8807,17.1393,13,60.46,45.2,40.3983,2070,social|stable|wide_att|deep_conn,79,
5,80,32,34,3,False,-2.7453,3,0.1765,0.6596,0.8356,11.0977,3,16.76,8.65,23.6318,456,stable|deep_conn|dead,80,34
5,81,33,34,2,False,1.7936,3,0.2941,0.6491,0.8448,24.3734,5,16.2,8.76,38.4507,302,stable|deep_conn|dead,81,34
5,82,33,,7,True,1.3951,5,0.8125,0.6546,0.8502,28.9621,13,56.35,29.74,82.5076,2011,social|stable|wide_att|deep_conn,82,
5,83,37,,3,True,0.7983,4,0.625,0.6682,0.8345,15.322,10,29.15,14.47,42.2629,1030,social|stable|deep_conn,83,
