seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
16,6,3,31,29,False,-2.8835,4,0.8636,0.6519,0.828,8.4926,19,30.96,16.53,24.3826,946,social|stable|dead,6,31
16,13,4,,36,True,2.142,4,0.9048,0.6566,0.8234,6.7944,19,31.1,16.26,30.8556,1107,social|stable,13,
16,97,17,21,5,False,1.587,2,0.0556,0.6306,0.7379,10.4027,1,7.67,4.49,10.4027,161,isolated|stable|focused_att|deep_conn|dead,97,21
16,98,17,21,5,False,2.3819,2,0.1111,0.6506,0.7815,7.4135,2,8.49,4.56,10.0748,168,isolated|stable|focused_att|dead,98,21
16,99,17,25,9,False,2.6347,2,0.15,0.6724,0.731,1.9302,3,7.37,3.59,3.4034,155,stable|focused_att|dead,99,25
16,26,6,32,27,False,2.3271,4,0.8571,0.6455,0.8381,12.0294,18,31.03,17.04,43.8384,1025,social|stable|deep_conn|dead,26,32
16,27,6,,34,True,0.0769,3,0.5238,0.6134,0.8315,4.8776,11,13.67,8.61,17.0271,332,social|stable,27,
16,105,19,20,2,False,-0.4322,2,0.1333,0.7271,0.8193,6.4463,2,6.06,2.27,6.9674,77,isolated|stable|dead,105,20
16,106,20,,20,True,-1.9853,5,1.0,0.689,0.8638,17.2328,21,55.46,25.03,57.959,2004,social|stable|wide_att|deep_conn,106,
16,19,6,27,22,False,-2.0634,2,0.2273,0.7079,0.7263,2.1901,5,5.52,2.28,5.7523,105,stable|focused_att|dead,19,27
16,107,20,20,1,False,1.2145,4,0.4,0.6581,0.862,70.5937,6,31.81,16.52,316.2444,745,stable|wide_att|deep_conn|dead,107,20
16,108,20,20,1,False,2.1428,2,0.1333,0.7037,0.8187,56.9459,2,10.22,4.3,91.2716,138,isolated|stable|deep_conn|dead,108,20
16,23,6,20,15,False,2.408,2,0.1333,0.637,0.8527,21.5535,2,8.73,4.98,22.3109,118,isolated|stable|wide_att|deep_conn|dead,23,20
16,28,7,,33,True,1.9898,4,0.9048,0.6657,0.8286,7.0186,19,27.55,13.83,33.1125,841,social|stable,28,
16,46,10,,30,True,2.6666,4,0.9048,0.7013,0.8684,8.4862,19,38.97,16.6,47.9503,1178,social|stable|wide_att,46,
16,47,10,,30,True,-1.5595,4,0.9048,0.6096,0.8526,8.5132,19,30.74,19.69,61.2016,1039,social|stable|wide_att,47,
16,48,10,35,26,False,2.3062,5,0.95,0.7089,0.8483,9.6808,19,55.69,22.87,38.298,1987,social|stable|dead,48,35
16,58,10,24,15,False,-1.7674,2,0.2857,0.654,0.7614,12.2216,6,7.56,4.0,40.2288,157,stable|focused_att|deep_conn|dead,58,24
16,61,10,22,13,False,1.6228,2,0.1,0.6306,0.7733,8.4832,2,5.73,3.36,12.2832,121,isolated|stable|focused_att|dead,61,22
16,65,12,,28,True,-0.6139,2,0.4286,0.6428,0.7953,4.6446,9,7.45,4.14,31.8986,153,stable|focused_att,65,
16,78,13,,27,True,-3.0066,2,0.1905,0.6599,0.7681,1.0478,4,8.17,4.21,4.0171,156,stable|focused_att,78,
16,88,14,34,21,False,0.3823,2,0.4211,0.6765,0.7232,4.702,8,7.17,3.43,16.5951,131,stable|focused_att|dead,88,34
