seed,label_id,birth_window,death_window,lifespan,alive,phase_sig,n_core,last_social,last_stability,last_spread,last_familiarity,last_partners,last_st_mean,last_st_std,last_fam_max,last_att_nodes,trajectory_type,cognitive_id,became_ghost_w
22,87,20,,20,True,0.433,4,0.9444,0.6709,0.8619,9.5256,17,27.84,13.65,31.4451,824,social|stable|wide_att,87,
22,5,2,,38,True,-2.6696,4,1.0,0.665,0.8494,11.7162,18,38.01,19.14,31.8948,1246,social|stable|deep_conn,5,
22,29,6,,34,True,-1.0692,4,1.0,0.6121,0.8208,9.9746,18,26.3,16.66,26.1453,908,social|stable,29,
22,20,6,25,20,False,-1.4662,2,0.44,0.6867,0.7276,11.0889,11,7.06,3.22,33.7082,143,stable|focused_att|deep_conn|dead,20,25
22,22,6,27,22,False,0.2953,2,0.3571,0.6305,0.775,2.0385,10,7.41,4.34,18.1523,152,stable|focused_att|dead,22,27
22,30,7,38,32,False,1.7068,4,0.9,0.6444,0.8149,12.4783,18,29.9,16.5,37.3059,1036,social|stable|deep_conn|dead,30,38
22,31,7,,33,True,-1.6299,4,1.0,0.7187,0.8573,11.1955,18,32.9,12.88,34.8837,1043,social|stable|wide_att|deep_conn,31,
22,32,7,24,18,False,1.4167,5,0.92,0.6686,0.8276,10.3299,23,29.56,14.65,40.3932,1014,social|stable|deep_conn|dead,32,24
22,34,7,28,22,False,1.913,2,0.3448,0.6811,0.7651,3.789,10,8.83,4.13,28.8547,164,stable|focused_att|dead,34,28
22,36,8,,32,True,2.7362,5,1.0,0.6276,0.8412,23.5565,18,55.76,33.08,80.1365,2070,social|stable|deep_conn,36,
22,43,10,,30,True,-0.8942,5,1.0,0.6661,0.8619,18.1885,18,40.52,20.31,38.2327,1415,social|stable|wide_att|deep_conn,43,
22,49,11,,29,True,-0.126,5,1.0,0.6527,0.8516,23.2182,18,62.14,33.06,80.1365,2090,social|stable|wide_att|deep_conn,49,
22,65,15,,25,True,1.8728,5,1.0,0.6811,0.8616,23.8036,18,57.43,26.89,63.2867,1991,social|stable|wide_att|deep_conn,65,
22,66,15,23,9,False,-1.3575,3,0.6087,0.6866,0.8118,14.3633,14,18.67,8.52,44.883,483,social|stable|deep_conn|dead,66,23
22,67,15,26,12,False,2.8468,2,0.4615,0.6747,0.7659,7.4136,12,5.89,2.84,28.0482,121,stable|focused_att|dead,67,26
22,68,15,31,17,False,-0.2341,2,0.3704,0.6916,0.7146,3.9061,10,6.41,2.86,27.3396,155,stable|focused_att|dead,68,31
22,72,16,,24,True,0.2459,4,1.0,0.6518,0.8276,7.1729,18,26.58,14.2,24.2952,824,social|stable,72,
22,73,16,,24,True,-1.0074,4,1.0,0.6589,0.8124,12.5594,18,29.32,15.18,47.581,1185,social|stable|deep_conn,73,
22,74,16,20,5,False,2.9402,2,0.2143,0.6786,0.8328,24.8034,3,7.9,3.74,35.9025,108,stable|deep_conn|dead,74,20
22,83,17,25,9,False,0.5772,2,0.32,0.644,0.7446,7.7142,8,7.51,4.15,25.1524,148,stable|focused_att|dead,83,25
22,88,20,21,2,False,2.6029,3,0.2105,0.6365,0.8717,13.4039,4,16.25,9.28,20.4254,317,stable|wide_att|deep_conn|dead,88,21
22,89,21,,19,True,-1.0789,4,1.0,0.6472,0.8539,15.589,18,38.24,20.85,33.3229,1192,social|stable|wide_att|deep_conn,89,
22,90,22,27,6,False,-3.0071,4,0.75,0.6771,0.8198,11.8865,21,28.91,13.79,29.8819,970,social|stable|deep_conn|dead,90,27
22,91,22,23,2,False,-1.9848,3,0.3478,0.6452,0.8365,10.2677,8,13.24,7.28,19.5238,245,stable|deep_conn|dead,91,23
22,92,22,30,9,False,-1.1154,4,0.8889,0.5999,0.8434,7.56,24,22.89,15.27,45.5177,757,social|stable|dead,92,30
22,93,23,24,2,False,-1.8095,3,0.12,0.643,0.8153,6.2349,3,14.91,8.28,11.0556,276,isolated|stable|dead,93,24
22,94,23,,17,True,-0.2356,5,1.0,0.5915,0.8293,19.6107,18,46.88,32.38,57.136,1635,social|stable|deep_conn,94,
22,95,25,29,5,False,2.8095,3,0.3704,0.6673,0.7735,4.547,10,13.29,6.62,14.8066,422,stable|focused_att|dead,95,29
22,96,26,31,6,False,-0.9529,3,0.4815,0.6777,0.8347,8.0465,13,16.23,7.72,33.9088,356,stable|dead,96,31
22,97,26,27,2,False,-2.2622,3,0.0357,0.635,0.8598,1.755,1,17.69,10.17,1.755,358,isolated|stable|wide_att|dead,97,27
22,98,26,,14,True,-2.1841,5,1.0,0.6576,0.8654,21.6814,18,56.12,29.21,56.6882,1959,social|stable|wide_att|deep_conn,98,
22,99,30,,10,True,-2.7702,3,0.7222,0.6425,0.7994,4.8811,13,17.47,9.72,16.5169,507,social|stable|focused_att,99,
22,100,30,34,5,False,-0.5157,3,0.6364,0.6528,0.7909,7.2145,14,16.44,8.74,27.1117,527,social|stable|focused_att|dead,100,34
22,101,35,,5,True,-2.7966,4,0.7778,0.6972,0.8126,10.7044,14,20.31,8.82,34.8837,728,social|stable|deep_conn,101,
22,102,36,,4,True,-2.2836,3,0.5556,0.5936,0.82,7.4928,10,14.3,9.79,23.1302,408,social|stable,102,
22,103,36,,4,True,-2.2149,5,0.9444,0.6242,0.8669,14.1682,17,47.64,28.68,35.5977,1733,social|stable|wide_att|deep_conn,103,
22,104,39,,0,True,-1.2158,3,0,0,0,0,0,0,0,0,0,isolated|focused_att,104,
