window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6163,21,5,0,1.9969,0,19.6,0,0,6.68,1.0,6163.0,638,1.0,393,590,197,2110,0.000929,0.0072,393.3416,0,0.0,0.0052,0.0011,4,0,0,0,0.033094,0.015625,63,0.5279,0.0331,0.2587
2,5000,3748,1,3,0,1.9969,0,20.8,473,3263,5.25,0.8279,4585.0,485,1.0,370,23,46,2197,0.001042,0.0072,375.1938,1,1.0,0.0043,0.0012,0,0,0,0,0.034565,0.015625,64,0.548,0.0677,0.2362
3,5000,3429,0,0,3,1.9969,0,24.3,240,3213,4.88,0.8604,4023.5,216,1.0,300,1,71,2080,0.001094,0.0084,222.6804,2,1.9,0.0059,0.0015,0,0,0,0,0.034541,0.015625,64,0.5476,0.0921,0.2323
4,5000,3186,0,0,0,1.9969,0,31.7,42,3162,4.59,0.867,3695.7,24,1.0,257,4,47,1817,0.001221,0.0116,35.8814,3,2.9,0.0055,0.0023,0,0,0,0,0.042151,0.015625,64,0.6293,0.12,0.2334
5,5000,3063,1,5,0,1.9969,0,30.1,3,3055,4.45,0.879,3484.8,8,1.0,222,1,36,1682,0.001307,0.0134,14.1844,4,3.9,0.0074,0.0024,1,0,0,0,0.043697,0.015625,61,0.6424,0.1529,0.2409
6,5000,3161,4,5,0,1.9968,0,35.5,8,3131,4.52,0.9318,3392.3,30,1.0,206,11,27,1668,0.001424,0.0245,50.4348,5,4.7,0.0128,0.003,2,0,0,0,0.04902,0.015625,58,0.6813,0.2019,0.2427
7,5000,3171,3,5,0,1.993,2,37.6,12,3139,4.55,0.9503,3337.0,32,1.0,186,3,23,1576,0.001515,0.0281,60.0375,6,5.6,0.017,0.0039,2,0,0,0,0.052724,0.015625,58,0.7036,0.2353,0.2465
8,5000,3160,1,5,0,1.9942,2,48.7,1,3144,4.51,0.9583,3297.6,16,1.0,172,2,16,1527,0.001476,0.0224,29.4695,7,6.6,0.014,0.0035,1,0,0,0,0.050373,0.015625,57,0.6898,0.2819,0.2519
9,5000,3085,1,5,0,1.9893,2,54.7,0,3076,4.52,0.9477,3255.1,9,1.0,154,1,19,1437,0.00151,0.0243,19.1083,8,7.5,0.0142,0.0043,1,0,0,0,0.05668,0.015625,56,0.7243,0.3265,0.2594
10,5000,3043,0,0,1,1.9868,2,57.2,0,3038,4.43,0.946,3216.5,5,1.0,136,0,18,1302,0.001554,0.0256,11.9332,9,8.5,0.0133,0.0046,0,0,0,0,0.046512,0.015625,54,0.6641,0.3637,0.2625
11,5000,3076,0,0,3,1.9923,1,62.5,0,3071,4.39,0.9633,3193.1,5,1.0,120,0,16,1194,0.001795,0.0361,13.369,10,9.5,0.0166,0.0051,0,0,0,0,0.082474,0.015625,53,0.8105,0.4326,0.2691
12,5000,3109,1,5,3,1.9965,1,65.7,3,3097,4.5,0.9776,3180.2,12,1.0,116,4,8,1196,0.001615,0.0254,28.6458,11,10.3,0.0142,0.0051,1,0,0,0,0.071066,0.015625,53,0.7801,0.5036,0.2718
13,5000,2943,1,4,3,1.9578,1,73.4,0,2943,4.31,0.9354,3146.3,0,1.0,106,1,11,1118,0.001742,0.0361,0.0,12,11.1,0.0156,0.0057,0,0,0,0,0.069277,0.015625,51,0.7745,0.5729,0.2772
14,5000,3018,0,0,3,1.8675,2,74.9,0,3018,4.43,0.9645,3129.2,0,1.0,96,0,10,1046,0.001687,0.0261,0.0,13,12.1,0.015,0.0057,0,0,0,0,0.066667,0.015625,51,0.7656,0.6396,0.2835
15,5000,2981,0,0,3,1.9135,1,72.5,4,2977,4.36,0.9583,3110.7,4,1.0,92,4,8,1027,0.001765,0.0297,3.0813,14,12.9,0.0165,0.0063,0,0,0,0,0.062706,0.015625,52,0.7508,0.7023,0.2855
16,5000,3039,0,0,3,1.8049,1,73.5,0,3039,4.44,0.9796,3102.2,0,1.0,87,0,5,961,0.001923,0.0389,0.0,15,13.9,0.0183,0.0068,0,0,0,0,0.070671,0.015625,49,0.7789,0.7729,0.2926
17,5000,3083,0,0,3,1.9543,1,84.4,0,3083,4.38,0.9945,3100.1,0,1.0,78,0,9,901,0.001932,0.0363,0.0,16,14.8,0.0204,0.0075,0,0,0,0,0.089109,0.015625,46,0.8247,0.8621,0.3
18,5000,3167,0,0,3,1.9363,1,80.2,3165,0,4.57,1.0196,3107.2,3,1.0,72,3,9,869,0.001972,0.0429,10.989,17,15.4,0.0238,0.0078,0,0,0,0,0.114286,0.015625,44,0.8633,0.9763,0.3087
19,5000,3034,2,5,1,1.9535,1,79.2,4,3026,4.44,0.9787,3099.9,8,1.0,70,2,4,871,0.002002,0.0444,30.4183,18,16.1,0.0222,0.0085,1,0,0,0,0.085185,0.015625,42,0.8166,1.0615,0.3173
20,5000,3046,0,0,3,1.9629,1,80.9,4,3039,4.33,0.9842,3094.8,7,1.0,73,7,4,891,0.002012,0.0427,31.5315,19,16.1,0.0204,0.008,0,0,0,0,0.07265,0.015625,43,0.7849,1.1342,0.3249
