window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6177,14,5,0,1.9992,0,19.7,0,0,6.64,1.0,6177.0,665,1.0,419,637,218,2239,0.000861,0.0057,412.2753,0,0.0,0.0048,0.001,1,0,0,0,0.029943,0.015625,64,0.4782,0.0299,0.2314
2,5000,3699,1,4,0,1.9992,0,21.0,491,3216,5.24,0.8222,4556.3,483,1.0,396,21,44,2289,0.000949,0.0053,375.2914,1,1.0,0.0053,0.001,0,0,0,0,0.034645,0.015625,64,0.549,0.0594,0.2349
3,5000,3410,2,3,0,1.9992,0,25.7,272,3151,4.84,0.8594,3994.7,259,1.0,321,10,85,2214,0.000974,0.007,257.2283,2,1.9,0.0031,0.0013,0,0,0,0,0.037588,0.015625,64,0.5843,0.0969,0.2362
4,5000,3122,1,4,0,1.9992,0,30.3,61,3092,4.53,0.8619,3658.0,30,1.0,279,2,44,1921,0.001233,0.0159,42.2741,3,2.9,0.0053,0.0023,0,0,0,0,0.034346,0.015625,64,0.5451,0.13,0.2397
5,5000,3030,1,5,0,1.9992,0,29.1,5,3020,4.42,0.8786,3448.7,10,1.0,244,2,37,1809,0.001282,0.0164,14.1956,4,3.9,0.0119,0.0025,1,0,0,0,0.041729,0.015625,64,0.6256,0.1717,0.2373
6,5000,3137,0,0,1,1.9994,0,33.3,4,3133,4.47,0.9337,3359.6,4,1.0,217,0,27,1684,0.001321,0.0164,6.8729,5,4.9,0.0148,0.0028,0,0,0,0,0.044262,0.015625,64,0.647,0.216,0.2344
7,5000,3082,2,5,0,1.9943,1,37.6,9,3068,4.48,0.9367,3290.2,14,1.0,202,2,17,1653,0.001333,0.0221,25.1799,6,5.8,0.0179,0.0032,2,0,0,0,0.044218,0.015625,63,0.6466,0.2568,0.2354
8,5000,3073,0,0,1,1.9911,1,48.9,0,3073,4.46,0.9479,3241.9,0,1.0,183,0,19,1546,0.00138,0.0225,0.0,7,6.8,0.0169,0.0036,0,0,0,0,0.043033,0.015625,63,0.6369,0.2916,0.2338
9,5000,3144,1,4,0,1.992,1,55.1,6,3138,4.46,0.9757,3222.4,6,1.0,172,3,14,1489,0.001336,0.0188,10.8225,8,7.7,0.0131,0.0033,0,0,0,0,0.046025,0.015625,62,0.6605,0.3376,0.2366
10,5000,3051,1,5,0,1.9816,1,56.6,7,3044,4.47,0.9561,3191.2,7,1.0,161,3,14,1413,0.00143,0.0225,14.9573,9,8.5,0.0135,0.0036,1,0,0,0,0.045082,0.015625,60,0.6534,0.3827,0.2366
11,5000,3081,0,0,1,1.9953,2,63.8,5,3076,4.46,0.9711,3172.8,5,1.0,149,0,12,1336,0.00145,0.0281,12.1951,10,9.5,0.0141,0.004,0,0,0,0,0.051522,0.015625,59,0.6967,0.4296,0.2402
