window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6112,22,7,0,1.9987,0,19.9,0,0,6.57,1.0,6112.0,617,1.0,372,570,198,2062,0.00099,0.0118,409.6946,0,0.0,0.0,0.0012,0,0,0,0,0.028278,0.015625,64,0.4474,0.0283,0.2422
2,5000,3686,2,5,0,1.9987,0,21.2,443,3254,5.25,0.8246,4524.7,432,1.0,349,6,29,2081,0.001101,0.0108,357.0248,1,1.0,0.007,0.0014,1,0,0,0,0.042038,0.015625,64,0.6283,0.0703,0.2269
3,5000,3364,3,5,0,1.9987,0,23.7,252,3130,4.83,0.8568,3957.8,234,1.0,286,4,67,2028,0.001118,0.0111,251.073,2,2.0,0.0085,0.0017,2,0,0,0,0.031489,0.015625,64,0.5038,0.0967,0.2177
4,5000,3057,1,5,0,1.9987,0,27.4,45,3026,4.49,0.8532,3605.1,31,1.0,251,1,36,1793,0.001312,0.0145,48.6656,3,2.9,0.0124,0.0025,1,0,0,0,0.040698,0.015625,63,0.6161,0.1214,0.2233
5,5000,3164,1,5,0,1.9988,0,31.1,0,3154,4.53,0.915,3458.1,10,1.0,221,1,31,1679,0.001341,0.0192,17.0358,4,3.9,0.0122,0.0028,1,0,0,0,0.032,0.015625,63,0.5117,0.1518,0.2245
6,5000,3192,4,5,0,1.9984,2,34.4,0,3172,4.46,0.9438,3382.0,20,1.0,208,9,22,1661,0.00136,0.0185,35.2113,5,4.8,0.0137,0.003,2,0,0,0,0.035413,0.015625,63,0.5588,0.1822,0.2268
7,5000,3003,1,4,0,1.9992,2,37.8,0,2985,4.41,0.9135,3287.3,18,1.0,188,6,26,1575,0.001499,0.0225,33.0882,6,5.6,0.0126,0.0037,0,0,0,0,0.057192,0.015625,60,0.7268,0.2394,0.2367
8,5000,3130,2,3,0,1.9979,2,47.5,0,3106,4.5,0.9624,3252.3,24,1.0,166,7,29,1462,0.001544,0.023,48.9796,7,6.4,0.0142,0.004,0,0,0,0,0.059387,0.015625,59,0.7369,0.2853,0.2445
9,5000,3064,0,0,1,1.9961,2,55.5,0,3049,4.47,0.9531,3214.7,15,1.0,147,2,21,1370,0.001565,0.02,31.7797,8,7.3,0.0149,0.0038,0,0,0,0,0.042084,0.015625,59,0.6287,0.3254,0.2485
10,5000,2990,2,5,1,1.9937,1,61.6,2,2975,4.4,0.9421,3173.8,15,1.0,135,4,16,1331,0.001655,0.0256,34.3137,9,8.1,0.014,0.0045,2,0,0,0,0.048951,0.015625,57,0.6808,0.3674,0.2513
11,5000,3089,0,0,1,1.9829,1,62.5,2,3087,4.47,0.9776,3159.7,2,1.0,127,2,10,1293,0.001642,0.0286,4.9505,10,9.0,0.0183,0.005,0,0,0,0,0.040476,0.015625,57,0.614,0.4055,0.2562
12,5000,3019,3,5,1,1.9937,1,65.6,6,3008,4.43,0.9621,3138.0,11,1.0,123,9,13,1271,0.001649,0.0308,25.0627,11,9.3,0.0171,0.0053,1,0,0,0,0.061611,0.015625,57,0.7464,0.4505,0.2633
13,5000,3005,0,0,1,1.9638,1,66.8,1,2999,4.34,0.9634,3119.0,6,1.0,111,1,13,1180,0.001719,0.0284,13.5135,12,10.6,0.0175,0.0063,0,1,0,0,0.080103,0.015625,54,0.8049,0.4867,0.266
