window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini
1,5000,6164,19,5,0,1.999,0,20.0,0,0,6.67,1.0,6164.0,604,1.0,370,560,190,2110,0.000982,0.0097,392.6941,0,0.0,0.0065,0.0012,3,0,0,0,0.040879,0.015625,64,0.6178,0.0409,0.2342
2,5000,3751,1,5,0,1.999,0,21.2,453,3313,5.31,0.8268,4578.0,438,1.0,361,24,33,2171,0.001063,0.0068,346.519,1,1.0,0.0055,0.0012,1,0,0,0,0.033149,0.015625,64,0.5286,0.0648,0.2321
3,5000,3340,1,4,0,1.999,0,24.0,279,3074,4.84,0.8474,3972.0,266,1.0,303,9,67,2122,0.001085,0.0088,264.1509,2,1.9,0.007,0.0015,0,0,0,0,0.028939,0.015625,62,0.4601,0.0913,0.221
4,5000,3266,1,5,0,1.999,0,27.9,40,3230,4.59,0.8885,3697.2,36,1.0,272,6,37,1900,0.001283,0.0126,49.1803,3,2.9,0.0104,0.0022,1,0,0,0,0.034134,0.015625,62,0.5422,0.1142,0.2223
5,5000,3138,0,0,3,1.999,0,30.4,7,3127,4.5,0.894,3511.1,11,1.0,249,3,26,1807,0.001217,0.0168,17.7994,4,3.8,0.011,0.0026,0,0,0,0,0.04441,0.015625,62,0.6482,0.157,0.2311
6,5000,3117,3,5,0,1.9992,1,34.2,8,3099,4.43,0.9172,3398.5,18,1.0,221,3,31,1753,0.001273,0.0177,28.6169,5,4.8,0.0103,0.0026,3,0,0,0,0.036873,0.015625,61,0.5763,0.1865,0.2378
7,5000,3046,0,0,1,1.9979,1,37.9,12,3027,4.37,0.9201,3310.4,19,1.0,194,6,33,1635,0.001362,0.0243,24.42,6,5.7,0.0128,0.0033,0,0,0,0,0.036522,0.015625,59,0.5722,0.2178,0.241
8,5000,3081,0,0,0,1.996,1,49.2,6,3070,4.43,0.9453,3259.4,11,1.0,177,0,17,1532,0.001375,0.0238,21.1946,7,6.8,0.0155,0.0035,0,0,0,0,0.042048,0.015625,58,0.6284,0.2581,0.2491
9,5000,3057,0,0,0,1.9948,1,54.4,0,3053,4.41,0.9497,3218.9,4,1.0,162,0,15,1421,0.001423,0.0326,8.3682,8,7.7,0.0168,0.0043,0,0,0,0,0.046843,0.015625,56,0.6664,0.3049,0.2575
10,5000,3045,0,0,3,1.9954,1,58.8,2,3043,4.4,0.9554,3187.3,2,1.0,146,2,18,1325,0.00147,0.0226,0.0,9,8.7,0.0133,0.0039,0,0,0,0,0.045249,0.015625,56,0.6547,0.3366,0.2667
11,5000,2985,2,4,1,1.9941,1,67.7,4,2976,4.34,0.9465,3153.6,9,1.0,139,6,13,1276,0.001498,0.0236,19.5599,10,9.5,0.0148,0.0043,0,0,0,0,0.047281,0.015625,57,0.6695,0.3555,0.2664
12,5000,3072,1,4,0,1.9862,1,68.5,2,3061,4.51,0.978,3141.0,11,1.0,130,4,13,1219,0.001535,0.0242,27.4314,11,10.2,0.0142,0.0044,0,0,0,0,0.065375,0.015625,56,0.761,0.4026,0.2704
13,5000,3037,3,5,3,1.953,2,69.2,3,3020,4.38,0.9715,3126.2,17,1.0,125,3,8,1212,0.001622,0.0227,45.2128,12,10.9,0.0169,0.0048,2,0,0,0,0.057935,0.015625,55,0.7303,0.4555,0.2752
14,5000,3089,0,0,3,1.9596,2,71.2,3,3081,4.51,0.9897,3121.2,8,1.0,109,0,16,1125,0.001686,0.0408,22.8571,13,12.0,0.0174,0.0061,0,0,0,0,0.0625,0.015625,52,0.75,0.4963,0.2787
15,5000,3127,0,0,3,1.9442,1,82.3,3118,0,4.53,1.0016,3121.9,9,1.0,96,1,14,1029,0.001877,0.0339,27.972,14,12.9,0.0241,0.0065,0,0,0,0,0.061017,0.015625,50,0.7439,0.5404,0.2832
16,5000,3071,0,0,3,1.8909,1,75.2,3,3068,4.35,0.9856,3115.9,3,1.0,91,0,5,988,0.001811,0.0353,9.901,15,13.8,0.0186,0.006,0,0,0,0,0.048077,0.015625,50,0.675,0.5692,0.2873
17,5000,3090,0,0,3,1.8854,1,78.2,6,3084,4.43,0.9926,3113.1,6,1.0,88,3,6,958,0.001735,0.0301,20.4778,16,14.5,0.0186,0.0067,0,1,0,0,0.060201,0.015625,50,0.7405,0.616,0.293
18,5000,2978,0,0,3,1.9067,1,80.5,4,2974,4.38,0.961,3098.8,4,1.0,83,4,9,937,0.001802,0.0366,8.4746,17,15.2,0.0208,0.0069,0,0,0,0,0.056911,0.015625,52,0.7254,0.6445,0.2963
19,5000,3102,1,5,3,1.9121,1,82.7,3097,0,4.52,1.0009,3099.2,5,1.0,78,1,6,884,0.001911,0.0383,17.7305,18,16.1,0.0216,0.0079,1,0,0,0,0.062718,0.015625,50,0.7509,0.7072,0.2984
20,5000,3112,0,0,1,1.9003,1,78.3,3107,0,4.51,1.0037,3100.4,5,1.0,74,0,4,853,0.002043,0.04,23.1481,19,17.0,0.028,0.0091,0,0,0,0,0.066667,0.015625,49,0.7656,0.7739,0.2993
