window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
11,5000,3147,1,3,3,1.9789,2,142.7,9,3133,4.56,0.9936,3167.3,14,1.0,31,2,6,448,0.00881,0.0652,101.5625,10,6.2,0.0598,0.0139,0,0
12,5000,3136,0,0,3,1.9758,2,143.8,6,3130,4.54,0.9916,3162.5,6,1.0,25,0,6,390,0.010453,0.0657,46.5116,11,7.0,0.042,0.0124,0,0
13,5000,3056,2,4,1,1.9942,1,148.6,1,3055,4.45,0.971,3147.3,1,1.0,22,2,5,368,0.012125,0.0833,9.8039,12,7.6,0.0532,0.0177,0,0
14,5000,3019,0,0,3,1.9759,1,156.0,2,3017,4.52,0.9645,3130.2,2,1.0,18,2,6,348,0.013521,0.1111,0.0,13,8.9,0.0833,0.0275,0,0
15,5000,3051,0,0,3,1.9721,1,156.9,0,3051,4.37,0.9778,3120.3,0,1.0,11,0,7,265,0.017045,0.137,0.0,14,10.3,0.1027,0.0347,0,0
16,5000,3017,2,5,1,1.9598,1,158.4,5,3007,4.48,0.9707,3108.1,10,1.0,11,2,2,244,0.01918,0.1446,129.8701,15,9.2,0.1024,0.0284,2,0
17,5000,3065,0,0,1,1.9878,1,170.9,0,3065,4.5,0.9876,3103.4,0,1.0,8,0,3,214,0.024768,0.1774,0.0,16,8.9,0.1237,0.0506,0,0
18,5000,3097,1,5,0,1.9132,1,179.6,0,3089,4.47,0.9982,3102.7,8,1.0,10,4,2,217,0.023921,0.1493,107.6923,17,7.9,0.113,0.0361,1,0
19,5000,3085,1,5,3,1.8191,1,182.5,0,3075,4.44,0.9949,3100.9,10,1.0,10,1,1,227,0.022783,0.1566,125.0,18,8.8,0.1024,0.0338,1,0
20,5000,3104,2,4,3,1.8222,2,184.7,3088,0,4.47,1.0009,3101.2,16,1.0,12,6,4,267,0.019727,0.1237,177.7778,19,6.2,0.0795,0.0254,0,1
21,5000,3045,1,3,1,1.7904,2,187.9,7,3038,4.41,0.9836,3095.9,7,1.0,13,1,0,252,0.019506,0.1014,104.4776,20,6.7,0.0725,0.0183,0,0
22,5000,3109,2,5,3,1.7897,2,187.0,3093,0,4.49,1.0038,3097.1,16,1.0,14,2,1,290,0.018208,0.1359,163.2653,21,6.7,0.0693,0.0269,1,1
23,5000,3189,1,5,3,1.7957,2,190.6,3184,0,4.51,1.0276,3106.1,8,1.0,14,1,1,291,0.017989,0.1446,97.561,22,7.5,0.0678,0.0305,1,0
24,4999,3047,1,5,3,1.9076,2,193.9,4,3038,4.44,0.9827,3100.5,9,1.0,14,2,2,270,0.01755,0.1667,108.4337,23,7.3,0.0818,0.0337,1,1
25,4999,3079,0,0,3,1.9065,2,197.2,7,3067,4.44,0.9937,3098.5,12,1.0,13,4,5,287,0.01659,0.1375,162.1622,24,8.2,0.0891,0.0285,0,0
26,4998,3192,0,0,3,1.8609,1,200.0,3188,0,4.5,1.0287,3107.8,9,1.0,13,0,0,254,0.018929,0.1194,140.625,25,9.2,0.084,0.0233,0,0
27,4998,3101,1,5,1,1.842,1,201.2,4,3092,4.5,0.998,3107.2,9,1.0,13,1,1,278,0.019378,0.1333,91.954,26,10.0,0.0802,0.0303,1,0
28,4997,3083,1,5,3,1.8288,1,198.1,3,3070,4.5,0.9929,3104.9,13,1.0,11,1,3,293,0.019458,0.1705,148.1481,27,10.2,0.0923,0.0373,1,2
29,4995,3070,1,3,3,1.7903,2,201.8,0,3065,4.49,0.9898,3101.6,5,1.0,8,1,4,246,0.020061,0.1486,79.3651,28,9.1,0.1194,0.0295,0,2
30,4994,2940,1,5,3,1.7461,2,204.4,1,2934,4.31,0.9526,3086.2,6,1.0,8,2,2,202,0.028104,0.2449,106.383,29,9.5,0.1166,0.0525,1,0
31,4994,3052,0,0,3,1.8449,2,204.9,0,3047,4.46,0.99,3082.9,5,1.0,7,0,1,183,0.02775,0.2075,96.1538,30,8.6,0.1509,0.0438,0,1
32,4991,3011,1,5,1,1.8332,1,208.6,2,2999,4.45,0.9788,3076.1,12,1.0,8,3,2,201,0.025512,0.25,200.0,31,8.4,0.1291,0.0711,1,0
33,4990,3028,0,0,3,1.9369,1,205.0,0,3019,4.41,0.9858,3071.5,9,1.0,9,5,4,207,0.026293,0.1525,169.8113,32,6.3,0.1215,0.0307,0,1
34,4987,3000,1,3,3,1.8858,1,203.7,0,2995,4.44,0.9789,3064.7,5,1.0,9,1,1,184,0.029911,0.1731,106.383,33,7.1,0.1269,0.0328,0,1
35,4987,3036,1,3,3,1.9787,1,210.1,7,3024,4.43,0.9915,3062.0,12,1.0,11,6,4,203,0.022725,0.1333,159.4203,34,6.5,0.0987,0.0269,0,0
36,4984,3142,1,4,3,1.9498,2,211.1,3135,0,4.44,1.0242,3069.8,9,1.0,10,2,3,215,0.023359,0.137,119.403,35,7.6,0.0959,0.027,0,0
37,4983,3163,1,3,1,1.9575,2,201.2,3182,0,4.56,1.0347,3081.0,6,1.0,11,1,0,202,0.024652,0.1304,90.9091,36,7.8,0.0928,0.024,0,0
38,4981,3114,3,3,1,1.9315,2,213.9,3105,0,4.48,1.0097,3084.2,9,1.0,13,4,2,253,0.017931,0.1538,123.2877,37,6.9,0.0974,0.0315,0,0
39,4978,3068,1,3,3,1.9149,2,215.6,6,3059,4.52,0.9953,3082.6,9,1.0,11,2,4,247,0.019065,0.1364,98.3607,16,5.5,0.0947,0.0277,0,1
40,4978,3000,0,0,3,1.8922,2,208.9,6,2994,4.51,0.9757,3074.8,6,1.0,11,0,0,193,0.024325,0.1746,95.2381,17,6.5,0.131,0.0423,0,0
41,4977,3132,0,0,3,1.9431,1,213.6,3126,0,4.48,1.0168,3080.2,6,1.0,10,0,1,193,0.024794,0.193,107.1429,18,7.7,0.0833,0.0361,0,0
42,4975,3087,2,5,3,1.9068,1,216.7,3070,0,4.47,1.002,3080.9,17,1.0,11,4,3,239,0.019876,0.1429,215.1899,19,7.1,0.0952,0.0358,1,0
43,4974,3096,0,0,3,1.9439,1,216.0,3081,0,4.5,1.0044,3082.3,15,1.0,11,1,1,220,0.023321,0.1579,250.0,20,8.1,0.1053,0.0362,0,0
44,4973,3072,0,0,3,1.9431,1,215.7,5,3062,4.45,0.997,3081.3,10,1.0,9,1,3,218,0.024682,0.1905,157.8947,21,10.2,0.1111,0.048,0,0
45,4973,3068,1,5,3,1.9383,1,210.3,4,3059,4.41,0.9961,3080.1,9,1.0,10,1,0,215,0.023469,0.1754,157.8947,22,10.1,0.1082,0.0385,1,0
46,4973,2978,1,3,3,1.9671,1,209.9,0,2973,4.46,0.9699,3070.3,5,1.0,9,4,5,238,0.019342,0.1791,84.7458,23,10.1,0.1254,0.0434,0,1
47,4972,3137,0,0,3,1.9766,2,215.5,3132,0,4.48,1.0196,3076.7,5,1.0,8,0,1,180,0.028709,0.1864,89.2857,24,11.9,0.1153,0.0497,0,0
48,4970,3029,1,5,3,1.9501,1,215.4,0,3019,4.44,0.986,3072.1,10,1.0,7,1,2,183,0.023955,0.2105,196.0784,25,10.4,0.1404,0.0448,1,1
49,4968,3194,0,0,3,1.9215,1,212.5,3209,0,4.55,1.0401,3085.2,0,1.0,5,0,2,136,0.041132,0.3143,0.0,26,14.6,0.2214,0.0855,0,1
50,4968,3129,3,5,3,1.9822,1,193.4,3116,0,4.56,1.0128,3089.3,13,1.0,9,7,3,199,0.024441,0.1607,215.6863,27,8.7,0.1143,0.0326,1,0
51,4967,3042,4,5,3,1.9038,1,190.8,0,3032,4.46,0.9861,3084.8,10,1.0,14,6,1,268,0.017116,0.1463,128.2051,28,5.9,0.0819,0.031,2,0
52,4965,3066,0,0,3,1.9167,2,183.5,0,3061,4.45,0.9945,3083.0,5,1.0,10,0,4,253,0.022054,0.1475,89.2857,29,9.0,0.0843,0.0382,0,0
53,4964,3054,0,0,3,1.9569,1,167.4,0,3049,4.39,0.9915,3080.3,5,1.0,8,0,2,200,0.025941,0.1607,92.5926,30,9.0,0.1071,0.0331,0,1
54,4963,2997,1,3,3,1.9904,1,171.3,0,2997,4.5,0.9755,3072.3,0,1.0,8,1,1,194,0.027481,0.1707,0.0,31,9.5,0.1301,0.0273,0,0
55,4962,3042,2,4,1,1.9785,1,167.9,5,3037,4.35,0.9911,3069.5,5,1.0,10,2,0,206,0.02429,0.1702,106.383,32,8.4,0.1064,0.0302,0,0
56,4960,2997,1,5,2,1.969,2,164.6,5,2992,4.4,0.9786,3062.6,5,1.0,11,1,0,227,0.021185,0.1846,78.125,33,8.5,0.1099,0.0422,1,0
57,4960,3145,0,0,3,1.9617,2,172.2,3146,0,4.48,1.0246,3070.5,0,1.0,11,0,0,227,0.022608,0.1429,0.0,34,9.5,0.1043,0.0303,0,0
58,4958,3081,0,0,3,1.97,1,166.0,3066,0,4.42,1.0031,3071.5,15,1.0,21,15,5,318,0.013187,0.0714,159.0909,35,5.5,0.0554,0.0168,0,0
59,4958,2955,0,0,3,1.9629,1,171.2,5,2945,4.35,0.9656,3060.4,10,1.0,18,1,4,308,0.01474,0.0792,103.4483,36,6.9,0.0679,0.016,0,0
60,4958,3086,1,5,3,1.9926,1,166.4,3077,0,4.54,1.0076,3062.8,9,1.0,13,1,6,275,0.016632,0.1348,112.5,37,9.5,0.0835,0.0273,1,1
61,4956,2993,0,0,3,1.9926,1,167.3,5,2983,4.48,0.9793,3056.2,10,1.0,14,5,4,256,0.018243,0.1358,133.3333,38,9.3,0.0864,0.0298,0,0
62,4956,3085,1,4,3,1.9878,1,172.5,3071,0,4.51,1.0085,3058.9,14,1.0,14,1,1,260,0.020303,0.1084,179.4872,39,10.0,0.0843,0.0284,0,0
63,4953,3065,1,5,3,1.9846,1,167.6,3045,0,4.45,1.0018,3059.5,20,1.0,17,7,4,310,0.014183,0.1481,193.8776,35,6.7,0.0701,0.0327,1,1
64,4953,3121,2,5,3,1.977,2,173.2,3096,0,4.5,1.0181,3065.4,25,1.0,14,4,7,338,0.013586,0.1287,266.6667,36,6.9,0.0778,0.0317,2,2
65,4953,3041,1,3,3,1.9777,2,165.6,6,3030,4.45,0.9928,3063.0,11,1.0,13,3,4,290,0.018074,0.1313,109.8901,37,7.7,0.088,0.0313,0,0
66,4950,3080,0,0,3,1.9798,2,168.3,3080,0,4.4,1.005,3064.7,0,1.0,12,0,1,241,0.020703,0.1667,0.0,38,9.2,0.0972,0.035,0,0
67,4950,3054,0,0,3,1.9694,1,165.1,2,3052,4.49,0.9969,3063.6,2,1.0,9,2,5,261,0.018492,0.16,0.0,39,12.0,0.1067,0.0351,0,1
68,4950,3025,2,5,3,1.9638,1,174.3,5,3015,4.43,0.9886,3060.0,10,1.0,11,3,1,242,0.020433,0.1268,130.4348,40,10.6,0.0905,0.0202,1,0
69,4950,3083,2,5,1,1.9464,1,163.3,3068,0,4.56,1.0068,3062.2,15,1.0,14,7,4,282,0.01567,0.1136,185.1852,41,8.6,0.0682,0.0241,1,0
70,4949,3128,1,4,1,1.9431,2,169.1,3123,0,4.54,1.0194,3068.4,5,1.0,15,3,2,282,0.01672,0.134,56.1798,42,8.7,0.0825,0.0305,0,1
71,4947,3039,0,0,3,1.9352,2,166.4,1,3023,4.48,0.9913,3065.6,16,1.0,18,11,8,291,0.01404,0.1099,182.9268,43,7.8,0.0534,0.0267,0,0
72,4945,3098,0,0,3,1.8955,1,164.5,3084,0,4.63,1.0095,3068.7,14,1.0,18,0,0,282,0.014837,0.12,152.1739,44,8.8,0.0586,0.0229,0,0
73,4944,2960,1,3,3,1.8886,1,172.3,1,2955,4.45,0.9678,3058.4,5,1.0,20,4,2,315,0.013275,0.0978,62.5,45,8.7,0.0559,0.0202,0,0
74,4944,3021,0,0,3,1.8322,1,165.9,1,3020,4.48,0.9889,3054.8,1,1.0,16,1,5,306,0.014752,0.1124,0.0,46,11.4,0.0594,0.0224,0,0
75,4943,3046,0,0,3,1.7842,1,175.8,0,3046,4.48,0.9974,3054.0,0,1.0,12,0,4,283,0.016625,0.1176,0.0,47,15.5,0.0798,0.0178,0,0
76,4943,3023,0,0,3,1.7623,1,165.8,0,3023,4.47,0.9908,3051.0,0,1.0,8,0,4,251,0.0209,0.14,0.0,28,13.9,0.1167,0.0315,0,1
77,4942,3067,1,5,3,1.7703,1,170.8,3062,0,4.45,1.0047,3052.5,5,1.0,7,1,2,193,0.029335,0.2609,116.2791,29,15.3,0.1335,0.0586,1,0
78,4942,3044,2,5,3,1.8288,1,165.7,9,3025,4.42,0.9975,3051.7,19,1.0,10,6,3,243,0.021028,0.1605,236.8421,30,9.9,0.1019,0.0358,2,1
79,4940,3003,1,3,3,1.8783,2,166.4,4,2984,4.44,0.9855,3047.1,19,1.0,13,8,5,251,0.018237,0.1075,231.7073,28,5.9,0.0891,0.0244,0,1
80,4939,2930,0,0,3,1.9766,2,174.8,4,2911,4.35,0.9651,3035.9,19,1.0,12,0,1,218,0.021824,0.1467,271.4286,29,7.4,0.0952,0.029,0,0
81,4938,3028,0,0,3,1.9726,1,168.8,4,3019,4.44,0.9976,3035.2,9,1.0,12,0,0,215,0.021267,0.1167,157.8947,30,8.4,0.0905,0.0204,0,0
82,4938,3076,0,0,3,1.9094,1,174.4,3061,0,4.49,1.0122,3039.1,15,1.0,21,15,6,284,0.015709,0.0926,151.5152,31,5.4,0.0675,0.0226,0,0
83,4937,2942,0,0,3,1.9,1,160.6,0,2927,4.45,0.971,3029.8,15,1.0,17,0,4,284,0.013915,0.0928,182.9268,32,6.2,0.0567,0.0179,0,1
84,4937,3060,1,4,3,1.9347,1,160.6,3046,0,4.47,1.009,3032.7,14,1.0,18,6,5,283,0.01458,0.1505,172.8395,33,5.9,0.0538,0.0278,0,0
85,4935,3053,2,5,3,1.9108,1,173.0,3043,0,4.48,1.0061,3034.6,10,1.0,18,4,4,298,0.015681,0.125,120.4819,34,6.3,0.0731,0.0304,1,0
86,4935,3057,0,0,3,1.8149,2,164.2,3057,0,4.47,1.0067,3036.8,0,1.0,16,0,2,275,0.017824,0.1389,0.0,35,7.9,0.0813,0.0326,0,0
87,4935,3017,2,5,3,1.8031,1,173.7,5,3007,4.48,0.9941,3034.9,10,1.0,16,5,5,310,0.013412,0.1771,117.6471,36,8.0,0.0716,0.0374,1,0
88,4935,3091,1,5,3,1.9174,1,165.9,3081,0,4.59,1.0167,3040.2,10,1.0,12,1,5,305,0.01663,0.1212,112.3596,37,8.2,0.0871,0.0281,1,1
89,4934,3033,2,5,3,1.9127,2,173.0,0,3020,4.46,0.9979,3039.5,13,1.0,11,2,3,278,0.018572,0.125,149.4253,38,8.5,0.0938,0.0224,1,1
90,4933,3009,1,4,3,1.9498,2,165.7,3,3001,4.43,0.9909,3036.6,8,1.0,10,1,2,258,0.020055,0.1467,117.6471,39,9.9,0.095,0.0276,0,0
91,4932,3124,0,0,3,1.8752,2,173.0,3123,0,4.5,1.028,3045.6,8,1.0,13,5,2,242,0.019235,0.1647,102.5641,40,6.7,0.0891,0.0325,0,1
92,4931,2932,2,4,1,1.8965,1,170.8,1,2921,4.24,0.9661,3034.8,11,1.0,13,5,5,265,0.015982,0.1039,149.2537,41,6.1,0.0736,0.0237,0,1
93,4929,3039,0,0,3,1.8429,1,166.4,3029,0,4.46,1.0013,3035.2,10,1.0,13,0,0,225,0.021192,0.12,142.8571,42,7.1,0.0733,0.0229,0,0
94,4929,3069,2,5,3,1.9489,1,173.8,3060,0,4.49,1.0101,3038.4,9,1.0,13,4,4,268,0.018708,0.1392,123.2877,43,7.2,0.0904,0.0311,1,0
95,4928,2999,0,0,3,1.9174,1,168.1,2,2997,4.44,0.9882,3034.7,2,1.0,11,2,4,262,0.020143,0.125,14.9254,44,9.3,0.0873,0.0261,0,0
96,4927,3063,0,0,3,1.898,1,173.7,3059,0,4.51,1.0084,3037.4,4,1.0,12,4,3,246,0.019258,0.1452,72.7273,45,9.1,0.0914,0.0275,0,1
97,4925,2981,1,3,3,1.8842,1,166.2,7,2974,4.37,0.9832,3032.0,7,1.0,11,1,2,224,0.022976,0.1719,114.7541,46,10.7,0.0964,0.0353,0,0
98,4924,3014,1,5,3,1.846,1,174.8,8,3001,4.4,0.9946,3030.3,13,1.0,12,2,1,247,0.020672,0.1471,184.6154,47,10.8,0.0903,0.0331,1,0
99,4923,2952,1,5,1,1.9023,2,166.9,7,2940,4.36,0.9766,3022.8,12,1.0,12,1,1,264,0.018029,0.1358,157.8947,21,7.8,0.0917,0.0264,1,1
100,4920,2955,0,0,1,1.8522,2,168.2,3,2952,4.45,0.9797,3016.4,3,1.0,9,0,3,231,0.022687,0.1625,40.0,22,9.4,0.1125,0.0328,0,1
101,4919,3012,0,0,0,1.8411,1,164.0,3,3009,4.37,0.9987,3015.9,3,1.0,7,0,2,197,0.027947,0.2083,66.6667,23,11.7,0.1458,0.0496,0,1
102,4919,3056,0,0,0,1.6153,1,169.2,3054,0,4.47,1.012,3019.8,2,1.0,6,0,1,153,0.033161,0.2553,45.4545,24,12.8,0.1702,0.0531,0,0
103,4918,2990,2,5,3,1.8729,1,171.9,5,2982,4.46,0.9911,3016.9,8,1.0,7,3,2,183,0.027321,0.2549,142.8571,25,9.3,0.1451,0.0524,1,1
104,4918,3037,0,0,3,1.8742,1,166.5,3037,0,4.48,1.006,3018.8,0,1.0,7,0,0,149,0.036451,0.2195,0.0,26,10.3,0.1659,0.046,0,0
105,4917,2941,0,0,3,1.7394,1,174.0,0,2941,4.39,0.9766,3011.4,0,1.0,5,0,2,134,0.037844,0.2759,0.0,27,11.0,0.1897,0.0468,0,1
106,4916,3055,0,0,3,1.7223,1,165.0,3055,0,4.47,1.0131,3015.6,0,1.0,4,0,1,111,0.054595,0.3043,0.0,28,14.2,0.2391,0.0486,0,0
107,4916,2925,1,4,3,1.7395,1,165.2,4,2921,4.36,0.9727,3006.9,4,1.0,5,1,0,115,0.04595,0.2581,129.0323,29,12.2,0.2177,0.0591,0,0
108,4916,2992,2,5,1,1.8577,1,178.1,0,2987,4.44,0.9955,3005.5,5,1.0,6,2,1,160,0.03473,0.2045,121.9512,30,11.0,0.1545,0.0332,1,0
109,4915,2899,1,5,1,1.8512,2,168.6,0,2894,4.38,0.9678,2995.4,5,1.0,5,1,2,165,0.038216,0.2222,128.2051,31,8.0,0.1778,0.0431,1,2
110,4915,3116,2,5,3,1.4937,2,173.0,3156,0,4.56,1.0513,3011.6,10,1.0,5,2,2,165,0.028861,0.2321,192.3077,7,2.0,0.1857,0.0432,2,1
111,4915,3056,2,5,3,1.5475,2,165.8,3042,0,4.44,1.0133,3015.9,14,1.0,7,4,2,181,0.032662,0.2708,260.8696,8,2.1,0.1458,0.077,1,0
112,4915,2963,1,5,3,1.749,2,174.7,3,2945,4.41,0.9841,3010.8,18,1.0,8,4,3,197,0.027555,0.2462,295.082,9,2.4,0.1359,0.0544,1,1
113,4915,3040,0,0,3,1.937,2,166.4,3037,0,4.44,1.0088,3013.6,3,1.0,6,0,2,167,0.031943,0.2245,0.0,10,4.0,0.1463,0.0519,0,0
114,4913,3076,0,0,3,1.9626,1,173.0,3074,0,4.45,1.019,3019.6,3,1.0,5,0,1,143,0.038759,0.2955,0.0,11,5.4,0.1864,0.0724,0,1
115,4913,2969,2,5,3,1.9899,1,169.2,13,2956,4.39,0.9848,3014.8,13,1.0,8,5,2,168,0.02934,0.1897,183.3962,12,3.6,0.1414,0.0488,1,1
116,4913,3108,0,0,3,1.9853,1,168.7,3105,0,4.57,1.0285,3023.9,5,1.0,7,0,1,146,0.033759,0.2,121.9512,13,5.1,0.1422,0.0451,0,0
117,4912,3116,1,5,1,1.9817,1,169.4,3115,0,4.52,1.0308,3033.7,12,1.0,9,4,2,195,0.024315,0.2154,161.2903,14,4.8,0.1128,0.0453,1,0
118,4911,3020,2,5,1,1.9938,1,165.4,5,3015,4.46,0.9959,3032.4,5,1.0,9,2,2,206,0.023736,0.2097,83.3333,15,5.3,0.1129,0.0455,1,0
119,4909,2963,0,0,3,1.9941,2,176.7,5,2958,4.46,0.9792,3025.8,5,1.0,6,0,3,188,0.026355,0.254,89.2857,16,7.0,0.1492,0.0556,0,2
120,4909,3091,3,5,3,1.9668,1,168.1,3065,0,4.49,1.0195,3032.0,26,1.0,11,9,4,259,0.020186,0.1605,306.6667,17,4.4,0.0957,0.0421,3,0
121,4907,3058,2,3,1,1.9324,1,176.1,3042,0,4.49,1.0078,3034.5,16,1.0,9,3,5,266,0.020863,0.1667,165.5556,13,4.3,0.1048,0.0339,0,1
122,4907,2995,0,0,1,1.8796,2,168.6,8,2987,4.44,0.9882,3030.7,8,1.0,6,0,3,200,0.026504,0.193,166.6667,12,3.8,0.1404,0.0418,0,3
123,4907,3025,0,0,0,1.8765,1,166.6,8,3017,4.49,0.9983,3030.2,8,1.0,5,0,1,128,0.037978,0.2391,181.8182,13,4.8,0.1957,0.0288,0,0
124,4906,3120,1,3,1,1.9727,1,176.8,3116,0,4.47,1.0267,3038.7,4,1.0,6,2,1,132,0.037704,0.2045,71.4286,14,4.8,0.1648,0.0293,0,0
125,4904,3026,2,4,1,1.9966,1,166.8,7,3019,4.48,0.9962,3037.5,7,1.0,7,2,1,157,0.028466,0.24,145.8333,5,2.9,0.1133,0.0506,0,1
126,4904,3062,0,0,1,1.9589,2,172.0,3055,0,4.58,1.0073,3039.8,7,1.0,6,0,1,134,0.037626,0.2564,184.2105,6,4.2,0.1368,0.0586,0,0
127,4903,3129,1,5,0,1.7244,1,167.3,3124,0,4.65,1.0276,3048.7,9,1.0,6,1,1,145,0.037336,0.2979,204.5455,7,4.2,0.1596,0.0723,1,0
128,4902,2921,0,0,0,1.8148,1,175.7,4,2918,4.41,0.9622,3036.6,3,1.0,5,0,1,130,0.038088,0.3243,83.3333,8,5.6,0.2095,0.0713,0,0
129,4900,3093,3,3,3,1.9094,1,168.8,3076,0,4.48,1.0168,3042.0,17,1.0,16,14,3,205,0.018294,0.1571,283.3333,9,2.1,0.0679,0.0364,0,0
130,4900,3047,1,4,3,1.8908,1,164.2,3024,0,4.47,1.0015,3042.5,23,1.0,17,5,4,247,0.017578,0.1081,230.0,10,2.8,0.0721,0.0259,0,0
131,4899,3027,0,0,3,1.962,2,178.1,7,3015,4.49,0.9954,3041.0,12,1.0,12,2,7,262,0.015482,0.1299,166.6667,11,3.4,0.0823,0.0215,0,1
132,4899,2944,2,5,3,1.9628,1,166.0,0,2939,4.44,0.971,3031.8,5,1.0,11,2,3,208,0.021644,0.1549,79.3651,12,3.3,0.1174,0.0398,1,1
133,4899,3041,2,4,1,1.9613,1,175.7,3034,0,4.42,1.0028,3032.7,7,1.0,10,2,3,195,0.023042,0.1803,120.6897,13,3.5,0.0929,0.042,0,0
134,4898,3066,0,0,3,1.9597,2,164.6,3061,0,4.51,1.0099,3035.8,5,1.0,10,2,2,193,0.023266,0.1667,78.4314,14,4.1,0.1173,0.0346,0,0
135,4896,3008,1,3,3,1.9529,1,173.9,10,2998,4.41,0.9917,3033.2,10,1.0,13,5,2,203,0.021568,0.1404,185.1852,15,3.5,0.0702,0.0295,0,0
136,4895,2991,0,0,3,1.9531,1,166.0,12,2979,4.43,0.9874,3029.2,12,1.0,12,3,4,210,0.019856,0.1231,203.3898,16,4.6,0.0667,0.0172,0,0
137,4892,2998,1,5,3,1.9712,1,177.0,9,2984,4.55,0.9907,3026.2,14,1.0,10,1,3,211,0.023565,0.2188,237.2881,10,4.1,0.1094,0.0491,1,1
138,4889,2997,0,0,3,1.9094,1,166.8,9,2988,4.43,0.9913,3023.4,9,1.0,8,0,2,170,0.028907,0.1569,187.5,11,4.5,0.1242,0.034,0,0
139,4886,3060,0,0,3,1.9505,1,166.3,3054,0,4.52,1.0109,3026.9,6,1.0,8,0,0,140,0.032688,0.2,133.3333,12,5.5,0.1481,0.0429,0,0
140,4882,2995,0,0,3,1.8512,1,175.4,3,2992,4.47,0.9905,3023.9,3,1.0,7,0,1,140,0.033919,0.2051,81.0811,8,5.6,0.1923,0.0405,0,1
141,4880,3015,2,5,3,1.9197,1,166.9,11,3004,4.45,0.9973,3023.0,11,1.0,7,3,3,173,0.029595,0.2549,217.3913,9,4.6,0.1814,0.071,2,0
142,4878,3000,1,3,3,1.9864,1,175.5,8,2992,4.45,0.9931,3020.8,8,1.0,6,1,2,148,0.035407,0.2391,186.0465,10,4.3,0.1848,0.0581,0,0
143,4877,2969,2,4,3,1.9966,2,167.4,7,2962,4.44,0.9845,3015.9,7,1.0,6,1,1,143,0.040633,0.234,159.0909,11,3.7,0.1596,0.047,0,0
144,4876,3059,3,5,1,1.9955,2,177.4,3045,0,4.47,1.0129,3020.0,14,1.0,9,4,1,198,0.023849,0.1739,288.8889,12,3.1,0.1159,0.0383,2,0
145,4876,3025,1,4,2,1.9698,2,165.6,3013,0,4.42,1.0015,3020.5,12,1.0,13,6,2,231,0.019622,0.1519,164.3836,13,2.5,0.0911,0.0324,0,1
146,4875,2972,1,5,2,1.8534,2,175.0,7,2960,4.43,0.9855,3015.9,12,1.0,12,1,2,228,0.019751,0.1389,164.1791,14,3.7,0.088,0.0337,1,0
147,4874,2902,0,0,1,1.8639,2,165.3,4,2898,4.38,0.9657,3005.0,4,1.0,10,1,3,229,0.020699,0.1176,46.875,15,5.1,0.1,0.023,0,1
