window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
11,5000,3128,1,5,3,1.9943,2,142.3,3,3115,4.55,0.9737,3212.5,13,1.0,31,1,16,578,0.007365,0.0681,77.8443,10,7.6,0.0407,0.0137,1,0
12,5000,3052,0,0,3,1.9806,2,144.1,3,3044,4.42,0.9574,3187.8,8,1.0,21,0,10,433,0.010365,0.0945,72.0721,11,7.9,0.0507,0.0205,0,0
13,5000,3184,1,4,0,1.9313,1,159.2,3,3177,4.55,0.999,3187.3,7,1.0,19,2,4,364,0.012463,0.0862,66.0377,12,7.6,0.0527,0.0186,0,0
14,5000,3078,0,0,3,1.9363,1,165.6,0,3078,4.43,0.9702,3172.7,0,1.0,18,0,1,326,0.014763,0.0795,0.0,13,8.3,0.0606,0.0134,0,0
15,5000,3009,2,5,3,1.8591,1,167.9,0,2999,4.47,0.9546,3152.2,10,1.0,16,2,4,355,0.014057,0.1196,114.9425,14,9.1,0.0623,0.0249,2,0
16,5000,3138,1,3,3,1.8776,1,171.2,0,3133,4.5,0.996,3150.6,5,1.0,18,4,2,351,0.014057,0.0924,45.4545,15,7.3,0.0619,0.0221,0,0
17,5000,3048,0,0,3,1.9575,2,174.1,0,3043,4.49,0.971,3139.2,5,1.0,17,0,1,333,0.015887,0.1111,57.4713,16,8.7,0.0626,0.0204,0,0
18,5000,3124,2,4,3,1.9871,1,175.3,11,3107,4.56,0.9957,3137.6,17,1.0,18,7,6,391,0.012201,0.0876,120.0,17,8.1,0.0584,0.0174,0,0
19,5000,3140,0,0,3,1.9486,1,186.3,3133,0,4.51,1.0007,3137.8,7,1.0,17,0,1,349,0.014219,0.087,36.6972,18,9.6,0.0577,0.0152,0,0
20,5000,3055,0,0,3,1.9017,1,183.6,3,3052,4.46,0.9761,3129.9,3,1.0,15,0,2,340,0.016169,0.1136,0.0,19,11.3,0.0723,0.0258,0,0
21,5000,3059,1,5,3,1.9133,1,190.8,8,3051,4.41,0.9795,3123.2,8,1.0,13,1,3,342,0.015521,0.1053,54.359,20,10.7,0.0747,0.0204,1,2
22,5000,3182,0,0,3,1.9636,1,190.0,3179,0,4.5,1.017,3128.8,3,1.0,12,0,1,294,0.018497,0.125,0.0,21,11.4,0.0795,0.0272,0,0
23,5000,3013,2,4,1,1.9628,1,192.1,7,3006,4.45,0.9664,3117.7,7,1.0,16,6,2,338,0.014256,0.1089,71.4286,22,9.3,0.0673,0.0253,0,0
24,5000,3171,0,0,1,1.9499,1,194.5,3164,0,4.47,1.0154,3122.8,7,1.0,17,3,2,355,0.014115,0.1009,56.0748,23,9.7,0.0569,0.0229,0,0
25,4999,3090,1,3,0,1.9576,1,195.2,6,3084,4.48,0.9905,3119.7,6,1.0,15,1,3,357,0.014534,0.14,64.5161,24,10.0,0.0744,0.0272,0,1
26,4999,3048,0,0,0,1.8788,1,193.0,4,3044,4.47,0.9792,3112.9,4,1.0,14,0,1,298,0.017977,0.1059,48.7805,21,10.0,0.0765,0.0233,0,1
27,4998,3090,0,0,0,1.8397,1,193.0,0,3090,4.49,0.9933,3110.7,0,1.0,11,0,3,275,0.021668,0.1325,0.0,22,13.0,0.0949,0.0284,0,0
28,4997,3017,1,5,3,1.7885,1,194.1,3,3009,4.35,0.9727,3101.8,8,1.0,14,4,1,290,0.018545,0.122,98.7654,23,11.0,0.0827,0.0243,1,0
29,4996,3097,1,5,3,1.7255,1,204.3,5,3092,4.43,0.9986,3101.3,5,1.0,13,1,2,313,0.018268,0.1165,51.5464,24,12.4,0.0767,0.0251,1,0
30,4995,3076,1,4,3,1.8769,2,203.8,5,3068,4.43,0.9926,3098.9,8,1.0,12,1,2,304,0.018574,0.1519,108.1081,25,12.8,0.0872,0.0384,0,1
31,4993,3072,1,3,3,1.8641,2,206.0,6,3061,4.43,0.9921,3096.3,11,1.0,14,5,3,303,0.016753,0.117,111.1111,26,11.8,0.0745,0.0215,0,0
32,4993,3102,2,5,3,1.871,2,205.9,3080,0,4.55,1.0017,3096.9,22,1.0,19,10,5,358,0.013655,0.1328,181.8182,27,9.1,0.0611,0.0264,2,0
33,4993,3065,0,0,3,1.8481,2,199.4,5,3050,4.43,0.9907,3093.8,15,1.0,17,2,4,378,0.011832,0.0865,144.4444,28,10.0,0.0596,0.0179,0,1
34,4992,3044,2,5,1,1.9122,1,208.3,3,3031,4.5,0.9854,3089.1,13,1.0,20,5,2,365,0.013098,0.0948,120.3704,29,9.2,0.0588,0.0184,1,0
35,4991,3120,0,0,1,1.9223,1,210.7,3111,0,4.54,1.009,3092.0,9,1.0,18,1,3,352,0.014331,0.1023,95.2381,30,11.2,0.0589,0.0184,0,0
36,4988,3057,2,5,3,1.9386,1,210.9,0,3042,4.5,0.9897,3088.7,15,1.0,16,2,4,391,0.012746,0.1373,157.8947,31,10.9,0.0662,0.0304,2,1
37,4987,3134,0,0,3,1.8429,1,212.3,3124,0,4.53,1.0133,3093.0,10,1.0,15,5,6,360,0.013147,0.1071,96.1538,32,11.6,0.069,0.0208,0,1
38,4982,3008,0,0,3,1.8276,1,210.0,0,2998,4.4,0.9751,3084.9,10,1.0,14,0,1,309,0.016759,0.1205,125.0,33,13.4,0.0756,0.0285,0,0
39,4980,3083,2,5,1,1.8506,1,215.0,5,3068,4.5,0.9994,3084.7,15,1.0,16,4,2,363,0.013446,0.1165,138.6139,34,11.5,0.0697,0.0252,1,1
40,4977,3042,3,5,2,1.9086,1,213.4,3,3034,4.45,0.9874,3080.7,8,1.0,16,3,3,388,0.014101,0.1019,76.9231,35,11.5,0.0673,0.0215,1,1
41,4975,3167,2,4,2,1.9296,2,213.1,3164,0,4.58,1.027,3089.5,9,1.0,18,5,3,381,0.01366,0.121,76.9231,36,9.2,0.0508,0.0243,0,1
42,4969,3083,0,0,3,1.953,2,212.5,4,3074,4.46,0.9981,3088.8,9,1.0,18,0,0,357,0.013364,0.092,108.4337,37,10.2,0.0598,0.0185,0,0
43,4967,3110,1,5,3,1.9316,1,208.0,3101,0,4.55,1.0062,3090.9,9,1.0,15,1,4,378,0.013259,0.115,84.9057,37,10.4,0.0628,0.0268,1,1
44,4964,3132,1,4,3,1.9296,1,209.5,3124,0,4.48,1.012,3094.8,8,1.0,16,2,1,349,0.014926,0.0962,60.6061,38,10.7,0.0625,0.0172,0,0
45,4963,3066,1,3,3,1.8498,2,218.5,2,3064,4.42,0.9916,3092.0,2,1.0,13,1,4,351,0.013966,0.1084,27.027,39,12.4,0.0768,0.0188,0,2
46,4962,3063,2,5,1,1.8955,2,213.9,4,3054,4.48,0.9915,3089.3,9,1.0,14,2,1,316,0.016736,0.1176,109.7561,40,12.4,0.0654,0.0257,1,0
47,4961,3117,3,5,3,1.9827,2,216.5,3094,0,4.54,1.0081,3091.9,23,1.0,18,7,3,383,0.012902,0.097,170.5426,41,10.2,0.056,0.017,1,0
48,4960,3038,1,5,3,1.9486,2,194.9,7,3016,4.5,0.9842,3086.8,22,1.0,18,1,1,386,0.01237,0.0857,164.1791,42,10.8,0.0558,0.016,1,0
49,4960,3174,2,4,3,1.9347,2,215.1,3161,0,4.54,1.0275,3095.8,20,1.0,17,2,3,403,0.012652,0.1129,169.4915,43,11.1,0.0613,0.021,0,1
50,4960,2988,0,0,3,1.9152,2,197.5,5,2984,4.41,0.9687,3085.6,4,1.0,15,0,2,359,0.015031,0.1101,38.835,44,12.1,0.0619,0.018,0,2
51,4960,3105,0,0,3,1.9087,1,197.0,3099,0,4.51,1.0057,3087.4,6,1.0,16,3,2,333,0.014342,0.0891,61.8557,45,12.2,0.0631,0.0181,0,0
52,4959,3134,0,0,3,1.9127,1,167.6,3132,0,4.56,1.0136,3091.9,2,1.0,14,2,4,338,0.014055,0.1375,13.6986,46,11.9,0.0734,0.0242,0,0
53,4959,2995,0,0,3,1.906,1,171.3,0,2995,4.43,0.9716,3082.6,0,1.0,12,0,2,276,0.019472,0.1392,0.0,47,14.2,0.0918,0.027,0,0
54,4958,2988,1,5,0,1.8608,1,169.0,2,2981,4.37,0.9721,3073.6,7,1.0,13,3,2,272,0.018086,0.125,93.3333,48,11.1,0.0938,0.0279,1,1
55,4957,3060,0,0,3,1.9574,1,165.8,0,3060,4.4,0.996,3072.3,0,1.0,11,0,2,246,0.020398,0.1341,0.0,49,13.8,0.0945,0.0257,0,0
56,4957,3062,0,0,3,1.958,1,168.0,2,3060,4.45,0.997,3071.3,2,1.0,10,2,3,249,0.021201,0.1333,0.0,50,15.9,0.0983,0.0256,0,0
57,4956,3029,0,0,3,1.93,1,169.4,0,3029,4.47,0.9875,3067.3,0,1.0,10,0,0,219,0.025308,0.2143,0.0,51,16.9,0.1049,0.0424,0,0
58,4956,3006,3,5,1,1.9919,1,166.6,9,2992,4.43,0.9819,3061.5,14,1.0,10,5,5,291,0.017021,0.1196,153.8462,52,14.4,0.0823,0.024,1,2
59,4955,3140,0,0,3,1.9926,1,167.1,3129,0,4.48,1.0234,3069.0,12,1.0,9,0,1,219,0.024271,0.1646,157.8947,23,11.2,0.0949,0.0338,0,1
60,4955,3059,1,4,3,1.9899,1,169.6,10,3044,4.39,0.997,3068.1,15,1.0,8,1,2,213,0.023041,0.1646,205.4795,21,9.0,0.1234,0.0232,0,2
61,4953,3026,0,0,3,1.9787,1,170.7,7,3019,4.37,0.9876,3064.1,7,1.0,8,1,1,176,0.029498,0.2,101.6949,22,10.0,0.1167,0.0399,0,0
62,4953,3048,1,3,3,1.9788,1,164.3,3,3045,4.55,0.9952,3062.6,3,1.0,9,1,0,181,0.029248,0.1613,48.3871,23,9.8,0.0968,0.0246,0,0
63,4951,3031,2,5,3,1.9499,1,169.1,8,3018,4.4,0.9907,3059.5,13,1.0,9,3,3,235,0.02041,0.1538,200.0,23,7.6,0.1192,0.034,1,1
64,4951,3106,2,5,1,1.944,2,167.1,3096,0,4.44,1.0137,3064.0,10,1.0,10,5,4,233,0.020336,0.12,134.3284,24,6.9,0.0933,0.0259,1,0
65,4949,3028,0,0,1,1.9464,2,174.8,0,3018,4.44,0.9894,3060.5,10,1.0,8,0,2,188,0.027089,0.1667,131.1475,25,8.9,0.1303,0.0321,0,0
66,4948,3163,0,0,3,1.9641,1,165.3,3167,0,4.49,1.034,3071.5,9,1.0,8,2,2,188,0.027598,0.2,74.7837,26,9.9,0.1382,0.0386,0,0
67,4948,3060,1,4,3,1.9544,1,169.1,3,3057,4.48,0.9966,3070.4,3,1.0,9,1,0,187,0.029456,0.18,60.0,27,9.7,0.128,0.0412,0,0
68,4947,3039,0,0,3,1.9237,1,166.3,2,3032,4.43,0.9907,3067.4,7,1.0,12,7,4,227,0.018444,0.1212,101.6949,28,7.7,0.0818,0.0227,0,0
69,4946,3083,0,0,3,1.8979,1,174.5,3077,0,4.47,1.0046,3068.9,6,1.0,10,1,3,199,0.022086,0.1846,83.3333,29,9.7,0.1138,0.0396,0,0
70,4946,2989,0,0,3,1.916,1,165.8,0,2984,4.52,0.9764,3061.3,5,1.0,10,0,0,181,0.023717,0.1765,104.1667,30,10.7,0.1059,0.0366,0,0
71,4942,3097,0,0,3,1.9462,1,175.0,3092,0,4.48,1.0105,3064.7,5,1.0,10,5,5,182,0.024342,0.2143,80.6452,31,10.0,0.1143,0.0516,0,0
72,4942,3018,1,3,3,1.9219,1,165.3,1,3012,4.4,0.9862,3060.3,6,1.0,10,2,2,188,0.027688,0.1579,94.3396,32,10.9,0.1263,0.0353,0,0
73,4941,3096,1,4,3,1.8862,1,166.9,3092,0,4.51,1.0106,3063.7,4,1.0,9,2,3,204,0.022784,0.1486,57.1429,33,12.4,0.1054,0.0319,0,0
74,4941,3116,0,0,3,1.864,2,171.1,3116,0,4.53,1.0154,3068.7,0,1.0,8,0,1,184,0.025206,0.1887,0.0,34,14.8,0.1132,0.0365,0,0
75,4939,3119,0,0,3,1.8875,1,165.7,3119,0,4.49,1.0148,3073.4,0,1.0,7,0,1,174,0.03037,0.1778,0.0,35,17.6,0.1467,0.0301,0,0
76,4937,2996,0,0,3,1.8031,1,172.4,3,2993,4.42,0.9771,3066.1,3,1.0,8,3,2,178,0.028085,0.1957,68.1818,36,16.2,0.1261,0.0344,0,0
77,4935,3065,0,0,3,1.8255,1,163.9,0,3065,4.5,0.9997,3066.0,0,1.0,7,0,1,169,0.029996,0.1892,0.0,37,18.3,0.1297,0.0289,0,0
78,4933,2928,1,5,3,1.7812,1,170.8,5,2923,4.4,0.9591,3052.8,5,1.0,6,1,2,165,0.033281,0.3404,108.6957,38,17.0,0.1745,0.0883,1,1
79,4930,3102,2,4,1,1.9103,1,170.0,3095,0,4.49,1.0146,3057.5,7,1.0,9,3,0,184,0.026967,0.1525,122.807,39,12.0,0.1288,0.0254,0,0
80,4928,3011,0,0,1,1.863,2,171.2,0,3011,4.41,0.9862,3053.1,0,1.0,8,0,1,184,0.026147,0.1463,0.0,40,10.6,0.1098,0.0257,0,1
81,4928,2998,1,3,3,1.849,1,169.3,0,2993,4.45,0.9836,3047.8,5,1.0,9,4,3,182,0.027862,0.127,81.9672,41,10.1,0.1071,0.0125,0,0
82,4928,3091,2,4,3,1.9037,1,166.7,3080,0,4.56,1.0128,3051.9,11,1.0,11,3,1,218,0.022134,0.1304,156.25,42,9.1,0.0833,0.0286,0,0
83,4928,3076,0,0,3,1.8736,2,174.6,3071,0,4.46,1.0071,3054.2,5,1.0,11,0,0,208,0.025503,0.1385,79.3651,43,10.1,0.0731,0.0297,0,0
84,4925,3012,0,0,3,1.9772,1,164.9,0,3012,4.42,0.9875,3050.2,0,1.0,8,0,3,187,0.024879,0.1591,0.0,21,6.9,0.125,0.0248,0,2
85,4923,2933,2,4,3,1.9853,1,170.6,5,2924,4.4,0.9651,3039.1,9,1.0,9,4,3,201,0.02325,0.2,148.1481,12,4.2,0.15,0.0454,0,1
86,4922,3000,1,5,3,1.9837,1,163.1,0,2995,4.37,0.9884,3035.3,5,1.0,7,1,3,161,0.028699,0.2778,102.0408,7,3.1,0.2778,0.0667,1,1
87,4921,3074,0,0,3,1.9194,2,163.0,3074,0,4.49,1.0115,3039.0,0,1.0,6,0,1,119,0.045887,0.3333,0.0,8,4.5,0.2593,0.1018,0,0
88,4920,3100,3,5,1,1.9436,1,168.7,3092,0,4.45,1.0184,3044.9,9,1.0,8,5,3,175,0.026577,0.1579,156.8627,9,3.2,0.1404,0.035,1,0
89,4920,3070,1,5,3,1.9657,1,167.5,3060,0,4.5,1.0074,3047.3,10,1.0,8,1,1,172,0.029426,0.2131,169.4915,10,3.9,0.1721,0.0409,1,1
90,4919,2960,2,4,1,1.9911,2,170.8,12,2948,4.45,0.974,3039.0,12,1.0,8,2,2,188,0.025497,0.2154,196.7213,11,4.4,0.1615,0.0461,0,0
91,4919,3030,1,5,2,1.9948,2,165.5,5,3020,4.48,0.9973,3038.1,10,1.0,7,1,2,189,0.027375,0.1818,204.0816,12,4.3,0.1455,0.0364,1,0
92,4918,2967,0,0,1,1.9968,2,174.5,0,2967,4.46,0.9788,3031.4,0,1.0,6,0,1,150,0.035883,0.2432,0.0,13,5.7,0.1757,0.0441,0,1
93,4918,3069,1,5,1,1.9749,1,165.8,3064,0,4.48,1.0112,3034.9,5,1.0,5,1,2,149,0.029579,0.3889,151.5152,8,4.6,0.2315,0.1063,1,0
94,4918,3016,1,3,3,1.9528,1,176.2,3,3013,4.47,0.9943,3033.1,3,1.0,6,1,0,124,0.035765,0.2564,76.9231,9,4.7,0.1966,0.0507,0,0
95,4917,3078,2,5,3,1.9822,2,169.8,3067,0,4.47,1.0134,3037.4,11,1.0,8,3,1,173,0.028257,0.1636,211.5385,10,3.8,0.1394,0.0287,1,1
96,4916,2999,2,5,3,1.9127,2,168.7,4,2985,4.44,0.9885,3033.8,14,1.0,8,3,3,206,0.02443,0.1765,213.1148,11,3.6,0.1324,0.0367,2,1
97,4915,2965,0,0,3,1.8908,2,173.3,3,2954,4.35,0.9795,3027.2,11,1.0,8,3,3,172,0.032895,0.2203,178.5714,12,4.4,0.161,0.0575,0,0
98,4910,3023,2,5,3,1.9328,1,166.5,12,3003,4.49,0.9987,3026.8,20,1.0,12,7,3,220,0.019929,0.1429,256.7568,13,3.6,0.0987,0.0341,1,0
99,4909,3059,0,0,3,1.835,1,176.3,3048,0,4.52,1.0096,3029.9,11,1.0,10,0,2,210,0.02424,0.1449,180.3279,6,2.7,0.113,0.0299,0,0
100,4904,3006,0,0,3,1.8656,1,168.3,4,3002,4.48,0.9929,3027.6,4,1.0,8,0,2,172,0.028227,0.1739,102.5641,6,3.2,0.1232,0.0339,0,2
101,4901,3045,2,5,1,1.7566,1,172.7,3033,0,4.55,1.0052,3029.3,12,1.0,9,2,1,163,0.029696,0.2286,164.1791,7,3.4,0.0964,0.0486,1,0
102,4900,2930,2,5,1,1.8114,1,169.1,6,2919,4.41,0.9703,3019.8,11,1.0,7,2,4,191,0.019908,0.2549,255.814,6,2.4,0.1029,0.0606,1,1
103,4900,2998,0,0,0,1.9363,2,165.7,7,2991,4.49,0.9935,3017.7,7,1.0,5,1,3,140,0.035391,0.2174,157.8947,7,3.2,0.1667,0.0364,0,1
104,4898,3142,0,0,0,1.9544,1,170.6,3164,0,4.63,1.0454,3032.2,6,1.0,5,0,0,98,0.049592,0.2821,157.8947,8,4.2,0.1709,0.0548,0,0
105,4896,2950,2,4,3,1.9698,1,167.3,6,2944,4.42,0.9754,3024.4,6,1.0,8,5,2,146,0.027326,0.2391,142.8571,9,2.9,0.1957,0.051,0,1
106,4894,3053,0,0,3,1.9542,1,172.8,3050,0,4.56,1.0085,3027.1,3,1.0,7,0,1,122,0.040044,0.1837,65.2174,10,3.9,0.1735,0.04,0,0
107,4894,2955,1,5,3,1.958,1,162.8,5,2940,4.39,0.9784,3020.3,15,1.0,10,8,5,174,0.023333,0.2,245.614,11,2.6,0.1385,0.0482,1,0
108,4894,3025,0,0,3,1.9502,1,169.5,3017,0,4.47,1.0014,3020.7,8,1.0,9,0,1,146,0.031544,0.1905,135.5932,12,3.9,0.127,0.0389,0,0
109,4892,2922,3,5,1,1.9386,1,168.8,10,2904,4.44,0.9703,3011.3,18,1.0,11,3,1,203,0.023294,0.1549,260.8696,13,3.8,0.1056,0.0395,1,0
110,4892,2969,0,0,3,1.9315,1,166.3,8,2961,4.48,0.9873,3007.3,8,1.0,7,0,4,184,0.029153,0.25,133.3333,14,5.3,0.1094,0.0566,0,0
111,4892,2951,0,0,3,1.9656,1,174.4,8,2943,4.42,0.983,3001.9,8,1.0,6,0,1,129,0.04035,0.25,166.6667,13,4.8,0.1458,0.0481,0,1
112,4892,3021,1,5,3,1.9629,1,166.9,3007,0,4.48,1.0057,3003.7,14,1.0,6,2,2,161,0.031963,0.2157,270.8333,14,4.7,0.1471,0.0375,1,0
113,4890,2978,1,5,3,1.957,1,175.6,2,2971,4.43,0.9922,3001.3,7,1.0,7,3,2,176,0.025824,0.1897,115.3846,15,4.3,0.1379,0.0343,1,0
114,4887,3000,3,5,1,1.9553,2,165.2,3,2987,4.38,0.9996,3001.2,13,1.0,9,3,1,210,0.024201,0.1765,200.0,16,3.6,0.1176,0.0352,2,0
115,4885,2943,3,5,3,1.8927,2,176.1,4,2921,4.38,0.9824,2995.6,22,1.0,14,6,1,254,0.018155,0.1647,271.6049,17,2.9,0.0882,0.0354,1,0
116,4884,2978,1,3,3,1.7619,2,168.0,7,2963,4.48,0.9947,2993.9,15,1.0,17,6,3,296,0.014762,0.1062,132.0755,18,3.2,0.0719,0.0239,0,0
117,4882,3059,2,4,3,1.5495,2,175.6,3034,0,4.52,1.0196,3000.1,25,1.0,24,13,6,369,0.010083,0.0738,157.6127,19,2.8,0.0495,0.0154,0,0
118,4880,3046,1,5,3,1.621,2,167.4,3036,0,4.55,1.0138,3004.5,10,1.0,21,1,4,357,0.012654,0.0732,87.7193,20,3.9,0.0506,0.0157,1,0
119,4878,2974,1,4,3,1.7174,2,170.2,0,2959,4.41,0.9908,3001.6,15,1.0,21,3,3,351,0.013188,0.0924,137.6147,21,4.5,0.0616,0.0197,0,0
120,4876,3110,0,0,3,1.787,2,173.4,3116,0,4.61,1.0382,3013.7,13,1.0,18,3,6,347,0.013372,0.1197,121.4953,22,5.7,0.0703,0.0257,0,0
121,4874,3014,0,0,3,1.8237,1,166.8,3009,0,4.45,1.0001,3013.8,5,1.0,12,0,6,298,0.015902,0.1429,61.7284,23,7.3,0.0769,0.0301,0,1
122,4872,2962,1,3,3,1.9494,1,174.9,1,2956,4.47,0.9844,3008.8,6,1.0,11,5,6,268,0.018912,0.1558,72.4638,24,7.9,0.1002,0.0368,0,1
123,4871,2926,1,3,3,1.9197,1,167.5,0,2921,4.35,0.975,3000.9,5,1.0,10,1,2,215,0.024194,0.1746,83.3333,25,9.4,0.1043,0.0344,0,0
124,4870,2978,0,0,3,1.944,2,169.1,5,2968,4.46,0.9931,2998.8,10,1.0,13,5,2,223,0.020114,0.1364,120.4819,26,8.0,0.0909,0.0275,0,0
125,4864,2945,0,0,3,1.9725,1,171.1,6,2939,4.38,0.9838,2993.6,6,1.0,13,1,1,232,0.019085,0.1231,84.7458,27,9.0,0.0835,0.0255,0,0
126,4860,3030,2,5,3,1.9287,1,171.6,3021,0,4.51,1.011,2997.1,9,1.0,13,4,4,260,0.017937,0.1609,109.7561,28,9.2,0.0833,0.0321,1,0
127,4858,3079,1,4,3,1.9257,1,170.2,3078,0,4.59,1.0265,3005.5,7,1.0,15,4,2,275,0.016314,0.1413,79.5455,29,8.7,0.072,0.0332,0,0
128,4853,2957,1,5,3,1.9135,2,167.4,0,2952,4.38,0.9854,3000.9,5,1.0,11,1,5,290,0.016907,0.1739,84.7458,30,9.5,0.0894,0.0341,1,3
129,4851,2968,3,5,3,1.9841,2,177.1,5,2948,4.45,0.9901,2997.7,20,1.0,12,5,4,272,0.018012,0.1548,250.0,31,8.8,0.0967,0.0384,2,0
130,4847,2976,0,0,3,1.9497,2,165.6,0,2966,4.39,0.9934,2995.7,10,1.0,11,0,1,246,0.020865,0.1429,113.6364,32,10.6,0.092,0.0341,0,0
131,4844,3019,0,0,3,1.9283,1,176.4,3014,0,4.48,1.007,2997.9,5,1.0,9,0,2,236,0.023432,0.1452,84.7458,33,11.3,0.1048,0.023,0,2
132,4842,2860,0,0,3,1.956,1,166.1,0,2860,4.3,0.9582,2984.7,0,1.0,7,0,2,190,0.026855,0.1837,0.0,20,10.6,0.1224,0.0359,0,1
133,4841,2883,1,3,0,1.9467,1,175.9,0,2880,4.4,0.9691,2975.1,3,1.0,7,2,2,170,0.029912,0.2667,47.619,21,10.7,0.1467,0.0672,0,0
134,4839,2982,2,5,1,1.9661,1,165.6,2970,0,4.51,1.0021,2975.7,12,1.0,12,6,1,207,0.021285,0.1467,166.6667,22,6.8,0.0867,0.0332,1,0
135,4837,2950,0,0,3,1.9543,2,173.9,5,2945,4.41,0.9922,2973.3,5,1.0,9,2,5,226,0.020382,0.1746,78.4314,23,4.7,0.1071,0.0367,0,2
136,4833,2861,3,5,0,1.9853,1,165.9,3,2843,4.31,0.9657,2962.6,18,1.0,9,3,3,217,0.019775,0.1558,268.6567,24,4.3,0.119,0.0352,3,1
137,4830,2882,1,5,1,1.9709,1,172.8,8,2874,4.4,0.9753,2954.9,8,1.0,8,1,2,200,0.027178,0.1642,126.9841,9,2.6,0.1169,0.0337,1,1
138,4829,2945,0,0,1,1.9932,2,171.2,0,2945,4.4,0.997,2954.0,0,1.0,7,0,1,172,0.03398,0.1818,0.0,10,3.6,0.1326,0.0344,0,0
139,4827,2919,1,5,0,1.9776,1,166.5,0,2914,4.33,0.9893,2950.6,5,1.0,6,1,2,185,0.028057,0.2157,104.1667,5,3.2,0.1569,0.0358,1,2
140,4826,2924,1,3,3,1.9878,1,175.1,6,2918,4.33,0.9918,2948.1,6,1.0,9,5,2,165,0.025071,0.1698,120.0,6,2.8,0.1208,0.0367,0,0
141,4823,2923,0,0,0,1.9701,2,166.3,5,2918,4.41,0.9923,2945.7,5,1.0,8,2,3,177,0.026803,0.1818,60.0,7,3.6,0.1455,0.0396,0,1
142,4822,2914,1,3,3,1.9785,1,176.7,3,2911,4.41,0.9903,2942.7,3,1.0,8,1,1,151,0.032741,0.2051,78.9474,8,4.4,0.1346,0.04,0,0
143,4818,3042,1,5,3,1.971,1,167.3,3048,0,4.53,1.0347,2953.5,8,1.0,7,1,2,169,0.029379,0.2045,200.0,9,3.9,0.1515,0.0398,1,2
144,4818,2899,1,5,3,1.9687,2,176.6,3,2891,4.34,0.9833,2948.3,8,1.0,8,1,0,151,0.033109,0.1967,133.3333,10,4.2,0.1598,0.0478,1,0
145,4816,2947,1,5,3,1.8956,2,163.8,3,2939,4.37,0.9996,2948.2,8,1.0,8,1,1,175,0.026417,0.25,160.0,11,4.6,0.1346,0.0516,1,0
146,4815,3020,0,0,3,1.8506,2,162.8,3019,0,4.45,1.022,2955.0,1,1.0,8,1,1,170,0.031529,0.1837,0.0,12,5.6,0.1347,0.0421,0,0
147,4812,2959,1,4,3,1.8744,1,168.0,2952,0,4.51,1.0012,2955.4,7,1.0,9,4,3,198,0.023701,0.1613,67.883,13,5.9,0.1097,0.0304,0,0
148,4809,2973,1,5,3,1.8424,1,167.8,2965,0,4.41,1.0054,2957.1,8,1.0,11,4,2,218,0.025321,0.1667,106.6667,14,4.9,0.109,0.0425,1,0
