window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
31,4994,3099,0,0,3,1.9046,2,202.3,3099,0,4.48,1.0042,3086.1,0,1.0,13,0,1,278,0.017583,0.141,0.0,29,8.1,0.0929,0.0328,0,1
32,4992,2992,1,3,3,1.9585,1,200.8,0,2992,4.47,0.9723,3077.1,0,1.0,10,1,4,270,0.018327,0.1471,0.0,30,8.1,0.1029,0.0363,0,1
33,4990,2981,2,4,1,1.9628,1,202.8,2,2975,4.41,0.9717,3068.0,6,1.0,11,3,2,250,0.020902,0.1806,85.7143,31,7.3,0.1088,0.0371,0,1
34,4989,3045,2,5,3,1.9936,2,197.6,11,3029,4.4,0.9932,3065.8,16,1.0,17,9,3,309,0.014549,0.1038,147.0588,32,5.4,0.0782,0.0275,1,0
35,4988,3146,1,3,3,1.9772,2,213.5,3140,0,4.56,1.0248,3073.8,10,1.0,15,1,3,314,0.015742,0.0901,98.0392,33,6.5,0.0734,0.0183,0,0
36,4986,3172,3,4,3,1.846,2,209.1,3161,0,4.62,1.0314,3084.0,20,1.0,15,3,3,340,0.015165,0.1091,166.6667,34,7.2,0.074,0.022,0,0
37,4984,3191,1,5,3,1.8498,2,210.3,3192,0,4.52,1.0351,3095.4,12,1.0,14,4,5,331,0.015301,0.1028,122.449,35,6.5,0.0748,0.0249,1,2
38,4984,3132,0,0,3,1.8002,2,206.7,3120,0,4.57,1.0107,3098.9,12,1.0,13,0,1,255,0.019722,0.1795,162.1622,36,7.8,0.0769,0.0376,0,0
39,4984,3081,2,5,3,1.9153,1,215.3,7,3060,4.41,0.9948,3097.2,21,1.0,12,2,3,295,0.018217,0.1447,291.6667,37,7.8,0.0846,0.0318,2,1
40,4982,3059,1,3,1,1.9727,1,217.6,5,3049,4.44,0.9888,3093.6,10,1.0,11,1,2,261,0.01876,0.1566,131.5789,16,5.8,0.1024,0.0279,0,1
41,4980,2971,1,3,3,1.9877,2,212.2,0,2964,4.34,0.964,3081.9,7,1.0,13,6,4,259,0.016493,0.1515,98.3607,17,5.0,0.0682,0.0308,0,0
42,4977,3118,1,3,3,1.9785,2,213.2,3115,0,4.53,1.0106,3085.3,3,1.0,14,1,0,244,0.018752,0.1039,40.0,18,5.6,0.0606,0.0229,0,0
43,4974,3031,1,5,3,1.9713,2,212.6,8,3023,4.42,0.984,3080.2,8,1.0,9,1,6,269,0.019294,0.1351,123.0769,19,8.0,0.0927,0.0245,1,0
44,4969,3021,2,5,3,1.9955,2,211.9,6,3010,4.45,0.9826,3074.5,11,1.0,10,2,1,248,0.021721,0.163,125.0,20,7.4,0.1087,0.0318,1,1
45,4966,3081,0,0,3,1.9981,2,215.1,3073,0,4.51,1.0019,3075.1,8,1.0,10,0,0,224,0.022306,0.1972,112.6761,21,8.4,0.1046,0.0353,0,0
46,4966,3110,0,0,3,1.9797,1,217.1,3101,0,4.51,1.0102,3078.5,9,1.0,10,1,1,234,0.023756,0.1625,102.5641,22,9.4,0.1143,0.0303,0,0
47,4963,3021,2,4,1,1.9699,1,218.9,3,3013,4.42,0.9831,3073.0,8,1.0,12,4,2,263,0.019374,0.0989,96.3855,23,8.0,0.0751,0.0165,0,1
48,4960,2939,1,3,3,1.9032,1,212.1,4,2930,4.36,0.9604,3060.2,9,1.0,13,4,3,262,0.017982,0.1609,109.7561,24,8.2,0.0843,0.0333,0,0
49,4958,3137,0,0,3,1.9057,2,210.9,3130,0,4.51,1.0229,3067.6,8,1.0,10,0,3,257,0.020817,0.1733,117.6471,25,9.5,0.08,0.0348,0,0
50,4957,2997,1,3,3,1.876,1,200.2,8,2989,4.44,0.9791,3060.9,8,1.0,13,5,2,238,0.019521,0.1358,105.2632,26,8.1,0.0823,0.0304,0,0
51,4954,2976,1,4,3,1.9357,1,181.0,4,2967,4.42,0.9748,3052.8,9,1.0,15,3,1,255,0.016922,0.1154,121.6216,27,7.9,0.0662,0.0225,0,0
52,4954,3041,1,5,1,1.9502,2,171.8,7,3029,4.48,0.9965,3051.7,12,1.0,15,4,4,293,0.01564,0.1414,130.4348,28,8.4,0.0722,0.0301,1,0
53,4951,3070,1,5,3,1.9374,2,162.7,3058,0,4.49,1.0054,3053.4,12,1.0,15,1,1,284,0.017295,0.1333,142.8571,29,9.0,0.0792,0.0275,1,0
54,4949,3012,0,0,3,1.9257,2,169.9,3,3009,4.46,0.9877,3049.5,3,1.0,14,0,1,260,0.018487,0.1463,37.5,30,10.4,0.0793,0.0272,0,0
55,4948,3065,0,0,3,1.9476,1,160.1,3062,0,4.47,1.0046,3051.0,3,1.0,11,0,3,260,0.018653,0.1867,44.1176,31,12.8,0.1,0.0411,0,2
56,4946,3115,1,3,3,1.914,1,172.5,3106,0,4.55,1.0189,3057.1,9,1.0,14,8,5,251,0.018506,0.1266,123.2877,32,10.6,0.0802,0.0237,0,0
57,4945,3066,2,5,3,1.9732,1,166.7,3044,0,4.44,1.0026,3057.9,22,1.0,17,9,6,337,0.014187,0.1212,233.3333,33,8.6,0.0707,0.0269,2,0
58,4942,3041,0,0,3,1.9776,2,172.6,5,3031,4.56,0.995,3056.3,10,1.0,14,1,4,296,0.017134,0.1299,142.8571,34,10.9,0.0779,0.0277,0,0
59,4941,3105,2,5,3,1.9911,1,167.0,3088,0,4.56,1.0144,3060.9,17,1.0,11,3,6,297,0.015105,0.1667,219.1781,35,11.7,0.085,0.0358,1,2
60,4941,3013,0,0,3,1.9656,1,166.4,0,3010,4.45,0.9858,3056.4,3,1.0,9,0,2,210,0.026401,0.1481,61.2245,36,14.8,0.1138,0.0316,0,0
61,4938,3084,2,5,1,1.99,1,172.2,3071,0,4.49,1.0082,3059.0,13,1.0,11,8,6,260,0.018172,0.1233,161.2903,37,12.5,0.089,0.0304,1,0
62,4934,3111,0,0,3,1.9408,1,162.6,3106,0,4.49,1.0154,3064.0,5,1.0,10,0,1,195,0.024777,0.1552,87.7193,38,14.4,0.1034,0.0384,0,1
63,4930,2984,0,0,3,1.9223,1,172.7,0,2984,4.38,0.9763,3056.3,0,1.0,8,0,2,195,0.025961,0.1731,0.0,39,18.8,0.1154,0.0333,0,1
64,4930,3075,1,5,3,1.948,1,166.6,3070,0,4.51,1.0055,3058.1,5,1.0,8,1,1,189,0.026054,0.2,102.0408,40,14.9,0.1367,0.0405,1,1
65,4927,3050,0,0,3,1.9952,1,171.2,0,3045,4.48,0.9976,3057.3,5,1.0,6,0,2,163,0.036144,0.2439,131.5789,41,15.8,0.1707,0.0539,0,1
66,4925,3070,0,0,3,1.9989,1,165.6,3061,0,4.48,1.0037,3058.6,9,1.0,7,4,3,163,0.028302,0.2727,150.0,42,14.4,0.1545,0.064,0,0
67,4923,3074,0,0,3,1.982,1,165.3,3069,0,4.54,1.0046,3060.0,5,1.0,5,0,2,138,0.036017,0.3137,106.383,43,20.2,0.1843,0.0729,0,0
68,4920,3084,0,0,3,1.9919,1,170.6,3084,0,4.53,1.0071,3062.3,0,1.0,5,0,0,118,0.050693,0.2812,0.0,44,21.2,0.2,0.058,0,0
69,4917,2988,2,5,3,1.966,1,164.1,7,2977,4.38,0.978,3055.2,11,1.0,8,4,1,180,0.027221,0.2708,244.4444,45,12.4,0.1354,0.0681,2,1
70,4917,3043,0,0,3,1.9347,1,171.1,0,3043,4.53,0.9964,3054.1,0,1.0,7,0,1,156,0.031146,0.1915,0.0,46,15.1,0.1418,0.0319,0,0
71,4917,3059,1,4,1,1.9839,1,167.3,3055,0,4.47,1.0015,3054.5,4,1.0,7,1,1,172,0.032981,0.2,81.6327,47,15.9,0.1333,0.0441,0,0
72,4917,3079,1,5,1,1.9687,1,166.9,3070,0,4.58,1.0072,3056.9,9,1.0,8,1,0,184,0.030029,0.2031,140.625,48,14.8,0.125,0.0406,1,0
73,4917,3098,1,4,3,1.9787,2,166.0,3085,0,4.47,1.0122,3060.8,13,1.0,9,1,0,204,0.023351,0.1528,180.5556,49,14.0,0.1091,0.0307,0,0
74,4917,3076,1,3,1,1.9737,2,170.9,3054,0,4.49,1.0045,3062.2,22,1.0,13,8,4,277,0.015772,0.1319,217.59,50,10.4,0.0785,0.0233,0,0
75,4917,3093,1,5,3,1.9283,2,170.1,3080,0,4.47,1.0091,3065.2,13,1.0,16,6,3,300,0.016883,0.1071,113.2075,51,9.2,0.0725,0.0228,1,0
76,4917,3122,1,3,3,1.932,2,169.7,3111,0,4.47,1.0167,3070.6,11,1.0,16,2,2,309,0.015739,0.1048,90.9091,52,10.2,0.0714,0.0223,0,0
77,4917,3007,1,3,3,1.9182,2,168.6,6,2991,4.36,0.9812,3064.5,16,1.0,20,11,7,352,0.012714,0.1053,133.3333,53,8.7,0.0603,0.0197,0,0
78,4917,3158,2,5,3,1.9328,2,164.7,3135,0,4.49,1.0278,3073.5,24,1.0,22,3,1,365,0.011772,0.1083,201.7544,54,8.7,0.0574,0.0205,1,0
79,4916,3089,0,0,3,1.9829,2,172.8,3078,0,4.59,1.0046,3075.0,11,1.0,19,0,3,344,0.013799,0.0938,90.1639,55,10.7,0.0573,0.019,0,0
80,4916,3058,1,3,3,1.985,1,164.4,13,3041,4.54,0.995,3073.4,17,1.0,19,5,5,371,0.012637,0.0847,160.3774,56,10.4,0.0604,0.0176,0,1
81,4916,3070,4,5,3,1.9913,1,175.5,14,3047,4.51,0.999,3073.1,23,1.0,23,8,4,410,0.010556,0.0698,191.6667,57,9.2,0.0482,0.014,1,0
82,4916,3113,0,0,3,1.9986,2,166.0,3101,0,4.6,1.0117,3076.9,12,1.0,19,0,4,392,0.012479,0.0896,98.3607,58,8.1,0.0629,0.0214,0,2
83,4915,2987,0,0,3,1.9875,1,168.1,7,2977,4.49,0.9735,3068.3,10,1.0,14,0,5,322,0.014711,0.125,133.3333,59,10.1,0.0701,0.0238,0,1
84,4912,3058,0,0,3,1.9837,1,168.7,3,3052,4.5,0.997,3067.3,6,1.0,11,3,6,257,0.018931,0.1408,93.75,60,12.6,0.1014,0.0351,0,1
85,4912,3071,0,0,3,1.9839,1,166.1,3071,0,4.48,1.0011,3067.7,0,1.0,9,0,2,202,0.025567,0.1579,0.0,61,15.4,0.1228,0.0374,0,0
86,4912,2974,1,5,3,1.9363,1,167.7,2,2967,4.49,0.9723,3058.7,7,1.0,10,3,2,229,0.021023,0.2093,146.3415,62,13.5,0.1085,0.0493,1,0
87,4911,3025,1,5,3,1.9494,1,159.2,0,3020,4.4,0.99,3055.5,5,1.0,9,1,2,223,0.023356,0.1972,74.6269,63,12.7,0.1221,0.047,1,1
88,4909,3042,0,0,3,1.8968,2,168.4,0,3042,4.48,0.996,3054.2,0,1.0,8,0,1,190,0.027976,0.2105,0.0,64,15.1,0.1257,0.0418,0,0
89,4908,3003,1,3,3,1.9491,1,166.1,0,2998,4.45,0.9848,3049.4,5,1.0,10,4,2,203,0.023624,0.1455,98.0392,65,12.9,0.1091,0.0294,0,0
90,4907,2967,0,0,3,1.987,1,178.2,1,2966,4.39,0.9755,3041.5,1,1.0,10,1,1,213,0.022021,0.1591,0.0,66,13.9,0.0985,0.0381,0,0
91,4905,3036,1,5,3,1.8656,1,165.9,2,3029,4.5,0.9984,3041.0,7,1.0,11,3,2,244,0.020711,0.1594,76.9231,67,13.5,0.0994,0.0335,1,0
92,4901,2970,2,5,3,1.9305,1,173.3,4,2956,4.44,0.9788,3034.2,14,1.0,12,2,1,264,0.020791,0.1562,150.5376,68,11.4,0.0952,0.0319,1,1
93,4900,2985,1,3,1,1.9749,2,166.3,0,2982,4.43,0.9853,3029.5,3,1.0,12,2,2,254,0.019548,0.1429,26.3158,69,12.1,0.0872,0.0324,0,0
94,4898,2930,1,3,1,1.9668,2,170.3,0,2930,4.37,0.9702,3020.1,0,1.0,10,1,3,258,0.01922,0.1392,0.0,70,12.0,0.0928,0.0252,0,1
95,4898,3067,0,0,0,1.9612,2,175.7,3068,0,4.48,1.0143,3024.6,0,1.0,9,0,1,205,0.024524,0.1607,0.0,71,14.0,0.1143,0.0326,0,1
96,4897,3053,0,0,0,1.966,1,166.5,3053,0,4.45,1.0085,3027.3,0,1.0,8,0,1,181,0.028055,0.1698,0.0,16,7.9,0.1179,0.0421,0,1
97,4893,2989,1,3,1,1.9395,1,175.8,3,2986,4.44,0.9885,3023.7,3,1.0,8,2,2,176,0.028515,0.2245,65.2174,16,6.8,0.1378,0.0453,0,0
98,4892,3035,3,5,2,1.9926,1,165.2,3021,0,4.47,1.0034,3024.8,14,1.0,11,5,2,223,0.019123,0.1406,229.5082,12,4.1,0.0969,0.0327,2,1
99,4892,3084,1,5,3,1.9701,2,165.7,3075,0,4.53,1.0177,3030.4,9,1.0,10,1,2,221,0.022352,0.1385,150.0,13,4.9,0.1103,0.029,1,0
100,4892,3012,0,0,3,1.9574,2,165.3,8,3004,4.35,0.9945,3028.6,8,1.0,11,4,3,229,0.020984,0.2152,83.3333,14,5.4,0.1139,0.0488,0,0
101,4892,2939,2,5,3,1.9943,1,163.9,4,2930,4.46,0.9731,3020.1,9,1.0,11,2,2,244,0.018573,0.1772,125.0,15,5.5,0.0958,0.0362,1,0
102,4891,3029,0,0,3,1.9936,1,169.1,3029,0,4.48,1.0027,3021.0,0,1.0,9,0,2,216,0.023689,0.1786,0.0,16,7.1,0.102,0.0386,0,0
103,4888,2828,0,0,3,1.9727,1,167.5,0,2828,4.34,0.9419,3002.6,0,1.0,8,0,1,201,0.025796,0.2,0.0,17,7.8,0.1247,0.0436,0,0
104,4888,3015,0,0,3,1.9591,1,169.8,3015,0,4.39,1.0037,3003.8,0,1.0,8,0,0,185,0.029148,0.2,0.0,18,8.8,0.1321,0.0451,0,0
105,4888,2985,1,4,3,1.987,1,166.4,4,2981,4.43,0.9943,3002.0,4,1.0,5,1,4,203,0.026374,0.2182,86.9565,19,9.6,0.1545,0.0436,0,3
106,4886,2927,0,0,3,1.969,1,170.8,5,2922,4.4,0.9773,2994.8,5,1.0,4,1,2,126,0.041159,0.3333,129.0323,19,8.2,0.202,0.0656,0,1
107,4885,3084,1,3,1,1.9699,1,166.9,3088,0,4.62,1.0308,3004.6,9,1.0,7,4,1,114,0.038929,0.2826,209.3023,20,5.3,0.1522,0.0666,0,0
108,4884,3027,3,5,3,1.953,1,167.5,3009,0,4.51,1.0068,3006.7,18,1.0,9,3,1,163,0.028537,0.1688,253.5211,21,4.8,0.1266,0.0386,1,0
109,4884,3119,1,5,3,1.9139,2,177.9,3123,0,4.51,1.0393,3019.2,15,1.0,10,1,0,179,0.026786,0.1493,230.7692,22,5.2,0.1134,0.0259,1,0
110,4883,2999,0,0,3,1.9172,2,168.2,0,2994,4.5,0.9939,3017.3,5,1.0,7,0,3,179,0.026432,0.2258,87.7193,23,7.4,0.1581,0.0575,0,0
111,4881,3117,0,0,3,1.9287,1,176.0,3128,0,4.57,1.0334,3027.9,1,1.0,5,1,3,153,0.030737,0.3,0.0,24,8.6,0.2,0.0686,0,1
112,4880,2993,0,0,3,1.8674,1,164.4,1,2992,4.48,0.9896,3024.6,1,1.0,4,1,2,116,0.046217,0.3,0.0,25,11.0,0.2333,0.0433,0,1
113,4879,2975,1,3,3,1.8654,1,169.3,5,2970,4.46,0.9851,3019.9,5,1.0,6,4,2,116,0.035602,0.2581,142.8571,26,8.0,0.2043,0.0629,0,0
114,4878,2902,2,5,3,1.8227,1,162.2,0,2892,4.42,0.9646,3008.6,10,1.0,8,2,0,151,0.032456,0.1852,188.6792,27,6.8,0.1444,0.0379,2,0
115,4878,3103,2,5,3,1.8482,2,165.1,3097,0,4.55,1.0307,3018.4,14,1.0,9,2,1,193,0.02642,0.1781,194.4444,28,6.7,0.1256,0.0419,1,0
116,4875,2980,3,4,3,1.8923,2,172.0,8,2960,4.48,0.9885,3014.7,20,1.0,11,6,4,258,0.017817,0.1279,227.8481,29,5.8,0.1,0.0325,0,1
117,4874,3052,0,0,3,1.9772,2,166.6,3040,0,4.5,1.0112,3018.3,12,1.0,9,0,2,199,0.027071,0.1818,164.3836,30,6.3,0.1039,0.041,0,1
118,4873,2954,3,5,3,1.9656,1,169.1,12,2932,4.43,0.9807,3012.2,22,1.0,12,5,2,230,0.020411,0.1375,285.7143,31,5.3,0.0833,0.0308,2,0
119,4873,2968,1,5,3,1.9498,1,162.4,3,2950,4.41,0.9867,3008.0,18,1.0,10,1,3,252,0.019266,0.1471,191.4894,32,6.7,0.0964,0.0249,1,1
120,4873,3015,1,5,3,1.9103,2,166.4,2997,0,4.51,1.0021,3008.6,18,1.0,8,1,3,222,0.023364,0.1798,190.7792,5,2.6,0.1258,0.042,1,2
121,4871,3021,2,5,3,1.9518,2,156.6,3006,0,4.44,1.0037,3009.8,15,1.0,9,2,1,203,0.023779,0.1688,61.4375,6,3.2,0.1212,0.0334,1,0
122,4869,2983,0,0,3,1.9363,2,168.2,0,2983,4.4,0.9919,3007.3,0,1.0,8,0,1,184,0.026907,0.2037,0.0,7,4.0,0.1296,0.037,0,0
123,4867,2969,0,0,3,1.944,1,160.9,0,2969,4.38,0.9885,3003.6,0,1.0,7,0,1,175,0.02879,0.1765,0.0,8,4.6,0.1373,0.0322,0,0
124,4862,2874,1,3,3,1.976,1,167.6,4,2870,4.35,0.9608,2991.3,4,1.0,10,3,0,175,0.027402,0.1373,83.3333,9,3.9,0.1176,0.0309,0,0
125,4860,3061,0,0,3,1.9687,1,176.5,3057,0,4.54,1.021,2997.9,4,1.0,8,0,2,175,0.025345,0.1786,75.4717,10,5.2,0.125,0.0302,0,1
126,4857,3011,1,3,1,1.9893,1,168.2,3002,0,4.51,1.0039,2999.2,9,1.0,8,4,4,174,0.029065,0.2182,191.4894,11,4.4,0.1318,0.0504,0,1
127,4857,3082,0,0,3,1.9621,1,175.3,3076,0,4.54,1.0258,3007.3,9,1.0,6,0,2,127,0.034174,0.2041,177.7778,12,6.8,0.1531,0.0306,0,0
128,4856,3100,1,5,3,1.9698,1,167.7,3092,0,4.56,1.029,3016.5,12,1.0,7,3,2,161,0.032381,0.2692,183.6735,13,6.7,0.1462,0.0617,1,0
129,4856,2970,1,5,3,1.9689,1,171.6,5,2965,4.44,0.986,3012.1,5,1.0,8,1,0,165,0.027912,0.2241,86.2069,14,6.8,0.1408,0.0602,1,0
130,4855,3066,2,3,1,1.9543,2,169.1,3054,0,4.51,1.0162,3017.2,12,1.0,8,5,5,225,0.02217,0.193,88.025,15,6.2,0.1263,0.0511,0,1
131,4854,2999,0,0,1,1.9841,2,165.0,5,2994,4.51,0.9945,3015.5,5,1.0,8,0,0,158,0.031182,0.2083,104.1667,16,7.2,0.1375,0.0429,0,0
132,4852,2972,1,5,3,1.9656,1,172.8,9,2963,4.48,0.9869,3011.4,9,1.0,9,1,0,182,0.027041,0.1923,173.0769,17,7.3,0.1218,0.0527,1,0
133,4852,2979,1,5,3,1.9671,1,166.9,0,2970,4.45,0.9903,3008.3,9,1.0,12,6,3,215,0.02033,0.1566,115.3846,18,5.4,0.0964,0.0314,1,0
134,4852,3037,1,5,3,1.8766,2,175.8,3027,0,4.54,1.0086,3011.0,10,1.0,11,1,2,223,0.023169,0.1744,112.5,19,6.8,0.1003,0.0372,1,0
135,4852,2997,0,0,3,1.926,2,165.2,1,2992,4.5,0.9958,3009.7,5,1.0,11,1,1,224,0.022078,0.197,47.619,20,7.8,0.0985,0.0433,0,0
136,4852,3004,0,0,3,1.9491,1,172.0,3,3001,4.51,0.9983,3009.1,3,1.0,12,3,2,231,0.020674,0.1774,52.6316,21,7.4,0.0899,0.036,0,1
137,4852,2975,1,5,1,1.9035,1,167.6,0,2970,4.51,0.9897,3005.9,5,1.0,11,1,2,221,0.021525,0.1765,104.1667,22,7.1,0.0924,0.0437,1,1
138,4851,2951,1,3,3,1.9505,1,166.0,3,2939,4.39,0.9835,3000.7,12,1.0,12,6,5,233,0.018991,0.1493,206.8966,18,4.6,0.1134,0.0371,0,2
139,4850,2983,0,0,3,1.971,2,173.7,3,2975,4.38,0.9947,2999.0,8,1.0,11,0,1,180,0.023641,0.1429,156.8627,19,6.0,0.1071,0.0269,0,0
140,4849,2911,1,3,3,1.9713,1,167.5,8,2901,4.38,0.9734,2990.6,10,1.0,11,4,4,200,0.020746,0.1286,166.6667,20,6.3,0.1029,0.0239,0,0
141,4846,2963,0,0,3,1.9911,1,171.5,3,2960,4.42,0.9916,2988.0,3,1.0,11,0,0,170,0.025565,0.1905,78.9474,21,7.3,0.0905,0.0416,0,0
142,4845,2963,2,5,3,1.9628,1,165.0,10,2953,4.42,0.9924,2985.6,10,1.0,9,2,4,215,0.024098,0.1481,135.1351,22,9.0,0.1146,0.0376,2,0
143,4845,2931,1,5,3,1.9652,1,164.7,0,2926,4.34,0.9834,2980.4,5,1.0,8,1,2,208,0.025749,0.1625,67.5676,23,8.2,0.1156,0.0291,1,0
144,4845,2905,1,3,3,1.9326,2,177.9,0,2900,4.39,0.9771,2973.2,5,1.0,8,1,1,199,0.029146,0.2295,83.3333,24,9.0,0.1265,0.0544,0,1
145,4845,3087,2,5,1,1.9076,2,165.4,3101,0,4.57,1.0433,2986.8,15,1.0,11,5,2,239,0.02019,0.1343,203.125,25,7.3,0.097,0.0258,1,0
146,4844,3012,0,0,1,1.9037,2,173.6,3003,0,4.5,1.0076,2989.2,9,1.0,10,2,3,237,0.020535,0.1648,84.3373,26,8.9,0.1003,0.0399,0,0
147,4844,2881,1,5,3,1.8837,1,165.2,11,2870,4.38,0.9671,2978.9,11,1.0,11,4,3,243,0.020025,0.1266,148.6486,27,8.8,0.0914,0.024,1,0
148,4844,2934,0,0,3,1.8516,1,171.0,5,2929,4.45,0.9863,2974.6,5,1.0,10,0,1,230,0.023485,0.1429,81.9672,28,9.3,0.0972,0.0305,0,1
