window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
20,5000,3083,0,0,3,1.9337,1,188.7,4,3079,4.49,0.9885,3118.9,4,1.0,17,4,2,318,0.015662,0.1316,27.027,19,8.5,0.0822,0.0319,0,0
21,5000,3115,2,3,3,1.9553,1,185.9,5,3107,4.48,0.9989,3118.5,8,1.0,18,6,5,353,0.013355,0.0762,80.8081,20,8.2,0.0667,0.0196,0,0
22,5000,3025,1,3,3,1.9007,1,191.2,4,3021,4.45,0.9728,3109.6,4,1.0,16,3,5,350,0.013305,0.0968,46.5116,21,9.2,0.0672,0.019,0,0
23,5000,2999,0,0,3,1.7349,2,181.8,0,2999,4.41,0.9677,3099.1,0,1.0,14,0,2,296,0.018104,0.125,0.0,22,11.4,0.0797,0.0274,0,0
24,5000,3049,2,5,3,1.7721,1,184.5,5,3039,4.48,0.9854,3094.3,10,1.0,13,2,3,328,0.015074,0.1519,135.1351,23,11.2,0.0745,0.0304,2,1
25,5000,3068,4,5,3,1.9463,1,203.9,8,3053,4.51,0.9923,3091.8,15,1.0,14,5,4,364,0.014478,0.1368,134.6154,23,7.6,0.076,0.0316,2,2
26,4999,3082,2,3,3,1.9839,2,198.1,5,3073,4.44,0.9971,3090.9,9,1.0,16,6,4,345,0.014421,0.0952,37.6641,24,7.5,0.0667,0.0166,0,0
27,4999,3086,0,0,3,1.9893,2,196.0,3,3083,4.42,0.9986,3090.4,3,1.0,15,0,1,313,0.015431,0.129,32.6087,25,8.7,0.0729,0.0242,0,0
28,4998,3115,3,5,3,1.9357,1,199.1,3098,0,4.44,1.0072,3092.7,17,1.0,18,6,3,369,0.01346,0.094,144.1441,26,7.4,0.059,0.0227,1,0
29,4997,3003,0,0,3,1.962,1,205.0,3,3000,4.37,0.9737,3084.2,3,1.0,16,0,2,345,0.014524,0.1121,29.1262,27,7.9,0.0675,0.0206,0,1
30,4997,3101,0,0,3,1.9258,1,201.4,3098,0,4.44,1.0049,3085.8,3,1.0,12,0,4,300,0.017527,0.1098,40.0,28,10.8,0.0799,0.0224,0,0
31,4996,3022,1,5,3,1.9086,1,199.7,9,3013,4.43,0.9813,3079.7,9,1.0,11,2,3,298,0.017382,0.1205,102.5641,29,12.1,0.087,0.0284,1,1
32,4995,3156,3,5,3,1.9543,1,208.8,3139,0,4.64,1.0224,3087.0,17,1.0,13,3,1,313,0.017253,0.1579,184.7826,30,10.6,0.0766,0.0313,2,0
33,4994,3024,0,0,3,1.9785,2,208.2,5,3019,4.42,0.9815,3081.0,5,1.0,11,0,2,300,0.01785,0.1183,56.8182,31,11.2,0.0882,0.0238,0,1
34,4994,3099,1,3,3,1.9852,1,203.4,3092,0,4.45,1.0053,3082.7,7,1.0,11,1,1,271,0.020141,0.1429,101.4493,32,11.6,0.0984,0.0299,0,1
35,4994,3070,3,5,3,1.9665,1,198.1,7,3053,4.49,0.9963,3081.5,17,1.0,13,8,6,337,0.013845,0.1028,144.5694,33,9.6,0.0729,0.0166,2,1
36,4994,3133,0,0,1,1.9893,2,207.9,3123,0,4.49,1.0151,3086.4,10,1.0,12,1,2,271,0.019112,0.1299,123.2877,34,9.6,0.0909,0.0308,0,1
37,4994,3049,2,5,1,1.9756,1,214.2,8,3031,4.47,0.989,3082.8,18,1.0,12,2,2,283,0.018288,0.1444,200.0,35,10.0,0.079,0.0292,1,1
38,4994,3160,0,0,3,1.9928,1,216.2,3154,0,4.52,1.0232,3090.4,8,1.0,10,0,2,256,0.019538,0.1081,102.9412,36,12.2,0.0878,0.0199,0,1
39,4992,3110,1,3,1,1.9875,1,213.8,3101,0,4.47,1.0057,3092.2,9,1.0,12,4,2,240,0.02009,0.1343,142.8571,37,10.3,0.0896,0.0248,0,1
40,4991,3035,0,0,1,1.9727,1,216.3,4,3026,4.36,0.9832,3086.8,9,1.0,10,0,2,210,0.024597,0.12,123.2877,38,13.0,0.1029,0.0225,0,0
41,4991,3055,1,4,1,1.8783,1,207.8,0,3055,4.5,0.9907,3083.8,0,1.0,9,1,2,229,0.020834,0.1818,0.0,36,11.0,0.1061,0.0364,0,1
42,4989,3042,2,5,1,1.9068,1,212.5,3,3034,4.38,0.9877,3079.8,8,1.0,10,2,1,237,0.022061,0.1967,135.5932,37,10.3,0.1093,0.0443,1,1
43,4987,3156,0,0,3,1.9068,2,214.4,3148,0,4.46,1.0223,3087.0,8,1.0,9,0,1,212,0.024672,0.1562,129.0323,38,12.1,0.1172,0.0349,0,0
44,4986,3066,0,0,3,1.9362,1,213.2,3,3063,4.46,0.9938,3085.0,3,1.0,9,0,0,197,0.029777,0.2,43.4783,39,13.1,0.1071,0.0408,0,0
45,4986,3129,4,4,1,1.8066,1,214.7,3109,0,4.48,1.0129,3089.2,20,1.0,13,11,7,308,0.014596,0.1084,232.8767,40,7.6,0.0867,0.0265,0,1
46,4986,3123,0,0,3,1.7958,1,210.7,3114,0,4.59,1.0099,3092.4,9,1.0,11,1,3,239,0.019204,0.1395,75.9494,41,9.7,0.1017,0.0297,0,1
47,4984,3034,1,5,3,1.829,1,217.7,8,3021,4.39,0.9829,3086.9,13,1.0,9,1,3,220,0.021808,0.1746,192.9825,42,9.2,0.119,0.0491,1,1
48,4984,3062,0,0,3,1.9368,1,201.7,0,3062,4.44,0.9927,3084.5,0,1.0,7,0,2,172,0.029072,0.2444,0.0,43,11.9,0.1556,0.0557,0,0
49,4984,3090,0,0,3,1.9577,1,201.7,3090,0,4.51,1.0016,3085.0,0,1.0,5,0,2,134,0.043075,0.2093,0.0,14,8.4,0.2016,0.0186,0,1
50,4984,3135,3,5,3,1.981,1,191.7,3121,0,4.53,1.0146,3089.8,14,1.0,9,6,2,183,0.026327,0.1875,213.1148,15,5.2,0.1211,0.0436,1,0
51,4984,3149,1,3,3,1.9943,1,181.0,3142,0,4.57,1.0173,3095.4,7,1.0,8,1,2,188,0.025901,0.1692,122.807,16,4.2,0.1436,0.0368,0,1
52,4983,3096,2,5,3,1.9506,2,164.8,3079,0,4.46,1.0002,3095.5,17,1.0,10,5,3,197,0.022338,0.1642,288.1356,17,4.0,0.1095,0.0372,1,1
53,4981,3088,0,0,3,1.9699,2,155.2,4,3079,4.45,0.9978,3094.8,9,1.0,8,1,3,176,0.022519,0.2075,170.2128,18,4.4,0.1132,0.0462,0,0
54,4981,3084,1,4,3,1.9809,1,162.5,7,3072,4.44,0.9969,3093.7,12,1.0,9,1,0,164,0.027631,0.2041,250.0,19,4.8,0.102,0.0409,0,0
55,4981,3056,0,0,3,1.9054,1,153.8,3,3053,4.51,0.9889,3090.1,3,1.0,6,0,3,164,0.03301,0.1923,65.2174,20,6.5,0.1603,0.0363,0,0
56,4981,3007,1,4,3,1.9156,1,159.1,0,3007,4.4,0.9756,3082.2,0,1.0,4,1,3,137,0.036015,0.25,0.0,21,6.8,0.1806,0.0311,0,1
57,4980,3001,1,4,1,1.8875,1,158.0,4,2997,4.4,0.9761,3074.5,4,1.0,4,1,1,105,0.044702,0.3514,114.2857,22,7.0,0.2432,0.0863,0,0
58,4979,3027,0,0,1,1.7901,2,152.8,1,3026,4.46,0.986,3070.0,1,1.0,3,1,2,95,0.063732,0.4286,0.0,23,10.0,0.3,0.1052,0,0
59,4977,2970,2,5,1,1.8644,1,165.3,3,2962,4.41,0.9704,3060.5,8,1.0,3,3,3,113,0.043447,0.2963,234.0476,24,8.7,0.2963,0.0524,1,1
60,4976,3003,1,5,1,1.9073,1,161.2,0,2998,4.44,0.983,3055.0,5,1.0,3,1,1,89,0.054366,0.4167,156.25,3,1.3,0.3472,0.0917,1,1
61,4975,3107,0,0,1,1.9735,2,168.6,3102,0,4.51,1.0154,3059.9,5,1.0,2,0,1,69,0.093099,0.6364,238.0952,2,1.5,0.4773,0.1591,0,0
62,4975,3062,1,5,0,1.9647,1,167.0,3052,0,4.52,1.0006,3060.1,10,1.0,3,1,0,74,0.074693,0.4138,344.8276,3,1.7,0.3333,0.0586,1,0
63,4971,3042,1,4,0,1.9749,1,171.5,7,3030,4.39,0.9946,3058.4,12,1.0,6,5,2,114,0.037229,0.2941,366.6667,4,1.3,0.1961,0.065,0,0
64,4969,3081,0,0,0,1.982,2,165.4,3073,0,4.44,1.0067,3060.6,8,1.0,5,0,1,104,0.043433,0.2558,205.1282,5,2.6,0.1938,0.0389,0,0
65,4966,3039,1,3,0,1.9975,1,172.7,5,3029,4.44,0.9936,3058.5,10,1.0,8,6,3,137,0.030515,0.2083,243.9024,6,2.0,0.1181,0.0429,0,0
66,4963,2983,0,0,0,1.9785,1,165.4,3,2975,4.46,0.9776,3051.3,8,1.0,7,0,1,117,0.043071,0.2558,200.0,7,3.3,0.1628,0.0651,0,0
67,4960,3059,1,5,1,1.8644,1,164.9,3046,0,4.44,1.0023,3052.0,13,1.0,8,1,0,137,0.028396,0.2083,276.5957,8,3.8,0.125,0.0442,1,0
68,4960,3117,1,4,3,1.7723,1,175.2,3108,0,4.54,1.0192,3058.2,9,1.0,6,1,3,146,0.035172,0.2453,180.0,9,4.5,0.1651,0.0669,0,0
69,4960,3078,2,4,3,1.8922,2,164.8,3058,0,4.41,1.0058,3060.1,20,1.0,10,7,3,195,0.025066,0.1549,272.7273,10,3.3,0.1092,0.0318,0,0
70,4959,3048,1,5,3,1.9543,2,171.0,9,3029,4.44,0.9964,3059.0,19,1.0,10,1,1,200,0.026444,0.1711,256.7568,11,4.2,0.1132,0.0368,1,0
71,4958,3144,2,5,3,1.944,2,165.6,3121,0,4.54,1.0251,3067.1,23,1.0,13,5,2,255,0.020679,0.1687,294.8718,12,3.5,0.0944,0.036,1,0
72,4957,3080,2,5,1,1.9837,2,171.8,3058,0,4.53,1.0038,3068.3,22,1.0,12,2,3,275,0.018421,0.125,268.2927,13,4.3,0.0812,0.0307,1,0
73,4957,3071,2,3,3,1.9958,2,165.0,3049,0,4.51,1.0008,3068.5,22,1.0,15,6,3,288,0.017593,0.1134,234.0426,14,4.1,0.0781,0.0234,0,0
74,4957,3045,1,3,3,1.9888,2,171.5,9,3032,4.5,0.9931,3066.3,13,1.0,15,2,2,293,0.015485,0.093,158.5366,14,3.9,0.0674,0.022,0,2
75,4956,3022,2,5,3,1.9855,2,165.5,9,3001,4.42,0.9869,3062.1,21,1.0,18,4,1,321,0.014596,0.1204,188.6792,15,4.1,0.0714,0.029,2,0
76,4956,3099,1,5,3,1.9532,2,172.3,3075,0,4.52,1.0109,3065.6,24,1.0,20,6,4,355,0.012995,0.1102,200.0,16,4.3,0.0581,0.0223,1,0
77,4954,3022,1,4,3,1.8698,2,165.5,6,3001,4.46,0.9871,3061.4,21,1.0,16,1,5,342,0.013808,0.1212,168.0672,17,5.6,0.0691,0.026,0,0
78,4952,3150,0,0,3,1.9168,2,173.1,3142,0,4.6,1.027,3070.2,11,1.0,14,0,2,296,0.01581,0.1209,126.4368,18,7.0,0.0801,0.0303,0,1
79,4951,3133,0,0,3,1.8769,1,164.8,3125,0,4.5,1.0185,3076.2,8,1.0,13,3,4,298,0.016858,0.1957,58.1395,19,8.4,0.0823,0.0396,0,0
80,4950,3077,2,5,1,1.8374,1,166.2,3069,0,4.57,1.0002,3076.2,8,1.0,14,3,2,298,0.016263,0.119,100.0,20,7.5,0.085,0.0258,1,1
81,4947,2988,1,5,3,1.9073,1,170.0,0,2979,4.39,0.974,3067.8,9,1.0,14,1,1,292,0.016124,0.1444,102.2727,21,7.9,0.0764,0.0307,1,0
82,4944,3075,2,5,3,1.9517,2,152.8,3066,0,4.53,1.0021,3068.5,9,1.0,13,2,3,297,0.018295,0.1585,115.3846,22,7.4,0.084,0.0471,1,0
83,4938,3064,2,5,3,1.9531,2,158.6,0,3051,4.49,0.9987,3068.1,13,1.0,15,5,3,331,0.016077,0.1238,117.6471,23,7.1,0.0719,0.0317,2,0
84,4929,3039,1,5,3,1.9355,2,151.2,5,3029,4.5,0.9914,3065.3,10,1.0,12,1,4,344,0.01537,0.1485,111.1111,22,7.2,0.0812,0.0325,1,2
85,4918,3021,0,0,3,1.9817,2,159.9,5,3011,4.41,0.9869,3061.1,10,1.0,12,0,0,271,0.020401,0.2464,144.9275,23,8.2,0.0855,0.0559,0,0
86,4912,3036,1,4,1,1.9724,1,154.4,12,3021,4.47,0.9926,3058.7,15,1.0,12,4,4,307,0.017001,0.1124,166.6667,24,7.2,0.0811,0.0255,0,1
87,4903,3060,1,3,3,1.972,1,162.4,3052,0,4.48,1.0004,3058.8,8,1.0,11,4,5,292,0.017061,0.1569,56.2879,25,7.5,0.0821,0.0395,0,1
88,4899,2974,2,5,3,1.9415,2,164.9,1,2963,4.45,0.9748,3050.7,11,1.0,10,3,4,294,0.018419,0.1444,123.4568,26,7.9,0.0889,0.0293,2,2
89,4893,2953,1,4,3,1.9216,2,165.2,4,2939,4.39,0.9709,3041.4,14,1.0,10,1,1,246,0.021739,0.1646,184.2105,27,8.7,0.0949,0.0381,0,0
90,4887,2997,0,0,3,1.9022,2,176.0,4,2983,4.44,0.9868,3037.2,14,1.0,9,0,1,232,0.021086,0.1667,186.6667,28,10.3,0.1074,0.0331,0,0
91,4883,2935,0,0,3,1.8824,1,168.0,4,2922,4.39,0.9695,3027.5,13,1.0,8,0,1,214,0.024069,0.1493,203.125,29,9.8,0.1151,0.0325,0,1
92,4875,3087,0,0,3,1.7994,1,175.2,3083,0,4.54,1.0178,3033.1,4,1.0,8,0,0,190,0.02781,0.1607,72.7273,30,10.8,0.1224,0.0219,0,0
93,4871,2955,1,4,1,1.8914,1,166.5,3,2952,4.38,0.9766,3025.7,3,1.0,9,1,0,209,0.024717,0.1875,62.5,31,10.4,0.1161,0.0405,0,0
94,4869,3036,1,3,3,1.9494,1,169.8,3033,0,4.41,1.0031,3026.7,3,1.0,9,1,1,219,0.024917,0.1525,51.7241,32,10.8,0.1017,0.0198,0,1
95,4865,2907,1,3,3,1.987,2,168.3,6,2896,4.43,0.9641,3015.3,11,1.0,12,7,4,233,0.018485,0.1351,156.25,33,8.7,0.0743,0.0277,0,0
96,4862,2935,0,0,3,1.9749,2,166.4,3,2927,4.4,0.9758,3007.6,8,1.0,12,0,0,206,0.023969,0.1408,121.2121,34,9.7,0.0962,0.0284,0,0
97,4862,2931,0,0,3,1.9652,1,178.0,3,2928,4.36,0.9769,3000.3,3,1.0,10,0,2,206,0.023588,0.1618,47.619,35,11.8,0.1127,0.0337,0,0
98,4862,3098,2,5,3,1.9822,1,165.3,3103,0,4.65,1.0356,3011.6,16,1.0,12,6,4,245,0.018821,0.1096,238.806,36,9.3,0.0868,0.0212,1,1
99,4862,3022,1,5,3,1.9926,1,174.0,3012,0,4.45,1.0031,3012.6,10,1.0,10,1,3,231,0.021055,0.1429,175.4386,37,9.1,0.1005,0.0358,1,1
100,4862,2912,0,0,3,1.9629,2,165.8,5,2907,4.49,0.9697,3003.0,5,1.0,8,0,2,175,0.030361,0.2143,90.9091,38,12.1,0.1399,0.0554,0,0
101,4862,2948,1,3,3,1.9652,1,172.7,0,2943,4.4,0.9834,2997.8,5,1.0,8,4,4,168,0.028431,0.2245,113.6364,39,10.5,0.1224,0.0504,0,1
102,4862,3025,1,5,3,1.9785,1,168.5,3015,0,4.47,1.0082,3000.4,10,1.0,7,1,2,182,0.029199,0.2,256.4103,40,7.6,0.1333,0.0451,1,2
103,4861,3109,1,5,3,1.9574,2,169.6,3110,0,4.6,1.038,3012.4,17,1.0,8,3,2,178,0.026244,0.1667,267.8571,41,7.5,0.14,0.0309,1,0
104,4861,2957,1,5,3,1.9785,2,168.8,1,2946,4.44,0.9833,3007.2,11,1.0,8,2,2,190,0.027744,0.1786,185.1852,42,8.1,0.125,0.0534,1,0
105,4861,2961,0,0,3,1.9215,2,167.3,0,2961,4.43,0.9861,3002.8,0,1.0,7,0,1,172,0.030234,0.2157,0.0,43,9.9,0.1471,0.0469,0,0
106,4861,2980,1,4,3,1.9576,1,172.8,0,2980,4.37,0.9931,3000.6,0,1.0,6,1,2,179,0.029264,0.2245,0.0,44,11.2,0.1735,0.0386,0,2
107,4860,3072,2,5,3,1.9849,1,162.6,3062,0,4.57,1.0215,3007.4,10,1.0,9,5,2,181,0.0282,0.1746,166.6667,45,8.1,0.1143,0.0324,1,0
108,4859,3046,1,5,3,1.9839,2,174.5,3036,0,4.52,1.0116,3011.1,10,1.0,8,1,2,200,0.025833,0.1964,196.0784,46,8.8,0.1339,0.0513,1,0
109,4859,3065,1,5,3,1.9681,2,172.2,3049,0,4.49,1.0162,3016.2,16,1.0,9,2,1,195,0.026649,0.1667,258.6207,47,8.7,0.1095,0.0343,1,0
110,4857,3032,1,5,3,1.9661,2,166.1,3022,0,4.51,1.0047,3017.7,10,1.0,8,1,2,210,0.023173,0.2319,153.8462,48,10.1,0.1178,0.0461,1,0
111,4857,2897,2,5,1,1.9205,2,171.0,5,2887,4.43,0.9637,3006.2,10,1.0,10,2,0,240,0.022793,0.1375,125.0,49,8.9,0.1,0.0285,2,0
112,4856,3049,0,0,3,1.9507,2,165.6,3041,0,4.5,1.0129,3010.3,8,1.0,10,3,3,259,0.020041,0.1446,89.7436,50,9.6,0.0991,0.0263,0,1
113,4853,2966,1,5,3,1.99,1,168.7,0,2956,4.5,0.9867,3006.1,10,1.0,9,1,2,245,0.020686,0.1899,136.9863,15,5.9,0.1076,0.0407,1,2
114,4849,2958,0,0,3,1.9598,1,167.9,0,2953,4.44,0.9855,3001.5,5,1.0,8,0,1,202,0.027967,0.25,81.9672,16,6.4,0.125,0.0558,0,1
115,4845,3011,1,3,3,1.9544,1,173.4,3007,0,4.41,1.0029,3002.4,4,1.0,8,3,3,213,0.025436,0.1803,35.7143,17,7.0,0.1194,0.0357,0,0
116,4845,3013,1,3,3,1.9479,1,168.0,3010,0,4.45,1.0032,3003.4,3,1.0,9,4,3,207,0.021891,0.1765,65.2174,18,6.1,0.1137,0.032,0,2
117,4843,2953,0,0,3,1.9408,2,167.4,3,2950,4.37,0.9848,2998.6,3,1.0,8,0,1,165,0.028285,0.1964,56.6038,19,7.9,0.1321,0.0378,0,0
118,4841,3009,1,3,3,1.8641,1,177.2,3005,0,4.47,1.0031,2999.6,4,1.0,7,2,3,185,0.02749,0.25,69.7674,20,9.4,0.1125,0.0624,0,0
119,4838,3003,1,5,3,1.8095,1,165.6,2995,0,4.51,1.001,2999.9,8,1.0,6,1,2,169,0.03086,0.2241,153.8462,21,9.7,0.1483,0.0378,1,1
120,4838,2967,1,5,3,1.9094,2,172.0,8,2954,4.45,0.9901,2996.8,13,1.0,6,1,1,154,0.032682,0.26,270.8333,22,8.7,0.176,0.0566,1,1
121,4834,3094,4,5,3,1.8923,2,167.6,3069,0,4.56,1.0314,3006.7,32,1.0,14,11,3,236,0.019081,0.1261,316.8317,23,4.1,0.0867,0.0292,3,0
122,4833,3024,1,3,3,1.9622,2,175.6,2989,0,4.45,1.0052,3008.4,35,1.0,16,7,5,281,0.015646,0.1053,333.3333,24,4.3,0.084,0.028,0,1
123,4833,2935,0,0,3,1.9728,2,169.4,16,2914,4.43,0.9779,3001.4,21,1.0,13,0,3,241,0.01863,0.1146,235.9551,25,6.2,0.0863,0.0233,0,0
124,4832,2997,0,0,3,1.957,1,166.3,10,2987,4.44,0.9987,3001.0,10,1.0,12,3,4,236,0.020506,0.1333,120.4819,26,6.6,0.1,0.0356,0,0
125,4832,2977,0,0,3,1.9319,1,177.2,3,2974,4.47,0.9928,2998.7,3,1.0,10,0,2,205,0.022518,0.1754,55.5556,27,8.9,0.1028,0.0386,0,0
126,4831,2949,1,3,3,1.9003,1,167.4,3,2943,4.44,0.985,2993.9,6,1.0,9,2,3,183,0.026421,0.1875,108.6957,28,10.2,0.1215,0.0426,0,1
127,4830,2999,1,4,1,1.9908,1,172.4,2991,0,4.44,1.0015,2994.4,8,1.0,10,5,4,230,0.01909,0.1587,86.0234,29,8.5,0.1079,0.0362,0,1
128,4830,2884,1,3,1,1.9975,2,166.9,2,2882,4.42,0.9665,2983.9,2,1.0,10,1,1,182,0.026796,0.1905,47.619,30,8.9,0.1048,0.0497,0,0
129,4829,2997,1,3,3,1.9908,2,172.8,2995,0,4.4,1.004,2985.2,2,1.0,10,1,1,196,0.024283,0.16,41.6667,31,9.7,0.12,0.032,0,0
130,4829,3024,0,0,3,1.9403,2,170.4,3024,0,4.48,1.0118,2988.9,0,1.0,9,0,1,188,0.029412,0.1754,0.0,32,8.8,0.1272,0.0403,0,1
131,4829,2881,0,0,3,1.9591,1,166.2,0,2881,4.38,0.9672,2978.6,0,1.0,9,0,0,170,0.028709,0.1778,0.0,33,9.8,0.1111,0.0363,0,0
132,4829,2874,0,0,3,1.9839,1,171.2,0,2874,4.34,0.9681,2968.6,0,1.0,8,0,1,170,0.026839,0.186,0.0,34,10.8,0.124,0.0338,0,1
133,4828,2982,1,5,3,1.9656,1,165.5,2977,0,4.47,1.0041,2969.9,5,1.0,6,1,3,168,0.02958,0.2295,92.5926,35,11.8,0.168,0.0483,1,0
134,4828,2977,0,0,3,1.9494,1,175.7,2972,0,4.49,1.0022,2970.6,5,1.0,6,0,0,128,0.044056,0.2308,128.2051,36,12.8,0.1731,0.0485,0,0
135,4828,2985,0,0,3,1.9017,1,165.4,2980,0,4.5,1.0044,2971.9,5,1.0,4,0,2,128,0.047961,0.359,142.8571,37,17.2,0.2244,0.1016,0,0
136,4827,2887,0,0,3,1.9172,1,171.6,7,2880,4.4,0.9741,2963.9,7,1.0,4,3,3,119,0.038725,0.3667,222.2222,17,8.8,0.2556,0.0862,0,1
137,4826,2923,0,0,3,1.9671,1,170.9,0,2923,4.43,0.9875,2960.0,0,1.0,4,0,0,81,0.054693,0.5238,0.0,18,9.8,0.2857,0.1593,0,0
138,4825,2958,0,0,3,1.9852,1,165.4,4,2954,4.44,0.9994,2959.8,4,1.0,7,4,1,99,0.042782,0.2286,125.0,19,6.1,0.181,0.0483,0,0
139,4823,2979,1,3,1,1.9464,1,177.6,2971,0,4.46,1.0059,2961.6,8,1.0,8,5,4,143,0.029933,0.2368,153.4896,20,5.9,0.1228,0.0602,0,0
140,4821,3013,0,0,3,1.9692,1,167.4,3007,0,4.56,1.0157,2966.5,6,1.0,8,2,2,133,0.031691,0.1702,121.9512,21,6.8,0.156,0.0412,0,0
141,4821,2988,1,5,3,1.9657,1,174.5,2979,0,4.45,1.0066,2968.6,9,1.0,6,1,3,133,0.036213,0.2115,173.913,22,9.2,0.1731,0.0492,1,0
142,4821,2987,1,5,3,1.9855,1,164.2,2982,0,4.52,1.0056,2970.3,5,1.0,5,1,2,137,0.036175,0.2245,113.6364,23,10.8,0.1796,0.0455,1,0
143,4820,3012,0,0,3,1.9859,2,176.0,3011,0,4.5,1.0127,2974.3,1,1.0,5,1,1,126,0.045587,0.2632,0.0,24,11.8,0.1947,0.0488,0,0
144,4819,3013,1,4,3,2.0,1,166.7,3008,0,4.45,1.0118,2978.0,5,1.0,7,3,1,141,0.03427,0.2115,102.0408,25,9.1,0.15,0.0404,0,0
145,4818,2935,2,5,1,1.9837,1,171.0,9,2921,4.42,0.9869,2973.9,14,1.0,7,4,4,182,0.02683,0.1618,224.1379,24,6.3,0.1206,0.0291,1,1
146,4817,2907,0,0,3,1.9809,2,172.3,9,2893,4.48,0.9796,2967.5,14,1.0,7,0,0,147,0.031202,0.2075,250.0,25,7.3,0.1321,0.0438,0,0
147,4817,2878,1,5,3,1.9893,1,165.3,7,2861,4.4,0.9726,2959.0,17,1.0,8,1,0,169,0.031538,0.2143,228.5714,26,7.2,0.131,0.0478,1,0
148,4817,3008,0,0,3,1.9313,1,174.4,2997,0,4.49,1.015,2963.6,11,1.0,5,0,3,169,0.026774,0.26,222.2222,27,8.2,0.19,0.0632,0,2
