window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
11,5000,3092,0,0,3,1.9774,1,136.4,1,3091,4.42,0.9726,3179.2,1,1.0,27,1,7,397,0.01125,0.0741,0.0,10,8.3,0.0741,0.0161,0,0
12,5000,3053,0,0,3,1.9904,1,151.1,0,3053,4.49,0.9662,3159.8,0,1.0,25,0,2,334,0.013057,0.0978,0.0,11,9.2,0.0978,0.0215,0,0
13,5000,3080,3,5,1,1.9718,1,155.9,1,3064,4.42,0.9783,3148.4,16,1.0,28,7,4,404,0.010814,0.1016,123.9669,12,7.8,0.0651,0.0186,2,0
14,5000,3084,1,3,3,1.9504,1,163.8,2,3063,4.47,0.9822,3139.8,21,1.0,23,6,11,409,0.010206,0.1102,166.6667,13,7.5,0.0984,0.0237,0,1
15,5000,3029,1,4,3,1.9339,2,166.5,3,3016,4.4,0.969,3126.0,13,1.0,17,1,7,350,0.013667,0.1364,132.6531,14,7.8,0.1273,0.0315,0,0
16,5000,3074,0,0,3,1.9351,2,172.2,0,3074,4.47,0.9853,3119.8,0,1.0,14,0,3,279,0.01817,0.1205,0.0,15,7.4,0.0542,0.0264,0,0
17,5000,2988,0,0,3,1.8758,1,163.9,0,2988,4.38,0.9623,3105.2,0,1.0,10,0,4,223,0.020965,0.1803,0.0,16,9.4,0.123,0.0429,0,0
18,5000,3067,1,4,3,1.9597,1,174.1,3,3064,4.47,0.989,3101.2,3,1.0,11,1,0,205,0.023143,0.1373,58.8235,17,9.5,0.0784,0.024,0,0
19,5000,3058,0,0,3,1.9737,1,186.7,0,3058,4.49,0.9875,3096.9,0,1.0,10,0,1,205,0.024008,0.14,0.0,18,10.3,0.1,0.0244,0,0
20,5000,3045,3,5,3,1.9855,1,181.0,9,3031,4.38,0.9848,3091.9,14,1.0,11,3,2,249,0.020622,0.1538,189.1892,19,7.9,0.1154,0.0409,2,1
21,5000,3026,1,3,1,1.9918,1,186.4,7,3014,4.46,0.9807,3085.6,12,1.0,10,2,3,242,0.020705,0.1515,177.4194,20,7.4,0.0859,0.0302,0,0
22,5000,2997,2,5,1,1.9922,2,194.1,4,2983,4.37,0.9739,3077.2,14,1.0,11,2,1,253,0.020463,0.1772,181.8182,21,7.5,0.1114,0.0418,2,0
23,5000,3033,0,0,0,1.982,2,197.2,4,3029,4.39,0.987,3073.0,4,1.0,9,0,2,238,0.02042,0.1471,62.5,22,8.4,0.0919,0.0336,0,1
24,5000,3040,2,4,1,1.9668,1,196.9,3,3033,4.44,0.9903,3069.8,7,1.0,11,4,2,237,0.021117,0.1719,118.6441,18,5.6,0.1055,0.0322,0,0
25,5000,3114,0,0,3,1.9571,1,198.0,3114,0,4.49,1.013,3074.1,0,1.0,10,0,1,214,0.025316,0.2034,0.0,19,6.8,0.0847,0.0442,0,0
26,5000,3101,1,3,3,1.9445,1,199.2,3090,0,4.47,1.0079,3076.6,11,1.0,14,10,6,256,0.016265,0.1098,121.6216,20,5.4,0.0854,0.0183,0,0
27,4999,3057,1,5,3,1.9334,1,200.1,9,3048,4.43,0.9942,3074.8,9,1.0,15,1,0,256,0.017489,0.1013,118.4211,21,6.0,0.0785,0.0188,1,0
28,4999,3043,0,0,3,1.8749,2,201.6,4,3034,4.39,0.9906,3071.7,9,1.0,16,4,3,263,0.016972,0.1264,115.3846,22,6.3,0.0713,0.0262,0,0
29,4999,3105,0,0,3,1.9219,1,207.3,3100,0,4.46,1.0098,3074.9,5,1.0,13,0,3,252,0.016882,0.1266,70.4225,20,6.6,0.081,0.0265,0,0
30,4999,3058,2,5,1,1.9391,1,204.4,0,3053,4.44,0.995,3073.3,5,1.0,12,2,3,258,0.018809,0.125,60.9756,21,7.4,0.089,0.0282,1,0
31,4998,3078,2,5,1,1.9207,1,203.9,3065,0,4.49,1.0014,3073.7,13,1.0,10,2,4,269,0.020105,0.1585,171.0526,22,7.3,0.0996,0.0354,1,1
32,4997,3051,0,0,3,1.97,2,207.4,5,3041,4.39,0.9933,3071.6,10,1.0,9,2,3,236,0.022108,0.1519,111.1111,23,7.9,0.1139,0.0309,0,1
33,4997,3067,1,5,3,1.9822,1,200.3,8,3059,4.44,0.9987,3071.1,8,1.0,8,1,2,216,0.023832,0.2549,166.6667,20,5.9,0.1209,0.0604,1,0
34,4997,3144,0,0,3,1.9911,1,198.7,3138,0,4.55,1.0217,3078.2,7,1.0,9,4,3,208,0.02195,0.1587,86.2069,21,6.1,0.1111,0.0352,0,0
35,4996,3058,0,0,3,1.9902,1,201.4,4,3054,4.46,0.9941,3076.2,4,1.0,8,1,2,197,0.02821,0.1525,53.5714,22,7.9,0.1271,0.0281,0,0
36,4996,3116,4,5,1,1.992,1,201.7,3099,0,4.48,1.0117,3080.0,17,1.0,11,4,1,258,0.02044,0.1231,269.8413,23,6.0,0.0945,0.0271,2,1
37,4994,3126,0,0,1,1.9859,1,200.4,3126,0,4.48,1.0135,3084.4,0,1.0,9,0,2,238,0.022893,0.1622,0.0,24,7.1,0.0985,0.0348,0,0
38,4993,3013,0,0,3,1.9518,1,201.1,0,3013,4.36,0.979,3077.6,0,1.0,8,0,1,204,0.024827,0.1695,0.0,25,8.9,0.1235,0.0294,0,0
39,4992,3183,1,5,1,1.9045,1,215.1,3193,0,4.6,1.0356,3089.2,6,1.0,9,2,1,219,0.024352,0.1692,80.6452,26,8.8,0.1135,0.0308,1,0
40,4991,3023,0,0,1,1.9243,1,215.6,0,3023,4.45,0.9806,3082.9,0,1.0,8,0,1,209,0.025197,0.1569,0.0,27,10.5,0.1201,0.0267,0,0
41,4991,3082,1,3,3,1.982,1,215.4,0,3077,4.48,0.9997,3082.8,5,1.0,11,4,1,216,0.023747,0.1618,76.9231,28,8.4,0.0974,0.0401,0,0
42,4988,3027,2,5,3,1.9877,1,209.0,4,3013,4.46,0.9836,3077.5,14,1.0,12,3,2,267,0.01853,0.1176,164.557,29,8.5,0.081,0.0187,1,0
43,4988,2997,1,5,1,1.9955,2,213.1,0,2986,4.4,0.9763,3069.8,11,1.0,11,3,4,299,0.016927,0.1096,138.4615,30,8.9,0.0822,0.0237,1,2
44,4987,3052,2,4,2,1.9785,2,208.0,7,3045,4.41,0.9947,3068.1,7,1.0,12,4,3,276,0.016334,0.1398,83.3333,31,6.1,0.0932,0.0286,0,2
45,4986,3016,1,4,1,1.971,2,212.2,6,3005,4.47,0.9846,3063.2,11,1.0,14,5,3,268,0.017778,0.1111,151.5152,32,5.8,0.0648,0.026,0,0
46,4985,3032,1,3,3,1.967,2,215.9,6,3016,4.49,0.9908,3060.2,16,1.0,17,6,3,286,0.015891,0.1204,154.6392,33,5.4,0.0725,0.0264,0,0
47,4984,2935,2,5,1,1.9822,2,209.1,13,2912,4.41,0.9628,3048.3,23,1.0,18,5,4,326,0.012738,0.1207,219.0476,34,5.5,0.0657,0.0269,2,0
48,4983,3068,0,0,3,1.9733,2,208.0,3058,0,4.45,1.0059,3050.1,10,1.0,16,0,2,287,0.016026,0.1429,116.2791,35,7.0,0.0797,0.035,0,0
49,4980,3036,1,3,3,1.956,1,205.4,5,3031,4.43,0.9958,3048.8,5,1.0,12,1,5,297,0.017884,0.1447,71.4286,36,9.4,0.0839,0.0323,0,0
50,4979,3085,2,5,3,1.9104,1,197.9,3073,0,4.5,1.0107,3052.2,12,1.0,16,7,3,331,0.015041,0.12,106.383,37,7.8,0.0733,0.0289,1,0
51,4976,3059,1,3,0,1.9084,2,172.4,3052,0,4.45,1.002,3052.9,7,1.0,17,3,2,346,0.013724,0.0849,61.2245,38,7.9,0.0723,0.0199,0,0
52,4974,2986,0,0,1,1.9332,2,166.1,0,2981,4.39,0.9801,3046.5,5,1.0,14,0,3,316,0.016483,0.1183,46.5116,39,10.0,0.0717,0.0251,0,0
53,4974,3008,1,4,0,1.9749,1,168.7,5,3003,4.36,0.9885,3042.8,5,1.0,14,3,3,282,0.016591,0.1231,79.3651,40,10.4,0.0808,0.0301,0,1
54,4972,3102,1,4,0,1.9803,1,167.0,3098,0,4.46,1.0176,3048.5,4,1.0,13,1,2,299,0.016622,0.1136,48.1928,41,11.5,0.0747,0.0207,0,1
55,4967,3140,0,0,0,1.9519,2,162.8,3137,0,4.51,1.0289,3057.8,9,1.0,12,5,6,298,0.017486,0.1795,101.4493,42,12.2,0.0788,0.043,0,0
56,4967,3156,0,0,0,1.9553,1,158.1,3159,0,4.49,1.0313,3067.9,5,1.0,11,1,2,252,0.019248,0.1429,60.6061,43,14.2,0.0796,0.0289,0,0
57,4967,3086,0,0,0,1.9628,1,170.2,3079,0,4.5,1.0053,3069.6,7,1.0,11,3,3,250,0.018474,0.15,109.0909,44,14.5,0.0929,0.0275,0,0
58,4967,3028,1,3,0,1.9002,1,167.4,4,3019,4.48,0.9877,3065.6,9,1.0,12,4,3,244,0.017517,0.1163,115.3846,45,13.7,0.0831,0.0189,0,0
59,4962,3136,1,3,1,1.9656,1,166.0,3126,0,4.53,1.0207,3072.3,10,1.0,11,4,5,258,0.018843,0.1067,119.403,46,15.7,0.0876,0.0226,0,0
60,4960,3157,1,3,3,2.0,2,169.2,3138,0,4.58,1.0254,3080.6,21,1.0,20,15,6,312,0.013442,0.0787,181.0345,47,9.2,0.0619,0.018,0,0
61,4959,3018,1,5,3,1.9849,2,165.9,7,3006,4.47,0.9816,3074.6,12,1.0,19,3,4,342,0.013567,0.087,93.4579,48,10.6,0.0674,0.0182,1,0
62,4958,3113,1,3,3,1.9918,2,171.3,3108,0,4.5,1.0113,3078.3,5,1.0,14,3,8,347,0.013953,0.1215,43.0108,49,14.1,0.0759,0.0282,0,0
63,4957,3010,0,0,3,1.9638,2,165.2,3,3007,4.46,0.9799,3071.8,3,1.0,9,0,5,226,0.022499,0.1935,52.6316,50,15.3,0.1075,0.0409,0,2
64,4955,3029,1,3,3,1.9756,1,169.6,6,3023,4.41,0.9874,3067.7,6,1.0,10,1,0,196,0.025651,0.1356,101.6949,51,14.7,0.1045,0.0207,0,0
65,4953,3001,2,5,3,1.9694,1,165.3,6,2985,4.44,0.9803,3061.4,16,1.0,10,2,2,246,0.01974,0.1447,231.8841,52,12.9,0.0921,0.0288,2,1
66,4953,3069,1,4,3,1.9617,2,163.8,3055,0,4.48,1.0023,3062.1,14,1.0,11,1,0,230,0.023363,0.1594,202.8986,53,12.6,0.1014,0.0322,0,0
67,4953,3006,3,5,3,1.9502,2,168.7,10,2982,4.49,0.9834,3056.7,24,1.0,13,5,3,316,0.015893,0.1226,215.6863,54,10.9,0.0797,0.0248,2,0
68,4953,3051,0,0,3,1.9322,2,156.4,6,3045,4.48,0.9983,3056.2,6,1.0,13,3,3,300,0.016234,0.129,67.4157,29,7.7,0.0753,0.0307,0,1
69,4953,3044,3,5,3,1.9491,1,162.1,3,3031,4.54,0.9964,3055.0,13,1.0,13,3,3,338,0.013939,0.1455,130.0,26,5.6,0.0717,0.0311,2,1
70,4952,3113,2,5,3,1.8644,1,159.3,3093,0,4.57,1.0171,3060.6,20,1.0,10,2,5,311,0.016305,0.1304,246.9136,27,5.0,0.0882,0.0259,2,2
71,4951,3024,3,5,3,1.9386,2,168.5,5,2989,4.41,0.9892,3057.1,35,1.0,13,3,0,302,0.016768,0.1165,339.8058,28,4.6,0.0793,0.0273,3,0
72,4949,3090,1,5,3,1.8962,2,165.8,3076,0,4.57,1.0097,3060.2,14,1.0,14,1,0,327,0.016445,0.097,105.2632,29,5.2,0.0723,0.0171,1,0
73,4948,3042,4,5,3,1.9766,2,172.5,4,3018,4.48,0.9946,3058.5,24,1.0,16,7,5,404,0.011655,0.097,193.5484,30,4.8,0.0566,0.0179,2,3
74,4946,3031,0,0,3,1.9733,2,166.1,9,3002,4.5,0.9919,3055.9,29,1.0,19,5,2,358,0.013602,0.0862,276.1905,31,4.6,0.058,0.0183,0,1
75,4946,3065,0,0,3,1.9717,1,170.9,3051,0,4.43,1.0027,3056.7,14,1.0,16,0,3,336,0.014939,0.1,128.7129,32,6.5,0.0636,0.0195,0,0
76,4946,3089,0,0,3,1.9887,1,169.9,3084,0,4.54,1.0095,3059.8,5,1.0,14,0,2,320,0.016168,0.0943,39.2157,33,7.9,0.066,0.0181,0,0
77,4944,3048,0,0,3,1.9497,1,165.0,4,3044,4.48,0.9965,3058.7,4,1.0,15,4,3,327,0.015561,0.1013,42.8571,34,8.0,0.0667,0.0201,0,0
78,4943,2929,0,0,3,1.985,1,175.7,6,2923,4.36,0.9615,3046.3,6,1.0,15,3,3,325,0.016921,0.1124,73.1707,35,8.7,0.0695,0.0265,0,0
79,4941,3081,2,4,3,1.996,1,165.2,3072,0,4.53,1.0103,3049.6,9,1.0,16,3,2,333,0.015581,0.1275,80.8081,36,8.8,0.0731,0.0275,0,0
80,4939,3081,0,0,3,1.9695,1,175.8,3078,0,4.53,1.0093,3052.6,3,1.0,13,0,3,323,0.014812,0.1042,33.7079,37,9.9,0.0755,0.0196,0,3
81,4935,2945,1,5,1,1.9587,1,164.5,2,2939,4.35,0.968,3042.4,6,1.0,12,1,2,275,0.019726,0.1311,105.2632,38,10.3,0.0881,0.0242,1,1
82,4931,3018,0,0,1,1.93,1,174.5,0,3018,4.4,0.9927,3040.0,0,1.0,11,0,1,247,0.02204,0.1429,0.0,39,12.0,0.0992,0.0348,0,0
83,4930,3034,0,0,0,1.9337,1,167.1,0,3034,4.45,0.9982,3039.5,0,1.0,8,0,3,237,0.021681,0.1702,0.0,40,15.4,0.1003,0.039,0,1
84,4930,2999,2,5,1,1.9561,1,164.6,0,2989,4.43,0.9879,3035.6,10,1.0,9,2,1,239,0.023699,0.1667,144.9275,41,12.4,0.1128,0.0332,2,1
85,4930,2946,0,0,1,1.9261,1,176.0,0,2946,4.32,0.9732,3027.1,0,1.0,9,0,0,214,0.026136,0.2264,0.0,42,13.4,0.1179,0.0466,0,0
86,4928,3047,0,0,0,1.8776,1,165.6,3047,0,4.42,1.0059,3029.0,0,1.0,9,0,0,214,0.023816,0.2,0.0,43,14.4,0.1125,0.036,0,0
87,4927,3004,2,5,2,1.944,1,171.9,9,2995,4.44,0.9925,3026.6,9,1.0,11,2,0,255,0.021596,0.1528,125.0,44,12.6,0.0926,0.0347,1,0
88,4925,3015,0,0,3,1.9699,1,168.8,9,3006,4.5,0.9965,3025.5,9,1.0,9,0,2,255,0.022693,0.1644,128.5714,45,13.6,0.1096,0.0328,0,1
89,4925,3062,1,3,3,1.9772,1,165.9,3046,0,4.53,1.0109,3029.0,16,1.0,13,6,2,250,0.01943,0.1358,210.5263,46,10.1,0.0787,0.0318,0,0
90,4922,2971,1,5,1,1.9899,1,173.9,9,2952,4.4,0.9827,3023.5,19,1.0,13,1,1,270,0.019057,0.1196,215.9091,47,11.0,0.0785,0.0227,1,0
91,4921,3027,0,0,1,1.9772,2,166.3,3017,0,4.45,1.0011,3023.8,10,1.0,12,0,1,270,0.019249,0.1471,153.8462,48,12.8,0.0833,0.032,0,0
92,4920,3028,2,4,1,1.9574,1,171.4,3017,0,4.48,1.0013,3024.2,11,1.0,12,2,2,292,0.019279,0.2125,144.7368,49,13.2,0.0903,0.048,0,0
93,4920,3098,3,5,3,1.9785,1,168.4,3080,0,4.55,1.022,3031.2,18,1.0,13,3,2,331,0.015953,0.1111,189.4737,50,12.1,0.0707,0.0242,3,1
94,4920,3066,1,5,3,1.9975,2,163.0,3048,0,4.45,1.0104,3034.5,18,1.0,12,1,2,320,0.017174,0.131,222.2222,33,8.8,0.0869,0.0292,1,2
95,4920,2989,1,3,1,1.99,2,170.7,10,2974,4.48,0.9864,3030.2,15,1.0,12,2,2,294,0.018557,0.1279,143.6049,34,9.8,0.0826,0.0218,0,0
96,4920,2949,0,0,1,1.9436,2,163.7,3,2946,4.48,0.9757,3022.5,3,1.0,11,0,1,271,0.020761,0.1642,47.619,35,11.0,0.0862,0.0327,0,1
97,4920,3039,4,9,3,1.9215,1,169.4,3019,0,4.46,1.0049,3024.0,20,1.0,12,4,3,346,0.017575,0.1868,232.5581,26,7.4,0.0706,0.0375,1,3
98,4919,3005,0,0,3,1.868,1,165.8,0,3005,4.41,0.9943,3022.2,0,1.0,11,0,1,277,0.021047,0.1881,0.0,27,8.5,0.0858,0.0354,0,1
99,4919,3008,1,5,3,1.8586,1,175.2,0,3003,4.42,0.9957,3020.9,5,1.0,11,1,1,275,0.020404,0.1667,76.9231,28,9.3,0.0779,0.0319,1,0
100,4918,2959,1,5,1,1.7752,1,167.2,0,2954,4.33,0.9814,3015.0,5,1.0,10,1,2,284,0.02044,0.1512,62.5,29,10.2,0.0914,0.0379,1,1
101,4918,3064,1,5,3,1.8611,2,175.0,3059,0,4.48,1.0147,3019.6,5,1.0,10,1,1,259,0.021726,0.2,64.1026,30,10.8,0.1047,0.0436,1,0
102,4917,2979,0,0,3,1.9185,2,166.8,0,2979,4.41,0.9878,3015.8,0,1.0,8,0,2,242,0.025579,0.2162,0.0,31,9.9,0.1081,0.0497,0,2
103,4915,3030,0,0,3,1.9641,1,167.0,3030,0,4.47,1.0043,3017.1,0,1.0,6,0,2,195,0.027111,0.2857,0.0,32,11.0,0.1184,0.0628,0,1
104,4913,3070,2,5,3,1.9943,1,174.0,3060,0,4.49,1.0158,3022.2,10,1.0,8,5,3,207,0.024344,0.1928,103.8961,33,9.0,0.1124,0.0474,1,0
105,4913,3117,1,5,3,1.919,1,165.2,3114,0,4.58,1.0292,3031.5,6,1.0,7,2,3,218,0.025056,0.1831,78.125,34,7.9,0.1296,0.0396,1,2
106,4913,3051,1,4,3,1.8391,2,170.4,3047,0,4.47,1.0058,3033.3,4,1.0,7,2,2,191,0.02904,0.209,63.4921,35,8.6,0.1343,0.0492,0,0
107,4910,2960,1,5,3,1.8788,2,163.8,5,2955,4.36,0.9781,3026.4,5,1.0,8,1,0,201,0.03108,0.2333,83.3333,36,8.4,0.1083,0.0559,1,0
108,4907,3018,1,5,3,1.902,2,173.3,5,3005,4.41,0.9975,3025.6,13,1.0,10,4,2,246,0.023034,0.1687,155.8442,37,6.7,0.0964,0.0399,1,1
109,4907,3003,1,5,3,1.8464,2,168.9,5,2993,4.43,0.9932,3023.4,10,1.0,9,1,2,243,0.025652,0.1594,151.5152,38,8.1,0.1035,0.0386,1,0
110,4905,2946,1,5,3,1.935,2,175.0,0,2942,4.42,0.9768,3016.0,4,1.0,10,1,0,243,0.023936,0.1552,68.9655,39,8.2,0.1013,0.0325,1,0
111,4902,3044,1,4,3,1.9544,2,169.7,3039,0,4.49,1.0084,3018.7,5,1.0,8,2,4,263,0.021444,0.2055,65.5738,40,10.0,0.0822,0.0528,0,2
112,4900,3058,2,5,3,1.997,2,165.0,3046,0,4.49,1.0118,3022.4,12,1.0,8,2,2,208,0.02791,0.1733,164.3836,41,9.4,0.1093,0.0362,1,2
113,4899,2994,0,0,1,1.9904,2,175.4,3,2991,4.36,0.9915,3019.7,3,1.0,8,0,0,185,0.028763,0.2632,55.5556,42,10.4,0.1053,0.0585,0,0
114,4897,3086,2,5,1,1.981,1,166.7,3073,0,4.56,1.0198,3026.0,13,1.0,8,2,2,230,0.024255,0.1774,232.1429,43,10.8,0.1048,0.0442,2,1
115,4895,2967,1,5,1,1.9238,1,174.3,3,2959,4.45,0.9823,3020.4,8,1.0,8,1,1,224,0.023885,0.1538,126.9841,44,9.5,0.1253,0.0271,1,0
116,4894,2994,0,0,0,1.8449,2,168.9,3,2991,4.46,0.9921,3017.9,3,1.0,7,0,1,180,0.030209,0.225,78.9474,45,11.7,0.1375,0.044,0,1
117,4894,3054,0,0,0,1.9329,1,171.6,3051,0,4.49,1.0108,3021.3,3,1.0,7,0,0,156,0.035412,0.2778,83.3333,46,12.7,0.1528,0.0719,0,0
118,4894,2969,2,5,0,1.9501,1,168.5,0,2959,4.38,0.9843,3016.4,10,1.0,8,2,1,201,0.026197,0.1964,188.6792,19,6.1,0.1199,0.0367,2,1
119,4894,3037,0,0,3,1.9938,1,165.1,3032,0,4.47,1.0062,3018.3,5,1.0,9,5,4,203,0.025323,0.2034,96.1538,10,3.7,0.1356,0.0603,0,2
120,4893,2977,2,5,3,1.9785,1,176.6,0,2962,4.41,0.9876,3014.4,15,1.0,10,2,1,202,0.02377,0.1719,250.0,11,3.4,0.1094,0.0402,2,0
121,4891,3109,0,0,3,1.9621,1,167.9,3105,0,4.59,1.0313,3024.4,14,1.0,10,4,4,213,0.024123,0.1494,99.7697,12,4.4,0.1002,0.0372,0,0
122,4891,2995,1,4,3,1.9861,1,176.2,1,2984,4.49,0.9912,3021.6,11,1.0,11,4,3,209,0.023123,0.1912,161.2903,13,4.4,0.1008,0.0479,0,0
123,4890,3013,1,5,3,1.9941,1,168.4,0,3008,4.53,0.9974,3020.7,5,1.0,9,1,3,222,0.022524,0.1558,72.4638,14,5.8,0.1076,0.0294,1,1
124,4887,3001,1,5,3,1.9888,2,172.3,0,2996,4.46,0.9941,3018.9,5,1.0,7,1,3,207,0.0266,0.194,81.9672,15,6.9,0.1301,0.0405,1,1
125,4886,2965,1,3,3,1.9568,2,167.5,4,2961,4.4,0.9838,3013.7,4,1.0,9,3,1,188,0.027525,0.1607,74.0741,16,6.1,0.1199,0.0312,0,0
126,4886,3099,2,5,3,1.9497,2,169.7,3088,0,4.53,1.0264,3022.1,14,1.0,9,2,2,235,0.023108,0.1711,194.4444,17,5.7,0.1069,0.0374,2,1
127,4885,2977,0,0,3,1.9463,2,167.2,7,2970,4.41,0.9865,3017.8,7,1.0,8,3,4,225,0.023553,0.1429,88.2353,18,6.6,0.1126,0.0243,0,2
128,4882,3026,1,3,3,1.9463,1,166.6,3026,0,4.5,1.0024,3018.6,0,1.0,8,1,1,180,0.030608,0.18,0.0,19,7.6,0.12,0.0361,0,0
129,4881,2982,1,3,3,1.9482,1,177.1,0,2978,4.38,0.989,3015.1,4,1.0,10,3,1,187,0.026752,0.1667,76.9231,20,6.9,0.108,0.0321,0,0
130,4877,2990,0,0,3,1.9764,2,167.0,0,2990,4.41,0.9925,3012.7,0,1.0,9,0,1,182,0.027921,0.2,0.0,20,6.4,0.1345,0.0469,0,1
131,4875,2925,0,0,3,1.9686,1,175.4,0,2925,4.4,0.9736,3004.4,0,1.0,7,0,2,160,0.030999,0.1628,0.0,21,8.7,0.1488,0.0297,0,0
132,4874,3001,1,8,3,1.9841,1,167.1,1,2993,4.45,0.999,3004.1,8,1.0,7,1,1,183,0.02828,0.2759,140.3509,22,9.3,0.1241,0.0593,0,0
133,4872,2999,1,3,3,1.9123,1,165.7,3,2991,4.42,0.9985,3003.6,8,1.0,6,1,2,182,0.034596,0.2615,140.3509,23,8.5,0.1308,0.0633,0,1
134,4869,3022,3,5,1,1.9689,2,175.0,3001,0,4.46,1.0055,3005.3,21,1.0,6,3,3,214,0.026704,0.2121,368.4211,8,1.8,0.1364,0.0379,3,3
135,4866,2959,2,5,3,1.9242,2,166.2,17,2942,4.44,0.986,3000.9,17,1.0,7,2,1,190,0.028943,0.1728,174.6667,9,2.1,0.1259,0.0264,1,0
136,4865,3010,1,4,3,1.8768,2,176.3,2994,0,4.45,1.0027,3001.8,16,1.0,7,2,2,202,0.028729,0.1831,190.3433,10,2.9,0.1197,0.0318,0,1
137,4862,3034,0,0,3,1.8962,2,166.4,3027,0,4.49,1.0097,3004.9,7,1.0,7,0,0,176,0.03433,0.2075,74.9937,11,3.9,0.1415,0.0542,0,0
138,4860,3018,1,4,3,1.9076,1,177.1,3001,0,4.52,1.004,3006.1,17,1.0,11,8,4,222,0.022704,0.1757,202.451,12,2.9,0.0642,0.0413,0,0
139,4859,2975,0,0,3,1.8496,1,167.1,0,2965,4.43,0.9906,3003.1,10,1.0,11,0,0,204,0.023485,0.1613,175.4386,13,3.9,0.1089,0.0372,0,0
140,4857,3040,3,5,3,1.6342,1,171.7,3017,0,4.51,1.0111,3006.7,23,1.0,16,5,0,266,0.016581,0.1075,267.4419,14,3.4,0.0688,0.0232,1,0
141,4856,2975,1,3,3,1.703,1,170.6,4,2971,4.58,0.9905,3003.6,4,1.0,15,1,2,281,0.016274,0.1042,43.4783,15,4.4,0.075,0.022,0,0
142,4856,2955,2,5,3,1.7022,2,166.1,8,2942,4.41,0.9853,2999.0,13,1.0,12,2,5,305,0.016861,0.1647,162.5,16,5.0,0.0871,0.0337,1,1
143,4855,2941,0,0,3,1.9652,2,176.3,4,2932,4.44,0.9825,2993.5,9,1.0,10,0,2,264,0.020201,0.1795,125.0,17,6.1,0.0897,0.0396,0,1
144,4855,3063,2,5,3,1.9785,1,167.2,3053,0,4.6,1.021,3000.1,10,1.0,11,5,4,272,0.017118,0.1268,163.9344,12,4.1,0.0915,0.0251,1,1
145,4854,2939,1,5,3,1.8992,1,172.5,5,2929,4.48,0.9815,2994.3,10,1.0,11,1,1,234,0.020168,0.169,149.2537,13,4.2,0.0958,0.0376,1,0
146,4853,2972,1,4,3,1.8647,2,164.4,5,2962,4.41,0.9933,2992.2,10,1.0,10,2,3,242,0.020999,0.1341,121.6216,14,4.9,0.0915,0.0305,0,1
147,4850,3013,0,0,3,1.8132,2,172.9,3013,0,4.43,1.0063,2994.1,0,1.0,8,0,2,191,0.030972,0.2391,0.0,15,6.1,0.1033,0.0554,0,0
148,4849,2945,1,4,3,1.6909,1,169.4,5,2940,4.31,0.9851,2989.5,5,1.0,9,2,1,216,0.024814,0.1636,75.4717,16,6.3,0.1273,0.0348,0,0
