window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
31,4995,3145,0,0,1,1.9554,2,205.5,3133,0,4.48,1.0119,3108.1,12,1.0,10,2,5,310,0.018543,0.1429,113.6364,30,14.5,0.0918,0.0328,0,3
32,4991,3125,0,0,3,1.9698,1,206.1,3120,0,4.49,1.0049,3109.7,5,1.0,9,0,1,225,0.02534,0.1867,67.5676,31,17.0,0.1067,0.0376,0,0
33,4990,3050,0,0,3,1.9562,1,207.0,0,3050,4.47,0.9826,3104.0,0,1.0,7,0,2,186,0.029356,0.2075,0.0,32,22.1,0.1245,0.0438,0,1
34,4987,3121,0,0,3,1.8708,1,208.1,3121,0,4.45,1.0049,3105.6,0,1.0,6,0,1,170,0.032311,0.3182,0.0,33,24.2,0.1307,0.0699,0,1
35,4986,2959,1,5,3,1.9363,1,195.1,1,2948,4.31,0.9571,3091.7,11,1.0,9,7,4,202,0.024624,0.1864,188.6792,34,13.0,0.1322,0.0413,1,0
36,4982,3031,0,0,3,1.969,1,201.7,0,3021,4.42,0.9822,3085.9,10,1.0,9,0,0,172,0.029272,0.1509,200.0,35,14.0,0.1094,0.0258,0,0
37,4979,3022,0,0,3,1.8732,1,201.1,0,3012,4.43,0.9812,3079.8,10,1.0,8,0,1,172,0.028902,0.1489,238.0952,36,12.4,0.133,0.03,0,1
38,4979,3074,2,5,1,1.9506,1,206.3,3,3062,4.49,0.9983,3079.3,12,1.0,6,2,4,197,0.028164,0.1803,226.4151,37,11.2,0.1434,0.0359,1,1
39,4979,3064,1,4,1,1.7179,1,213.7,2,3062,4.46,0.9955,3077.8,2,1.0,7,3,2,184,0.029143,0.1915,0.0,38,10.4,0.1277,0.0438,0,0
40,4979,3098,3,5,1,1.8449,2,208.2,3088,0,4.46,1.0059,3079.7,10,1.0,10,5,2,251,0.020903,0.1408,117.6471,39,8.0,0.0873,0.0301,1,0
41,4978,2994,2,5,3,1.8095,2,215.3,8,2978,4.39,0.9747,3071.6,16,1.0,12,4,2,271,0.01823,0.1429,207.7922,22,4.2,0.0853,0.0272,1,0
42,4977,3077,1,3,1,1.81,2,209.2,3064,0,4.51,1.0016,3072.1,13,1.0,14,4,2,259,0.017237,0.1263,142.8571,23,4.4,0.0702,0.028,0,0
43,4976,3011,0,0,3,1.7962,2,216.7,0,3006,4.43,0.982,3066.3,5,1.0,13,0,1,259,0.019833,0.1111,64.1026,24,5.7,0.0741,0.0241,0,0
44,4976,3047,2,5,3,1.8232,1,213.4,4,3033,4.41,0.9943,3064.4,14,1.0,15,4,2,306,0.014484,0.1333,152.9412,25,5.8,0.0651,0.0244,1,0
45,4976,2967,2,5,1,1.8928,1,209.3,0,2957,4.3,0.9711,3055.2,10,1.0,15,2,2,338,0.01507,0.099,103.0928,26,6.1,0.0705,0.0169,2,1
46,4976,3022,1,3,1,1.8871,2,220.8,2,3020,4.43,0.9902,3052.0,2,1.0,15,1,1,321,0.015879,0.1264,23.5294,27,7.0,0.0805,0.0258,0,0
47,4976,2999,0,0,3,1.8349,2,220.5,0,2999,4.4,0.9843,3046.9,0,1.0,14,0,1,311,0.018131,0.1507,0.0,28,8.1,0.0771,0.0271,0,0
48,4976,3065,0,0,3,1.8676,1,214.9,3063,0,4.48,1.0054,3048.7,2,1.0,11,2,5,323,0.016782,0.1507,0.0,29,9.4,0.092,0.0362,0,1
49,4976,3059,0,0,3,1.8341,1,216.1,3059,0,4.51,1.0031,3049.6,0,1.0,9,0,2,241,0.023635,0.1528,0.0,19,8.6,0.1157,0.0271,0,1
50,4976,3112,0,0,3,1.9287,1,208.4,3112,0,4.48,1.0185,3055.6,0,1.0,9,0,0,202,0.024171,0.1818,0.0,20,9.6,0.1263,0.0429,0,0
51,4976,3113,0,0,3,1.9345,1,194.5,3113,0,4.5,1.017,3061.1,0,1.0,9,0,0,202,0.026891,0.1698,0.0,21,10.6,0.1226,0.0287,0,0
52,4975,3059,0,0,3,1.9713,1,175.9,3,3056,4.45,0.9994,3060.9,3,1.0,9,3,3,219,0.02176,0.1667,56.6038,22,10.1,0.12,0.0372,0,1
53,4975,3103,0,0,3,1.9587,1,168.7,3103,0,4.48,1.0124,3064.9,0,1.0,8,0,1,178,0.029704,0.2075,0.0,23,12.4,0.1245,0.0516,0,0
54,4975,3043,0,0,3,1.9776,1,174.2,1,3042,4.44,0.9935,3062.8,1,1.0,7,1,2,175,0.032301,0.2292,0.0,24,15.0,0.1333,0.0469,0,0
55,4974,3081,2,5,3,1.9597,1,164.5,3071,0,4.51,1.0054,3064.5,10,1.0,9,4,2,222,0.02367,0.1875,131.1475,25,12.4,0.0938,0.0415,1,0
56,4970,3039,2,5,3,1.9382,1,172.9,7,3028,4.42,0.9925,3062.1,11,1.0,11,2,0,245,0.021347,0.1333,146.6667,26,11.0,0.0971,0.0277,1,0
57,4968,2977,2,5,1,1.9633,2,167.9,10,2962,4.37,0.9748,3054.0,15,1.0,15,6,2,303,0.016647,0.1277,166.6667,27,8.8,0.0811,0.031,1,0
58,4968,3064,1,5,3,1.9764,2,170.7,3041,0,4.47,1.003,3054.9,23,1.0,13,4,6,342,0.013829,0.14,258.427,23,7.4,0.08,0.0305,1,3
59,4967,3084,2,5,3,1.9955,2,164.8,3057,0,4.48,1.0086,3057.7,27,1.0,13,2,2,293,0.018178,0.13,287.234,24,6.6,0.0925,0.031,2,0
60,4965,3131,1,3,3,1.9569,2,165.6,3118,0,4.57,1.0216,3064.7,13,1.0,13,4,4,279,0.017091,0.1474,151.1628,25,6.0,0.0872,0.0295,0,1
61,4964,3080,1,4,3,1.9798,2,172.4,3066,0,4.47,1.0045,3066.1,14,1.0,12,4,5,263,0.017045,0.1136,160.4938,26,5.6,0.0739,0.0239,0,1
62,4962,3175,2,5,1,1.9855,2,166.5,3179,0,4.54,1.037,3078.1,13,1.0,12,2,2,255,0.018188,0.1154,180.5556,27,6.2,0.0806,0.0215,1,0
63,4959,2995,0,0,3,1.9852,2,169.2,1,2984,4.36,0.9755,3070.2,11,1.0,10,1,3,245,0.020602,0.1385,172.4138,23,5.3,0.0974,0.0337,0,1
64,4959,3013,0,0,0,1.9347,1,164.9,1,3007,4.48,0.9831,3064.8,6,1.0,7,1,4,205,0.028946,0.2292,116.2791,24,7.0,0.1292,0.0527,0,1
65,4958,3088,0,0,3,1.8863,1,172.3,3083,0,4.55,1.0069,3067.0,5,1.0,10,5,2,186,0.027149,0.2031,81.9672,25,5.6,0.0938,0.051,0,0
66,4956,3152,0,0,3,1.9564,1,168.2,3144,0,4.57,1.0259,3075.4,11,1.0,13,6,3,229,0.019971,0.129,160.7143,26,5.1,0.071,0.0326,0,0
67,4955,3008,0,0,3,1.9776,1,169.4,0,3008,4.45,0.9801,3068.9,0,1.0,9,0,4,204,0.023085,0.1636,0.0,27,7.4,0.1182,0.0365,0,1
68,4951,3050,0,0,3,1.9948,1,163.0,0,3050,4.47,0.9944,3067.1,0,1.0,6,0,3,161,0.03233,0.2045,0.0,28,11.3,0.1477,0.0521,0,0
69,4947,3006,1,3,0,1.9628,1,164.6,3,3003,4.43,0.9819,3061.3,3,1.0,8,2,0,155,0.034542,0.225,76.9231,29,9.2,0.1562,0.0468,0,0
70,4947,3147,1,3,3,1.9058,1,172.5,3149,0,4.52,1.0267,3070.0,3,1.0,8,1,1,170,0.029252,0.1961,62.5,13,6.5,0.1307,0.0373,0,1
71,4946,3150,0,0,1,1.854,2,165.8,3150,0,4.62,1.0244,3077.9,3,1.0,7,0,1,141,0.036526,0.2069,52.6316,14,8.3,0.1782,0.0419,0,0
72,4945,3036,0,0,3,1.858,1,175.3,3,3033,4.44,0.9877,3073.9,3,1.0,6,0,1,141,0.041306,0.2,90.9091,15,10.3,0.181,0.036,0,0
73,4942,3127,1,4,3,1.8275,1,165.1,3117,0,4.56,1.0156,3078.9,10,1.0,9,4,1,159,0.026129,0.1887,196.0784,16,7.6,0.1447,0.0371,0,0
74,4941,3121,1,4,1,1.9501,1,170.4,3111,0,4.53,1.0123,3082.9,10,1.0,8,1,2,179,0.024623,0.1803,175.4386,17,7.5,0.123,0.0361,0,1
75,4940,3022,2,5,2,1.902,2,167.7,6,3006,4.55,0.9821,3077.1,16,1.0,10,2,0,196,0.023777,0.1867,213.3333,18,6.8,0.1233,0.0369,2,0
76,4939,2995,0,0,3,1.9657,2,170.5,1,2989,4.34,0.9758,3069.3,6,1.0,9,1,2,203,0.024959,0.254,81.9672,19,8.3,0.1548,0.0602,0,0
77,4938,2989,0,0,3,1.9539,1,169.0,3,2981,4.43,0.9763,3061.7,8,1.0,9,3,3,192,0.023361,0.2,145.4545,20,5.9,0.1667,0.0491,0,1
78,4937,2971,1,4,1,1.97,1,165.5,6,2965,4.42,0.9731,3053.0,6,1.0,8,1,2,153,0.031827,0.2,150.0,21,6.1,0.1481,0.0532,0,0
79,4934,3148,2,5,1,1.9877,1,175.7,3138,0,4.59,1.0289,3062.4,13,1.0,9,2,1,192,0.026017,0.1765,203.125,22,6.1,0.1147,0.0415,2,0
80,4932,3089,1,3,3,1.9941,2,166.8,3078,0,4.51,1.0079,3064.9,11,1.0,13,5,1,225,0.022044,0.1781,154.9296,23,4.9,0.1123,0.0408,0,0
81,4931,3058,2,5,3,1.9911,2,169.4,3,3042,4.48,0.998,3064.2,16,1.0,14,3,2,267,0.017749,0.1538,163.2653,24,5.2,0.0962,0.0341,1,0
82,4930,2994,2,5,3,1.9555,2,153.8,3,2977,4.5,0.9792,3057.6,17,1.0,14,5,5,282,0.016422,0.1,209.8765,25,5.0,0.0698,0.023,1,0
83,4930,3065,3,5,3,1.9795,2,173.4,3038,0,4.52,1.0022,3058.3,27,1.0,13,4,5,328,0.015205,0.1293,254.902,26,4.2,0.0787,0.0264,2,1
84,4928,3035,2,5,3,1.9946,2,167.3,14,3013,4.4,0.9934,3056.1,22,1.0,13,3,3,315,0.017297,0.1091,203.8835,27,4.8,0.0745,0.0247,2,0
85,4926,3020,0,0,3,1.9527,2,175.8,5,3010,4.45,0.9893,3052.7,10,1.0,11,0,2,270,0.019947,0.1944,142.8571,28,6.3,0.0917,0.0403,0,0
86,4925,3050,1,4,1,1.9582,1,165.5,5,3040,4.45,0.9992,3052.4,10,1.0,13,3,1,283,0.020288,0.1268,149.2537,29,5.3,0.0876,0.0279,0,1
87,4923,3063,2,5,1,1.977,1,165.6,3049,0,4.43,1.0034,3053.5,15,1.0,14,2,1,304,0.015619,0.1238,147.0588,30,5.8,0.0719,0.0232,2,0
88,4922,2981,1,4,1,1.9299,2,176.1,0,2973,4.41,0.9785,3046.6,8,1.0,12,1,3,324,0.016162,0.1087,98.7654,13,4.3,0.0713,0.0185,0,2
89,4919,2977,2,5,0,1.918,2,166.1,5,2967,4.44,0.9793,3040.0,10,1.0,15,4,1,306,0.0163,0.1264,117.6471,14,4.3,0.0678,0.0312,1,0
90,4919,3047,5,5,1,1.9358,2,173.6,3024,0,4.48,1.0021,3040.7,23,1.0,20,7,2,412,0.011767,0.0821,182.5397,15,3.8,0.0522,0.0159,2,0
91,4918,3052,2,5,3,1.9585,2,165.4,3021,0,4.54,1.0034,3041.7,31,1.0,24,8,4,476,0.009837,0.0904,192.3077,16,3.8,0.0465,0.0167,2,0
92,4913,3049,0,0,3,1.9732,2,169.1,3034,0,4.59,1.0022,3042.4,15,1.0,18,0,6,446,0.011043,0.0727,101.3514,17,5.1,0.0551,0.0156,0,2
93,4911,3035,1,3,3,1.9512,1,167.2,6,3029,4.45,0.9978,3041.7,6,1.0,19,5,4,409,0.011997,0.0984,34.7826,18,5.7,0.0553,0.0204,0,0
94,4908,3050,0,0,3,1.9591,1,172.4,3047,0,4.51,1.0025,3042.5,3,1.0,17,0,2,384,0.01297,0.1176,26.3158,19,7.0,0.0644,0.0247,0,0
95,4906,2969,1,5,1,1.944,1,167.1,5,2964,4.44,0.9781,3035.5,5,1.0,17,1,1,385,0.014666,0.0935,47.619,20,7.7,0.0611,0.0193,1,0
96,4905,3018,1,3,3,1.976,1,174.4,8,3010,4.47,0.9948,3033.8,8,1.0,15,1,3,363,0.014746,0.1765,80.0,21,9.1,0.0664,0.0329,0,0
97,4903,2893,2,5,3,1.9701,2,165.3,11,2877,4.37,0.9578,3020.4,16,1.0,15,2,2,384,0.013708,0.0968,133.3333,22,8.5,0.0652,0.0179,1,2
98,4899,2973,2,4,3,1.948,2,166.0,6,2958,4.37,0.9858,3015.9,15,1.0,17,3,1,371,0.013524,0.1143,147.0588,16,7.0,0.0545,0.0213,0,1
99,4897,3033,0,0,3,1.8288,2,176.3,3022,0,4.44,1.0051,3017.5,11,1.0,15,0,2,350,0.014344,0.1053,100.9174,17,8.4,0.0632,0.0218,0,1
100,4896,3004,0,0,3,1.7529,1,167.7,6,2993,4.37,0.9959,3016.3,11,1.0,15,0,0,323,0.016303,0.1294,130.9524,18,9.4,0.0765,0.0287,0,0
101,4895,2970,2,5,1,1.8199,1,173.9,4,2956,4.41,0.9861,3011.8,14,1.0,16,3,2,376,0.013411,0.1204,122.6415,19,8.9,0.0631,0.0258,2,1
102,4893,3070,1,5,3,1.9525,1,168.1,3058,0,4.57,1.0177,3017.5,13,1.0,14,1,3,369,0.014408,0.1596,146.0674,20,10.1,0.0754,0.037,1,1
103,4892,3041,2,5,1,1.9602,2,174.1,3023,0,4.53,1.007,3019.7,18,1.0,13,5,6,366,0.014278,0.0976,142.8571,21,9.5,0.0795,0.0233,1,3
104,4891,3031,0,0,1,1.9647,2,166.1,3026,0,4.4,1.0034,3020.8,5,1.0,11,0,2,279,0.019603,0.1268,75.7576,22,11.6,0.0898,0.0251,0,1
105,4889,3033,1,5,0,1.9798,1,172.2,3028,0,4.5,1.0037,3022.0,5,1.0,12,1,0,262,0.019945,0.1571,71.4286,23,11.6,0.0873,0.0354,1,0
106,4888,3065,0,0,3,1.9937,1,167.0,3060,0,4.47,1.0129,3026.1,5,1.0,9,0,3,262,0.018805,0.16,73.5294,23,11.3,0.1029,0.0302,0,2
107,4888,3049,2,5,1,1.9887,1,174.6,3039,0,4.52,1.0069,3028.2,10,1.0,10,2,1,233,0.02163,0.197,153.8462,24,10.7,0.1082,0.0513,1,1
108,4888,2900,0,0,1,1.9837,1,168.1,0,2895,4.43,0.9615,3016.0,5,1.0,8,0,2,208,0.023319,0.1754,98.0392,25,12.6,0.1178,0.0327,0,0
109,4886,2978,2,5,1,1.9592,1,168.8,6,2962,4.42,0.9886,3012.4,16,1.0,11,6,3,238,0.019971,0.1972,220.5882,26,9.9,0.0951,0.048,1,0
110,4885,3043,1,5,3,1.9459,1,176.5,3029,0,4.48,1.0092,3015.3,14,1.0,12,2,1,255,0.018852,0.1538,168.8312,27,10.0,0.0869,0.0349,1,0
111,4884,2965,0,0,3,1.9149,2,165.8,8,2952,4.37,0.9849,3010.5,13,1.0,11,0,1,246,0.020421,0.2059,194.0299,28,9.8,0.0993,0.0471,0,1
112,4883,2962,0,0,3,1.8567,1,172.4,8,2951,4.39,0.9854,3005.9,11,1.0,10,0,1,223,0.023874,0.2133,154.9296,29,11.6,0.1017,0.048,0,0
113,4880,3044,3,5,1,1.8164,1,169.3,3018,0,4.48,1.0115,3009.5,26,1.0,13,8,5,308,0.01503,0.1075,285.7143,30,9.2,0.0684,0.0177,3,0
114,4876,2949,1,3,3,1.9129,1,170.4,6,2934,4.48,0.9821,3003.9,15,1.0,14,4,3,297,0.016523,0.1392,208.3333,31,6.4,0.0816,0.0281,0,2
115,4874,2989,1,3,3,1.9413,2,171.3,6,2973,4.49,0.9955,3002.4,16,1.0,15,2,1,272,0.01697,0.1139,200.0,32,6.9,0.0689,0.0174,0,0
116,4872,3046,0,0,3,1.9046,2,166.7,3039,0,4.52,1.0134,3006.7,8,1.0,13,0,2,263,0.019538,0.1205,105.2632,33,8.5,0.079,0.0267,0,0
117,4872,3021,0,0,3,1.9419,1,177.9,3012,0,4.51,1.0043,3008.1,9,1.0,15,6,4,291,0.016463,0.102,78.6517,34,8.0,0.0692,0.0197,0,0
118,4870,2972,1,5,3,1.9742,1,164.9,2,2965,4.41,0.9891,3004.6,7,1.0,11,3,7,308,0.015999,0.1447,79.3651,35,9.5,0.0888,0.0345,1,2
119,4867,3057,1,4,3,1.9772,1,175.3,3054,0,4.58,1.0157,3009.6,3,1.0,9,1,3,231,0.021428,0.1486,44.7761,36,11.4,0.1042,0.0278,0,1
120,4867,2878,0,0,3,1.9542,2,169.4,0,2878,4.36,0.9603,2997.1,0,1.0,8,0,1,195,0.028558,0.1961,0.0,37,13.1,0.112,0.0457,0,0
121,4866,2975,0,0,3,1.9543,1,170.2,5,2970,4.47,0.9933,2995.0,5,1.0,10,5,3,215,0.022608,0.1707,105.2632,38,11.3,0.0976,0.0362,0,0
122,4865,2943,0,0,3,1.9837,1,166.4,4,2939,4.4,0.9843,2990.0,4,1.0,9,0,1,205,0.026337,0.1912,61.5385,39,10.0,0.1176,0.0417,0,1
123,4864,3047,0,0,3,1.9499,1,166.2,3043,0,4.44,1.0172,2995.4,4,1.0,7,0,2,183,0.025438,0.2083,95.2381,40,10.4,0.1146,0.0397,0,2
124,4863,3016,0,0,3,1.9837,1,166.7,3013,0,4.49,1.0062,2997.4,3,1.0,7,0,0,136,0.034918,0.1842,83.3333,41,11.4,0.1447,0.0276,0,0
125,4862,3016,3,4,3,1.976,1,161.4,3003,0,4.45,1.0056,2999.2,13,1.0,14,9,2,198,0.019162,0.1562,232.1429,42,5.9,0.0977,0.0399,0,0
126,4861,2977,0,0,3,1.966,1,169.9,10,2962,4.45,0.9933,2997.1,15,1.0,12,5,7,218,0.020317,0.1463,200.0,43,7.4,0.0701,0.0285,0,0
127,4861,2983,1,5,1,1.9167,1,165.5,9,2964,4.38,0.9958,2995.7,19,1.0,11,1,2,220,0.021545,0.1754,404.2553,14,5.0,0.0702,0.0341,1,1
128,4860,3002,2,5,3,1.9716,1,167.7,2984,0,4.47,1.0019,2996.3,18,1.0,13,4,2,232,0.019214,0.1446,243.2432,15,4.6,0.106,0.0323,1,0
129,4860,3010,1,5,3,1.9647,2,163.1,3000,0,4.46,1.0041,2997.6,10,1.0,11,1,3,242,0.020316,0.1688,142.8571,16,5.3,0.1147,0.0434,1,0
130,4860,3022,1,3,1,1.9357,2,165.9,3019,0,4.51,1.0074,2999.9,3,1.0,11,2,2,223,0.020685,0.2222,69.7674,17,5.6,0.1074,0.0531,0,0
131,4859,3006,1,5,1,1.9281,2,170.1,3001,0,4.39,1.0018,3000.5,5,1.0,10,1,2,217,0.022314,0.1731,100.0,18,6.7,0.1099,0.0403,1,0
132,4858,3022,3,5,3,1.9195,2,159.8,3002,0,4.41,1.0065,3002.6,20,1.0,9,3,4,275,0.018192,0.1591,253.1646,19,7.1,0.1065,0.0354,3,2
133,4858,3038,0,0,3,1.9207,2,171.5,3018,0,4.49,1.0107,3005.9,20,1.0,8,0,1,187,0.03064,0.2152,253.1646,20,8.2,0.125,0.0504,0,0
134,4856,2982,2,3,3,1.948,1,163.9,3,2954,4.52,0.9928,3003.7,28,1.0,12,5,1,225,0.020184,0.134,304.3478,21,6.2,0.0928,0.0232,0,0
135,4855,3023,0,0,3,1.9544,1,169.6,3004,0,4.48,1.0058,3005.5,19,1.0,14,3,1,235,0.020001,0.119,246.7532,22,6.1,0.0863,0.0255,0,0
136,4852,2954,1,5,1,1.9634,1,169.2,3,2946,4.38,0.9845,3000.6,8,1.0,13,1,2,257,0.016872,0.1176,98.7654,23,7.5,0.0771,0.0259,1,0
137,4849,2924,0,0,3,1.982,1,172.0,4,2911,4.39,0.9768,2993.3,13,1.0,13,5,5,282,0.01695,0.1512,148.1481,24,8.1,0.0788,0.0333,0,0
138,4848,3067,0,0,3,1.9839,1,171.2,3059,0,4.49,1.0222,3000.3,8,1.0,11,0,2,257,0.019684,0.1429,109.589,25,9.8,0.1039,0.0364,0,1
139,4846,3048,0,0,3,1.9977,1,167.5,3048,0,4.49,1.0144,3004.9,0,1.0,8,0,3,222,0.022994,0.1884,0.0,26,13.8,0.1159,0.0362,0,0
140,4846,2970,1,3,3,1.9727,1,173.0,4,2966,4.44,0.9895,3001.5,4,1.0,9,3,2,212,0.024437,0.14,85.1064,27,12.7,0.1114,0.0249,0,1
141,4844,2933,1,3,3,1.9345,1,165.7,3,2930,4.47,0.9793,2995.0,3,1.0,9,1,1,199,0.026325,0.1633,63.8298,28,13.6,0.105,0.0301,0,0
142,4843,2863,1,3,3,1.9955,2,175.9,8,2855,4.41,0.96,2982.4,8,1.0,9,3,3,224,0.022291,0.1739,92.3077,29,14.3,0.1056,0.0379,0,0
143,4842,2928,1,4,3,1.9742,2,168.0,10,2918,4.43,0.9835,2977.3,10,1.0,9,1,1,213,0.02489,0.125,163.9344,30,14.0,0.112,0.0161,0,1
144,4841,3023,0,0,3,1.962,2,172.6,3012,0,4.5,1.0139,2981.6,11,1.0,10,5,4,215,0.021519,0.1299,154.9296,31,11.8,0.0987,0.021,0,1
145,4840,2956,1,3,3,1.9326,1,169.6,6,2945,4.53,0.9922,2979.2,11,1.0,10,1,1,197,0.025041,0.1549,164.1791,32,12.7,0.1099,0.0344,0,0
146,4840,2999,1,5,3,1.926,1,165.1,2991,0,4.41,1.006,2981.1,8,1.0,9,1,2,217,0.022837,0.2206,126.9841,33,11.2,0.1147,0.046,1,1
147,4837,2995,1,4,3,1.9197,2,176.7,2984,0,4.4,1.0042,2982.4,11,1.0,9,3,3,196,0.022752,0.2308,175.4386,34,11.3,0.1385,0.059,0,0
148,4837,2965,0,0,3,1.8911,2,167.9,0,2960,4.57,0.9947,2980.7,5,1.0,7,0,2,167,0.030014,0.193,98.0392,35,14.4,0.1404,0.0428,0,0
