window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
24,5000,3087,0,0,3,1.9785,1,187.3,4,3083,4.42,0.9973,3095.3,4,1.0,9,4,1,162,0.02676,0.24,85.1064,23,7.9,0.112,0.0551,0,0
25,5000,3012,0,0,3,1.9037,1,194.8,4,3008,4.37,0.9756,3087.3,4,1.0,9,0,0,162,0.028914,0.1944,121.2121,24,8.9,0.1444,0.054,0,0
26,5000,3061,1,5,3,1.8413,1,198.9,9,3052,4.4,0.9923,3084.8,9,1.0,9,1,1,187,0.025331,0.1897,169.8113,25,9.6,0.1241,0.0472,1,1
27,5000,3018,0,0,3,1.9328,1,201.7,5,3013,4.48,0.9804,3078.5,5,1.0,6,0,3,152,0.035821,0.2391,113.6364,26,14.3,0.1696,0.0598,0,0
28,5000,3058,0,0,3,1.8512,1,199.0,5,3048,4.45,0.994,3076.5,10,1.0,8,5,3,168,0.02844,0.1633,217.3913,27,11.5,0.1184,0.0345,0,0
29,4999,3047,3,5,3,1.899,1,200.8,9,3023,4.46,0.9913,3073.7,24,1.0,10,4,2,242,0.022567,0.1951,294.8718,26,7.2,0.1063,0.0483,2,0
30,4999,3125,0,0,3,1.9197,1,203.3,3125,0,4.53,1.0151,3078.6,0,1.0,7,0,3,212,0.026123,0.2,0.0,27,7.9,0.1308,0.0417,0,1
31,4998,2997,0,0,3,1.9561,1,206.1,0,2992,4.47,0.976,3070.8,5,1.0,7,2,2,171,0.024299,0.1707,151.5152,12,4.6,0.128,0.0338,0,2
32,4998,3038,0,0,3,1.9698,1,208.5,0,3038,4.38,0.9903,3067.7,0,1.0,5,0,2,122,0.038202,0.2727,0.0,13,7.4,0.1875,0.0617,0,0
33,4998,3133,2,5,3,1.9699,1,209.7,3124,0,4.54,1.0192,3073.9,9,1.0,6,2,1,163,0.033747,0.2407,176.4706,14,6.3,0.1407,0.045,1,0
34,4996,3002,1,5,3,1.983,1,203.8,9,2993,4.47,0.9788,3067.1,9,1.0,7,1,0,169,0.032859,0.3265,183.6735,15,6.3,0.1429,0.0771,1,0
35,4995,3118,1,3,3,1.9726,2,213.3,3114,0,4.47,1.015,3071.9,4,1.0,7,1,1,182,0.028518,0.2045,95.2381,16,6.4,0.1227,0.0486,0,1
36,4994,3012,1,3,3,1.93,2,214.7,5,3007,4.4,0.9823,3066.2,5,1.0,8,3,2,188,0.024769,0.1915,69.7674,17,6.5,0.1021,0.0368,0,0
37,4994,3022,0,0,3,1.9502,2,214.9,8,3014,4.43,0.9869,3062.0,8,1.0,11,5,2,198,0.022171,0.1404,150.9434,18,5.5,0.0982,0.0257,0,0
38,4994,3026,0,0,3,1.9502,1,215.4,9,3017,4.36,0.9894,3058.6,9,1.0,10,1,2,207,0.024819,0.1455,166.6667,19,6.6,0.0955,0.0287,0,1
39,4993,3143,0,0,3,1.9463,1,209.0,3135,0,4.52,1.0252,3066.7,9,1.0,10,1,1,183,0.022742,0.1731,166.6667,20,7.6,0.101,0.0359,0,0
40,4992,3044,1,5,3,1.9342,1,207.8,3,3033,4.43,0.9933,3064.5,11,1.0,8,4,6,220,0.022954,0.2281,222.2222,21,7.2,0.1272,0.056,1,1
41,4991,3018,1,5,3,1.977,1,212.8,8,3005,4.4,0.9862,3060.1,13,1.0,8,1,1,168,0.03269,0.2292,270.8333,22,8.1,0.1375,0.051,1,0
42,4990,3008,1,5,1,1.9936,2,214.8,8,2995,4.47,0.9846,3055.1,13,1.0,9,3,2,208,0.024213,0.2121,171.875,23,8.1,0.1263,0.0502,1,0
43,4987,3115,0,0,1,1.9785,2,213.9,3110,0,4.59,1.0177,3060.8,5,1.0,7,2,4,203,0.02374,0.1935,71.4286,24,10.3,0.1344,0.0417,0,0
44,4984,3067,0,0,3,1.9797,1,213.1,3067,0,4.49,1.0018,3061.4,0,1.0,6,0,1,164,0.033822,0.2326,0.0,25,9.2,0.1535,0.0514,0,1
45,4983,3029,1,5,1,1.9936,1,216.1,7,3022,4.42,0.9904,3058.3,7,1.0,7,3,2,182,0.027944,0.2093,150.0,26,7.0,0.1434,0.0566,1,0
46,4981,2986,0,0,1,1.9656,1,212.8,0,2986,4.37,0.9785,3051.5,0,1.0,6,0,1,153,0.03477,0.2564,0.0,27,9.2,0.1581,0.0562,0,0
47,4981,2991,2,5,0,1.9469,1,218.0,3,2978,4.47,0.982,3045.7,13,1.0,10,5,1,206,0.023587,0.1791,196.9697,28,6.1,0.1063,0.0366,2,0
48,4979,3053,0,0,0,1.9628,1,216.7,3053,0,4.43,1.0022,3046.4,0,1.0,10,0,0,206,0.024383,0.1449,0.0,29,7.1,0.1051,0.0246,0,0
49,4976,3045,2,4,1,1.9432,1,206.6,1,3039,4.5,0.9996,3046.3,6,1.0,13,6,3,251,0.017062,0.1304,79.3651,30,6.1,0.0779,0.0272,0,0
50,4972,3065,0,0,3,1.9322,1,181.4,3055,0,4.42,1.0056,3048.0,10,1.0,13,6,6,262,0.016806,0.119,123.2877,31,6.8,0.0697,0.0228,0,1
51,4972,3151,1,5,1,1.9698,1,188.3,3155,0,4.57,1.0331,3058.7,5,1.0,13,1,1,257,0.018372,0.1236,58.8235,32,7.6,0.0843,0.0251,1,0
52,4970,2974,0,0,1,1.9431,1,175.5,2,2967,4.47,0.9749,3050.6,7,1.0,15,7,5,287,0.017541,0.1282,82.1918,33,7.0,0.0817,0.0298,0,0
53,4969,2975,1,3,1,1.8892,1,171.3,0,2968,4.36,0.9775,3043.4,7,1.0,13,2,4,291,0.01718,0.1011,61.7284,34,8.8,0.0744,0.0198,0,0
54,4967,3039,0,0,1,1.8841,1,165.7,0,3039,4.39,0.9987,3043.0,0,1.0,11,0,2,244,0.021106,0.141,0.0,35,11.0,0.0994,0.0284,0,0
55,4965,3009,1,5,3,1.9322,1,170.4,0,3004,4.44,0.9899,3039.8,5,1.0,10,1,2,256,0.019134,0.1618,76.9231,36,12.7,0.1013,0.0427,1,0
56,4963,3019,0,0,3,1.9553,1,167.2,0,3019,4.51,0.9938,3037.8,0,1.0,9,0,1,231,0.022642,0.1754,0.0,37,12.8,0.1118,0.0392,0,1
57,4962,3009,1,3,3,1.9629,1,169.1,3,3006,4.42,0.9914,3035.1,3,1.0,9,1,1,222,0.02275,0.1579,55.5556,38,11.9,0.1103,0.0335,0,1
58,4961,3089,1,5,3,1.9926,1,174.6,3081,0,4.59,1.0161,3040.2,8,1.0,9,1,1,219,0.020963,0.2143,145.4545,39,11.0,0.1071,0.0457,1,1
59,4961,3071,0,0,3,1.987,2,165.8,3063,0,4.46,1.0092,3043.1,8,1.0,9,0,0,194,0.027297,0.1528,111.1111,40,12.0,0.1131,0.0346,0,0
60,4961,3036,0,0,3,1.9337,1,171.3,3,3028,4.43,0.9979,3042.4,8,1.0,7,0,2,194,0.027949,0.2,160.0,41,13.3,0.1364,0.0369,0,1
61,4961,3113,1,5,3,1.9535,1,168.4,3099,0,4.53,1.0209,3049.2,14,1.0,7,2,2,186,0.026956,0.1918,191.1765,42,12.9,0.1347,0.0341,1,1
62,4960,3119,0,0,3,1.9597,1,165.8,3111,0,4.51,1.0207,3055.8,8,1.0,7,0,0,151,0.033838,0.186,186.0465,43,13.9,0.1434,0.0194,0,0
63,4960,3155,1,5,1,1.933,1,171.8,3150,0,4.55,1.0307,3065.7,10,1.0,7,1,1,176,0.029531,0.1923,204.0816,44,11.9,0.1378,0.0411,1,1
64,4958,3063,0,0,1,1.8516,1,166.6,1,3062,4.41,0.9992,3065.5,1,1.0,7,1,1,161,0.029676,0.2439,24.3902,45,12.9,0.1463,0.0549,0,0
65,4957,3037,0,0,0,1.7909,1,170.9,1,3036,4.43,0.9916,3062.8,1,1.0,7,1,1,166,0.032986,0.2093,0.0,46,13.9,0.1434,0.0513,0,0
66,4957,2959,2,5,0,1.8742,1,166.0,3,2951,4.39,0.9692,3052.9,8,1.0,8,2,1,195,0.025675,0.2115,160.0,47,11.6,0.1346,0.0497,1,1
67,4957,3158,0,0,0,1.8924,1,171.4,3178,0,4.59,1.0378,3065.1,3,1.0,8,0,0,171,0.029264,0.1837,61.2245,48,12.6,0.1327,0.0374,0,0
68,4956,3005,0,0,0,1.8892,1,170.3,3,3002,4.42,0.9822,3059.4,3,1.0,8,0,0,171,0.033112,0.1667,56.6038,49,13.6,0.1204,0.0317,0,0
69,4955,3063,0,0,0,1.9363,1,162.1,3058,0,4.51,1.0011,3059.7,5,1.0,7,2,3,186,0.027895,0.2292,68.1818,50,15.0,0.1389,0.0441,0,0
70,4955,3032,2,5,3,1.9027,1,167.3,7,3020,4.5,0.9918,3057.1,12,1.0,7,2,2,197,0.026289,0.1923,250.0,51,11.1,0.1231,0.0348,1,2
71,4955,3018,0,0,3,1.8458,1,165.6,4,3014,4.48,0.9884,3053.3,4,1.0,5,0,2,150,0.033289,0.2059,133.3333,13,5.0,0.1765,0.0263,0,2
72,4955,3014,0,0,3,1.887,1,168.6,5,3009,4.42,0.9883,3049.6,5,1.0,4,1,2,113,0.043337,0.2692,166.6667,14,6.0,0.2308,0.0272,0,0
73,4955,3031,3,5,1,1.9569,1,163.7,4,3012,4.5,0.9945,3047.8,19,1.0,8,5,1,159,0.029999,0.2113,281.25,15,3.5,0.1408,0.0462,2,0
74,4955,3082,1,5,1,1.9385,1,164.0,3075,0,4.59,1.0104,3051.2,8,1.0,8,1,1,174,0.025472,0.2154,133.3333,16,4.4,0.1205,0.0405,1,0
75,4955,3060,0,0,1,1.9291,2,155.9,3060,0,4.48,1.0026,3052.0,0,1.0,6,0,2,169,0.03658,0.2273,0.0,9,4.0,0.1591,0.0386,0,1
76,4953,2982,2,5,1,1.9267,1,160.9,2,2975,4.39,0.9792,3045.4,7,1.0,8,4,2,196,0.023399,0.2241,127.2727,10,3.5,0.1552,0.0676,1,1
77,4952,3026,0,0,1,1.913,1,152.7,0,3026,4.44,0.9942,3043.5,0,1.0,7,0,1,166,0.031687,0.24,0.0,11,5.0,0.148,0.0462,0,0
78,4952,3071,1,5,0,1.9409,1,154.5,3066,0,4.45,1.0082,3046.1,5,1.0,7,1,1,177,0.029758,0.3256,121.9512,12,5.7,0.1395,0.08,1,0
79,4951,2938,0,0,0,1.9728,1,158.3,0,2938,4.39,0.9678,3035.8,0,1.0,7,0,0,162,0.032197,0.25,0.0,13,6.7,0.1442,0.0523,0,0
80,4950,2983,1,3,3,1.9612,1,157.8,3,2980,4.47,0.9842,3030.8,3,1.0,7,1,1,176,0.030161,0.2222,69.7674,14,6.7,0.1467,0.0524,0,1
81,4949,3081,0,0,3,1.9604,1,163.6,3070,0,4.42,1.015,3035.6,11,1.0,11,8,4,188,0.024563,0.1324,177.4194,15,4.9,0.0971,0.0241,0,0
82,4948,3033,0,0,3,1.9871,1,162.0,9,3019,4.41,0.9992,3035.3,14,1.0,12,3,2,201,0.019262,0.1467,212.1212,16,4.4,0.0987,0.0338,0,0
83,4945,2962,1,4,1,1.9984,1,170.6,11,2946,4.38,0.9781,3028.3,16,1.0,11,3,4,196,0.02358,0.1084,216.2162,17,5.5,0.0916,0.0162,0,0
84,4945,3138,1,5,3,1.9668,1,168.1,3147,0,4.55,1.0409,3041.5,19,1.0,12,5,4,221,0.019702,0.1951,243.5897,18,5.6,0.0915,0.0364,1,0
85,4943,3126,0,0,3,1.9749,2,165.1,3117,0,4.53,1.026,3049.8,12,1.0,8,1,5,224,0.02155,0.2025,164.1791,19,7.4,0.1114,0.0434,0,1
86,4941,2981,0,0,3,1.9197,1,159.1,3,2978,4.42,0.9795,3043.2,3,1.0,8,0,0,161,0.0326,0.175,75.0,20,8.4,0.125,0.0354,0,0
87,4941,3011,0,0,3,1.7913,1,159.6,4,3007,4.41,0.9904,3040.2,4,1.0,9,4,3,188,0.026622,0.1915,69.7674,21,7.6,0.0894,0.0501,0,0
88,4939,3081,0,0,3,1.8464,1,175.7,3081,0,4.49,1.0121,3044.1,0,1.0,9,0,0,166,0.03173,0.1373,0.0,22,8.6,0.1216,0.0207,0,0
89,4938,3076,2,5,3,1.7129,1,166.8,3067,0,4.55,1.0095,3047.1,9,1.0,8,2,3,207,0.024067,0.1467,132.3529,23,9.2,0.1156,0.0298,1,0
90,4938,3001,0,0,3,1.9395,1,170.2,4,2997,4.46,0.9863,3042.7,4,1.0,8,0,0,178,0.029242,0.1852,74.0741,24,10.2,0.1358,0.0401,0,0
91,4937,3003,2,5,3,1.9576,1,161.6,9,2994,4.38,0.9882,3038.9,9,1.0,9,2,1,217,0.023885,0.2031,147.541,25,8.3,0.1172,0.0447,1,1
92,4937,3078,2,4,3,1.9428,1,169.8,3060,0,4.53,1.0116,3042.7,18,1.0,11,5,3,237,0.018566,0.1519,250.0,26,7.5,0.0823,0.028,0,0
93,4937,3004,0,0,3,1.9555,2,163.2,9,2990,4.41,0.9885,3039.0,14,1.0,11,0,0,218,0.023599,0.1719,222.2222,27,8.5,0.0938,0.041,0,0
94,4933,3076,2,5,3,1.9692,1,168.4,3059,0,4.43,1.0113,3042.6,18,1.0,13,2,0,252,0.01963,0.1087,197.8022,28,8.1,0.087,0.0215,1,0
95,4933,3044,0,0,3,1.9936,1,174.2,3041,0,4.42,1.0004,3042.7,3,1.0,12,0,1,247,0.020581,0.1507,41.0959,29,9.6,0.0939,0.0347,0,0
96,4933,2993,1,3,1,1.9875,1,167.3,4,2989,4.43,0.9852,3038.0,4,1.0,11,2,3,272,0.018308,0.1831,45.4545,23,8.6,0.0817,0.0345,0,2
97,4932,3021,1,5,3,1.8708,1,175.6,4,3012,4.46,0.9949,3036.4,9,1.0,13,2,0,252,0.018858,0.1268,126.7606,24,8.2,0.0845,0.0285,1,0
98,4931,3042,1,3,3,1.8292,2,166.9,3035,0,4.44,1.0017,3036.9,7,1.0,14,3,2,285,0.017709,0.1412,61.7284,25,8.5,0.0882,0.0299,0,0
99,4929,3019,1,3,3,1.8375,2,172.2,6,3013,4.42,0.9947,3035.2,6,1.0,14,1,1,279,0.017748,0.1379,71.4286,26,9.0,0.0805,0.0248,0,0
100,4929,3003,0,0,3,1.509,2,171.8,3,3000,4.43,0.9904,3032.1,3,1.0,11,0,3,264,0.019374,0.1549,46.1538,27,9.5,0.0817,0.0334,0,1
101,4928,3069,1,5,3,1.5052,1,167.7,3060,0,4.6,1.011,3035.6,9,1.0,12,2,1,244,0.019355,0.1481,100.0,28,9.6,0.0967,0.0259,1,0
102,4928,3005,0,0,3,1.5715,1,174.8,10,2995,4.45,0.9909,3032.7,10,1.0,10,2,4,255,0.020573,0.1324,129.0323,29,10.6,0.0912,0.0195,0,1
103,4928,3033,0,0,3,1.5222,1,167.1,3025,0,4.41,1.0001,3032.8,8,1.0,10,0,0,200,0.027571,0.1594,115.942,30,11.6,0.1188,0.0307,0,0
104,4927,3032,1,5,3,1.3996,1,174.8,6,3021,4.53,0.9998,3032.7,11,1.0,9,1,2,224,0.024569,0.1935,192.9825,31,11.7,0.1258,0.0505,1,1
105,4927,3051,0,0,3,1.6805,1,160.0,3046,0,4.5,1.0055,3034.4,5,1.0,8,0,1,185,0.028514,0.1698,98.0392,22,10.2,0.1462,0.0339,0,1
106,4927,2990,0,0,3,1.6383,1,158.4,0,2985,4.36,0.9867,3030.2,5,1.0,6,0,2,161,0.029986,0.3137,108.6957,23,10.2,0.2092,0.086,0,1
107,4927,2897,0,0,3,1.6393,1,174.2,0,2893,4.41,0.9601,3017.5,4,1.0,5,0,1,103,0.047842,0.2381,190.4762,15,8.6,0.2222,0.0555,0,0
108,4927,3034,0,0,3,1.5016,1,167.6,3034,0,4.49,1.0049,3019.1,0,1.0,5,0,0,103,0.051386,0.3333,0.0,16,9.6,0.2667,0.0894,0,0
109,4926,3005,1,5,3,1.5262,1,173.6,2,2998,4.55,0.9958,3017.7,7,1.0,6,3,2,143,0.034843,0.2821,147.0588,17,8.8,0.1795,0.0678,1,0
110,4926,2989,1,3,3,1.4949,1,168.1,2,2982,4.48,0.9914,3015.0,7,1.0,6,1,1,136,0.033121,0.2558,121.9512,18,9.8,0.1744,0.0454,0,0
111,4924,3008,0,0,3,1.9183,2,166.7,0,3003,4.46,0.9979,3014.3,5,1.0,4,0,2,123,0.038328,0.2683,151.5152,19,9.5,0.1951,0.0361,0,1
112,4924,2988,2,5,3,1.8968,1,175.2,2,2977,4.37,0.9921,3011.8,11,1.0,5,2,1,125,0.038776,0.2973,333.3333,20,6.2,0.2072,0.0602,1,1
113,4924,3013,1,4,3,1.9134,1,164.6,3009,0,4.44,1.0004,3011.9,4,1.0,5,1,1,121,0.041762,0.2368,114.2857,21,6.4,0.2105,0.044,0,1
114,4924,3086,1,3,3,1.9403,2,176.3,3074,0,4.53,1.0225,3019.1,13,1.0,9,7,3,151,0.030567,0.2273,186.4407,22,4.1,0.1667,0.0517,0,0
115,4924,3022,1,5,3,1.9432,2,165.2,3006,0,4.4,1.0009,3019.4,16,1.0,8,1,2,161,0.030412,0.193,307.6923,11,2.5,0.152,0.0387,1,0
116,4924,3016,0,0,3,1.9463,2,168.5,11,3005,4.5,0.999,3019.0,11,1.0,8,0,0,128,0.034688,0.1702,250.0,12,3.5,0.1418,0.0375,0,0
117,4924,2923,1,5,3,1.9569,1,176.4,9,2910,4.41,0.9711,3009.9,13,1.0,5,3,6,171,0.029529,0.1887,250.0,13,5.0,0.1572,0.022,1,1
118,4924,3114,1,5,1,1.9238,1,166.6,3117,0,4.57,1.0351,3021.1,10,1.0,7,3,1,150,0.034709,0.2045,209.3023,14,4.3,0.1477,0.0373,1,0
119,4924,2997,1,5,1,1.9449,2,175.7,3,2989,4.4,0.9928,3018.8,8,1.0,8,1,0,165,0.02711,0.1833,133.3333,15,4.6,0.14,0.0373,1,0
120,4924,3051,0,0,0,1.9544,2,166.3,3051,0,4.47,1.0097,3021.8,0,1.0,7,0,1,165,0.033419,0.2368,0.0,16,6.1,0.1526,0.0534,0,0
121,4924,2958,0,0,0,1.9964,1,172.7,0,2958,4.34,0.9809,3015.8,0,1.0,6,0,1,155,0.036814,0.24,0.0,17,7.2,0.168,0.0509,0,0
122,4924,2970,1,4,3,1.988,1,169.1,0,2970,4.44,0.9863,3011.4,0,1.0,6,1,1,159,0.036219,0.2381,0.0,18,8.2,0.1651,0.0545,0,0
123,4924,2997,1,4,1,1.9555,1,176.0,4,2993,4.4,0.9957,3010.0,4,1.0,6,1,1,158,0.032011,0.2439,102.5641,19,8.3,0.128,0.0576,0,1
124,4924,3048,2,5,3,1.9344,2,168.8,3035,0,4.45,1.0114,3013.6,13,1.0,9,4,1,185,0.028215,0.1887,254.902,20,6.2,0.1208,0.0485,1,0
125,4924,3103,0,0,3,1.9167,2,167.1,3097,0,4.5,1.0279,3022.5,10,1.0,8,1,2,190,0.028922,0.1791,142.8571,21,8.0,0.1313,0.0391,0,0
126,4924,3050,1,5,3,1.8609,1,177.4,3036,0,4.5,1.0082,3025.1,14,1.0,8,1,1,193,0.026854,0.1887,269.2308,22,8.8,0.1289,0.0442,1,0
127,4924,3054,0,0,3,1.9347,1,165.5,3050,0,4.48,1.0086,3027.9,4,1.0,7,0,1,183,0.026539,0.1803,68.9655,23,9.1,0.1393,0.03,0,0
128,4923,2915,0,0,3,1.9197,1,177.3,0,2915,4.38,0.9661,3017.1,0,1.0,6,0,1,164,0.03307,0.2353,0.0,24,11.2,0.1647,0.0555,0,1
129,4923,2945,3,5,3,1.9086,1,166.0,5,2932,4.43,0.9783,3010.3,13,1.0,9,4,1,211,0.023882,0.1642,184.6154,25,8.1,0.1194,0.0343,2,0
130,4920,3052,0,0,3,1.876,1,176.3,3052,0,4.45,1.0125,3014.2,0,1.0,8,0,1,202,0.02514,0.1719,0.0,26,8.0,0.1198,0.0349,0,1
131,4919,3022,0,0,3,1.809,1,167.4,3021,0,4.46,1.0023,3015.0,1,1.0,8,1,1,189,0.028409,0.2121,0.0,27,9.0,0.1414,0.0587,0,0
132,4918,3035,1,3,3,1.8743,1,172.2,3030,0,4.5,1.006,3016.9,5,1.0,9,3,2,214,0.024496,0.2,78.4314,28,7.4,0.1236,0.0444,0,1
133,4917,3089,0,0,3,1.9072,1,165.5,3084,0,4.47,1.0216,3023.8,5,1.0,8,2,3,173,0.029554,0.1667,68.1818,29,9.0,0.1094,0.0403,0,1
134,4915,2989,0,0,3,1.9571,1,171.3,8,2981,4.48,0.9896,3020.4,8,1.0,11,5,2,184,0.020623,0.1607,156.8627,30,6.8,0.1071,0.0295,0,0
135,4914,3002,0,0,3,1.9822,1,166.9,10,2992,4.44,0.9945,3018.7,10,1.0,11,2,2,188,0.024075,0.16,195.6522,31,7.7,0.11,0.0394,0,0
136,4910,3000,1,3,3,1.9941,1,166.3,8,2992,4.41,0.9944,3016.9,8,1.0,10,1,2,192,0.024783,0.1429,135.5932,32,9.0,0.0992,0.0275,0,0
137,4910,2963,1,5,3,1.9539,1,176.6,3,2956,4.43,0.9841,3011.9,7,1.0,9,1,2,200,0.025621,0.2364,132.0755,33,10.6,0.1345,0.0571,1,0
138,4910,3012,1,5,1,1.9887,2,166.2,3007,0,4.43,1.0,3011.9,5,1.0,7,1,3,205,0.02453,0.1587,92.5926,34,11.7,0.1333,0.029,1,1
139,4909,2990,0,0,1,1.9687,2,175.9,2,2988,4.44,0.9934,3009.8,2,1.0,7,2,2,173,0.030203,0.1633,0.0,35,12.7,0.1429,0.0237,0,0
140,4908,3002,1,5,0,1.9689,1,167.5,0,2997,4.44,0.9977,3009.1,5,1.0,8,1,0,180,0.027306,0.2037,92.5926,36,12.0,0.1235,0.0451,1,0
141,4904,3052,1,4,3,1.8342,1,171.7,3046,0,4.48,1.0129,3013.1,6,1.0,10,4,2,215,0.022378,0.1905,83.3333,37,10.4,0.1111,0.0419,0,0
142,4902,3009,5,5,3,1.8149,2,167.4,5,2979,4.48,0.9988,3012.8,30,1.0,14,6,2,321,0.015557,0.124,247.8632,38,7.7,0.0711,0.0241,4,0
143,4899,2950,1,5,3,1.9003,2,172.4,2,2928,4.46,0.9811,3006.8,22,1.0,13,3,4,346,0.015381,0.1786,203.8835,39,6.4,0.0794,0.0371,1,2
144,4897,2967,1,5,3,1.9163,2,172.2,0,2947,4.36,0.988,3003.0,20,1.0,9,1,5,294,0.017066,0.1613,253.1646,40,6.2,0.0968,0.0316,1,2
145,4896,3102,1,4,1,1.9489,2,166.0,3103,0,4.55,1.0354,3014.2,18,1.0,9,1,1,227,0.023977,0.1622,253.5211,5,2.7,0.1042,0.0288,0,1
146,4893,3068,2,5,3,1.9158,2,173.5,3053,0,4.51,1.0161,3019.3,15,1.0,11,3,1,252,0.020598,0.1889,157.3034,6,3.0,0.0986,0.0443,1,0
147,4891,2979,0,0,3,1.8702,2,166.0,4,2970,4.38,0.9879,3015.5,9,1.0,11,0,0,242,0.021348,0.1818,118.4211,7,4.0,0.0942,0.0346,0,0
148,4891,2912,1,3,1,1.8221,1,174.7,4,2899,4.32,0.9688,3005.6,13,1.0,12,3,2,265,0.018678,0.1149,160.4938,8,4.1,0.0755,0.0217,0,1
