window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
87,4929,3065,1,5,3,1.7925,2,174.7,3053,0,4.48,1.0037,3053.6,12,1.0,12,1,1,255,0.019765,0.2361,173.913,68,14.8,0.0933,0.0502,1,0
88,4929,3059,1,5,3,1.7962,2,166.1,3040,0,4.48,1.0016,3054.1,19,1.0,11,3,4,279,0.018692,0.1605,229.7297,69,14.5,0.097,0.0309,1,1
89,4929,2988,1,3,3,1.7798,2,174.7,10,2969,4.45,0.9804,3047.8,19,1.0,10,6,7,266,0.018326,0.1687,219.1174,70,14.7,0.1124,0.0388,0,1
90,4928,3094,1,3,3,1.7583,2,168.7,3083,0,4.49,1.0137,3052.2,11,1.0,10,2,2,220,0.022366,0.1806,149.2537,71,14.5,0.1111,0.0464,0,1
91,4927,3045,4,5,3,1.7743,2,170.9,5,3022,4.55,0.9979,3051.5,23,1.0,12,4,2,272,0.01876,0.1538,302.6316,72,12.6,0.0978,0.0368,3,0
92,4927,3115,0,0,3,1.9215,2,171.3,3105,0,4.51,1.0188,3057.5,10,1.0,11,5,6,276,0.018022,0.2078,128.5714,73,10.8,0.1061,0.0474,0,2
93,4927,3083,1,5,3,1.8943,1,166.2,3073,0,4.48,1.0075,3060.0,10,1.0,9,1,3,230,0.022119,0.2031,169.4915,30,6.0,0.112,0.0424,1,1
94,4927,2986,0,0,3,1.9749,1,171.5,0,2986,4.38,0.9781,3052.9,0,1.0,9,0,0,191,0.028442,0.2308,0.0,31,7.0,0.1346,0.0652,0,0
95,4927,3046,1,4,3,1.9937,1,166.2,4,3042,4.51,0.9979,3052.3,4,1.0,9,1,1,209,0.025565,0.1754,72.7273,32,7.7,0.117,0.0417,0,0
96,4926,3028,0,0,3,1.9489,1,174.5,0,3028,4.42,0.9928,3050.0,0,1.0,9,0,0,201,0.025561,0.1346,0.0,33,8.7,0.109,0.0198,0,0
97,4923,2930,0,0,3,1.9574,1,166.2,0,2930,4.46,0.9643,3038.5,0,1.0,9,0,0,201,0.026879,0.2128,0.0,34,9.7,0.1099,0.0509,0,0
98,4921,3073,0,0,3,1.7713,1,172.5,3073,0,4.51,1.0103,3041.8,0,1.0,7,0,2,201,0.026632,0.1864,0.0,35,12.0,0.1525,0.0332,0,2
99,4919,3120,2,5,3,1.5486,1,171.2,3115,0,4.53,1.0241,3049.5,8,1.0,8,4,3,200,0.023093,0.1642,142.8571,36,7.5,0.1343,0.0289,1,1
100,4919,3045,1,3,3,1.5462,1,165.8,3,3032,4.44,0.9987,3049.1,13,1.0,10,4,2,161,0.026953,0.2063,232.1429,37,6.7,0.1151,0.0417,0,0
101,4919,3019,3,5,3,1.8628,2,174.9,12,2997,4.44,0.9911,3046.2,22,1.0,14,7,3,237,0.018702,0.1277,247.0588,38,5.4,0.0894,0.0289,1,0
102,4918,2960,2,5,3,1.8834,2,167.3,10,2941,4.39,0.9746,3038.1,19,1.0,14,5,5,268,0.015978,0.1294,250.0,39,6.0,0.0725,0.028,1,0
103,4918,3087,0,0,3,1.9038,2,174.8,3072,0,4.53,1.0145,3042.8,15,1.0,10,2,6,255,0.019391,0.1447,176.4706,40,9.0,0.1031,0.0342,0,0
104,4918,3052,2,4,1,1.9357,1,166.4,3040,0,4.49,1.0027,3043.7,12,1.0,14,6,2,260,0.018372,0.1341,139.2405,41,7.1,0.0732,0.0246,0,0
105,4918,2989,1,4,3,1.9668,1,171.5,11,2978,4.46,0.9837,3038.5,11,1.0,14,1,1,276,0.018419,0.1158,120.8791,42,7.9,0.0758,0.0266,0,1
106,4917,2936,1,3,3,1.9634,2,172.0,13,2923,4.4,0.9694,3028.7,13,1.0,15,5,4,284,0.016927,0.1034,162.5,43,7.6,0.0718,0.0205,0,1
107,4915,2921,1,4,3,1.9591,2,167.0,11,2910,4.36,0.9677,3018.4,11,1.0,11,1,5,264,0.018553,0.1268,180.3279,44,9.7,0.088,0.0255,0,0
108,4914,3049,1,3,3,1.962,2,173.7,3043,0,4.54,1.0095,3021.4,7,1.0,10,2,3,221,0.021454,0.1343,96.7742,45,9.7,0.0933,0.0213,0,0
109,4913,3076,2,5,3,1.9785,2,166.4,3062,0,4.5,1.0163,3026.6,14,1.0,13,5,2,231,0.019666,0.1351,200.0,46,8.2,0.0811,0.0201,1,0
110,4912,3005,0,0,3,1.9943,2,177.1,0,2995,4.37,0.9935,3024.6,10,1.0,10,0,3,221,0.020552,0.1228,192.3077,47,10.8,0.0947,0.0195,0,0
111,4908,3063,1,3,3,1.9977,1,165.6,3055,0,4.51,1.0115,3028.2,8,1.0,11,1,0,210,0.024805,0.1711,106.6667,48,10.7,0.1,0.0325,0,0
112,4908,2988,2,5,3,1.8979,1,167.7,5,2973,4.4,0.988,3024.4,15,1.0,12,4,3,264,0.018629,0.1481,197.3684,49,10.2,0.0899,0.0283,2,0
113,4907,3034,0,0,3,1.9955,2,166.1,3031,0,4.48,1.0029,3025.3,3,1.0,10,0,2,235,0.020292,0.1286,44.1176,50,12.6,0.0929,0.0262,0,1
114,4907,3090,0,0,3,1.976,1,155.0,3087,0,4.53,1.0193,3031.5,3,1.0,9,0,1,206,0.02517,0.1698,58.8235,51,14.9,0.1038,0.0479,0,0
115,4906,3007,0,0,3,1.9686,1,170.1,4,3003,4.46,0.9927,3029.1,4,1.0,12,4,1,215,0.020746,0.1525,72.7273,52,11.9,0.0989,0.0281,0,0
116,4905,2986,1,3,3,1.9473,1,155.6,7,2979,4.46,0.9871,3025.0,7,1.0,12,4,4,249,0.018849,0.1081,107.6923,25,8.0,0.0757,0.0215,0,1
117,4904,2991,2,5,3,1.8836,1,161.0,4,2977,4.44,0.9898,3021.8,14,1.0,17,5,0,252,0.017532,0.125,172.8395,26,6.4,0.0758,0.0262,1,0
118,4904,2947,2,5,3,1.8817,2,153.8,4,2923,4.41,0.9776,3014.7,24,1.0,13,2,6,274,0.016385,0.1443,266.6667,27,5.9,0.0928,0.0313,2,2
119,4904,3075,1,4,3,1.9472,2,158.9,3053,0,4.54,1.0181,3020.4,22,1.0,17,10,6,292,0.014214,0.1058,234.0426,28,4.9,0.0737,0.0224,0,0
120,4904,3054,1,4,3,1.9798,2,159.6,3036,0,4.46,1.01,3023.6,18,1.0,15,1,3,275,0.016257,0.1354,202.2472,29,4.9,0.0771,0.0298,0,1
121,4904,2954,1,5,3,1.9717,2,167.3,0,2940,4.39,0.9791,3017.0,14,1.0,12,1,4,253,0.019075,0.1294,184.2105,30,6.2,0.0882,0.0261,1,0
122,4903,2894,1,4,3,1.9887,2,163.6,3,2891,4.37,0.963,3005.3,3,1.0,11,1,2,243,0.021557,0.1525,54.5455,31,7.5,0.096,0.0327,0,0
123,4901,3047,0,0,3,1.9764,2,168.3,3046,0,4.4,1.0125,3009.2,1,1.0,8,1,4,222,0.023952,0.1607,0.0,19,6.6,0.1071,0.0437,0,1
124,4901,3023,0,0,3,1.9612,1,169.9,3023,0,4.44,1.0041,3010.6,0,1.0,7,0,1,177,0.02832,0.2,0.0,20,8.0,0.12,0.0398,0,0
125,4901,3081,2,5,3,1.9899,1,166.5,3071,0,4.57,1.0211,3017.3,10,1.0,9,2,0,207,0.02586,0.1818,151.5152,21,7.0,0.1147,0.0357,2,0
126,4901,3018,0,0,3,1.9476,1,163.9,3018,0,4.46,1.0002,3017.3,0,1.0,8,0,1,207,0.025941,0.2063,0.0,22,7.9,0.127,0.0489,0,1
127,4900,2964,0,0,3,1.9438,1,167.9,0,2964,4.42,0.984,3012.3,0,1.0,7,0,1,185,0.029682,0.1833,0.0,23,9.4,0.1333,0.0301,0,0
128,4897,3075,1,3,1,1.9735,1,170.0,3071,0,4.54,1.0188,3018.2,4,1.0,9,3,1,202,0.027223,0.2,62.5,24,8.1,0.12,0.0443,0,0
129,4894,2999,1,3,3,1.985,1,159.6,1,2994,4.46,0.9942,3016.4,5,1.0,10,4,3,226,0.021591,0.186,102.5641,25,8.1,0.1085,0.036,0,0
130,4893,2985,1,5,3,1.9846,2,171.9,1,2979,4.47,0.9906,3013.4,6,1.0,10,2,2,236,0.020644,0.1667,73.5294,26,8.9,0.1032,0.038,1,0
131,4893,3014,3,5,3,1.9937,2,153.9,2997,0,4.39,1.0002,3013.5,17,1.0,11,3,2,264,0.018805,0.1299,226.6667,27,8.6,0.0909,0.025,1,0
132,4890,2946,3,5,3,1.9795,2,171.6,9,2923,4.4,0.9797,3007.0,23,1.0,13,6,4,333,0.015716,0.1161,209.5238,14,4.5,0.0792,0.0204,1,1
133,4887,2994,1,3,1,1.9815,2,169.1,4,2986,4.47,0.9961,3005.8,8,1.0,13,1,1,293,0.018541,0.12,84.2105,15,5.3,0.0762,0.0268,0,0
134,4885,2875,1,3,3,1.9549,2,171.1,4,2871,4.38,0.9605,2993.3,4,1.0,11,1,3,285,0.017188,0.1687,51.9481,16,5.9,0.0826,0.0363,0,1
135,4882,3031,1,4,1,1.9666,2,170.9,3027,0,4.51,1.0114,2996.9,4,1.0,10,1,2,255,0.019791,0.137,60.6061,17,7.0,0.0936,0.026,0,1
136,4873,2878,0,0,3,1.9682,2,165.4,0,2878,4.35,0.964,2985.6,0,1.0,7,0,3,213,0.024205,0.1951,0.0,18,10.1,0.126,0.0406,0,0
137,4869,3038,1,5,3,1.9054,1,176.2,3031,0,4.44,1.0159,2990.6,7,1.0,8,3,2,195,0.027188,0.2281,129.6296,19,8.2,0.1257,0.0478,1,1
138,4866,3041,3,3,1,1.9527,1,165.7,3027,0,4.56,1.0155,2995.5,15,1.0,16,12,4,246,0.017859,0.1078,150.5376,20,4.6,0.0752,0.0218,0,0
139,4861,3025,0,0,1,1.9566,2,177.3,3020,0,4.4,1.0089,2998.3,5,1.0,13,0,3,232,0.018775,0.125,62.5,21,6.6,0.0928,0.0266,0,0
140,4859,2971,2,5,1,1.9598,1,167.4,10,2961,4.45,0.9918,2995.7,10,1.0,13,3,3,256,0.018605,0.1299,121.6216,22,7.3,0.0835,0.0276,1,0
141,4857,3028,1,3,1,1.8905,1,170.8,3021,0,4.45,1.0097,2998.8,7,1.0,11,1,3,255,0.022026,0.1892,101.4493,23,8.6,0.0946,0.0356,0,0
142,4854,2933,3,5,3,1.8231,2,164.8,14,2914,4.44,0.9801,2992.5,19,1.0,15,6,2,295,0.015489,0.1333,220.9302,24,5.5,0.0841,0.0328,1,1
143,4850,2919,1,5,1,1.9252,2,172.3,9,2900,4.43,0.9777,2985.5,19,1.0,15,1,1,293,0.016804,0.1222,226.1905,25,6.1,0.0792,0.0259,1,0
144,4846,3052,0,0,1,1.9419,2,170.2,3047,0,4.48,1.0201,2991.8,5,1.0,13,0,2,278,0.018469,0.1064,56.8182,26,7.8,0.0878,0.0263,0,0
145,4845,3059,1,5,1,1.9698,1,167.0,3054,0,4.56,1.0203,2998.2,5,1.0,12,1,2,282,0.018273,0.1463,64.1026,27,8.2,0.0941,0.0321,1,2
146,4842,2994,1,5,1,1.9814,1,176.2,0,2989,4.42,0.9987,2997.8,5,1.0,11,1,2,257,0.019867,0.1667,57.4713,28,8.9,0.0861,0.0333,1,0
147,4839,2928,0,0,1,1.9544,2,165.1,0,2928,4.46,0.9789,2991.2,0,1.0,9,0,2,240,0.020785,0.1746,0.0,29,9.8,0.1111,0.0382,0,2
148,4839,3042,2,5,3,1.7492,1,170.4,3034,0,4.55,1.0153,2996.0,8,1.0,11,3,1,240,0.020057,0.1566,87.5,30,8.8,0.1015,0.0322,1,0
