window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
16,5000,3077,0,0,3,1.9529,1,174.5,9,3063,4.47,0.9817,3134.2,14,1.0,16,0,3,356,0.013674,0.094,132.0755,15,7.8,0.063,0.0173,0,1
17,5000,3133,1,5,0,1.9796,1,174.1,5,3114,4.47,0.9996,3134.1,19,1.0,14,5,7,359,0.013576,0.1024,151.7857,16,8.1,0.0728,0.0217,1,1
18,5000,3065,0,0,3,1.9448,1,181.5,5,3056,4.45,0.9802,3126.8,9,1.0,12,2,4,292,0.016954,0.1059,103.8961,17,7.5,0.0908,0.0206,0,1
19,5000,3104,1,5,3,1.9666,1,178.8,0,3099,4.52,0.9934,3124.5,5,1.0,12,1,1,252,0.019431,0.1571,72.4638,18,7.0,0.102,0.0351,1,1
20,5000,3010,1,5,3,1.9587,1,191.4,4,3001,4.38,0.9667,3113.6,9,1.0,14,5,3,269,0.017662,0.1111,104.6512,19,6.7,0.075,0.0224,1,0
21,5000,2954,0,0,3,1.9497,2,187.5,0,2949,4.39,0.9534,3098.4,5,1.0,12,0,2,254,0.018606,0.1282,69.4444,20,7.9,0.0769,0.0197,0,0
22,5000,3106,1,5,3,1.9357,1,186.3,3096,0,4.52,1.0022,3099.2,10,1.0,10,1,3,248,0.020345,0.1857,153.8462,21,8.8,0.0929,0.0453,1,1
23,5000,3108,1,5,1,1.9463,1,193.5,3096,0,4.48,1.0026,3100.0,12,1.0,15,7,2,265,0.017396,0.1398,137.5,22,6.3,0.0777,0.0299,1,0
24,5000,3094,1,3,1,1.926,2,197.8,0,3091,4.41,0.9982,3099.4,3,1.0,14,2,3,272,0.01516,0.1233,29.4118,23,7.7,0.0776,0.0237,0,0
25,5000,3028,0,0,3,1.9698,2,202.9,7,3021,4.46,0.9791,3092.6,7,1.0,18,7,3,300,0.014674,0.0843,89.7436,24,6.6,0.0562,0.0181,0,0
26,5000,3051,1,4,3,1.9337,1,204.3,8,3043,4.45,0.9878,3088.7,8,1.0,17,4,5,325,0.014502,0.0891,87.9121,25,7.7,0.0594,0.0183,0,0
27,5000,3027,1,3,1,1.9701,1,202.9,0,3024,4.37,0.9819,3082.8,3,1.0,15,2,4,321,0.014414,0.131,26.6667,26,8.8,0.0595,0.0249,0,1
28,5000,3174,0,0,1,1.9621,2,199.6,3179,0,4.52,1.0282,3092.0,0,1.0,10,0,5,277,0.02006,0.1884,0.0,27,11.8,0.0845,0.0422,0,2
29,4999,3109,2,4,3,1.9814,1,198.9,3101,0,4.49,1.005,3093.6,8,1.0,11,5,4,256,0.019853,0.1429,125.0,28,10.2,0.1036,0.0358,0,2
30,4998,3122,1,4,3,1.9726,1,203.6,3109,0,4.47,1.0083,3096.3,13,1.0,13,5,3,258,0.017607,0.1412,153.8462,29,9.2,0.0794,0.025,0,0
31,4997,3080,1,5,3,1.9037,2,203.3,10,3065,4.54,0.9952,3094.7,15,1.0,13,3,3,275,0.017097,0.165,157.8947,30,9.3,0.0893,0.035,1,0
32,4996,3114,1,4,3,1.7842,2,204.7,3100,0,4.49,1.0056,3096.6,14,1.0,17,8,4,292,0.015655,0.0978,162.7907,31,7.9,0.063,0.017,0,0
33,4996,3159,0,0,3,1.8081,2,208.1,3145,0,4.49,1.0182,3102.5,14,1.0,14,0,3,263,0.018673,0.1379,172.8395,32,10.1,0.069,0.0338,0,0
34,4996,3080,0,0,3,1.6319,1,209.3,11,3069,4.52,0.9934,3100.4,11,1.0,12,0,2,255,0.020398,0.1333,159.4203,33,12.2,0.088,0.0324,0,0
35,4995,3114,3,5,3,1.6888,1,207.2,3092,0,4.55,1.004,3101.7,22,1.0,11,3,4,313,0.015735,0.1474,213.4831,34,13.2,0.0789,0.0374,3,0
36,4995,3075,2,3,3,1.9427,1,210.4,7,3058,4.48,0.9922,3099.1,17,1.0,13,2,0,295,0.01888,0.1356,119.0402,35,12.0,0.0805,0.0304,0,0
37,4994,3119,0,0,3,1.9904,2,213.2,3106,0,4.49,1.0058,3101.0,13,1.0,10,0,3,295,0.019357,0.1266,136.9863,36,12.4,0.0981,0.0278,0,0
38,4993,2991,2,5,1,1.9852,1,212.5,4,2982,4.38,0.9678,3090.5,9,1.0,12,4,2,279,0.018549,0.1216,126.7606,37,11.2,0.0781,0.0221,1,0
39,4992,3016,2,4,3,1.981,1,211.3,21,2995,4.42,0.9781,3083.4,21,1.0,18,11,5,354,0.012504,0.0918,235.9551,38,7.9,0.0522,0.0191,0,0
40,4991,2961,0,0,3,1.9884,2,207.2,9,2948,4.49,0.9639,3071.8,13,1.0,21,4,1,360,0.012297,0.0811,123.8095,39,7.7,0.049,0.0139,0,0
41,4991,3019,0,0,3,1.9788,1,215.1,0,3019,4.44,0.9844,3066.8,0,1.0,16,0,5,352,0.01416,0.0918,0.0,40,10.9,0.0556,0.0173,0,0
42,4991,3130,1,3,3,1.9197,1,214.2,3124,0,4.5,1.0186,3072.8,6,1.0,17,5,4,340,0.014768,0.0894,42.735,41,10.8,0.0687,0.0194,0,0
43,4991,3004,0,0,3,1.8752,1,217.5,0,2999,4.41,0.9797,3066.2,5,1.0,15,0,2,327,0.014845,0.0933,69.4444,42,12.8,0.07,0.02,0,1
44,4991,3100,0,0,3,1.8632,1,214.7,3095,0,4.43,1.01,3069.4,5,1.0,14,0,1,302,0.017967,0.1429,64.1026,43,14.5,0.0818,0.0315,0,0
45,4991,3108,0,0,3,1.9326,1,203.8,3108,0,4.41,1.0114,3073.1,0,1.0,13,0,1,292,0.018815,0.1266,0.0,44,16.5,0.0854,0.0255,0,0
46,4991,3139,1,3,3,1.9049,1,219.1,3129,0,4.46,1.0194,3079.4,10,1.0,18,9,4,328,0.015234,0.1182,98.0392,45,12.4,0.0648,0.0265,0,0
47,4990,3110,1,4,3,1.9313,1,220.6,3102,0,4.45,1.009,3082.3,8,1.0,18,1,1,338,0.01437,0.0973,75.4717,46,13.3,0.0586,0.0202,0,0
48,4990,3108,1,4,3,1.9613,2,219.0,3095,0,4.49,1.0075,3084.8,13,1.0,19,6,5,383,0.012133,0.069,123.8095,47,12.6,0.0571,0.0119,0,0
49,4990,3023,0,0,3,1.9598,2,212.9,4,3014,4.39,0.9819,3078.9,9,1.0,15,0,4,334,0.014963,0.1136,112.5,48,15.5,0.0724,0.0275,0,0
50,4990,3069,0,0,3,1.9354,1,201.5,7,3062,4.42,0.9971,3077.9,7,1.0,13,3,5,304,0.016307,0.125,86.4198,49,15.9,0.0779,0.0289,0,1
51,4990,3093,0,0,3,1.9201,1,199.5,3086,0,4.43,1.0044,3079.4,7,1.0,12,0,1,260,0.019332,0.1045,106.0606,50,18.1,0.081,0.0232,0,0
52,4990,3056,0,0,3,1.9139,1,177.7,5,3051,4.44,0.9931,3077.1,5,1.0,13,2,1,270,0.019333,0.1594,58.8235,51,17.6,0.0766,0.0307,0,0
53,4990,3131,1,3,3,1.8944,1,169.7,3121,0,4.52,1.0158,3082.3,10,1.0,14,6,5,310,0.015278,0.1264,100.0,52,14.7,0.0805,0.0274,0,1
54,4990,3130,2,5,3,1.8992,1,171.0,3111,0,4.54,1.014,3086.8,19,1.0,15,4,3,312,0.015973,0.1413,204.8193,53,14.5,0.0747,0.0328,2,0
55,4990,3165,1,3,3,1.9116,2,162.5,3149,0,4.46,1.0229,3094.3,16,1.0,17,6,4,333,0.01471,0.1197,138.8889,54,13.4,0.063,0.0264,0,0
56,4989,3044,2,5,3,1.994,2,167.8,8,3026,4.41,0.9853,3089.5,18,1.0,14,2,5,345,0.014978,0.1092,171.4286,55,13.3,0.0714,0.023,1,1
57,4987,3153,2,5,3,1.9815,2,170.9,3142,0,4.43,1.0186,3095.5,11,1.0,13,3,4,321,0.016962,0.1158,112.3596,56,14.8,0.0779,0.0216,2,0
58,4987,3020,2,5,1,1.9784,2,166.0,5,3005,4.42,0.9779,3088.3,15,1.0,11,3,5,344,0.016363,0.1215,148.9362,57,17.4,0.0766,0.0265,1,1
59,4987,2958,2,5,1,1.9988,2,169.2,4,2949,4.41,0.9617,3075.9,9,1.0,12,2,1,302,0.017442,0.1299,120.0,58,14.5,0.0753,0.0244,1,1
60,4986,3043,2,5,3,1.9707,2,165.8,7,3026,4.43,0.9903,3072.8,17,1.0,14,4,2,348,0.015253,0.1099,181.8182,59,13.1,0.0749,0.0267,2,1
61,4986,3078,0,0,1,1.983,2,173.8,3072,0,4.47,1.0015,3073.3,6,1.0,14,1,1,324,0.017614,0.1304,55.5556,60,14.1,0.0731,0.0242,0,0
62,4985,3113,0,0,3,1.9437,1,164.8,3105,0,4.43,1.0117,3077.1,8,1.0,15,3,2,340,0.015831,0.1275,81.6327,61,12.5,0.0765,0.0305,0,1
63,4982,3038,0,0,3,1.9363,1,173.1,0,3038,4.44,0.9885,3073.3,0,1.0,14,0,1,310,0.016977,0.1579,0.0,62,14.2,0.0724,0.0357,0,0
64,4982,3037,0,0,3,1.9408,1,164.0,0,3037,4.4,0.9893,3069.9,0,1.0,13,0,1,300,0.018049,0.131,0.0,63,14.2,0.0886,0.029,0,1
65,4980,3017,2,5,3,1.8245,1,173.0,2,3010,4.41,0.9844,3064.8,7,1.0,11,2,4,311,0.016295,0.1429,80.6452,64,16.0,0.0825,0.0329,1,1
66,4978,2992,1,5,3,1.9075,1,165.0,0,2987,4.44,0.9784,3057.9,5,1.0,9,1,3,262,0.020542,0.1772,72.4638,65,18.3,0.1013,0.0421,1,2
67,4977,3009,0,0,3,1.8671,2,172.0,4,3005,4.41,0.9855,3053.3,4,1.0,9,4,4,223,0.022056,0.1587,52.6316,66,18.4,0.1071,0.0396,0,0
68,4974,3084,4,5,1,1.9576,1,169.4,3067,0,4.53,1.0091,3056.2,17,1.0,12,4,1,276,0.018203,0.1236,186.0465,67,14.4,0.0801,0.0229,1,1
69,4972,3153,2,4,3,1.9735,1,165.5,3137,0,4.58,1.0292,3065.6,18,1.0,16,7,3,298,0.015094,0.1182,170.0,68,10.9,0.0727,0.0208,0,1
70,4966,3047,2,5,3,1.9686,2,173.0,13,3024,4.49,0.9945,3063.8,23,1.0,12,2,6,316,0.015418,0.1339,198.5185,68,8.7,0.0855,0.0303,2,2
71,4961,3131,1,5,3,1.8951,2,164.6,3118,0,4.57,1.0201,3070.3,14,1.0,11,1,2,267,0.01906,0.131,150.0,69,9.3,0.0992,0.0204,1,2
72,4956,3002,0,0,3,1.9148,2,174.7,0,3002,4.39,0.9798,3063.8,0,1.0,11,0,0,217,0.02425,0.1493,0.0,70,10.3,0.107,0.0327,0,0
73,4952,3054,3,4,1,1.8903,1,165.9,7,3047,4.46,0.9971,3062.9,7,1.0,12,3,2,270,0.017162,0.1176,106.0606,71,9.8,0.0794,0.0236,0,1
74,4947,2981,0,0,3,1.8889,1,173.4,4,2977,4.44,0.9758,3055.1,4,1.0,9,0,3,230,0.020498,0.1935,67.7966,72,12.6,0.1008,0.038,0,1
75,4946,3036,1,4,1,1.9017,1,164.3,4,3032,4.49,0.9943,3053.3,4,1.0,8,1,2,205,0.023784,0.1698,81.6327,73,14.2,0.1321,0.0386,0,0
76,4944,3017,0,0,1,1.8919,1,168.8,4,3013,4.44,0.9892,3049.8,4,1.0,7,0,1,170,0.030829,0.1739,90.9091,16,6.9,0.1667,0.0414,0,1
77,4941,3003,1,3,1,1.919,1,168.3,4,2996,4.52,0.9861,3045.3,7,1.0,8,2,1,167,0.02719,0.186,142.8571,17,6.9,0.124,0.0302,0,0
78,4940,3037,2,5,2,1.9494,1,165.7,10,3022,4.42,0.9975,3044.6,15,1.0,14,10,4,233,0.015908,0.1481,211.2676,18,4.4,0.0895,0.029,1,0
79,4938,3047,0,0,1,1.9103,2,175.2,3038,0,4.48,1.0007,3044.8,9,1.0,13,0,1,213,0.021884,0.1316,125.0,19,5.8,0.0921,0.0265,0,0
80,4936,3055,1,5,3,1.9575,1,168.3,3033,0,4.47,1.003,3045.8,22,1.0,19,9,3,275,0.013166,0.1359,234.0426,20,4.5,0.0718,0.0234,1,0
81,4935,3066,0,0,3,1.9877,1,176.9,3056,0,4.5,1.006,3047.7,10,1.0,15,0,4,260,0.016406,0.1158,113.6364,21,6.3,0.0926,0.024,0,0
82,4934,2934,1,5,3,1.9823,1,165.3,11,2923,4.44,0.9661,3036.9,11,1.0,15,3,3,285,0.015667,0.1277,104.6512,22,6.5,0.0872,0.0262,1,1
83,4933,3028,0,0,3,1.9639,1,171.3,2,3026,4.44,0.9974,3036.0,2,1.0,11,2,6,244,0.019764,0.1571,0.0,23,8.5,0.0943,0.0329,0,0
84,4932,3048,1,3,1,1.9666,1,165.1,3044,0,4.49,1.0036,3037.2,4,1.0,11,3,3,215,0.024126,0.16,81.6327,24,8.8,0.104,0.0275,0,0
85,4928,3049,1,5,1,1.9462,1,171.5,3043,0,4.48,1.0035,3038.3,6,1.0,11,2,2,250,0.019055,0.169,74.6269,25,8.9,0.1033,0.0344,1,0
86,4928,3038,0,0,1,1.9391,2,169.9,4,3034,4.43,0.9999,3038.3,4,1.0,13,4,2,245,0.018361,0.1061,47.619,26,8.4,0.0707,0.0157,0,0
87,4926,3047,1,4,0,1.9437,1,165.8,3038,0,4.42,1.0026,3039.1,9,1.0,14,4,3,268,0.017958,0.1316,117.6471,27,8.5,0.0811,0.0234,0,0
88,4924,2986,0,0,3,1.9808,1,176.6,3,2978,4.47,0.9842,3034.0,8,1.0,12,0,2,250,0.019594,0.1444,94.1176,28,9.8,0.0907,0.0311,0,0
89,4924,3029,0,0,3,1.9574,1,166.8,3,3021,4.46,0.9985,3033.6,8,1.0,9,0,3,227,0.020403,0.1692,137.931,29,10.2,0.1026,0.0363,0,0
90,4923,3044,2,4,3,1.9803,1,176.2,3032,0,4.5,1.0031,3034.5,12,1.0,11,4,2,217,0.02215,0.1733,173.913,30,6.5,0.0853,0.0399,0,1
91,4922,3077,0,0,3,1.9958,1,166.0,3072,0,4.49,1.0126,3038.6,5,1.0,10,0,1,180,0.02676,0.1607,94.3396,31,7.8,0.1107,0.0341,0,0
92,4920,3038,1,5,1,1.9938,1,175.1,0,3028,4.52,0.9998,3038.5,10,1.0,13,6,3,225,0.019376,0.1395,126.5823,32,6.6,0.0872,0.0321,1,0
93,4917,3051,2,5,1,1.9347,1,166.5,3038,0,4.44,1.0037,3039.7,13,1.0,14,2,1,263,0.018859,0.1348,152.9412,33,6.9,0.0787,0.0266,1,0
94,4915,3009,1,5,3,1.9899,2,166.9,0,2999,4.45,0.9908,3036.8,10,1.0,14,1,1,281,0.017541,0.1562,108.6957,34,7.4,0.0794,0.0321,1,0
95,4915,3003,3,5,1,1.9054,2,173.5,0,2998,4.46,0.9899,3033.6,5,1.0,12,3,5,315,0.017064,0.1569,52.6316,35,8.6,0.0839,0.0319,1,0
96,4912,3066,0,0,3,1.933,2,165.5,3062,0,4.5,1.0097,3036.7,4,1.0,15,4,1,305,0.016309,0.1512,48.1928,36,7.3,0.0762,0.0314,0,0
97,4912,3132,0,0,3,1.9785,1,174.5,3135,0,4.6,1.0292,3046.0,0,1.0,14,0,1,289,0.017287,0.1111,0.0,37,8.8,0.0679,0.0216,0,0
98,4911,3007,0,0,3,1.9837,1,167.0,3,3004,4.5,0.9884,3042.3,3,1.0,12,3,5,300,0.017422,0.125,16.6667,38,10.8,0.0801,0.0349,0,1
99,4910,2909,0,0,3,1.9907,1,171.8,0,2909,4.36,0.9602,3029.6,0,1.0,12,0,0,248,0.020513,0.1408,0.0,39,11.8,0.0915,0.0284,0,0
100,4909,2983,2,4,1,1.9794,1,168.7,8,2975,4.38,0.9861,3025.2,8,1.0,13,3,2,297,0.016445,0.1264,83.3333,22,8.7,0.0837,0.0261,0,1
101,4905,2977,0,0,1,1.9776,1,173.6,0,2977,4.47,0.9856,3020.6,0,1.0,10,0,3,264,0.019756,0.1467,0.0,21,9.4,0.1067,0.0384,0,1
102,4901,3050,2,5,3,1.9476,1,168.7,3040,0,4.47,1.0088,3023.4,10,1.0,11,2,1,258,0.021434,0.1765,121.9512,22,8.9,0.0882,0.0402,2,0
103,4899,3013,1,5,3,1.9489,1,171.8,4,3004,4.44,0.9969,3022.4,9,1.0,13,5,3,297,0.018052,0.1529,98.7654,23,8.4,0.081,0.0327,1,0
104,4895,2983,0,0,3,1.9372,2,166.1,0,2978,4.48,0.9882,3018.6,5,1.0,12,0,1,282,0.018779,0.1444,57.4713,24,9.8,0.0827,0.0301,0,0
105,4893,3016,0,0,3,1.9386,1,168.4,0,3011,4.53,0.9992,3018.4,5,1.0,12,0,0,262,0.021455,0.1449,73.5294,25,10.8,0.0886,0.0297,0,0
106,4891,2968,0,0,3,1.9543,1,178.5,0,2965,4.46,0.9849,3013.6,3,1.0,9,0,3,262,0.019831,0.1475,53.5714,21,9.9,0.1077,0.0268,0,2
107,4889,3020,1,5,3,1.9952,1,166.9,3011,0,4.42,1.0019,3014.2,9,1.0,12,5,2,249,0.019972,0.1316,121.6216,22,8.2,0.1003,0.0345,1,0
108,4889,3022,0,0,3,1.825,1,171.9,3018,0,4.47,1.0023,3014.9,4,1.0,11,0,1,249,0.022276,0.1429,59.7015,23,9.3,0.1,0.0329,0,0
109,4888,3036,1,4,3,1.7179,1,165.1,3028,0,4.52,1.0063,3017.0,8,1.0,11,1,1,250,0.021566,0.1507,117.6471,24,8.8,0.0873,0.0263,0,0
110,4887,3026,1,5,1,1.8232,1,166.8,3022,0,4.47,1.0027,3017.8,4,1.0,9,1,3,253,0.02211,0.1864,74.0741,25,9.3,0.1081,0.0383,1,1
111,4887,3000,0,0,1,1.8449,2,176.0,4,2996,4.43,0.9947,3016.1,4,1.0,11,4,2,249,0.021126,0.197,31.746,26,8.5,0.1004,0.0462,0,0
112,4885,2954,0,0,0,1.864,1,166.3,0,2954,4.44,0.9813,3010.2,0,1.0,9,0,2,229,0.025724,0.2115,0.0,27,11.2,0.1181,0.0472,0,1
113,4884,3034,1,5,3,1.887,1,164.6,3027,0,4.52,1.0071,3012.5,7,1.0,10,3,2,237,0.020481,0.1475,101.6949,28,10.8,0.1025,0.0315,1,0
114,4883,3010,0,0,3,1.9257,1,158.9,0,3005,4.45,0.9993,3012.2,5,1.0,10,0,0,219,0.023797,0.1967,81.9672,29,11.8,0.1086,0.037,0,0
115,4883,3021,2,4,3,1.9347,1,171.6,3012,0,4.51,1.0026,3013.1,9,1.0,11,2,1,257,0.021183,0.1529,108.4337,30,11.5,0.0868,0.0345,0,0
116,4881,2983,2,4,1,1.9708,1,162.5,12,2971,4.44,0.991,3010.2,12,1.0,12,3,2,269,0.019549,0.1236,137.931,31,10.8,0.0758,0.0219,0,0
117,4880,2986,0,0,3,1.9865,2,168.9,7,2979,4.46,0.9927,3007.9,7,1.0,13,3,2,282,0.018113,0.1013,90.9091,32,10.9,0.0712,0.0182,0,0
118,4879,3014,3,5,3,1.9958,1,159.5,2995,0,4.5,1.0018,3008.5,19,1.0,15,3,1,343,0.015751,0.1165,190.0,33,9.3,0.068,0.022,3,1
119,4877,3112,0,0,3,1.9872,1,172.6,3111,0,4.59,1.0334,3019.1,9,1.0,14,0,1,322,0.017422,0.1359,89.1089,34,10.9,0.0689,0.0255,0,0
120,4874,3062,0,0,3,1.9822,1,165.5,3052,0,4.48,1.0128,3023.2,10,1.0,15,5,4,340,0.0145,0.1239,84.1121,35,10.2,0.0698,0.0241,0,1
121,4874,3025,2,7,1,1.9839,1,163.6,3004,0,4.46,1.0005,3023.4,21,1.0,13,2,4,364,0.015173,0.1579,210.0,28,8.7,0.0636,0.0285,1,2
122,4873,3022,1,5,3,1.966,1,172.1,4,3008,4.41,0.9996,3023.2,14,1.0,13,1,1,303,0.018334,0.1562,105.6911,29,9.5,0.0703,0.0282,1,0
123,4871,3027,1,3,3,1.9387,2,167.2,3019,0,4.53,1.0011,3023.6,8,1.0,12,1,2,308,0.016863,0.1364,95.2381,30,10.4,0.0767,0.0229,0,1
124,4867,3040,4,5,3,1.836,2,173.7,3019,0,4.45,1.0049,3025.2,21,1.0,16,7,3,355,0.014337,0.1296,207.9208,31,8.3,0.0593,0.03,2,0
125,4867,3027,3,5,3,1.8678,2,167.1,2997,0,4.61,1.0006,3025.3,30,1.0,17,6,5,424,0.012052,0.1022,236.2205,32,6.4,0.0608,0.022,2,3
126,4861,3011,1,3,3,1.9726,2,175.8,11,3000,4.44,0.9957,3024.0,11,1.0,17,1,1,358,0.014829,0.0851,82.0896,33,7.3,0.0646,0.0191,0,0
127,4861,2978,0,0,3,1.9588,2,166.0,10,2968,4.5,0.9862,3019.6,10,1.0,16,0,1,349,0.015215,0.1237,105.2632,34,7.2,0.0657,0.0269,0,1
128,4860,3003,1,4,1,1.9748,1,175.9,13,2988,4.51,0.995,3018.0,15,1.0,17,6,5,377,0.012546,0.1,139.7849,35,7.5,0.06,0.0172,0,0
129,4859,3013,1,5,3,1.9542,1,168.1,0,3008,4.45,0.9985,3017.5,5,1.0,15,1,3,344,0.014582,0.1111,53.1915,36,8.9,0.0718,0.0221,1,0
130,4855,3100,2,5,3,1.983,2,171.8,3092,0,4.57,1.0253,3025.6,10,1.0,15,2,2,375,0.014902,0.1121,90.9091,37,8.7,0.069,0.0222,2,0
131,4854,2974,0,0,3,1.9476,2,167.4,0,2974,4.48,0.9846,3020.7,0,1.0,13,0,2,325,0.017932,0.1327,0.0,38,8.5,0.0737,0.0279,0,2
132,4851,2973,1,4,3,1.9486,1,165.2,5,2968,4.46,0.9857,3016.1,5,1.0,15,3,1,316,0.015894,0.1149,58.8235,39,8.2,0.0639,0.0219,0,0
133,4850,3076,0,0,3,1.9576,1,176.5,3068,0,4.52,1.0179,3021.8,8,1.0,13,3,5,344,0.01515,0.1122,55.2963,40,9.9,0.0703,0.0228,0,0
134,4847,2991,1,3,3,1.9133,1,166.2,9,2982,4.41,0.9908,3018.9,9,1.0,14,3,2,325,0.016072,0.1087,102.2727,41,9.9,0.0761,0.0223,0,1
135,4846,2915,2,5,3,1.9215,1,174.4,0,2910,4.35,0.9688,3009.0,5,1.0,13,2,3,331,0.015371,0.099,54.3478,42,10.2,0.0707,0.0194,1,2
136,4843,3098,2,5,3,1.9716,2,168.4,3086,0,4.56,1.0279,3017.9,16,1.0,14,6,5,349,0.014546,0.1038,89.0198,43,10.1,0.0755,0.026,1,0
137,4840,2962,2,4,1,1.9507,2,175.6,0,2957,4.45,0.9832,3012.5,5,1.0,14,2,2,329,0.016185,0.1224,52.0833,44,10.3,0.0702,0.0258,0,0
138,4835,2947,0,0,1,1.9593,2,167.8,0,2940,4.5,0.9803,3006.3,7,1.0,14,4,4,322,0.015183,0.1136,87.5,20,7.1,0.072,0.0263,0,2
139,4831,2986,0,0,0,1.9797,1,171.6,0,2986,4.47,0.9939,3004.4,0,1.0,13,0,1,269,0.019644,0.1449,0.0,21,8.6,0.0821,0.0266,0,0
140,4828,2954,0,0,0,1.976,1,170.7,0,2954,4.49,0.9848,2999.6,0,1.0,12,0,1,264,0.021136,0.1351,0.0,22,10.2,0.0991,0.0309,0,0
141,4827,2947,0,0,0,1.945,1,161.2,0,2947,4.41,0.9841,2994.6,0,1.0,10,0,2,249,0.023231,0.1875,0.0,23,11.4,0.1,0.0431,0,1
142,4826,2919,1,5,0,1.9808,1,173.9,0,2914,4.43,0.9771,2987.4,5,1.0,9,1,2,234,0.023768,0.1864,89.2857,24,12.7,0.1158,0.0464,1,0
143,4826,2957,0,0,0,1.9589,1,168.5,0,2957,4.43,0.9908,2984.5,0,1.0,8,0,1,212,0.026136,0.2623,0.0,25,14.2,0.0984,0.059,0,0
144,4826,3022,2,3,3,1.9787,1,175.7,3010,0,4.52,1.0114,2988.0,12,1.0,13,10,5,266,0.017119,0.1039,161.7647,26,7.8,0.0736,0.0187,0,0
145,4825,2935,0,0,3,1.9853,1,164.7,0,2935,4.42,0.9839,2983.0,0,1.0,12,0,1,233,0.021054,0.1781,0.0,27,9.5,0.0799,0.0362,0,0
146,4825,2955,1,5,3,1.8753,1,168.6,1,2949,4.49,0.9915,2980.3,6,1.0,8,2,6,248,0.02144,0.1864,98.0392,28,12.6,0.1073,0.0397,1,1
147,4825,3029,0,0,3,1.858,1,172.3,3024,0,4.45,1.0148,2985.0,5,1.0,8,0,0,188,0.02817,0.194,78.125,29,13.6,0.1343,0.0387,0,0
148,4825,2928,0,0,3,1.7842,1,166.9,0,2923,4.42,0.9827,2979.5,5,1.0,6,0,2,174,0.032557,0.2105,96.1538,30,16.8,0.1474,0.0336,0,1
