window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
11,5000,3072,2,4,0,1.9562,2,147.9,14,3058,4.48,0.9687,3171.1,14,1.0,34,2,4,509,0.008209,0.0743,97.9021,10,6.9,0.0287,0.0163,0,0
12,5000,3113,1,5,1,1.9257,2,144.9,11,3098,4.51,0.9845,3162.2,15,1.0,23,1,12,481,0.010096,0.0795,111.9403,11,6.7,0.045,0.0187,1,0
13,5000,3127,1,4,1,1.8662,2,158.2,10,3117,4.43,0.9905,3157.1,10,1.0,20,3,6,395,0.011128,0.1017,73.3945,12,6.8,0.0593,0.0185,0,0
14,5000,3178,1,3,3,1.9497,2,167.4,3167,0,4.58,1.0057,3159.9,11,1.0,21,1,0,362,0.013381,0.094,94.0171,13,7.4,0.0547,0.0212,0,0
15,5000,3127,2,5,3,1.9668,2,168.3,7,3115,4.45,0.9909,3155.8,12,1.0,18,2,5,399,0.012188,0.1043,112.1495,14,6.7,0.0574,0.021,1,1
16,5000,3026,3,5,3,1.9749,2,169.4,10,3002,4.41,0.9635,3140.5,24,1.0,21,10,7,406,0.011457,0.084,198.3471,15,4.2,0.0547,0.0173,1,0
17,5000,3003,0,0,3,1.987,2,172.6,6,2992,4.43,0.9609,3125.3,11,1.0,21,3,3,392,0.012128,0.0855,93.4579,16,4.9,0.0527,0.0179,0,0
18,5000,3144,2,5,1,1.9797,1,169.9,3126,0,4.54,1.0054,3127.2,18,1.0,19,2,4,404,0.012514,0.0968,162.1622,17,4.8,0.0645,0.0208,2,0
19,5000,2988,0,0,1,1.976,1,172.4,0,2988,4.41,0.9598,3113.3,0,1.0,14,0,5,331,0.015225,0.1515,0.0,18,6.1,0.0833,0.0353,0,0
20,5000,3120,1,5,1,1.9699,1,166.6,3114,0,4.45,1.0019,3113.9,6,1.0,13,2,3,311,0.01683,0.1184,71.4286,19,7.1,0.0804,0.029,1,0
21,5000,3141,0,0,1,1.8696,1,180.7,3138,0,4.5,1.0079,3116.5,3,1.0,14,3,2,301,0.017247,0.15,25.974,20,7.5,0.0792,0.0282,0,0
22,5000,3154,1,4,3,1.9297,1,172.9,3149,0,4.51,1.0109,3120.1,5,1.0,14,2,2,321,0.017174,0.1458,42.1053,21,8.4,0.0787,0.0299,0,0
23,5000,3099,2,5,1,1.9383,1,179.6,4,3086,4.45,0.9939,3118.1,13,1.0,15,2,1,350,0.015263,0.134,139.7849,22,8.1,0.0711,0.0276,2,1
24,5000,3051,1,5,1,1.9503,2,181.7,3,3043,4.43,0.9805,3111.7,8,1.0,12,1,4,342,0.016735,0.1183,91.954,23,7.8,0.0806,0.0253,1,1
25,5000,3149,2,3,3,1.9499,2,188.0,3141,0,4.5,1.0108,3115.2,8,1.0,14,3,1,299,0.017123,0.1139,106.6667,24,7.5,0.0696,0.0196,0,0
26,5000,3077,3,5,3,1.9795,2,193.6,11,3061,4.43,0.9889,3111.6,16,1.0,16,5,3,374,0.013215,0.1402,142.8571,25,7.2,0.0664,0.0251,1,1
27,4999,3153,2,4,1,1.9692,2,193.4,3142,0,4.53,1.012,3115.5,11,1.0,16,2,2,370,0.014433,0.11,112.2449,26,7.9,0.0633,0.0212,0,1
28,4998,3002,0,0,1,1.9657,2,191.7,0,3002,4.39,0.9669,3104.7,0,1.0,14,0,2,344,0.015261,0.1071,0.0,27,9.6,0.0661,0.0203,0,0
29,4998,3017,0,0,0,1.9687,1,189.1,0,3017,4.34,0.9744,3096.4,0,1.0,13,0,1,310,0.018456,0.175,0.0,28,10.2,0.0847,0.036,0,0
30,4996,3104,0,0,0,1.9698,1,199.4,3104,0,4.44,1.0022,3097.1,0,1.0,10,0,3,290,0.019146,0.1566,0.0,29,13.5,0.0964,0.035,0,0
31,4995,2974,0,0,0,1.9852,1,194.8,0,2974,4.34,0.9639,3085.4,0,1.0,10,0,0,232,0.023735,0.1373,0.0,30,14.5,0.1002,0.0309,0,0
32,4992,3171,1,4,1,1.9772,1,199.2,3169,0,4.51,1.0256,3093.7,4,1.0,10,1,1,251,0.022936,0.1667,56.338,31,14.9,0.0926,0.037,0,0
33,4990,3034,1,5,3,1.9592,1,197.0,4,3025,4.47,0.9825,3088.0,9,1.0,9,1,2,261,0.022052,0.1867,128.5714,32,14.6,0.1067,0.0349,1,2
34,4990,3082,1,5,3,1.9363,2,193.8,4,3073,4.53,0.9982,3087.5,9,1.0,6,1,4,242,0.022086,0.1613,176.4706,33,10.3,0.1387,0.0259,1,4
35,4990,2953,2,5,3,1.9387,2,198.4,7,2939,4.34,0.9604,3074.7,14,1.0,8,6,4,198,0.025414,0.1724,196.8457,34,7.4,0.1207,0.0353,1,1
36,4990,2978,1,3,3,1.9315,2,200.4,0,2978,4.37,0.9715,3065.4,0,1.0,8,1,1,184,0.028143,0.1774,0.0,35,8.2,0.1355,0.0342,0,0
37,4990,3068,0,0,3,1.9363,2,201.9,3065,0,4.52,1.0008,3065.7,3,1.0,8,3,3,189,0.025295,0.1765,62.5,36,9.0,0.1176,0.031,0,0
38,4989,3155,1,5,1,1.9505,1,201.5,3148,0,4.55,1.0278,3074.7,12,1.0,9,5,4,202,0.026898,0.1833,192.9825,37,8.7,0.1306,0.043,1,0
39,4988,3081,3,5,1,1.8454,1,201.3,3065,0,4.47,1.0022,3075.4,17,1.0,12,7,4,278,0.018869,0.1235,197.3684,38,6.8,0.0926,0.0222,1,1
40,4988,3081,0,0,1,1.9501,2,202.5,3070,0,4.53,1.0017,3075.9,11,1.0,13,3,2,256,0.020626,0.1236,129.4118,39,7.0,0.0843,0.0343,0,0
41,4985,3107,2,3,1,1.9638,1,214.9,3103,0,4.48,1.0091,3078.9,4,1.0,14,4,3,278,0.016778,0.1011,48.7805,25,3.9,0.0674,0.0192,0,1
42,4985,3037,4,5,3,1.9246,1,209.7,4,3018,4.45,0.9877,3074.9,19,1.0,19,10,5,318,0.014134,0.1091,180.9524,26,3.3,0.061,0.023,2,0
43,4985,3103,0,0,1,1.9332,2,214.0,3084,0,4.5,1.0083,3077.6,19,1.0,16,0,3,318,0.015491,0.1182,188.1188,27,4.6,0.0727,0.0274,0,0
44,4983,2978,0,0,3,1.945,1,215.3,4,2969,4.4,0.9706,3068.1,9,1.0,13,0,3,283,0.016944,0.1235,120.0,28,6.0,0.0811,0.0229,0,0
45,4982,3082,0,0,3,1.9656,1,212.0,3075,0,4.45,1.0041,3069.4,7,1.0,11,3,5,269,0.018272,0.1446,82.1918,11,4.7,0.1004,0.0312,0,1
46,4981,3064,0,0,3,1.9406,1,216.0,1,3063,4.48,0.9984,3068.9,1,1.0,10,1,2,223,0.023429,0.1562,0.0,12,5.9,0.112,0.0366,0,0
47,4981,2976,1,5,3,1.981,1,213.0,2,2969,4.39,0.9725,3060.0,7,1.0,10,3,3,248,0.020048,0.1964,98.0392,13,6.7,0.0995,0.0398,1,0
48,4981,3147,1,5,3,1.9622,1,217.7,3142,0,4.62,1.0256,3068.3,5,1.0,8,1,3,244,0.024037,0.197,81.9672,14,7.4,0.1147,0.046,1,1
49,4981,3086,0,0,3,1.9641,2,217.9,3086,0,4.48,1.0052,3070.0,0,1.0,7,0,1,191,0.029036,0.2344,0.0,15,8.6,0.1362,0.0595,0,0
50,4981,2956,0,0,3,1.9871,1,187.7,3,2953,4.37,0.9663,3059.1,3,1.0,7,3,3,199,0.026675,0.2273,25.0,16,9.1,0.1402,0.0511,0,1
51,4981,2986,3,4,1,1.9784,1,200.4,8,2973,4.38,0.9783,3052.2,13,1.0,12,12,7,248,0.016186,0.119,183.0986,17,4.6,0.0804,0.0218,0,2
52,4981,3130,0,0,3,1.9689,1,180.9,3120,0,4.52,1.0233,3059.7,11,1.0,12,2,2,203,0.022574,0.1364,172.4138,18,5.5,0.0947,0.0328,0,0
53,4980,3074,4,5,3,1.9193,1,175.8,3052,0,4.58,1.0042,3061.1,22,1.0,17,7,2,271,0.014313,0.1389,217.8218,19,4.5,0.0778,0.029,1,0
54,4980,3003,1,3,3,1.9902,1,167.8,5,2998,4.41,0.9828,3055.5,5,1.0,17,4,4,298,0.015458,0.1176,41.2371,20,5.2,0.0745,0.0268,0,0
55,4979,3171,0,0,3,1.9942,2,163.0,3192,0,4.61,1.0402,3068.5,0,1.0,11,0,6,263,0.017376,0.1159,0.0,21,7.9,0.0957,0.025,0,0
56,4978,2966,1,3,3,1.9785,1,165.6,0,2961,4.32,0.9697,3058.8,5,1.0,14,4,1,205,0.01973,0.1273,98.0392,22,6.9,0.0836,0.0354,0,0
57,4977,3085,1,4,3,1.9604,1,168.0,3076,0,4.54,1.0078,3061.3,9,1.0,12,1,3,215,0.020297,0.1905,150.0,23,8.5,0.0508,0.0422,0,0
58,4977,3016,1,3,3,1.9732,2,169.9,0,3011,4.46,0.9866,3056.9,5,1.0,10,1,3,225,0.02235,0.1587,87.7193,23,7.8,0.0952,0.0344,0,1
59,4977,3141,0,0,3,1.9652,2,172.4,3141,0,4.52,1.0248,3065.0,0,1.0,9,0,1,178,0.027714,0.1481,0.0,24,9.4,0.1157,0.0268,0,0
60,4977,2952,0,0,3,1.994,1,166.2,0,2952,4.4,0.9665,3054.2,0,1.0,7,0,2,163,0.033368,0.2286,0.0,25,12.0,0.1714,0.0538,0,0
61,4977,3060,1,5,3,1.9561,1,168.3,3051,0,4.48,1.0017,3054.7,9,1.0,7,5,5,213,0.023734,0.2381,67.0536,26,12.6,0.1397,0.0612,1,0
62,4977,3007,2,5,3,1.9749,1,170.5,3,2999,4.4,0.9858,3050.2,8,1.0,8,2,1,201,0.027455,0.2037,153.8462,27,10.8,0.1327,0.0516,1,0
63,4977,3067,1,5,3,1.9708,2,169.3,3062,0,4.49,1.005,3051.8,5,1.0,8,1,1,208,0.025493,0.1887,96.1538,28,9.1,0.1226,0.0327,1,1
64,4976,3076,0,0,3,1.9899,2,169.1,3075,0,4.51,1.0072,3054.1,1,1.0,8,1,1,195,0.026486,0.1875,0.0,29,10.1,0.1285,0.0435,0,0
65,4975,2950,1,5,3,1.9499,1,165.5,5,2945,4.44,0.9691,3044.2,5,1.0,9,1,0,210,0.026387,0.2414,86.2069,30,9.9,0.1133,0.0508,1,0
66,4974,3072,0,0,3,1.9305,1,174.5,3070,0,4.41,1.0083,3046.8,2,1.0,9,2,2,230,0.023167,0.1923,20.4082,31,10.4,0.1126,0.0445,0,0
67,4974,3072,3,5,3,1.976,1,165.9,3050,0,4.52,1.0075,3049.2,22,1.0,17,13,5,330,0.013482,0.1068,205.1449,32,5.9,0.0721,0.0233,1,1
68,4973,3108,0,0,3,1.9915,1,171.6,3096,0,4.47,1.0174,3054.8,12,1.0,16,3,4,297,0.016112,0.1028,110.0,33,7.2,0.0721,0.0224,0,0
69,4973,2994,1,4,3,1.985,1,166.6,16,2978,4.41,0.9819,3049.0,16,1.0,15,4,5,316,0.014105,0.1146,181.8182,34,7.7,0.061,0.0213,0,0
70,4973,3061,1,5,1,1.9767,1,174.9,3042,0,4.47,1.0035,3050.2,19,1.0,14,4,5,311,0.015106,0.1327,211.1111,35,8.5,0.0663,0.0227,1,0
71,4973,2976,3,4,1,1.9915,2,165.3,13,2953,4.35,0.9779,3043.1,23,1.0,18,6,2,338,0.013934,0.0865,237.1134,36,7.2,0.0577,0.0195,0,0
72,4972,3088,2,5,1,1.99,2,175.5,3066,0,4.5,1.0133,3047.4,22,1.0,18,4,4,388,0.012624,0.1121,185.1852,37,7.9,0.0595,0.023,2,0
73,4971,3005,2,5,1,1.9846,2,165.2,5,2990,4.39,0.9874,3043.4,15,1.0,15,2,5,385,0.014127,0.1491,140.1869,38,9.7,0.0651,0.0336,2,0
74,4971,3079,1,5,3,1.9728,2,175.4,3069,0,4.51,1.0106,3046.7,10,1.0,16,1,0,370,0.014093,0.1066,82.6446,39,10.0,0.0662,0.0194,1,0
75,4969,3121,0,0,3,1.9505,2,166.0,3116,0,4.48,1.022,3053.8,5,1.0,13,0,3,370,0.014718,0.1552,46.729,40,11.7,0.076,0.0326,0,2
76,4965,3130,0,0,3,1.9742,1,171.0,3125,0,4.48,1.0225,3061.1,5,1.0,11,0,2,303,0.018268,0.1519,67.5676,41,14.1,0.0848,0.0236,0,1
77,4963,3119,0,0,3,1.958,1,166.9,3119,0,4.46,1.0171,3066.6,0,1.0,9,0,2,260,0.02059,0.1714,0.0,42,15.2,0.1,0.034,0,2
78,4958,3094,1,5,3,1.9713,1,165.3,3089,0,4.49,1.0081,3069.2,5,1.0,8,1,2,233,0.024093,0.1667,81.9672,43,15.2,0.1155,0.0371,1,1
79,4958,3028,1,5,3,1.9332,1,170.6,0,3018,4.46,0.9878,3065.3,10,1.0,7,1,2,209,0.022765,0.1613,172.4138,41,11.6,0.1336,0.0223,1,2
80,4958,3088,1,4,3,1.9127,2,166.0,3079,0,4.49,1.0067,3067.4,9,1.0,7,1,1,182,0.027716,0.1912,140.625,42,11.6,0.1373,0.0355,0,1
81,4957,3028,3,4,3,1.952,2,172.7,3,3010,4.52,0.9884,3063.7,18,1.0,13,9,3,233,0.017696,0.125,178.9474,43,6.8,0.0881,0.0279,0,0
82,4956,3016,2,5,1,1.9713,2,157.6,4,3003,4.43,0.9859,3059.1,13,1.0,14,2,1,261,0.018888,0.1053,175.6757,44,7.1,0.0827,0.0226,1,0
83,4953,2992,3,5,1,1.981,2,165.7,8,2974,4.47,0.9801,3052.7,18,1.0,16,3,1,323,0.015647,0.0916,139.5349,45,7.0,0.0662,0.0184,2,0
84,4953,3035,3,5,3,1.9547,2,164.2,15,3020,4.42,0.9947,3051.1,15,1.0,16,5,5,372,0.013661,0.1053,140.1869,46,6.1,0.0702,0.0239,1,2
85,4953,3066,1,5,1,1.9427,2,169.0,3052,0,4.53,1.0044,3052.5,14,1.0,16,3,3,357,0.014528,0.1071,115.3846,47,6.9,0.0645,0.0229,1,0
86,4953,3059,1,5,1,1.9724,2,165.6,3049,0,4.49,1.0019,3053.1,10,1.0,15,2,3,350,0.014775,0.12,97.8261,48,8.0,0.0744,0.0252,1,1
87,4952,3091,1,3,3,1.9662,2,165.1,3090,0,4.5,1.0112,3056.7,1,1.0,15,2,2,323,0.016552,0.1023,0.0,49,8.8,0.0758,0.0186,0,0
88,4948,3025,0,0,3,1.9762,2,162.1,1,3024,4.39,0.9906,3053.7,1,1.0,13,1,3,321,0.01652,0.11,0.0,50,10.6,0.0733,0.0203,0,0
89,4946,2972,0,0,3,1.9881,1,166.9,0,2972,4.45,0.9757,3045.9,0,1.0,11,0,2,278,0.018824,0.1429,0.0,51,12.6,0.0795,0.0277,0,1
90,4945,2951,0,0,3,1.9681,1,167.4,0,2951,4.32,0.9717,3036.9,0,1.0,9,0,2,244,0.023026,0.1594,0.0,52,14.8,0.1056,0.0362,0,1
91,4944,2954,2,5,1,1.9412,1,166.7,4,2945,4.38,0.9752,3029.0,9,1.0,10,2,1,226,0.022168,0.14,180.0,53,13.5,0.1,0.0268,1,0
92,4942,3085,0,0,1,1.9839,1,175.9,3085,0,4.5,1.0167,3034.3,0,1.0,9,0,1,226,0.021173,0.1571,0.0,54,15.4,0.098,0.0287,0,1
93,4938,3053,0,0,0,1.9853,1,167.5,3053,0,4.49,1.0056,3036.1,0,1.0,9,0,0,205,0.028045,0.1833,0.0,55,16.4,0.1143,0.0401,0,0
94,4936,3059,0,0,3,1.9698,1,173.4,3059,0,4.45,1.0068,3038.3,0,1.0,8,0,1,205,0.023691,0.1818,0.0,56,18.0,0.1234,0.0406,0,0
95,4934,3006,1,5,3,1.9785,1,167.1,0,3001,4.43,0.9904,3035.2,5,1.0,7,1,2,209,0.026278,0.2069,96.1538,57,18.7,0.1264,0.0486,1,2
96,4933,3017,0,0,3,1.9463,1,170.1,3,3014,4.5,0.9946,3033.5,3,1.0,9,3,1,175,0.029666,0.1765,63.8298,58,15.3,0.1111,0.0358,0,0
97,4930,2959,2,5,1,1.9319,1,174.6,11,2948,4.37,0.9777,3026.4,11,1.0,10,2,1,219,0.022942,0.186,135.8025,59,14.1,0.1063,0.0432,1,0
98,4929,3097,0,0,1,1.9841,1,166.3,3095,0,4.57,1.0214,3033.2,3,1.0,9,0,1,201,0.02615,0.1618,46.1538,60,16.6,0.1008,0.0275,0,0
99,4928,3013,1,5,3,1.9926,1,172.8,8,3000,4.53,0.994,3031.3,13,1.0,12,6,3,249,0.01911,0.2,200.0,61,10.8,0.0989,0.0417,1,1
100,4928,2992,0,0,3,1.9926,1,165.1,7,2980,4.45,0.9883,3027.5,12,1.0,10,0,2,215,0.022213,0.1579,169.0141,62,13.7,0.1053,0.0266,0,1
101,4928,3059,1,5,3,1.9502,1,174.4,3038,0,4.46,1.0094,3030.5,21,1.0,12,8,6,252,0.019271,0.125,238.0952,63,11.5,0.0863,0.0305,1,0
102,4926,3005,0,0,3,1.8729,1,168.5,3,2998,4.41,0.9924,3028.1,7,1.0,9,0,3,210,0.024643,0.1294,95.8904,64,12.7,0.1078,0.0249,0,1
103,4926,2908,0,0,3,1.8727,1,171.4,1,2907,4.39,0.964,3016.7,1,1.0,8,1,2,176,0.030179,0.1795,0.0,65,15.1,0.1325,0.0361,0,0
104,4926,2996,1,5,3,1.9068,1,170.7,0,2991,4.46,0.9938,3014.7,5,1.0,7,1,2,187,0.026855,0.2,138.8889,21,8.6,0.14,0.0364,1,2
105,4924,3038,0,0,3,1.8496,1,165.8,3038,0,4.51,1.007,3016.9,0,1.0,5,0,2,138,0.037359,0.2703,0.0,22,11.8,0.1784,0.063,0,0
106,4924,2970,1,5,3,1.9344,1,174.0,0,2965,4.41,0.9859,3012.4,5,1.0,6,1,0,142,0.037939,0.2368,131.5789,23,10.7,0.1667,0.0472,1,0
107,4924,3054,0,0,3,1.8871,1,166.4,3054,0,4.52,1.0125,3016.4,0,1.0,6,0,0,142,0.04051,0.2,0.0,24,11.7,0.1667,0.017,0,0
108,4924,2973,2,3,1,1.9,1,176.2,0,2966,4.5,0.987,3012.3,7,1.0,8,5,3,191,0.024566,0.1489,142.8571,25,6.6,0.1106,0.0182,0,1
109,4923,3043,0,0,3,1.9003,1,165.7,3043,0,4.46,1.0092,3015.2,0,1.0,7,0,1,129,0.036528,0.2273,0.0,14,5.0,0.1534,0.0398,0,1
110,4923,3060,2,5,1,1.8792,1,173.4,3051,0,4.42,1.0134,3019.5,9,1.0,9,2,0,178,0.029172,0.2642,169.8113,15,4.7,0.1321,0.0619,2,0
111,4923,2982,0,0,3,1.861,1,168.5,0,2977,4.39,0.9888,3015.9,5,1.0,6,0,3,178,0.028983,0.2542,96.1538,16,7.0,0.1469,0.0568,0,0
112,4920,3037,1,5,3,1.8587,1,165.1,3026,0,4.36,1.0063,3017.9,11,1.0,6,2,2,178,0.033256,0.2698,166.6667,17,5.8,0.1587,0.0572,1,1
113,4920,3068,0,0,3,1.8609,1,175.8,3068,0,4.49,1.015,3022.7,0,1.0,6,0,0,144,0.03749,0.2222,0.0,18,6.8,0.1667,0.0428,0,0
114,4919,3036,1,4,3,1.8031,1,165.7,3032,0,4.44,1.004,3023.9,4,1.0,7,2,1,172,0.034383,0.2381,73.1707,19,6.7,0.1508,0.0546,0,0
115,4919,3003,0,0,3,1.8366,1,175.9,2,3001,4.46,0.9937,3022.0,2,1.0,9,2,0,181,0.028664,0.1489,42.5532,20,6.0,0.117,0.0219,0,0
116,4918,2981,2,5,3,1.9313,1,166.7,7,2969,4.42,0.9877,3018.1,12,1.0,12,5,2,241,0.017256,0.1528,179.1045,21,5.2,0.0873,0.0331,1,0
117,4917,3005,0,0,3,1.9103,1,170.8,4,2996,4.46,0.9961,3016.8,9,1.0,13,4,3,248,0.019,0.1505,104.6512,22,4.8,0.0932,0.034,0,1
118,4916,3065,1,3,3,1.9367,1,172.7,3051,0,4.43,1.0144,3021.4,14,1.0,13,4,4,228,0.019934,0.1558,197.1831,23,5.4,0.0823,0.0315,0,0
119,4916,2986,1,5,3,1.8863,1,165.6,12,2968,4.49,0.9894,3018.0,18,1.0,13,4,4,265,0.017252,0.1136,225.0,24,5.1,0.0852,0.0187,1,1
120,4916,3047,0,0,3,1.8987,2,173.4,3038,0,4.47,1.0087,3020.8,9,1.0,13,0,0,230,0.021034,0.1467,125.0,25,6.1,0.0822,0.0282,0,0
121,4916,3083,0,0,3,1.9077,1,168.3,3076,0,4.51,1.0186,3026.7,7,1.0,17,7,3,275,0.01516,0.1029,95.2381,26,5.4,0.0711,0.0217,0,0
122,4914,3070,3,5,3,1.9792,1,175.9,3049,0,4.46,1.0129,3030.8,21,1.0,16,7,8,330,0.013552,0.0901,204.0816,27,5.4,0.0631,0.0185,2,0
123,4914,3043,1,5,3,1.9597,1,168.9,3026,0,4.51,1.0036,3032.0,17,1.0,18,6,4,329,0.014459,0.097,134.9206,28,5.4,0.0688,0.0216,1,0
124,4911,3088,1,5,3,1.9437,2,176.9,3073,0,4.54,1.0167,3037.3,15,1.0,18,1,1,336,0.015011,0.1048,126.0504,29,6.3,0.0605,0.0179,1,0
125,4911,3026,1,4,3,1.9845,2,165.6,0,3026,4.55,0.9966,3036.2,0,1.0,15,1,4,347,0.015338,0.1193,0.0,15,5.3,0.078,0.0253,0,2
126,4908,2911,3,5,3,1.9833,2,172.9,3,2903,4.39,0.9625,3024.3,8,1.0,13,3,5,293,0.017046,0.117,91.954,16,4.7,0.0824,0.0276,1,1
127,4907,2992,0,0,1,1.9652,2,171.1,5,2987,4.47,0.9903,3021.2,5,1.0,11,2,4,283,0.018131,0.1494,37.5,17,5.6,0.0996,0.037,0,2
128,4907,2962,0,0,0,1.9721,1,171.9,3,2956,4.39,0.9822,3015.6,6,1.0,11,3,3,241,0.020056,0.1562,96.7742,18,6.3,0.0906,0.027,0,1
129,4906,3008,3,5,1,1.9713,1,171.5,6,2992,4.45,0.9977,3014.9,16,1.0,12,3,2,269,0.01801,0.1443,179.7753,13,5.0,0.0945,0.0302,2,1
130,4906,2969,0,0,3,1.9349,1,166.8,3,2957,4.51,0.9865,3010.6,12,1.0,9,0,3,239,0.021741,0.1644,176.4706,14,4.7,0.1199,0.0267,0,2
131,4903,2974,1,4,3,1.9436,1,175.4,0,2965,4.47,0.989,3007.1,9,1.0,10,2,1,202,0.02215,0.1846,142.8571,15,4.2,0.1179,0.0473,0,1
132,4901,2960,2,4,1,1.9784,1,167.2,4,2951,4.43,0.9858,3002.6,9,1.0,9,2,3,219,0.023333,0.1765,140.625,16,4.3,0.1275,0.0424,0,0
133,4900,3078,0,0,3,1.9699,2,175.6,3078,0,4.51,1.0227,3009.8,0,1.0,8,0,1,188,0.02691,0.24,0.0,8,3.9,0.1267,0.0566,0,0
134,4896,3069,0,0,3,1.8861,1,164.7,3069,0,4.54,1.0178,3015.4,0,1.0,7,0,1,168,0.032479,0.2045,0.0,9,5.3,0.1515,0.0428,0,0
135,4892,2941,3,5,3,1.9713,1,169.8,3,2923,4.41,0.9776,3008.4,18,1.0,8,6,5,239,0.019369,0.2462,271.1864,9,3.5,0.1256,0.0609,3,0
136,4890,2980,1,5,3,1.9585,1,164.7,4,2961,4.46,0.9915,3005.7,19,1.0,9,5,4,244,0.022135,0.1622,160.5882,10,4.0,0.1178,0.0403,1,0
137,4887,2995,1,3,3,1.9732,2,166.6,4,2981,4.49,0.9968,3004.6,14,1.0,9,3,3,239,0.023751,0.1806,176.4706,11,4.8,0.1273,0.0548,0,1
138,4885,2925,0,0,3,1.9498,2,161.1,0,2921,4.42,0.976,2997.1,4,1.0,8,0,1,196,0.029415,0.2097,68.9655,12,6.4,0.1237,0.047,0,0
139,4877,2883,2,5,3,1.9424,1,166.5,0,2878,4.32,0.9654,2986.2,5,1.0,9,2,1,212,0.024054,0.2,84.7458,13,5.8,0.1238,0.0438,1,0
140,4872,3001,2,5,1,1.9575,1,169.9,2986,0,4.48,1.0045,2987.6,15,1.0,9,2,2,237,0.024018,0.2034,267.8571,14,5.7,0.1055,0.045,2,0
141,4867,3006,1,4,1,1.9218,2,162.8,2993,0,4.47,1.0056,2989.4,13,1.0,8,1,2,227,0.023952,0.1562,220.339,15,6.0,0.1205,0.0312,0,2
142,4861,3079,3,5,2,1.9936,2,176.6,3064,0,4.53,1.0283,2998.3,19,1.0,14,8,2,247,0.018935,0.1758,223.5294,16,4.0,0.081,0.0344,1,0
143,4858,2945,0,0,1,1.9742,2,158.7,0,2935,4.44,0.9839,2993.2,10,1.0,11,0,3,247,0.020262,0.1818,126.5823,17,5.9,0.0812,0.0431,0,1
144,4857,3006,0,0,3,1.9241,1,163.1,3006,0,4.48,1.0039,2994.4,0,1.0,10,0,1,216,0.024154,0.1455,0.0,18,7.4,0.0961,0.027,0,0
145,4854,2889,0,0,3,1.8992,1,156.9,0,2889,4.41,0.968,2984.4,0,1.0,10,0,0,212,0.021607,0.2192,0.0,19,8.4,0.1174,0.0479,0,0
146,4851,2910,2,5,1,1.8982,1,162.0,0,2905,4.41,0.9774,2977.3,5,1.0,12,2,0,250,0.019514,0.1364,75.7576,20,7.8,0.0833,0.0287,1,0
147,4845,3021,0,0,1,1.906,1,156.4,3021,0,4.45,1.0133,2981.5,0,1.0,10,0,2,250,0.021206,0.1636,0.0,21,9.3,0.1091,0.0336,0,1
148,4840,3049,0,0,0,1.8628,1,157.6,3049,0,4.48,1.0205,2987.9,0,1.0,9,0,1,208,0.026778,0.1525,0.0,22,11.2,0.1114,0.032,0,0
