window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
12,5000,3065,2,3,1,1.9169,2,139.4,7,3053,4.43,0.9733,3149.2,12,1.0,36,8,10,525,0.007622,0.0581,83.9161,11,6.0,0.0312,0.0121,0,1
13,5000,3007,0,0,3,1.9068,2,149.5,7,2995,4.43,0.961,3128.9,12,1.0,26,0,10,426,0.009732,0.072,105.2632,12,6.3,0.0373,0.0147,0,0
14,5000,3157,2,5,3,1.9241,1,168.4,3134,0,4.5,1.0078,3132.6,23,1.0,24,4,6,420,0.01058,0.075,157.5342,13,5.8,0.0518,0.0181,1,0
15,5000,3056,0,0,3,1.8084,1,166.7,9,3042,4.43,0.9785,3123.1,14,1.0,17,0,7,372,0.012596,0.1197,133.3333,14,6.1,0.0741,0.024,0,1
16,5000,2980,1,4,3,1.6605,1,168.3,11,2965,4.43,0.9596,3106.3,15,1.0,14,1,4,312,0.015776,0.1146,164.8352,15,6.4,0.0677,0.0251,0,0
17,5000,3083,2,5,3,1.8765,1,174.9,11,3067,4.47,0.9933,3103.8,16,1.0,16,7,5,330,0.01516,0.1382,131.5789,16,5.5,0.0813,0.0346,1,0
18,5000,3037,0,0,3,1.8955,2,179.2,6,3026,4.43,0.9807,3096.7,11,1.0,14,1,3,296,0.01549,0.1446,115.3846,17,7.3,0.074,0.0283,0,0
19,5000,3131,0,0,3,1.9043,1,185.1,3126,0,4.5,1.01,3100.2,5,1.0,13,0,1,278,0.018263,0.1216,55.5556,18,8.5,0.0792,0.0196,0,0
20,5000,3062,0,0,3,1.977,1,188.8,0,3062,4.44,0.9889,3096.5,0,1.0,11,0,2,249,0.020522,0.1562,0.0,19,9.0,0.1068,0.0348,0,1
21,5000,3107,1,5,1,1.966,1,190.9,3102,0,4.45,1.0031,3097.5,5,1.0,11,1,1,248,0.021438,0.1846,79.3651,20,9.5,0.0901,0.0436,1,0
22,5000,2999,0,0,1,1.9926,1,196.2,0,2999,4.38,0.9711,3088.1,0,1.0,7,0,4,228,0.023152,0.1644,0.0,18,10.1,0.1252,0.0288,0,0
23,5000,3080,0,0,0,1.9899,1,195.2,0,3080,4.46,0.9976,3087.4,0,1.0,6,0,1,172,0.034208,0.2273,0.0,19,11.0,0.1553,0.0515,0,1
24,5000,3049,0,0,0,1.9593,1,193.7,0,3049,4.48,0.9887,3083.7,0,1.0,6,0,0,148,0.037591,0.2449,0.0,20,12.0,0.1667,0.0432,0,0
25,5000,3048,0,0,0,1.8879,1,199.0,0,3048,4.47,0.9895,3080.3,0,1.0,5,0,1,148,0.039439,0.2857,0.0,21,13.4,0.1837,0.0563,0,1
26,4999,3098,0,0,3,1.9966,1,203.5,3097,0,4.54,1.0052,3082.0,1,1.0,5,1,1,132,0.043248,0.3143,0.0,22,14.4,0.1943,0.0775,0,0
27,4999,3032,1,3,1,1.9329,1,199.3,4,3028,4.37,0.9853,3077.2,4,1.0,9,5,1,178,0.028989,0.1765,90.9091,23,8.6,0.1353,0.0392,0,0
28,4999,3115,3,4,1,1.967,1,200.5,3102,0,4.47,1.0111,3080.8,13,1.0,12,5,2,241,0.019137,0.1067,166.6667,24,7.1,0.0827,0.0224,0,0
29,4999,3068,0,0,3,1.9489,2,203.1,7,3061,4.48,0.9962,3079.6,7,1.0,11,1,2,219,0.023195,0.1429,96.7742,25,8.6,0.0921,0.0327,0,0
30,4999,3060,0,0,3,1.9531,1,204.4,4,3056,4.45,0.9942,3077.7,4,1.0,9,0,2,211,0.023685,0.1864,72.7273,26,9.0,0.0975,0.0429,0,1
31,4999,3012,0,0,3,1.9476,1,205.7,5,3007,4.39,0.9806,3071.5,5,1.0,6,1,4,180,0.028108,0.1957,102.5641,27,8.8,0.1304,0.0349,0,2
32,4998,3012,0,0,3,1.9257,1,205.0,0,3012,4.44,0.9824,3065.8,0,1.0,6,0,0,114,0.046145,0.2727,0.0,28,9.8,0.1364,0.0816,0,0
33,4998,3028,1,5,3,1.9788,1,203.4,5,3018,4.41,0.9888,3062.2,10,1.0,11,6,1,163,0.027812,0.2174,238.0952,29,5.9,0.1377,0.0498,1,0
34,4998,3134,2,5,3,1.9803,1,210.8,3116,0,4.45,1.0212,3069.0,18,1.0,11,3,3,210,0.02213,0.1449,265.625,30,6.7,0.1196,0.0296,1,0
35,4998,3068,0,0,3,1.9329,2,209.0,10,3048,4.34,0.9997,3068.9,20,1.0,14,5,2,222,0.020169,0.1477,228.9157,31,6.1,0.1023,0.0319,0,0
36,4998,3084,3,5,3,1.9316,1,215.0,3063,0,4.5,1.0044,3070.4,21,1.0,13,3,4,259,0.019562,0.1414,228.2609,32,6.5,0.0889,0.0308,1,0
37,4998,3135,1,5,3,1.9446,1,208.0,3123,0,4.51,1.019,3076.5,12,1.0,13,1,1,258,0.018866,0.1392,160.0,33,7.2,0.0781,0.0281,1,0
38,4996,3095,4,5,3,1.9457,2,197.4,3071,0,4.54,1.0054,3078.3,24,1.0,17,7,3,332,0.014059,0.0982,233.0097,34,5.6,0.0595,0.0178,1,1
39,4994,3032,0,0,3,1.9699,2,202.5,3,3024,4.37,0.9864,3073.9,8,1.0,14,0,3,266,0.016968,0.1319,95.2381,35,6.6,0.0824,0.023,0,0
40,4991,3103,1,3,3,1.9853,1,211.7,3091,0,4.45,1.0086,3076.7,12,1.0,12,3,5,279,0.017095,0.1068,120.8791,36,7.8,0.0835,0.02,0,1
41,4990,3034,1,3,3,1.9928,1,212.1,6,3028,4.41,0.9874,3072.6,6,1.0,11,1,2,235,0.0199,0.1266,81.0811,37,9.1,0.0658,0.0265,0,0
42,4990,3035,0,0,3,1.9772,2,215.8,5,3030,4.37,0.9889,3069.0,5,1.0,11,0,0,217,0.022471,0.1515,75.7576,38,10.1,0.097,0.0348,0,0
43,4990,3024,2,5,3,1.9363,1,204.7,4,3010,4.42,0.9867,3064.7,14,1.0,12,3,2,272,0.019371,0.2029,196.9697,39,9.7,0.1087,0.0425,2,1
44,4990,3068,2,4,3,1.9628,1,215.5,3043,0,4.52,1.001,3065.0,25,1.0,17,8,3,297,0.014398,0.1091,242.7184,40,7.3,0.0742,0.0204,0,0
45,4989,3146,2,5,3,1.987,2,216.4,3112,0,4.6,1.0238,3072.8,34,1.0,14,2,5,329,0.014004,0.1238,357.8947,28,4.7,0.0914,0.0326,1,2
46,4989,3155,2,5,1,1.9428,2,208.9,3126,0,4.53,1.0242,3080.6,29,1.0,14,2,2,287,0.017994,0.1182,273.5849,29,5.4,0.0758,0.0219,1,0
47,4989,3039,1,4,1,1.9821,2,205.7,19,3020,4.44,0.9878,3076.6,19,1.0,14,1,1,298,0.017081,0.1463,237.5,30,6.0,0.0752,0.0282,0,0
48,4987,3111,1,5,1,1.9568,2,205.1,3091,0,4.58,1.0101,3079.9,20,1.0,12,1,3,308,0.017324,0.12,215.0538,31,6.7,0.0843,0.0245,1,0
49,4987,3009,3,5,3,1.9183,2,211.0,8,2997,4.36,0.9791,3073.1,12,1.0,15,7,4,329,0.014111,0.1132,121.2121,15,3.9,0.0741,0.0242,1,1
50,4986,3018,1,4,1,1.9152,2,193.2,4,3009,4.45,0.9837,3067.9,9,1.0,16,3,2,307,0.015693,0.0968,70.1754,12,3.6,0.0833,0.025,0,1
51,4985,3089,1,5,1,1.8221,2,196.5,3075,0,4.51,1.0062,3069.9,14,1.0,17,1,0,305,0.015182,0.1176,132.6531,13,4.3,0.0728,0.0263,1,0
52,4983,3066,0,0,0,1.7726,2,169.7,0,3061,4.46,0.9988,3069.5,5,1.0,15,0,2,304,0.016125,0.1188,41.2371,14,5.6,0.082,0.0258,0,0
53,4981,3112,0,0,0,1.7479,1,172.7,3112,0,4.52,1.0125,3073.6,0,1.0,12,0,3,260,0.018713,0.2174,0.0,10,6.4,0.089,0.046,0,0
54,4979,3142,1,5,3,1.884,1,168.5,3137,0,4.52,1.0201,3080.1,5,1.0,10,1,3,263,0.020418,0.2222,75.7576,11,6.8,0.1131,0.0556,1,1
55,4978,3057,1,5,3,1.9328,1,165.4,3,3049,4.51,0.9932,3077.9,8,1.0,11,4,3,247,0.019403,0.1486,114.2857,12,5.6,0.0963,0.0301,1,0
56,4975,3074,1,5,1,1.9952,2,171.5,8,3066,4.42,0.9989,3077.5,8,1.0,11,1,1,240,0.021394,0.1493,126.9841,13,6.1,0.0945,0.0315,1,0
57,4974,3071,0,0,3,1.9647,2,168.9,6,3065,4.44,0.9981,3076.9,6,1.0,12,3,2,247,0.02048,0.1594,93.75,14,6.5,0.0853,0.0342,0,0
58,4974,3074,1,4,1,1.9186,1,171.2,13,3061,4.44,0.9991,3076.6,13,1.0,14,5,3,281,0.017132,0.1222,154.7619,15,5.4,0.0778,0.026,0,1
59,4972,3167,3,3,3,1.9338,1,166.4,3147,0,4.6,1.028,3085.7,25,1.0,23,12,3,326,0.011775,0.0738,235.8491,16,3.9,0.041,0.0139,0,0
60,4970,3107,1,5,3,1.9256,2,168.5,3085,0,4.5,1.0062,3087.7,22,1.0,20,1,4,349,0.012352,0.0661,207.5472,17,5.0,0.0468,0.0113,1,0
61,4970,3104,0,0,3,1.8807,2,167.8,3094,0,4.55,1.0048,3089.3,10,1.0,14,0,6,329,0.014084,0.1066,75.4717,18,6.3,0.0855,0.0255,0,2
62,4969,2896,0,0,3,1.893,1,170.7,0,2896,4.34,0.9431,3070.9,0,1.0,11,0,3,233,0.0211,0.1633,0.0,19,8.3,0.1079,0.0461,0,0
63,4966,3068,1,5,1,1.8944,1,167.5,5,3063,4.44,0.9992,3070.6,5,1.0,11,1,1,236,0.02165,0.125,72.4638,20,8.9,0.1007,0.0267,1,0
64,4964,3032,0,0,1,1.889,1,164.8,0,3032,4.52,0.9886,3066.9,0,1.0,7,0,4,192,0.028584,0.3051,0.0,21,9.1,0.1469,0.076,0,2
65,4963,3038,2,3,1,1.8371,1,176.1,3,3032,4.4,0.9915,3064.2,6,1.0,8,3,2,196,0.02597,0.1786,96.1538,22,8.1,0.125,0.0346,0,0
66,4961,3006,4,5,3,1.9075,1,164.5,8,2983,4.43,0.9828,3058.6,23,1.0,12,4,0,266,0.020397,0.1412,270.5882,23,6.1,0.0859,0.0278,4,0
67,4961,3084,1,3,3,1.9287,2,173.7,3078,0,4.55,1.0075,3061.0,6,1.0,11,1,2,279,0.018041,0.1591,72.2892,24,7.2,0.0833,0.0347,0,1
68,4960,3072,2,3,3,1.8829,2,165.5,3060,0,4.47,1.0035,3062.2,13,1.0,13,3,1,276,0.018041,0.1125,153.8462,25,6.9,0.0708,0.0208,0,0
69,4959,3020,2,5,3,1.8829,2,174.3,17,2998,4.39,0.9875,3058.2,22,1.0,15,2,0,310,0.016859,0.1165,222.2222,26,6.9,0.0706,0.019,2,0
70,4958,3064,1,5,3,1.8877,2,166.4,3048,0,4.55,1.0017,3058.7,16,1.0,16,1,0,335,0.016835,0.1129,132.2314,27,7.4,0.0632,0.0192,1,0
71,4956,3060,0,0,3,1.8495,2,171.3,3051,0,4.46,1.0004,3058.8,9,1.0,13,0,3,311,0.014609,0.1461,105.8824,28,9.2,0.0749,0.0263,0,3
72,4955,3025,0,0,3,1.7741,1,164.4,12,3013,4.4,0.99,3055.6,12,1.0,15,6,4,305,0.014511,0.1053,116.2791,29,8.3,0.0643,0.0207,0,0
73,4954,3032,2,5,1,1.8861,1,168.2,10,3022,4.44,0.993,3053.4,10,1.0,15,2,2,315,0.015318,0.1412,119.0476,30,9.2,0.0753,0.0253,1,0
74,4952,2955,2,5,3,1.948,1,170.9,10,2940,4.36,0.9708,3044.0,15,1.0,16,2,1,352,0.01437,0.1,154.6392,31,9.1,0.065,0.0193,2,0
75,4951,3123,1,3,3,1.9314,2,161.7,3109,0,4.55,1.0237,3051.6,15,1.0,15,4,5,365,0.013482,0.0894,133.9286,32,8.4,0.0665,0.0228,0,1
76,4950,3028,0,0,3,1.906,2,169.6,10,3013,4.42,0.993,3049.4,15,1.0,14,0,1,313,0.016767,0.125,150.0,33,9.4,0.0788,0.0275,0,1
77,4946,3053,0,0,3,1.8787,1,164.5,3042,0,4.45,1.0011,3049.7,11,1.0,11,1,4,300,0.017462,0.1667,108.4337,34,11.8,0.0815,0.038,0,1
78,4945,3027,0,0,3,1.9146,1,172.1,0,3027,4.43,0.9933,3047.6,0,1.0,9,0,2,248,0.021943,0.1803,0.0,24,11.4,0.1086,0.0386,0,1
79,4943,2980,0,0,3,1.9299,1,165.4,1,2973,4.45,0.9799,3041.1,7,1.0,11,7,5,258,0.017,0.1316,74.6269,25,9.6,0.0921,0.0329,0,0
80,4941,3007,1,5,3,1.9562,1,174.3,5,2999,4.45,0.9898,3037.9,8,1.0,12,4,3,254,0.019529,0.1622,101.4493,26,9.2,0.0929,0.0348,1,1
81,4941,3079,1,5,3,1.971,1,173.8,3073,0,4.51,1.0122,3041.8,6,1.0,9,2,5,252,0.021206,0.1494,66.6667,27,12.9,0.0958,0.0355,1,0
82,4937,2939,2,5,1,1.9749,2,170.0,9,2930,4.35,0.9693,3032.0,9,1.0,11,2,0,258,0.023119,0.1429,116.8831,28,11.4,0.0883,0.026,1,0
83,4936,3059,0,0,1,1.9814,2,166.9,3056,0,4.45,1.0081,3034.6,3,1.0,12,2,1,263,0.01837,0.1294,37.9747,29,9.9,0.0889,0.0278,0,1
84,4935,2972,0,0,3,1.9737,1,165.1,3,2969,4.36,0.9813,3028.6,3,1.0,11,0,1,238,0.022796,0.1406,48.3871,30,11.8,0.0938,0.0265,0,0
85,4932,2990,1,5,3,1.97,1,169.9,6,2979,4.41,0.9885,3024.9,11,1.0,13,4,2,283,0.018208,0.1222,129.4118,31,10.8,0.0833,0.0273,1,0
86,4930,3047,0,0,3,1.9121,1,165.0,3047,0,4.54,1.0066,3027.0,0,1.0,13,0,0,273,0.019107,0.1087,0.0,32,11.8,0.0783,0.0215,0,0
87,4926,3001,0,0,3,1.9133,1,175.7,8,2993,4.4,0.9922,3024.6,8,1.0,18,8,3,316,0.014521,0.1009,81.6327,33,8.8,0.067,0.0239,0,0
88,4923,3117,1,4,3,1.8732,1,165.1,3115,0,4.49,1.0291,3033.8,7,1.0,14,1,5,313,0.014378,0.1359,64.5161,34,11.9,0.068,0.0292,0,1
89,4921,2992,1,5,3,1.8474,1,176.0,5,2982,4.49,0.9875,3029.9,10,1.0,12,2,4,277,0.020043,0.1573,94.1176,35,14.3,0.0874,0.0329,1,1
90,4920,3047,0,0,3,1.9593,2,167.9,3040,0,4.42,1.0051,3031.5,7,1.0,10,2,4,272,0.019823,0.1795,71.4286,36,17.1,0.0994,0.0467,0,1
91,4918,3080,0,0,3,1.8727,1,173.3,3076,0,4.48,1.0145,3036.1,4,1.0,12,4,2,236,0.021129,0.1507,57.1429,37,15.1,0.0873,0.0271,0,0
92,4915,3030,1,4,3,1.8956,1,170.4,8,3022,4.59,0.9982,3035.5,8,1.0,10,1,3,255,0.021411,0.1625,97.2222,38,18.1,0.0844,0.0354,0,0
93,4914,3091,1,5,3,1.9569,1,167.0,3076,0,4.53,1.0165,3040.8,15,1.0,14,7,3,273,0.017023,0.134,128.9462,39,13.6,0.0779,0.0273,1,0
94,4912,3137,0,0,3,1.9941,2,177.0,3141,0,4.49,1.0309,3050.7,4,1.0,12,0,2,254,0.019453,0.16,41.6667,40,16.9,0.083,0.0327,0,0
95,4909,3023,0,0,3,1.9952,1,167.4,2,3021,4.4,0.9918,3048.1,2,1.0,10,2,4,260,0.02061,0.1525,0.0,41,20.8,0.096,0.0381,0,0
96,4907,3074,1,4,3,1.9934,1,172.9,3066,0,4.51,1.0077,3050.6,8,1.0,11,5,4,250,0.01919,0.1566,106.6667,42,13.5,0.0929,0.0437,0,2
97,4906,2959,2,5,3,1.9613,1,166.6,11,2940,4.45,0.9728,3041.8,19,1.0,14,6,3,254,0.017243,0.1275,204.3011,43,7.0,0.0915,0.0304,1,2
98,4906,3041,0,0,3,1.981,2,175.7,12,3029,4.53,0.9998,3041.8,12,1.0,12,1,3,217,0.018117,0.1538,157.1429,44,9.1,0.0812,0.0296,0,0
99,4902,3057,0,0,3,1.9649,1,167.2,3050,0,4.49,1.0045,3043.2,7,1.0,10,0,2,202,0.022296,0.1282,100.0,45,9.3,0.1058,0.0179,0,2
100,4900,3033,3,5,1,1.9822,1,172.9,8,3015,4.58,0.997,3042.2,18,1.0,10,5,5,227,0.021896,0.1486,268.6567,46,8.9,0.1081,0.0363,2,0
101,4898,2996,1,3,3,1.9641,1,169.1,7,2984,4.46,0.9862,3037.8,12,1.0,12,4,2,216,0.021202,0.1429,131.5789,47,7.9,0.0992,0.0318,0,0
102,4897,3050,2,5,3,1.9656,2,171.4,3030,0,4.47,1.0036,3039.0,20,1.0,12,4,4,251,0.018094,0.1327,198.0198,48,7.9,0.087,0.0299,1,1
103,4895,3097,1,5,3,1.9766,2,174.0,3079,0,4.55,1.0175,3044.6,19,1.0,15,6,3,270,0.016677,0.125,195.8763,49,7.1,0.0755,0.0324,1,0
104,4894,3021,0,0,3,1.9574,2,163.8,5,3006,4.44,0.993,3042.4,15,1.0,13,0,2,266,0.017332,0.15,200.0,50,8.8,0.0917,0.0298,0,1
105,4893,3098,0,0,3,1.9463,1,175.1,3081,0,4.46,1.0165,3047.7,17,1.0,12,2,3,250,0.019707,0.122,229.7297,51,9.5,0.0996,0.0251,0,0
106,4893,3124,2,5,1,1.9086,1,167.2,3116,0,4.56,1.0235,3055.2,11,1.0,11,2,3,251,0.018924,0.16,157.1429,52,10.5,0.0978,0.0374,1,1
107,4892,2981,2,5,1,1.957,1,172.6,0,2966,4.43,0.978,3048.1,15,1.0,12,2,1,263,0.01882,0.2143,185.1852,53,10.4,0.0952,0.0445,2,0
108,4890,3154,0,0,0,1.9839,2,167.5,3152,0,4.67,1.0331,3058.8,8,1.0,10,3,5,267,0.019387,0.1494,102.5641,54,11.6,0.1067,0.0381,0,1
109,4888,2988,2,5,0,1.9785,1,165.9,7,2973,4.47,0.979,3052.1,15,1.0,11,2,1,245,0.022235,0.1975,192.3077,55,11.4,0.0926,0.04,1,0
110,4888,2956,0,0,0,1.9911,1,166.3,8,2948,4.44,0.9714,3042.9,8,1.0,11,1,1,249,0.020679,0.1194,107.6923,56,12.4,0.0877,0.0225,0,0
111,4888,2928,1,4,3,1.9694,1,165.8,14,2915,4.41,0.966,3032.1,13,1.0,12,4,3,275,0.017612,0.1075,149.4253,57,11.8,0.0814,0.021,0,1
112,4885,3051,0,0,3,1.957,1,168.9,3047,0,4.47,1.0056,3033.9,4,1.0,10,0,2,240,0.022717,0.1579,56.338,58,14.9,0.0921,0.036,0,0
113,4882,3054,1,5,1,1.9612,1,165.7,3049,0,4.57,1.006,3035.8,5,1.0,10,1,1,245,0.020175,0.1622,70.4225,59,14.6,0.0997,0.0311,1,0
114,4879,3042,1,3,3,1.9569,1,176.6,3034,0,4.51,1.0019,3036.4,8,1.0,12,7,5,272,0.019474,0.131,90.9091,40,8.0,0.0884,0.0338,0,1
115,4879,3050,0,0,3,1.9574,2,166.9,3050,0,4.49,1.0041,3037.7,0,1.0,12,0,0,230,0.020213,0.1296,0.0,41,9.0,0.082,0.0233,0,0
116,4878,2886,0,0,3,1.9532,1,167.0,0,2886,4.34,0.9546,3023.2,0,1.0,9,0,3,230,0.021266,0.1633,0.0,42,12.1,0.102,0.0311,0,0
117,4878,3054,0,0,3,1.9258,1,175.0,3054,0,4.42,1.0092,3026.2,0,1.0,7,0,2,196,0.026503,0.1905,0.0,20,9.3,0.1524,0.0456,0,2
118,4877,3090,1,3,3,1.9853,1,166.2,3085,0,4.5,1.019,3032.2,5,1.0,9,4,2,175,0.024208,0.1967,89.2857,21,7.2,0.1279,0.0458,0,0
119,4875,3102,1,3,1,1.958,1,177.1,3092,0,4.56,1.0208,3038.9,10,1.0,12,4,1,183,0.023003,0.1714,156.25,22,6.2,0.0943,0.0399,0,0
120,4873,2981,0,0,3,1.9785,2,167.1,5,2971,4.45,0.9827,3033.4,10,1.0,10,0,2,183,0.026001,0.1356,196.0784,23,7.8,0.1051,0.0306,0,0
121,4872,2984,1,5,3,1.9957,1,172.2,5,2974,4.51,0.9853,3028.7,10,1.0,9,1,2,191,0.025343,0.1864,188.6792,24,9.2,0.1158,0.0334,1,0
122,4872,2992,0,0,3,1.9853,1,170.0,8,2984,4.43,0.989,3025.2,8,1.0,9,3,3,192,0.028537,0.1667,131.1475,25,9.4,0.1263,0.0374,0,0
123,4872,2937,1,4,3,1.9787,1,166.7,9,2928,4.38,0.9736,3016.8,9,1.0,8,1,2,188,0.027715,0.1613,152.5424,26,11.1,0.121,0.0322,0,0
124,4872,2953,0,0,3,1.9621,1,176.7,13,2940,4.4,0.9808,3010.7,13,1.0,8,4,4,206,0.024937,0.1864,123.1132,27,12.1,0.1186,0.0369,0,0
125,4871,2939,0,0,3,1.9498,1,167.7,4,2935,4.4,0.9784,3003.9,4,1.0,7,0,1,169,0.033428,0.1818,76.9231,28,14.6,0.1273,0.0272,0,0
126,4871,2921,1,4,1,1.9656,1,174.2,10,2912,4.43,0.9753,2996.1,9,1.0,7,3,3,197,0.024161,0.1846,116.6667,29,13.1,0.1138,0.0338,0,1
127,4871,2987,1,3,1,1.9657,1,168.4,2,2985,4.46,0.9973,2995.2,2,1.0,7,1,1,170,0.029673,0.1957,44.4444,30,11.3,0.1359,0.0433,0,1
128,4870,2933,0,0,3,1.9628,2,175.3,0,2928,4.39,0.9812,2989.3,5,1.0,9,5,3,170,0.026532,0.1538,104.1667,31,9.6,0.101,0.0375,0,0
129,4869,3011,1,5,3,1.9884,1,168.1,2996,0,4.5,1.0066,2991.4,15,1.0,11,7,5,227,0.019341,0.1549,203.125,32,8.1,0.1014,0.0305,1,0
130,4869,2976,1,4,1,1.9776,1,166.7,4,2972,4.38,0.9954,2989.9,4,1.0,10,1,2,188,0.022663,0.1569,81.6327,33,8.9,0.0784,0.0402,0,1
131,4869,2964,2,5,3,1.9823,2,176.0,15,2944,4.44,0.9922,2987.4,20,1.0,12,8,6,264,0.016636,0.1446,246.5753,34,7.8,0.0884,0.0338,2,0
132,4868,3020,1,5,3,1.9626,2,166.1,2998,0,4.55,1.0099,2990.5,22,1.0,11,5,6,269,0.017545,0.1604,233.3333,29,5.6,0.0896,0.0335,1,1
133,4867,3003,0,0,3,1.9881,2,175.3,2986,0,4.46,1.0038,2991.7,17,1.0,9,0,2,207,0.025772,0.1667,227.2727,30,7.2,0.1181,0.0359,0,0
134,4867,2902,0,0,3,1.9821,1,165.2,16,2881,4.39,0.9728,2983.2,21,1.0,12,5,2,204,0.020217,0.1316,260.274,31,6.2,0.0899,0.0236,0,0
135,4867,3014,0,0,3,1.9622,1,168.9,3009,0,4.4,1.0093,2986.1,5,1.0,9,0,3,204,0.023909,0.1509,113.6364,22,5.2,0.1274,0.0295,0,2
136,4867,3001,0,0,3,1.9673,1,163.2,2995,0,4.42,1.0045,2987.5,6,1.0,9,1,1,159,0.030946,0.1837,113.6364,23,6.2,0.1378,0.0406,0,0
137,4867,3049,1,4,3,1.9046,1,167.6,3045,0,4.46,1.0186,2993.4,4,1.0,6,1,4,167,0.029241,0.22,93.0233,24,7.7,0.165,0.0522,0,0
138,4867,2989,0,0,3,1.8424,1,177.5,5,2979,4.44,0.9987,2993.0,10,1.0,8,6,4,153,0.029346,0.2222,187.5,25,6.0,0.1111,0.0522,0,0
139,4867,2931,0,0,3,1.7721,1,166.6,4,2922,4.37,0.9812,2987.1,9,1.0,7,0,1,131,0.035304,0.2041,177.7778,26,7.9,0.1378,0.042,0,0
140,4867,2953,1,5,3,1.9049,1,171.2,5,2948,4.38,0.9897,2983.8,5,1.0,6,1,2,147,0.029432,0.2973,156.25,11,5.3,0.1622,0.0792,1,1
141,4867,2976,2,5,3,1.8829,1,163.9,0,2966,4.43,0.9976,2983.1,10,1.0,6,2,2,153,0.035001,0.2295,181.8182,12,5.3,0.1557,0.0461,2,0
142,4867,2912,2,5,3,1.9054,2,170.7,1,2901,4.42,0.9784,2976.3,11,1.0,7,3,2,197,0.02717,0.1964,196.0784,13,4.0,0.1301,0.0434,2,1
143,4867,2920,0,0,3,1.9685,2,165.2,1,2909,4.4,0.9829,2970.9,11,1.0,6,1,2,171,0.02936,0.2444,238.0952,14,5.3,0.1556,0.0574,0,1
144,4867,3008,1,4,3,1.8629,1,166.9,2993,0,4.53,1.0113,2974.5,15,1.0,7,3,2,179,0.030184,0.1667,213.1148,15,5.4,0.1439,0.0331,0,0
145,4867,3051,1,4,1,1.8808,1,175.9,3048,0,4.46,1.0232,2981.8,3,1.0,8,1,0,180,0.027636,0.1379,51.7241,16,5.6,0.1293,0.0167,0,0
146,4866,2910,1,5,3,1.8924,2,165.1,0,2898,4.39,0.9782,2974.9,12,1.0,14,8,2,246,0.019696,0.1778,129.4118,17,3.8,0.0937,0.0379,1,0
147,4866,2961,3,5,3,1.9438,2,175.5,7,2944,4.44,0.9958,2973.6,17,1.0,14,3,3,287,0.017798,0.117,191.0112,18,4.6,0.0731,0.024,1,0
148,4866,2940,2,5,3,1.8814,2,166.4,3,2927,4.5,0.9898,2970.4,13,1.0,15,2,1,311,0.016227,0.1359,130.0,19,4.8,0.0789,0.0282,1,1
