window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
13,5000,3127,1,5,3,1.9938,1,138.7,17,3110,4.5,0.9987,3131.2,17,1.0,25,1,8,471,0.00957,0.0855,124.0876,12,7.6,0.0493,0.0193,1,2
14,5000,3074,0,0,3,1.9984,2,143.2,13,3061,4.43,0.9841,3123.6,13,1.0,20,0,5,391,0.012216,0.0787,109.2437,13,8.0,0.0567,0.0192,0,0
15,5000,3160,1,5,3,1.9885,1,150.7,3142,0,4.53,1.0102,3128.1,18,1.0,17,1,4,364,0.013829,0.1,121.9512,14,8.8,0.0601,0.0216,1,0
16,5000,3101,0,0,3,1.9716,1,156.9,0,3101,4.56,0.9923,3124.9,0,1.0,11,0,6,333,0.014698,0.1048,0.0,15,9.5,0.081,0.021,0,1
17,5000,3042,1,5,3,1.9499,1,161.8,1,3036,4.41,0.9763,3115.7,6,1.0,12,2,1,283,0.018199,0.1429,72.4638,16,9.7,0.0844,0.0298,1,0
18,5000,3020,2,5,3,1.8788,1,167.4,3,3012,4.46,0.9724,3105.7,8,1.0,13,3,2,321,0.017111,0.1524,68.6275,16,8.5,0.077,0.0384,1,0
19,5000,3071,0,0,3,1.8366,2,190.2,0,3071,4.45,0.9899,3102.2,0,1.0,13,0,0,300,0.018943,0.1194,0.0,17,9.5,0.0746,0.0226,0,0
20,5000,3094,1,5,3,1.8078,1,182.6,0,3089,4.47,0.9976,3101.4,5,1.0,14,1,0,325,0.016696,0.1485,50.0,18,9.8,0.0731,0.0302,1,0
21,5000,3049,0,0,3,1.7652,1,185.0,3,3046,4.43,0.9847,3096.4,3,1.0,15,3,2,340,0.016217,0.1023,35.2941,19,8.8,0.071,0.0212,0,1
22,5000,3088,1,5,3,1.7296,1,192.8,3,3081,4.49,0.9975,3095.6,7,1.0,14,1,2,343,0.01555,0.0978,80.4598,20,9.2,0.0725,0.0151,1,1
23,5000,3082,0,0,3,1.6172,1,200.0,3,3079,4.5,0.996,3094.3,3,1.0,13,0,1,313,0.016511,0.1325,37.037,21,9.6,0.0767,0.0292,0,1
24,5000,3114,1,4,1,1.8323,1,193.3,3106,0,4.47,1.0058,3096.2,8,1.0,15,3,1,310,0.015046,0.1023,94.1176,22,9.2,0.0713,0.0217,0,0
25,5000,3100,2,5,3,1.6895,1,194.8,3082,0,4.55,1.0011,3096.6,18,1.0,15,5,5,355,0.014235,0.112,159.292,23,9.3,0.0625,0.0197,1,1
26,5000,3184,1,5,3,1.8829,2,204.6,3171,0,4.6,1.0261,3105.1,15,1.0,14,1,2,331,0.014581,0.1441,132.7434,24,9.7,0.0686,0.0299,1,1
27,5000,3075,1,4,3,1.9814,2,202.1,0,3070,4.48,0.9912,3102.2,5,1.0,12,1,3,317,0.017138,0.1262,52.6316,22,8.2,0.0787,0.0188,0,2
28,4998,3076,1,3,1,1.994,2,203.1,0,3066,4.5,0.9923,3099.7,10,1.0,12,4,4,286,0.017135,0.1466,96.1538,23,7.1,0.0973,0.0317,0,2
29,4998,3121,0,0,3,1.987,2,202.9,3112,0,4.49,1.0062,3101.7,9,1.0,13,4,3,255,0.017572,0.1622,132.3529,24,7.3,0.0753,0.032,0,0
30,4998,3047,1,5,3,1.9532,1,203.3,4,3033,4.45,0.984,3096.5,14,1.0,11,1,3,254,0.018747,0.1596,141.1765,25,9.1,0.0864,0.029,1,0
31,4998,3045,0,0,3,1.9258,1,196.1,6,3034,4.43,0.9849,3091.6,11,1.0,10,2,3,248,0.021478,0.1266,125.0,26,9.5,0.1013,0.0245,0,1
32,4998,3123,0,0,3,1.8248,1,203.6,3118,0,4.42,1.0092,3094.6,5,1.0,8,0,2,198,0.028184,0.1731,102.0408,27,9.8,0.1314,0.0352,0,1
33,4998,3022,0,0,3,1.9251,1,196.8,2,3020,4.36,0.9787,3087.7,2,1.0,7,2,3,184,0.028628,0.2368,28.5714,28,11.6,0.1632,0.066,0,1
34,4997,3075,0,0,3,1.9501,1,197.3,0,3075,4.39,0.9963,3086.5,0,1.0,7,0,0,144,0.035647,0.1875,0.0,29,12.6,0.15,0.0368,0,0
35,4997,3182,1,5,1,1.9363,1,206.4,3184,0,4.51,1.03,3096.2,5,1.0,8,1,0,169,0.029504,0.1951,121.9512,30,11.9,0.126,0.0509,1,0
36,4997,2988,0,0,1,1.7842,1,206.9,0,2988,4.36,0.9683,3085.9,0,1.0,7,0,1,169,0.029557,0.2444,0.0,31,14.3,0.1481,0.0602,0,0
37,4997,3179,1,5,1,1.9313,1,206.2,3179,0,4.5,1.0287,3095.3,5,1.0,7,1,1,182,0.028848,0.1698,100.0,32,14.0,0.1348,0.031,1,0
38,4995,3033,1,5,1,1.9899,1,211.9,0,3033,4.43,0.9818,3089.3,0,1.0,8,1,0,190,0.026411,0.1636,0.0,33,13.1,0.125,0.0264,1,0
39,4994,3060,0,0,3,1.9878,2,215.1,0,3053,4.52,0.9914,3086.6,7,1.0,12,7,3,236,0.020367,0.1351,98.5915,34,9.4,0.0912,0.0347,0,0
40,4992,3016,0,0,3,1.9787,1,214.1,0,3016,4.47,0.9793,3079.8,0,1.0,10,0,2,228,0.023907,0.1765,0.0,35,10.7,0.1201,0.0452,0,2
41,4992,3050,1,4,1,1.9671,1,208.2,6,3044,4.43,0.9912,3077.0,6,1.0,12,3,1,210,0.02235,0.1452,96.7742,36,9.6,0.0995,0.0354,0,0
42,4991,3052,1,5,3,1.8897,1,215.2,8,3039,4.4,0.9926,3074.6,13,1.0,14,5,3,249,0.017156,0.1124,154.7619,37,9.0,0.0835,0.0234,1,0
43,4991,3015,0,0,3,1.8589,2,213.0,8,3007,4.33,0.9824,3068.9,8,1.0,11,0,3,235,0.020751,0.125,133.3333,38,10.9,0.1016,0.0315,0,1
44,4989,3065,2,5,3,1.9467,1,216.6,14,3041,4.49,0.9988,3068.6,24,1.0,15,12,8,306,0.014509,0.1471,226.2065,39,8.1,0.0742,0.0305,1,0
45,4989,2978,0,0,3,1.9377,1,215.8,4,2969,4.41,0.9732,3059.9,9,1.0,15,0,0,257,0.018191,0.1279,111.1111,40,9.1,0.0648,0.0256,0,0
46,4988,2989,0,0,3,1.8894,1,212.9,0,2984,4.43,0.979,3053.2,5,1.0,12,0,3,257,0.017087,0.1392,71.4286,41,11.5,0.0958,0.029,0,0
47,4987,3076,1,5,3,1.9005,1,217.3,3071,0,4.59,1.0068,3055.4,5,1.0,9,1,4,234,0.023627,0.1692,81.9672,42,15.0,0.1115,0.0409,1,0
48,4987,3077,0,0,3,1.9008,1,220.5,3073,0,4.42,1.0064,3057.4,4,1.0,10,4,3,226,0.022119,0.2,68.9655,43,12.7,0.1099,0.0443,0,1
49,4986,3090,1,5,3,1.8838,1,220.3,3081,0,4.46,1.0096,3060.5,9,1.0,9,1,2,216,0.026154,0.1644,117.6471,44,15.0,0.1079,0.0402,1,0
50,4986,3019,2,3,1,1.8927,1,194.3,2,3017,4.41,0.9877,3056.6,2,1.0,11,2,0,236,0.021577,0.1587,31.746,45,13.1,0.0952,0.0296,0,0
51,4983,3038,2,5,1,1.9907,2,195.3,7,3026,4.44,0.9945,3054.8,12,1.0,13,5,3,298,0.016738,0.1364,132.5301,46,11.7,0.0669,0.0307,1,0
52,4982,3061,1,5,1,1.9904,2,185.2,3052,0,4.44,1.0018,3055.4,9,1.0,13,1,1,303,0.017914,0.1111,85.7143,47,12.6,0.0824,0.0214,1,0
53,4980,3041,0,0,3,1.9926,2,170.6,4,3037,4.41,0.9957,3054.0,4,1.0,11,0,2,294,0.019049,0.1333,56.338,38,11.5,0.0874,0.0303,0,1
54,4976,3137,0,0,3,1.9785,1,173.4,3134,0,4.54,1.0245,3061.9,3,1.0,10,0,1,257,0.023246,0.1455,56.6038,39,12.7,0.0909,0.0294,0,1
55,4976,3075,1,5,1,1.8676,1,166.2,3069,0,4.42,1.0039,3063.2,6,1.0,9,2,3,266,0.020387,0.1622,75.7576,40,14.3,0.098,0.0337,1,1
56,4974,3049,1,4,1,1.9575,1,170.0,5,3039,4.48,0.9958,3061.8,10,1.0,8,3,4,253,0.020778,0.1507,129.0323,38,11.5,0.1076,0.0263,0,1
57,4973,3124,1,5,3,1.9955,2,168.7,3114,0,4.52,1.0183,3067.7,10,1.0,9,1,0,214,0.025903,0.2154,153.8462,39,11.1,0.1135,0.0421,1,0
58,4973,3091,1,3,3,1.9859,2,171.6,3087,0,4.51,1.0069,3070.0,4,1.0,9,3,3,232,0.022945,0.1639,72.7273,40,11.1,0.1148,0.0337,0,1
59,4972,3027,2,5,3,1.9936,2,165.2,6,3016,4.42,0.9873,3065.9,11,1.0,10,2,1,229,0.022716,0.1795,148.6486,41,10.8,0.0978,0.0368,1,0
60,4970,3112,0,0,3,1.9911,2,165.5,3091,0,4.53,1.0136,3070.3,21,1.0,15,12,7,289,0.016273,0.102,229.8851,42,6.4,0.0758,0.0225,0,1
61,4968,3051,0,0,3,1.9772,1,172.5,10,3033,4.4,0.9943,3068.4,18,1.0,14,2,3,270,0.017204,0.092,217.9487,43,7.8,0.0788,0.0212,0,0
62,4964,3093,0,0,3,1.9628,1,167.0,3090,0,4.48,1.0072,3070.8,3,1.0,11,0,3,245,0.02136,0.1266,41.6667,44,10.5,0.1013,0.0311,0,0
63,4964,3085,2,3,3,1.9689,1,170.3,3075,0,4.44,1.0042,3072.1,10,1.0,12,5,4,254,0.01847,0.1429,158.7302,45,9.8,0.0959,0.0311,0,0
64,4962,3103,0,0,3,1.9506,1,166.6,3097,0,4.46,1.0091,3075.1,6,1.0,11,1,2,228,0.021302,0.1286,76.9231,46,11.6,0.0918,0.022,0,0
65,4962,3051,1,3,1,1.9687,1,170.4,7,3044,4.47,0.9929,3072.8,7,1.0,11,1,1,226,0.022436,0.1594,104.4776,47,12.2,0.1035,0.0375,0,0
66,4961,3104,1,5,1,1.9218,1,160.1,3100,0,4.48,1.0095,3075.8,5,1.0,11,1,1,241,0.021827,0.1795,65.7895,48,12.9,0.0962,0.0321,1,0
67,4959,3111,5,5,1,1.9672,2,169.1,3088,0,4.48,1.0103,3079.2,23,1.0,14,5,2,341,0.013792,0.125,232.3232,49,8.9,0.0644,0.0238,3,1
68,4955,3078,1,5,3,1.9735,2,167.7,4,3064,4.42,0.9997,3079.1,14,1.0,13,1,2,324,0.01628,0.1333,123.8938,50,8.6,0.0808,0.0242,1,1
69,4951,3066,3,5,3,1.9846,2,166.0,5,3036,4.47,0.9962,3077.8,30,1.0,14,7,6,367,0.014376,0.1121,276.1905,51,8.3,0.0733,0.0274,2,2
70,4948,3052,1,5,1,1.9603,2,158.8,4,3033,4.46,0.9924,3075.4,19,1.0,14,1,1,321,0.014868,0.1239,172.7273,52,9.1,0.0761,0.033,1,1
71,4947,3088,0,0,3,1.9656,2,166.5,3075,0,4.52,1.0037,3076.6,13,1.0,14,0,0,299,0.018709,0.117,139.7849,53,10.1,0.0713,0.0297,0,0
72,4947,3022,1,3,3,1.9174,1,169.1,3,3014,4.48,0.9839,3071.4,8,1.0,12,1,3,313,0.017444,0.125,89.8876,54,11.8,0.0799,0.0331,0,1
73,4946,3135,1,5,3,1.9699,1,165.7,3123,0,4.55,1.0187,3077.4,12,1.0,14,5,3,316,0.016876,0.1121,107.8431,55,10.7,0.0785,0.0256,1,0
74,4943,3010,0,0,3,1.9544,2,168.0,3,3007,4.42,0.9801,3071.0,3,1.0,11,0,3,297,0.016888,0.1163,38.4615,19,6.9,0.0858,0.0197,0,2
75,4943,3086,0,0,3,1.8727,1,166.4,3083,0,4.52,1.0044,3072.4,3,1.0,8,0,3,228,0.023165,0.1667,69.7674,20,10.1,0.1042,0.0403,0,1
76,4941,3039,0,0,3,1.7814,1,170.5,3,3036,4.54,0.9901,3069.3,3,1.0,7,0,1,186,0.029833,0.1837,65.2174,21,11.6,0.1259,0.0286,0,1
77,4940,3051,1,5,3,1.9314,1,166.8,0,3047,4.46,0.9946,3067.5,4,1.0,5,1,3,183,0.033086,0.2222,129.0323,20,10.8,0.1722,0.0478,1,2
78,4938,3118,2,5,3,1.9904,1,165.9,3110,0,4.51,1.0149,3072.3,8,1.0,5,2,2,159,0.035246,0.2444,195.122,21,8.2,0.1833,0.0475,1,2
79,4937,3067,0,0,3,1.9314,2,172.1,0,3062,4.47,0.9984,3071.8,5,1.0,4,0,1,116,0.046965,0.2857,156.25,22,6.5,0.2286,0.035,0,1
80,4935,3074,1,3,1,1.962,1,164.7,3065,0,4.49,1.0006,3072.0,9,1.0,6,5,3,144,0.033452,0.2821,166.6667,23,5.0,0.188,0.0628,0,0
81,4934,2997,1,5,1,1.9628,1,174.7,0,2992,4.33,0.9779,3064.9,5,1.0,6,1,1,140,0.03997,0.2391,116.2791,24,5.8,0.163,0.0524,1,0
82,4934,3018,1,5,0,1.9532,2,167.5,0,3013,4.4,0.9861,3060.4,5,1.0,5,1,2,153,0.037071,0.2609,125.0,25,7.0,0.1739,0.0599,1,0
83,4933,3042,0,0,0,1.9926,2,170.9,3,3039,4.43,0.9946,3058.7,3,1.0,7,3,1,135,0.032739,0.2647,93.75,26,5.7,0.1588,0.0531,0,0
84,4932,3082,1,3,1,1.997,1,164.2,3076,0,4.51,1.0069,3060.9,6,1.0,8,2,1,160,0.030928,0.2692,102.0408,27,5.9,0.15,0.0679,0,0
85,4931,3100,0,0,1,1.9788,1,165.9,3096,0,4.48,1.0115,3064.6,4,1.0,7,1,2,159,0.030916,0.2093,78.9474,28,6.7,0.1279,0.0443,0,1
86,4931,3056,3,5,1,1.9489,1,169.5,8,3039,4.42,0.9975,3063.8,17,1.0,10,3,0,200,0.024689,0.1714,253.7313,29,5.4,0.1041,0.0378,3,0
87,4931,3068,1,5,2,1.9671,1,165.0,3059,0,4.5,1.0012,3064.2,9,1.0,9,2,3,232,0.019458,0.1494,102.5641,30,6.2,0.1067,0.0273,1,1
88,4931,3002,0,0,1,1.9476,2,172.3,0,3002,4.47,0.9816,3058.3,0,1.0,6,0,3,169,0.031489,0.2353,0.0,10,4.0,0.1618,0.063,0,1
89,4930,3038,1,5,0,1.9329,1,167.0,2,3031,4.49,0.994,3056.3,7,1.0,8,3,1,188,0.028268,0.18,122.449,11,3.8,0.1314,0.0429,1,0
90,4930,3134,0,0,0,1.9788,1,176.9,3136,0,4.53,1.0235,3063.9,0,1.0,7,0,1,179,0.031326,0.2115,0.0,9,3.7,0.1474,0.0521,0,1
91,4929,2967,1,5,1,1.9839,1,165.9,10,2957,4.4,0.9713,3054.7,10,1.0,10,6,3,193,0.024792,0.1525,178.5714,10,3.1,0.1065,0.0267,1,0
92,4926,3013,0,0,1,1.926,1,173.4,5,3008,4.45,0.9876,3050.7,5,1.0,8,0,2,193,0.027865,0.1967,90.9091,11,4.2,0.1311,0.041,0,1
93,4924,2942,0,0,0,1.9037,1,166.8,5,2937,4.43,0.9676,3040.4,5,1.0,8,0,0,163,0.031355,0.1961,100.0,12,5.2,0.1307,0.0339,0,0
94,4921,3001,2,4,3,1.9574,1,167.8,7,2994,4.43,0.9883,3036.6,7,1.0,9,2,1,194,0.025864,0.1765,142.8571,13,4.7,0.1216,0.0435,0,1
95,4920,2963,1,3,3,1.9853,1,177.0,9,2954,4.39,0.978,3029.6,9,1.0,7,1,3,186,0.023738,0.1961,191.4894,14,5.3,0.1373,0.0388,0,2
96,4919,2986,0,0,3,1.9035,2,167.3,7,2979,4.36,0.987,3025.5,7,1.0,7,0,0,128,0.039223,0.2553,148.9362,15,6.3,0.1277,0.0542,0,0
97,4917,3063,1,3,3,1.8674,1,171.4,3053,0,4.51,1.0112,3029.0,10,1.0,7,2,2,148,0.030716,0.2143,256.4103,16,6.4,0.127,0.0553,0,0
98,4916,3031,2,5,1,1.9761,1,167.4,3019,0,4.49,1.0006,3029.2,12,1.0,9,3,1,180,0.024018,0.1429,184.6154,17,5.4,0.125,0.0287,1,0
99,4916,2934,0,0,1,1.9852,2,174.0,4,2930,4.34,0.9715,3020.1,4,1.0,8,2,3,184,0.025899,0.1964,38.4615,18,7.1,0.1071,0.0464,0,0
100,4916,2973,1,5,0,1.9943,1,166.4,0,2968,4.42,0.9859,3015.7,5,1.0,8,1,1,185,0.030668,0.1667,96.1538,19,7.8,0.1111,0.0307,1,0
101,4915,2982,0,0,0,1.9943,1,172.0,0,2979,4.35,0.9899,3012.5,3,1.0,8,3,3,195,0.026068,0.1636,39.2157,20,7.9,0.1382,0.0328,0,0
102,4914,2978,0,0,0,1.8265,1,171.0,2,2976,4.48,0.9896,3009.2,2,1.0,7,2,3,185,0.026702,0.2157,0.0,21,9.6,0.1255,0.0384,0,0
103,4913,3060,0,0,0,1.75,1,166.6,3060,0,4.52,1.0153,3014.0,0,1.0,5,0,2,147,0.037736,0.2424,0.0,22,11.0,0.1818,0.0402,0,1
104,4910,3000,1,5,0,1.4789,1,174.1,0,2995,4.42,0.9958,3012.7,5,1.0,6,1,0,139,0.03967,0.2444,111.1111,23,10.0,0.1822,0.0541,1,0
105,4909,3016,0,0,0,1.3245,1,163.5,3016,0,4.45,1.001,3013.0,0,1.0,6,0,0,139,0.045625,0.2105,0.0,24,11.0,0.1737,0.0328,0,0
106,4908,2953,0,0,0,1.4675,1,179.3,0,2953,4.41,0.982,3007.3,0,1.0,5,0,1,139,0.04166,0.3429,0.0,25,12.0,0.1943,0.0874,0,0
107,4908,2995,0,0,3,1.871,1,168.1,0,2995,4.41,0.9963,3006.1,0,1.0,5,0,0,121,0.045563,0.3,0.0,26,13.0,0.2,0.057,0,0
108,4908,2995,0,0,3,1.8644,1,170.6,1,2994,4.42,0.9967,3005.1,1,1.0,5,1,1,131,0.044209,0.2821,0.0,27,14.0,0.1949,0.0641,0,0
109,4906,3030,0,0,3,1.9043,1,170.9,3026,0,4.47,1.0075,3007.4,4,1.0,7,4,2,140,0.034886,0.2439,102.5641,28,10.7,0.1561,0.0528,0,0
110,4905,2962,3,5,1,1.9242,1,172.6,8,2946,4.37,0.9863,3003.1,16,1.0,9,6,4,228,0.021485,0.2273,209.5889,23,5.9,0.1182,0.0591,1,1
111,4904,2971,0,0,3,1.9694,1,170.6,0,2966,4.42,0.9903,3000.0,5,1.0,9,0,0,174,0.028786,0.1875,106.383,24,6.9,0.1375,0.0417,0,0
112,4901,2931,0,0,3,1.9464,1,165.9,0,2926,4.46,0.9791,2993.5,5,1.0,7,0,2,165,0.034236,0.2667,113.6364,25,9.3,0.1556,0.0767,0,0
113,4901,3041,2,4,3,1.9784,1,172.1,3033,0,4.56,1.0143,2998.0,8,1.0,10,4,1,198,0.026189,0.1846,126.9841,26,7.2,0.1138,0.0391,0,0
114,4899,2979,1,3,3,1.9797,1,169.2,5,2974,4.44,0.9943,2996.2,5,1.0,9,1,2,213,0.025162,0.1515,80.6452,27,8.6,0.1091,0.0367,0,0
115,4898,3012,0,0,3,1.9543,2,172.7,3007,0,4.44,1.0048,2997.7,5,1.0,9,0,0,195,0.029409,0.2407,92.5926,28,9.6,0.1037,0.0579,0,0
116,4898,2938,0,0,3,1.8973,1,167.0,0,2938,4.4,0.9819,2992.0,0,1.0,8,0,1,195,0.025645,0.22,0.0,29,11.5,0.12,0.0533,0,0
117,4898,2930,1,5,3,1.9561,1,167.5,0,2925,4.39,0.9812,2986.1,5,1.0,9,1,0,199,0.027974,0.1667,92.5926,30,11.1,0.1111,0.0381,1,0
118,4897,3077,1,5,1,1.8628,1,175.9,3080,0,4.47,1.0299,2995.5,5,1.0,9,1,1,223,0.024853,0.16,69.4444,31,11.7,0.1162,0.0344,1,0
119,4896,2963,0,0,1,1.861,2,166.2,0,2963,4.38,0.9902,2992.4,0,1.0,9,0,0,208,0.025983,0.2037,0.0,32,12.7,0.1138,0.0436,0,0
120,4895,2954,1,3,3,1.842,1,177.1,7,2947,4.33,0.9884,2988.8,7,1.0,13,6,2,251,0.017909,0.1507,88.2353,33,9.5,0.092,0.0342,0,0
121,4895,3070,0,0,3,1.8395,1,165.0,3066,0,4.53,1.0245,2996.5,4,1.0,11,0,2,238,0.021932,0.1515,64.5161,34,11.3,0.0931,0.0309,0,0
122,4894,3123,0,0,3,1.6402,1,168.3,3145,0,4.62,1.0458,3011.0,4,1.0,10,0,1,218,0.024865,0.1803,68.9655,35,13.0,0.1038,0.0381,0,1
123,4893,3057,0,0,3,1.805,1,166.8,3054,0,4.44,1.0138,3015.4,3,1.0,8,0,2,193,0.027644,0.1875,66.6667,36,15.9,0.1319,0.0386,0,0
124,4892,3016,2,4,3,1.8568,1,163.8,3006,0,4.44,1.0002,3015.5,10,1.0,10,5,3,220,0.022658,0.1341,118.4211,37,13.1,0.0915,0.0233,0,0
125,4892,3055,1,5,3,1.7839,1,160.9,3047,0,4.45,1.0118,3019.2,8,1.0,10,1,1,225,0.022913,0.1806,117.6471,38,12.6,0.0949,0.0405,1,1
126,4892,3032,1,5,3,1.8512,2,164.1,3018,0,4.47,1.0038,3020.4,14,1.0,9,2,3,233,0.022273,0.1667,168.8312,39,14.2,0.1037,0.0381,1,0
127,4892,2926,0,0,3,1.7381,2,171.9,2,2914,4.43,0.9716,3011.4,12,1.0,9,0,0,199,0.026657,0.1594,176.4706,40,15.2,0.1139,0.0313,0,0
128,4891,3050,1,5,3,1.8862,1,167.2,3041,0,4.55,1.0116,3015.1,9,1.0,10,1,0,222,0.021126,0.2034,152.5424,41,14.6,0.1059,0.0464,1,0
129,4891,2983,0,0,3,1.8937,1,171.6,0,2979,4.49,0.9904,3012.1,4,1.0,8,0,2,198,0.03009,0.2182,75.4717,42,18.4,0.1247,0.0575,0,1
130,4890,3026,2,5,1,1.8392,1,155.0,3016,0,4.49,1.0042,3013.4,10,1.0,11,5,2,228,0.019295,0.1481,136.9863,43,13.5,0.0972,0.0331,1,0
131,4890,3001,1,5,3,1.9326,1,166.7,5,2996,4.44,0.9963,3012.2,5,1.0,10,1,2,232,0.023522,0.1325,64.1026,44,12.8,0.1039,0.0297,1,1
132,4889,3045,1,4,3,1.9462,2,169.0,3042,0,4.41,1.0098,3015.3,3,1.0,7,1,4,220,0.025515,0.1571,49.1803,45,14.3,0.1238,0.025,0,2
133,4889,3118,1,3,3,1.9604,2,166.5,3118,0,4.56,1.0319,3025.5,4,1.0,8,3,2,183,0.02652,0.1774,50.8475,46,13.4,0.1156,0.0267,0,0
134,4888,3029,0,0,3,1.9758,2,166.2,3029,0,4.46,1.001,3025.8,0,1.0,8,0,0,168,0.028376,0.2391,0.0,47,14.4,0.1304,0.0541,0,0
135,4887,3002,1,3,1,1.9712,1,156.0,3,2999,4.44,0.9929,3023.6,3,1.0,8,1,1,183,0.02644,0.186,71.4286,48,15.1,0.1279,0.0415,0,0
136,4887,2963,1,5,3,1.9875,1,164.0,3,2956,4.41,0.9818,3017.8,7,1.0,8,1,1,196,0.023872,0.1702,152.1739,49,11.4,0.1135,0.0332,1,1
137,4884,2983,0,0,3,1.9539,2,154.1,3,2980,4.4,0.9896,3014.5,3,1.0,7,0,1,175,0.03063,0.1964,55.5556,19,7.0,0.1429,0.0424,0,1
138,4884,2934,1,3,3,1.9345,1,160.2,3,2931,4.4,0.9758,3006.8,3,1.0,7,1,1,162,0.033874,0.2222,71.4286,20,7.1,0.1333,0.0451,0,0
139,4883,3042,0,0,3,1.8618,1,159.4,3037,0,4.45,1.0106,3010.2,5,1.0,8,2,1,162,0.0306,0.2041,85.1064,21,7.1,0.1265,0.051,0,0
140,4880,2965,3,5,3,1.9732,1,159.6,13,2947,4.44,0.9864,3005.9,18,1.0,12,8,4,255,0.01982,0.2237,225.3521,22,5.2,0.0996,0.0558,2,0
141,4880,2947,3,4,1,1.9819,1,162.3,5,2935,4.38,0.9822,3000.3,12,1.0,14,7,5,296,0.017661,0.1333,135.8025,23,4.4,0.0963,0.0371,0,1
142,4880,2962,0,0,3,1.9895,2,161.8,1,2961,4.53,0.9884,2996.6,1,1.0,11,1,4,254,0.018657,0.1406,0.0,14,4.4,0.0906,0.0353,0,1
143,4878,2901,0,0,3,1.9812,1,172.7,0,2901,4.4,0.971,2987.5,0,1.0,9,0,2,201,0.028722,0.1905,0.0,15,5.4,0.119,0.0422,0,0
144,4876,2973,1,5,3,1.9872,1,167.8,11,2962,4.43,0.9956,2986.1,11,1.0,11,7,5,252,0.017786,0.1343,150.0,16,5.0,0.0995,0.0265,1,0
145,4873,2942,0,0,3,1.9766,1,176.2,4,2938,4.43,0.9866,2981.9,4,1.0,11,0,0,219,0.022891,0.1587,47.619,17,6.0,0.1032,0.0311,0,0
146,4869,2968,1,3,3,1.9591,1,165.0,8,2960,4.5,0.9958,2980.6,8,1.0,12,3,2,252,0.019339,0.125,111.1111,18,6.2,0.0774,0.0305,0,0
147,4866,2995,0,0,3,1.9357,1,171.7,2991,0,4.45,1.0044,2982.0,4,1.0,13,4,3,252,0.020614,0.125,47.619,19,6.2,0.0909,0.0221,0,0
148,4860,3062,0,0,3,1.9197,1,164.5,3056,0,4.52,1.0248,2989.8,8,1.0,14,4,3,259,0.017842,0.1129,105.2632,20,6.4,0.0699,0.0247,0,0
