window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
179,4772,2913,1,5,0,1.9446,1,168.0,0,2908,4.39,0.9863,2953.4,5,1.0,12,1,2,270,0.018492,0.131,60.9756,42,10.3,0.0893,0.0291,1,0
180,4771,3000,0,0,3,1.9975,1,166.5,3000,0,4.56,1.0143,2957.8,0,1.0,10,0,2,237,0.022563,0.1515,0.0,43,12.2,0.096,0.0319,0,1
181,4770,2891,2,5,3,1.9966,1,175.2,0,2881,4.35,0.9795,2951.5,10,1.0,11,2,1,277,0.018962,0.1848,112.3596,44,10.1,0.088,0.0345,2,1
182,4770,2917,2,5,1,1.9127,1,167.5,4,2908,4.39,0.9894,2948.2,9,1.0,11,2,2,293,0.017886,0.1379,111.1111,27,6.5,0.0856,0.0221,1,2
183,4770,2951,1,5,1,1.8631,2,177.9,2937,0,4.46,1.0009,2948.4,14,1.0,10,3,4,285,0.019231,0.1529,93.3117,11,5.3,0.0902,0.0274,1,1
184,4768,2967,1,3,0,1.8412,2,165.5,2958,0,4.46,1.0057,2950.2,9,1.0,12,3,1,253,0.020659,0.1463,118.4211,12,4.6,0.0899,0.0279,0,1
185,4768,2956,2,5,1,1.9183,2,175.6,2944,0,4.5,1.0018,2950.8,12,1.0,14,5,3,297,0.016904,0.1354,119.5652,13,4.7,0.0752,0.0321,1,0
186,4768,2938,0,0,3,1.962,2,168.2,0,2938,4.43,0.9961,2949.5,0,1.0,12,0,2,283,0.018565,0.1059,0.0,14,6.4,0.0837,0.013,0,0
187,4767,2917,1,3,3,1.9649,1,168.5,3,2914,4.46,0.99,2946.4,3,1.0,11,2,3,285,0.017012,0.1622,29.4118,15,6.9,0.0916,0.0356,0,0
188,4767,2932,2,4,1,1.9272,1,166.6,4,2928,4.44,0.9956,2945.1,4,1.0,13,2,0,273,0.01787,0.1463,48.7805,16,6.7,0.0813,0.0255,0,0
189,4766,2814,2,5,1,1.9406,2,169.6,8,2801,4.29,0.9596,2932.6,13,1.0,14,2,1,312,0.016802,0.1149,152.9412,17,6.0,0.0741,0.0276,1,1
190,4766,3005,0,0,3,1.981,2,165.2,3003,0,4.5,1.0229,2939.7,4,1.0,12,0,2,289,0.018908,0.0943,39.2157,18,7.5,0.0828,0.0161,0,0
191,4766,2850,0,0,3,1.9617,1,162.1,4,2846,4.33,0.9723,2931.1,4,1.0,10,0,2,258,0.020989,0.1449,62.5,19,8.8,0.0924,0.0313,0,1
192,4765,3004,2,5,1,1.9409,1,173.9,2999,0,4.5,1.0237,2938.5,9,1.0,10,3,3,266,0.01972,0.131,103.8961,20,8.3,0.0923,0.02,1,1
193,4765,2942,2,5,1,1.9374,1,167.0,2935,0,4.54,1.0011,2938.8,7,1.0,10,4,4,266,0.01829,0.1512,62.5,21,7.7,0.0901,0.031,1,1
194,4765,2885,1,5,0,1.9895,2,169.4,3,2877,4.4,0.9834,2933.7,8,1.0,11,4,3,277,0.020016,0.1772,80.0,22,7.5,0.1028,0.0428,1,1
195,4763,2872,1,4,0,1.9784,2,161.8,3,2864,4.37,0.9809,2927.8,8,1.0,12,1,0,251,0.021054,0.1549,112.6761,23,7.8,0.0845,0.0284,0,0
196,4759,2910,1,5,1,1.973,2,176.2,4,2901,4.51,0.9945,2926.1,9,1.0,11,1,2,273,0.01887,0.1216,126.7606,23,7.2,0.0878,0.0226,1,1
197,4758,2887,1,3,3,1.9919,2,166.9,7,2880,4.41,0.9879,2922.4,7,1.0,12,6,5,290,0.015578,0.1622,33.082,24,7.2,0.0794,0.0309,0,0
198,4756,3014,1,4,3,1.9585,2,177.4,3007,0,4.58,1.0289,2931.3,9,1.0,14,6,4,279,0.014465,0.1222,111.1111,25,6.6,0.0683,0.0234,0,1
199,4753,2974,1,4,3,1.957,2,154.0,2970,0,4.45,1.0132,2935.4,4,1.0,14,1,1,263,0.018292,0.1519,51.9481,26,7.4,0.0723,0.0334,0,0
200,4748,2932,1,5,1,1.9505,2,87.2,5,2927,4.45,0.999,2935.0,5,1.0,11,1,4,276,0.017666,0.1549,76.9231,27,9.5,0.0739,0.0385,1,0
