window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node
69,4953,2991,2,5,1,1.9191,2,176.2,4,2975,4.39,0.9799,3052.4,16,1.0,13,5,5,318,0.016032,0.1556,166.6667,24,6.0,0.0819,0.0339,1,2
70,4950,2978,0,0,1,1.9299,2,166.7,3,2970,4.38,0.9779,3045.3,8,1.0,12,0,1,256,0.020207,0.1216,111.1111,25,7.2,0.0965,0.0253,0,1
71,4941,2995,1,3,3,1.9222,1,174.2,3,2983,4.4,0.985,3040.5,12,1.0,13,3,2,253,0.018276,0.1235,144.7368,26,7.5,0.0882,0.0244,0,0
72,4937,3087,2,5,3,1.9302,1,164.5,3073,0,4.44,1.0138,3044.9,14,1.0,15,5,3,302,0.014735,0.117,152.9412,16,5.5,0.0653,0.026,1,1
73,4931,2976,0,0,3,1.9296,2,171.9,3,2973,4.31,0.9795,3038.4,3,1.0,13,0,2,267,0.019652,0.1266,39.4737,17,6.3,0.0868,0.028,0,0
74,4926,2988,0,0,3,1.9281,1,169.1,3,2985,4.43,0.985,3033.6,3,1.0,10,0,3,236,0.021092,0.1571,46.1538,15,7.3,0.1041,0.0265,0,0
75,4922,3086,0,0,3,1.7842,1,158.1,3086,0,4.48,1.0156,3038.6,0,1.0,8,0,2,201,0.027843,0.1698,0.0,16,8.5,0.124,0.0323,0,0
76,4918,2956,0,0,3,1.9247,1,168.5,2,2954,4.37,0.9753,3030.7,2,1.0,7,2,3,202,0.02653,0.2083,0.0,17,9.9,0.131,0.0494,0,0
77,4914,3041,1,3,3,1.9726,1,161.9,3034,0,4.52,1.0031,3031.7,7,1.0,12,6,1,212,0.022633,0.1905,120.6897,18,6.3,0.0998,0.0424,0,0
78,4913,2997,1,3,1,1.966,1,168.8,2,2990,4.44,0.9896,3028.4,7,1.0,13,6,5,250,0.018755,0.1412,68.4932,19,5.8,0.0804,0.0284,0,1
79,4913,3068,1,3,3,1.9575,2,162.5,3055,0,4.49,1.0118,3032.2,13,1.0,17,6,2,245,0.018205,0.1014,184.6154,20,5.2,0.0725,0.0256,0,0
80,4913,2922,2,5,3,1.9539,2,167.1,3,2910,4.41,0.967,3021.7,12,1.0,15,2,4,289,0.017097,0.1059,150.0,21,6.4,0.0779,0.0222,2,0
81,4909,2969,1,5,3,1.976,2,162.2,3,2956,4.41,0.9842,3016.7,13,1.0,15,6,6,279,0.017169,0.1327,139.7849,22,6.5,0.0805,0.0273,1,0
82,4907,3001,0,0,3,1.9438,2,157.5,3,2993,4.44,0.9953,3015.2,8,1.0,14,0,1,260,0.01935,0.119,98.7654,23,7.8,0.0847,0.0242,0,0
83,4905,3054,2,4,1,1.9574,1,161.4,3047,0,4.54,1.0116,3018.9,7,1.0,14,2,2,297,0.01686,0.1263,77.7778,24,8.4,0.069,0.0209,0,0
84,4905,3007,2,4,2,2.0,1,161.9,4,2998,4.45,0.9964,3017.7,9,1.0,15,5,4,322,0.015543,0.1196,108.4337,25,8.0,0.0652,0.0268,0,2
85,4904,3008,0,0,3,1.9893,2,175.2,10,2993,4.48,0.9971,3016.8,15,1.0,15,6,6,307,0.015567,0.1238,136.8421,26,8.6,0.0667,0.0267,0,0
86,4904,3019,2,5,3,1.9884,1,167.3,2991,0,4.43,1.0007,3017.0,28,1.0,17,7,5,347,0.012757,0.1068,296.7033,27,7.2,0.0667,0.0257,2,1
87,4904,3104,2,5,3,1.9783,1,160.8,3084,0,4.61,1.0281,3026.0,27,1.0,18,2,1,342,0.014702,0.1087,212.5984,28,7.3,0.0645,0.0258,2,0
88,4904,3052,1,3,3,1.9871,2,165.8,3036,0,4.51,1.0078,3028.4,16,1.0,17,3,4,360,0.013242,0.0923,117.6471,29,6.9,0.0607,0.0195,0,1
89,4903,3052,2,5,3,1.957,2,167.0,3035,0,4.49,1.007,3030.7,17,1.0,17,5,5,374,0.011939,0.0952,168.4211,22,5.7,0.0626,0.0199,1,3
90,4903,3041,1,4,3,1.9299,2,170.4,3033,0,4.46,1.0031,3031.7,8,1.0,15,1,3,303,0.015871,0.1053,87.9121,23,6.9,0.0692,0.0229,0,0
91,4902,3065,0,0,3,1.9251,2,166.2,3057,0,4.48,1.0099,3034.8,8,1.0,13,0,2,285,0.017571,0.1075,91.954,24,8.8,0.0814,0.0175,0,0
92,4900,2991,1,3,1,1.8875,1,172.1,10,2981,4.45,0.9869,3030.7,10,1.0,11,1,3,280,0.018763,0.1348,120.4819,25,9.5,0.0805,0.026,0,1
93,4898,3027,1,5,1,1.9007,1,167.7,8,3014,4.48,0.9989,3030.3,13,1.0,10,1,2,242,0.020815,0.1412,162.5,26,8.3,0.1039,0.0326,1,1
94,4897,2971,2,5,1,1.75,2,172.7,6,2952,4.48,0.9823,3024.7,19,1.0,13,5,2,267,0.020134,0.1222,218.3908,27,6.8,0.1056,0.0309,1,1
95,4896,3062,3,5,1,1.7913,2,171.6,3040,0,4.44,1.0112,3028.2,22,1.0,16,6,3,323,0.013943,0.0945,186.4407,28,5.9,0.0719,0.021,2,0
96,4896,2968,1,5,3,1.8992,2,163.1,4,2959,4.41,0.982,3022.5,9,1.0,13,2,5,336,0.016118,0.1071,80.0,29,6.5,0.0748,0.0202,1,1
97,4895,3024,2,5,1,1.99,2,166.0,3008,0,4.48,1.0005,3022.6,16,1.0,13,3,3,308,0.016768,0.1351,150.9434,30,6.5,0.0801,0.0242,1,0
98,4893,3020,0,0,1,1.9911,2,167.1,0,3015,4.48,0.9992,3022.4,5,1.0,11,0,2,272,0.019868,0.1429,58.1395,31,8.3,0.0916,0.0359,0,0
99,4891,2968,0,0,0,1.9742,1,169.8,0,2968,4.44,0.9837,3017.2,0,1.0,10,0,1,231,0.023666,0.1642,0.0,32,9.8,0.0995,0.0293,0,0
100,4890,2941,0,0,0,1.9787,1,162.9,0,2941,4.36,0.9771,3009.9,0,1.0,9,0,1,221,0.024572,0.1613,0.0,33,11.7,0.1093,0.0282,0,0
101,4887,2951,1,5,1,1.9814,1,164.0,0,2946,4.47,0.9822,3004.3,5,1.0,9,1,1,229,0.024969,0.1538,83.3333,34,12.1,0.106,0.0366,1,1
102,4886,2971,1,5,2,1.9261,1,168.2,0,2966,4.47,0.99,3001.2,5,1.0,8,1,2,228,0.023418,0.1912,79.3651,30,8.4,0.1176,0.0353,1,2
103,4885,3061,5,5,3,1.8512,2,168.8,3032,0,4.49,1.018,3006.9,29,1.0,13,8,3,303,0.017247,0.1204,284.3137,10,3.4,0.0796,0.0251,3,1
104,4883,3089,0,0,3,1.7499,2,170.9,3075,0,4.56,1.0247,3014.7,14,1.0,11,0,2,280,0.018889,0.1613,162.7907,11,3.7,0.0874,0.0338,0,2
105,4883,3003,1,5,3,1.766,1,163.8,7,2987,4.45,0.9965,3013.6,16,1.0,13,3,1,262,0.018178,0.1075,186.0465,12,3.8,0.082,0.0211,1,1
106,4882,2982,0,0,3,1.7703,1,169.1,5,2972,4.44,0.9905,3010.6,10,1.0,10,1,4,246,0.02192,0.1688,125.0,13,5.8,0.1006,0.0357,0,0
107,4881,2973,0,0,3,1.8727,1,166.6,0,2973,4.53,0.9887,3007.0,0,1.0,9,0,1,223,0.025969,0.2157,0.0,14,7.1,0.1103,0.049,0,0
108,4878,3020,1,4,3,1.969,1,167.6,3015,0,4.39,1.0039,3008.2,5,1.0,11,3,1,230,0.022141,0.15,90.9091,14,5.3,0.1024,0.0334,0,1
109,4877,2998,1,4,3,1.9628,1,173.3,3,2990,4.45,0.9969,3007.2,8,1.0,11,1,1,229,0.021708,0.1558,95.8904,15,6.2,0.0965,0.0266,0,0
110,4877,2871,0,0,3,1.9068,2,169.3,1,2865,4.39,0.9588,2994.3,6,1.0,10,1,2,228,0.021397,0.2069,74.0741,16,7.2,0.0891,0.0458,0,1
111,4877,3006,0,0,3,1.8475,1,173.0,3006,0,4.44,1.0035,2995.4,0,1.0,8,0,2,195,0.028364,0.2105,0.0,17,9.6,0.1287,0.0462,0,0
112,4877,3048,2,5,3,1.9491,1,168.6,3038,0,4.47,1.0159,3000.4,10,1.0,8,4,4,217,0.021397,0.2027,153.8462,17,6.5,0.1135,0.0422,1,2
113,4876,2996,2,5,3,1.9943,1,167.9,3,2980,4.42,0.9987,3000.0,16,1.0,11,6,3,232,0.020194,0.1471,250.0,18,4.5,0.098,0.032,1,0
114,4876,3010,1,5,3,1.9919,2,161.6,3000,0,4.42,1.003,3000.9,10,1.0,11,1,1,219,0.022358,0.253,125.0,19,4.5,0.1185,0.0644,1,1
115,4876,2985,1,3,3,1.9884,2,154.5,3,2977,4.45,0.9952,2999.4,8,1.0,10,1,2,209,0.024581,0.1385,131.1475,20,5.6,0.1103,0.0367,0,0
116,4875,2961,1,5,3,1.9797,2,164.7,7,2954,4.4,0.9884,2995.8,7,1.0,9,1,2,215,0.02352,0.1528,104.4776,21,6.4,0.1091,0.0341,1,0
117,4875,2955,1,4,1,1.97,2,161.6,3,2949,4.37,0.9877,2991.9,6,1.0,9,1,1,211,0.021525,0.1791,92.3077,22,7.0,0.113,0.0366,0,0
118,4872,2951,0,0,1,1.9687,2,173.8,3,2948,4.33,0.9876,2988.0,3,1.0,8,0,1,197,0.0257,0.1818,57.6923,23,8.4,0.1121,0.0328,0,1
119,4870,3032,1,3,0,1.9574,1,166.6,3024,0,4.5,1.0133,2992.2,8,1.0,9,3,2,208,0.025833,0.1897,109.0909,24,8.3,0.1207,0.0426,0,0
120,4870,2943,0,0,0,1.9814,1,172.4,3,2940,4.35,0.9851,2987.5,3,1.0,8,0,1,188,0.026704,0.1538,47.619,25,9.8,0.1385,0.0282,0,1
121,4869,2978,1,5,0,1.9928,1,171.1,3,2970,4.5,0.9971,2986.6,8,1.0,9,1,0,189,0.027423,0.193,140.3509,26,9.6,0.1257,0.0414,1,0
122,4868,3018,1,5,1,1.8221,1,166.5,3009,0,4.55,1.0095,2989.6,9,1.0,11,2,0,214,0.023787,0.1364,140.625,27,8.6,0.1082,0.0266,1,0
123,4867,2910,2,4,3,1.8788,2,178.5,7,2898,4.46,0.9759,2982.0,12,1.0,12,5,4,253,0.017464,0.1236,151.8987,20,6.2,0.0899,0.0277,0,2
124,4866,2972,1,5,3,1.8577,2,166.3,8,2959,4.41,0.997,2981.0,13,1.0,11,2,3,239,0.021034,0.1558,164.3836,21,7.7,0.0952,0.0373,1,0
125,4866,3019,0,0,3,1.9322,2,177.3,3015,0,4.49,1.0115,2984.7,4,1.0,9,0,2,216,0.025612,0.1613,68.9655,22,9.8,0.1048,0.0275,0,0
126,4865,2999,0,0,3,1.9532,1,167.1,2993,0,4.43,1.0043,2986.0,6,1.0,7,2,4,211,0.024566,0.2075,86.9565,23,9.3,0.1132,0.0461,0,1
127,4865,2978,1,4,3,1.9977,1,166.4,4,2974,4.51,0.9976,2985.3,4,1.0,8,1,0,175,0.029632,0.1778,88.8889,24,9.0,0.1333,0.0367,0,0
128,4864,3046,2,4,3,1.9919,1,176.3,3037,0,4.53,1.0187,2991.1,10,1.0,11,4,1,230,0.021384,0.1477,104.6512,25,7.3,0.0864,0.0269,0,0
129,4863,2944,0,0,3,1.9943,2,166.6,6,2938,4.45,0.9857,2986.7,6,1.0,11,2,2,236,0.021942,0.1781,84.507,26,7.2,0.0877,0.038,0,0
130,4862,2919,0,0,3,1.9687,1,177.1,4,2915,4.39,0.9795,2980.2,4,1.0,10,0,1,211,0.023424,0.1379,71.4286,27,8.8,0.0931,0.0258,0,0
131,4862,2924,0,0,3,1.9585,1,161.4,5,2919,4.41,0.9829,2974.9,5,1.0,8,1,3,209,0.024773,0.2593,78.4314,28,11.0,0.0963,0.0578,0,0
132,4861,2926,1,5,3,1.9772,1,174.5,2,2919,4.49,0.9851,2970.2,7,1.0,6,3,5,215,0.025726,0.1765,119.0476,29,13.3,0.1412,0.034,1,1
133,4860,2973,0,0,3,1.9824,1,166.4,2970,0,4.46,1.0009,2970.5,3,1.0,7,3,2,154,0.031431,0.2439,52.6316,30,12.3,0.1512,0.0566,0,0
134,4857,3068,1,3,3,1.9712,1,175.3,3076,0,4.52,1.032,2980.5,0,1.0,7,1,1,159,0.032159,0.2391,0.0,31,12.3,0.1609,0.0696,0,0
135,4856,2960,0,0,3,1.9569,1,166.1,0,2960,4.42,0.9938,2978.6,0,1.0,5,0,2,142,0.038525,0.2449,0.0,32,14.4,0.1786,0.0396,0,1
136,4855,2977,0,0,3,1.9756,1,165.6,1,2976,4.44,0.9995,2978.4,1,1.0,4,1,2,117,0.044577,0.2857,0.0,33,18.8,0.2286,0.0452,0,0
137,4855,2969,0,0,3,1.9823,1,177.1,0,2969,4.33,0.9971,2977.5,0,1.0,4,0,0,95,0.05636,0.3226,0.0,34,19.8,0.25,0.0619,0,0
138,4853,2986,1,5,3,1.9955,1,166.2,2981,0,4.43,1.0026,2978.3,5,1.0,4,1,1,119,0.045535,0.2941,156.25,35,14.2,0.2353,0.0465,1,1
139,4850,3009,1,5,3,1.9716,1,176.5,3001,0,4.56,1.0093,2981.2,8,1.0,4,4,4,138,0.034451,0.2857,123.7083,36,11.0,0.2041,0.075,1,1
140,4850,2864,0,0,3,1.918,2,166.6,0,2864,4.36,0.9643,2970.1,0,1.0,4,0,0,97,0.0537,0.3704,0.0,37,12.0,0.25,0.0711,0,0
141,4847,2882,1,5,3,1.8513,1,176.6,7,2875,4.34,0.9731,2961.7,7,1.0,6,4,2,137,0.032976,0.2222,166.6667,9,2.3,0.1667,0.0399,1,1
142,4846,2958,1,5,1,1.9149,1,166.0,12,2946,4.45,0.9989,2961.3,12,1.0,8,5,3,154,0.026743,0.2241,230.7692,4,1.2,0.1552,0.0503,1,1
143,4845,2961,0,0,3,1.9716,2,171.8,7,2954,4.45,0.9999,2961.3,7,1.0,8,0,0,131,0.036659,0.2,170.7317,5,2.2,0.15,0.0457,0,0
144,4845,2914,0,0,3,1.971,1,164.0,7,2907,4.39,0.9855,2956.8,7,1.0,8,0,0,131,0.03567,0.1562,250.0,6,3.2,0.1484,0.0312,0,0
145,4845,2986,0,0,3,1.9852,1,167.6,2982,0,4.46,1.0089,2959.6,4,1.0,7,0,1,126,0.039671,0.186,97.561,7,4.3,0.157,0.0339,0,0
146,4844,3005,1,3,3,1.9727,1,171.9,3001,0,4.48,1.0139,2963.9,4,1.0,8,3,2,148,0.028519,0.2286,129.0323,8,4.0,0.1524,0.053,0,1
147,4844,2910,1,3,1,1.9003,1,165.9,0,2910,4.4,0.9835,2958.8,0,1.0,7,1,2,138,0.034245,0.1887,0.0,9,4.9,0.1447,0.0514,0,0
148,4842,2971,1,5,1,1.8516,2,169.8,2966,0,4.42,1.0037,2959.9,5,1.0,7,1,1,146,0.030793,0.2708,106.383,10,5.0,0.1771,0.0711,1,0
