seed,window,links,v_labels,alive_tracked,mean_social,mean_stability,mean_spread,mean_familiarity,count_social,count_isolated,count_deeply_connected,reciprocal_pairs,asymmetric_pairs,fam_symmetry_mean,fam_symmetry_std,att_overlap_mean,att_overlap_pairs
3,60,2621,35,35,0.6728,0.6568,0.8232,11.9942,25,4,17,347,120,0.8414,0.237,76.6,579
3,61,2586,37,37,0.6465,0.6594,0.8364,12.5354,26,6,17,368,119,0.8293,0.2496,67.5,648
3,62,2609,31,31,0.7565,0.6571,0.8291,8.8407,26,0,12,338,74,0.8142,0.2622,95.3,461
3,63,2627,30,30,0.7792,0.6713,0.8366,9.2122,26,0,14,324,62,0.8372,0.2488,103.5,434
3,64,2540,32,32,0.7301,0.6713,0.8464,11.4676,27,2,19,340,90,0.8368,0.2511,98.3,492
3,65,2520,33,33,0.715,0.6705,0.8362,12.5103,28,2,22,359,95,0.8132,0.2692,105.4,522
3,66,2569,37,37,0.6383,0.6636,0.8427,14.8031,27,6,33,365,119,0.816,0.263,81.6,642
3,67,2483,36,36,0.6984,0.6618,0.8331,13.0339,27,4,28,368,137,0.7871,0.2693,88.6,617
3,68,2425,32,32,0.7935,0.6613,0.8287,11.4827,28,1,20,358,85,0.8064,0.2578,93.7,493
3,69,2645,35,35,0.7264,0.6688,0.841,13.2813,28,6,25,361,107,0.7985,0.262,85.8,581
