seed,from,to,familiarity
22,5,73,1.6393
22,5,36,8.121
22,5,43,21.4795
22,5,31,29.4491
22,5,29,16.4055
22,5,49,2.1129
22,5,72,2.8998
22,5,89,29.6314
22,5,94,3.2018
22,5,30,1.3384
22,5,99,12.9436
22,5,103,26.0202
22,5,102,31.8948
22,5,101,22.8804
22,29,72,3.0631
22,29,49,8.7233
22,29,30,5.6355
22,29,36,6.2834
22,29,5,16.4055
22,29,43,12.4866
22,29,87,9.2516
22,29,89,26.1453
22,29,31,1.9181
22,29,94,17.6398
22,29,73,18.51
22,29,98,18.0233
22,29,101,4.3105
22,29,103,6.2784
22,29,102,23.9632
22,31,5,29.4491
22,31,30,5.5145
22,31,87,23.8952
22,31,73,9.6074
22,31,43,9.5746
22,31,49,3.8361
22,31,65,31.8435
22,31,72,3.0286
22,31,29,1.9181
22,31,36,11.6742
22,31,94,22.3651
22,31,98,3.5533
22,31,99,6.5776
22,31,101,34.8837
22,31,102,3.0193
22,36,65,63.2867
22,36,43,38.2327
22,36,72,25.242
22,36,5,8.21
22,36,30,6.1966
22,36,49,80.1365
22,36,29,19.9294
22,36,31,34.5118
22,36,73,16.2211
22,36,87,21.9662
22,36,89,26.1366
22,36,94,20.5108
22,36,98,39.4494
22,36,101,1.6463
22,36,103,5.5788
22,36,102,16.3773
22,43,87,33.0747
22,43,30,8.574
22,43,36,38.2327
22,43,73,19.699
22,43,5,26.8478
22,43,29,21.987
22,43,65,34.5028
22,43,31,24.2689
22,43,72,1.7216
22,43,49,16.1405
22,43,89,37.1983
22,43,94,18.8865
22,43,98,21.0703
22,43,99,13.9625
22,43,101,5.5394
22,43,103,5.3242
22,49,73,46.4622
22,49,29,11.545
22,49,36,80.1365
22,49,65,39.8838
22,49,5,2.734
22,49,30,7.9798
22,49,31,16.6402
22,49,72,19.1453
22,49,87,13.6528
22,49,43,16.1405
22,49,89,20.2717
22,49,94,57.136
22,49,98,19.8638
22,49,99,15.3302
22,49,101,21.2008
22,49,103,24.3121
22,49,102,5.3586
22,65,87,25.9104
22,65,36,63.2867
22,65,72,25.1446
22,65,49,39.8838
22,65,73,16.4233
22,65,5,3.4872
22,65,29,25.9765
22,65,43,34.5028
22,65,30,9.7702
22,65,31,32.7765
22,65,89,25.942
22,65,94,4.6832
22,65,98,49.7614
22,65,99,25.3426
22,65,101,8.3597
22,65,103,14.5898
22,65,102,22.575
22,72,29,3.0631
22,72,65,15.0958
22,72,5,2.8998
22,72,31,3.0286
22,72,89,14.4717
22,72,36,24.2952
22,72,73,8.4097
22,72,94,23.8863
22,72,98,5.9351
22,72,99,16.5169
22,72,101,3.8695
22,72,103,4.8947
22,73,49,27.6935
22,73,5,1.6393
22,73,43,1.6677
22,73,65,16.3132
22,73,87,2.8983
22,73,31,9.6074
22,73,30,2.6208
22,73,89,25.1495
22,73,36,15.021
22,73,72,8.4097
22,73,94,32.1702
22,73,29,18.51
22,73,98,47.581
22,73,99,3.7315
22,73,101,7.0524
22,73,103,5.5449
22,87,43,30.8091
22,87,73,2.8983
22,87,31,23.8952
22,87,30,13.7103
22,87,36,20.0959
22,87,49,11.5441
22,87,29,9.2516
22,87,65,10.4993
22,87,98,4.9534
22,87,94,1.1026
22,87,103,31.4451
22,89,72,14.4717
22,89,5,29.6314
22,89,73,25.1495
22,89,29,26.1453
22,89,36,23.4148
22,89,65,25.8237
22,89,49,15.2589
22,89,30,8.585
22,89,94,17.8408
22,89,43,33.3229
22,89,98,21.0963
22,89,99,16.1313
22,89,101,20.5249
22,89,102,1.9014
22,94,87,8.6876
22,94,43,18.8865
22,94,31,26.6082
22,94,29,24.9762
22,94,73,44.3425
22,94,72,30.3854
22,94,36,20.5108
22,94,30,13.3159
22,94,65,4.6832
22,94,89,21.0529
22,94,5,15.3785
22,94,49,57.136
22,94,98,29.6003
22,94,99,6.2363
22,94,101,15.8187
22,94,103,6.1904
22,94,102,9.0892
22,98,94,29.6003
22,98,73,56.6882
22,98,65,49.7614
22,98,49,19.8638
22,98,5,13.9118
22,98,29,33.4282
22,98,89,31.6821
22,98,72,13.907
22,98,30,8.3552
22,98,43,21.0703
22,98,31,13.2587
22,98,87,7.0393
22,98,36,39.4494
22,98,99,21.8575
22,98,101,11.2617
22,98,102,9.3362
22,98,103,9.4878
22,99,72,16.5169
22,99,31,1.2527
22,99,89,12.2048
22,99,43,11.307
22,99,103,1.402
22,99,65,10.1963
22,99,5,9.3433
22,101,31,34.8837
22,101,65,5.4612
22,101,29,4.3105
22,101,43,4.3542
22,101,98,11.2617
22,101,73,7.0524
22,101,94,15.8187
22,101,72,3.8695
22,101,89,20.5249
22,101,49,17.3497
22,101,5,22.8804
22,102,89,1.1008
22,102,5,7.1831
22,102,94,4.1656
22,102,36,7.6567
22,102,103,5.2652
22,102,65,22.575
22,102,29,23.1302
22,102,31,3.0193
22,103,49,24.3121
22,103,101,2.9628
22,103,43,5.3242
22,103,5,31.9092
22,103,29,10.7837
22,103,72,24.1422
22,103,99,3.0278
22,103,65,14.5898
22,103,36,5.5788
22,103,31,4.7753
22,103,102,23.6828
22,103,73,15.7631
22,103,30,7.4506
22,103,94,6.1904
22,103,87,35.5977
22,103,89,15.2818
22,103,98,9.4878
