seed,from,to,familiarity
13,7,30,3.2324
13,7,42,6.4831
13,7,50,2.5718
13,7,78,1.1631
13,7,72,7.7577
13,7,8,26.2291
13,7,52,4.0523
13,7,43,17.6992
13,7,57,13.5286
13,7,47,32.0148
13,7,63,18.4098
13,7,81,1.0669
13,7,80,2.6021
13,7,84,12.8531
13,7,85,7.0244
13,8,42,74.7557
13,8,63,59.2217
13,8,57,14.4625
13,8,52,1.8438
13,8,6,1.4054
13,8,66,5.7772
13,8,72,33.7299
13,8,50,5.2805
13,8,43,15.2648
13,8,47,42.0289
13,8,30,39.773
13,8,7,33.869
13,8,78,17.1811
13,8,81,24.584
13,8,80,39.068
13,8,84,7.0596
13,30,42,35.9824
13,30,6,1.3175
13,30,57,33.7748
13,30,50,11.9596
13,30,47,6.2689
13,30,63,17.0352
13,30,72,15.7296
13,30,7,6.0751
13,30,78,45.9331
13,30,43,18.0049
13,30,8,39.773
13,30,52,7.3265
13,30,66,21.6781
13,30,80,16.5448
13,30,81,44.1077
13,30,84,49.757
13,42,8,74.7557
13,42,30,35.9824
13,42,52,2.4338
13,42,66,52.3874
13,42,63,58.1822
13,42,47,40.8093
13,42,72,22.8462
13,42,7,10.2794
13,42,43,11.6396
13,42,57,8.9882
13,42,50,21.4555
13,42,78,33.9604
13,42,80,22.3718
13,42,81,11.9614
13,42,85,30.1024
13,42,84,9.1215
13,43,52,30.5984
13,43,72,29.1634
13,43,6,1.673
13,43,50,5.7635
13,43,8,15.2648
13,43,63,17.0828
13,43,47,5.789
13,43,42,11.6396
13,43,30,18.0049
13,43,57,12.9366
13,43,78,8.5497
13,43,7,21.1485
13,43,80,3.3497
13,43,81,28.5874
13,43,84,1.6006
13,47,72,38.3214
13,47,63,22.8625
13,47,66,10.3938
13,47,30,6.2689
13,47,6,1.0224
13,47,50,13.3407
13,47,42,40.8093
13,47,52,12.6448
13,47,8,42.0289
13,47,43,5.789
13,47,7,36.8277
13,47,78,45.3615
13,47,57,39.3415
13,47,81,24.6711
13,47,80,17.391
13,47,84,16.5611
13,47,85,8.8927
13,50,63,2.3662
13,50,30,2.2297
13,50,47,1.7149
13,50,72,8.4721
13,50,66,8.7776
13,50,8,2.8755
13,50,57,23.0289
13,50,43,2.353
13,50,7,2.5719
13,50,42,4.1963
13,50,78,5.4357
13,50,80,1.3801
13,50,81,10.3176
13,50,84,1.4768
13,52,42,2.4338
13,52,72,29.0275
13,52,8,1.8438
13,52,43,30.5984
13,52,57,26.2292
13,52,47,12.6448
13,52,7,6.3521
13,52,50,2.8171
13,52,63,14.812
13,52,30,7.3265
13,52,78,3.7053
13,52,80,5.1037
13,52,81,7.9098
13,52,85,6.3616
13,57,8,4.2696
13,57,72,7.7496
13,57,30,31.6575
13,57,52,21.3635
13,57,50,23.0288
13,57,63,10.8313
13,57,78,46.3131
13,57,43,11.8598
13,57,47,35.2711
13,57,66,12.077
13,57,7,13.5286
13,57,42,2.449
13,57,80,6.5971
13,57,81,16.8234
13,63,50,5.4013
13,63,8,59.2217
13,63,47,22.8625
13,63,42,58.1822
13,63,72,10.5572
13,63,30,17.0352
13,63,57,10.8383
13,63,43,17.0828
13,63,52,31.4612
13,63,66,12.2418
13,63,78,40.0598
13,63,7,22.1762
13,63,80,2.5719
13,63,81,11.9913
13,63,85,19.2485
13,63,84,17.2623
13,66,42,48.5633
13,66,8,5.5873
13,66,47,9.2921
13,66,72,1.437
13,66,50,8.7775
13,66,78,11.9128
13,66,57,12.077
13,66,63,6.7493
13,66,30,21.6578
13,66,81,25.6397
13,66,80,4.8899
13,72,52,26.9608
13,72,47,32.2475
13,72,57,7.7496
13,72,63,5.0548
13,72,8,20.2987
13,72,43,3.3533
13,72,66,1.437
13,72,42,10.1144
13,72,78,20.3688
13,72,7,7.7577
13,72,30,5.7435
13,72,80,2.6904
13,72,81,31.0924
13,72,50,8.472
13,72,84,5.2387
13,78,30,45.9331
13,78,72,20.5754
13,78,66,14.4261
13,78,47,45.3615
13,78,7,2.5051
13,78,50,6.5096
13,78,57,61.0567
13,78,42,33.9604
13,78,63,40.0598
13,78,52,15.9851
13,78,43,8.5497
13,78,8,17.1811
13,78,6,1.1958
13,78,80,2.5065
13,78,81,19.7777
13,78,84,10.4431
13,80,50,1.3801
13,80,72,2.6904
13,80,42,20.5027
13,80,57,6.5971
13,80,52,2.237
13,80,7,2.6021
13,80,30,15.5907
13,80,63,2.0933
13,80,8,21.2315
13,80,81,2.0752
13,80,66,4.8899
13,80,47,16.1631
13,80,84,41.1591
13,81,66,29.409
13,81,43,28.5874
13,81,78,19.7777
13,81,47,24.6711
13,81,72,32.09
13,81,52,7.9098
13,81,8,24.584
13,81,63,11.9913
13,81,7,4.343
13,81,42,11.9614
13,81,30,44.1077
13,81,57,22.6766
13,81,80,6.4435
13,81,50,10.9907
13,81,84,73.0006
13,81,85,2.2765
13,84,78,10.4431
13,84,72,5.2387
13,84,30,49.757
13,84,43,1.6006
13,84,8,7.0596
13,84,81,73.0006
13,84,50,1.4768
13,84,63,17.2623
13,84,42,9.1215
13,84,85,10.3121
13,84,7,25.482
13,84,57,14.9164
13,84,47,16.5611
13,84,80,41.1591
13,85,52,6.3616
13,85,42,17.9273
13,85,63,15.0499
13,85,7,7.0244
13,85,47,8.8927
