seed,from,to,familiarity
15,0,68,5.3772
15,0,72,12.0895
15,0,1,16.9165
15,0,27,6.1463
15,0,69,15.1883
15,0,28,15.786
15,0,99,8.0586
15,0,102,4.7495
15,0,103,12.7913
15,0,104,1.753
15,0,105,1.0824
15,0,107,7.8982
15,0,106,7.3203
15,0,108,25.629
15,1,68,29.2886
15,1,69,13.6964
15,1,28,8.9583
15,1,29,1.9531
15,1,72,20.8037
15,1,0,16.9318
15,1,27,4.5376
15,1,99,10.4233
15,1,102,19.5171
15,1,103,23.3402
15,1,104,17.2671
15,1,105,7.5121
15,1,106,12.7589
15,1,107,14.3073
15,1,108,50.9161
15,1,109,10.3956
15,1,110,1.7098
15,27,72,31.7263
15,27,69,12.5219
15,27,29,1.0132
15,27,0,10.0372
15,27,28,35.4161
15,27,68,15.4867
15,27,1,4.5376
15,27,99,29.3648
15,27,102,15.479
15,27,103,11.0976
15,27,104,7.1966
15,27,105,11.4308
15,27,106,2.8408
15,27,108,31.9206
15,27,107,24.175
15,27,110,2.1978
15,27,109,5.9497
15,28,72,1.3853
15,28,69,41.3522
15,28,29,1.5891
15,28,1,8.9583
15,28,68,36.429
15,28,27,35.4161
15,28,0,23.1946
15,28,99,8.4201
15,28,102,1.1185
15,28,104,29.9293
15,28,103,33.0141
15,28,105,8.906
15,28,106,15.4437
15,28,108,25.0893
15,28,107,15.5923
15,28,109,2.4311
15,28,110,14.7937
15,68,1,29.2886
15,68,29,2.8773
15,68,0,5.4306
15,68,69,5.1042
15,68,28,36.429
15,68,72,16.314
15,68,27,15.4867
15,68,99,13.6699
15,68,102,19.8411
15,68,103,15.8353
15,68,104,4.7151
15,68,105,16.6509
15,68,106,17.7165
15,68,108,8.3961
15,68,110,7.752
15,68,109,1.1596
15,68,107,11.6043
15,69,72,40.6965
15,69,28,41.3522
15,69,1,13.6964
15,69,27,12.5219
15,69,68,5.1042
15,69,0,20.4843
15,69,99,21.8773
15,69,102,37.3195
15,69,103,16.881
15,69,105,15.9706
15,69,104,12.14
15,69,106,13.0705
15,69,107,48.4771
15,69,109,1.3932
15,69,110,44.6788
15,69,108,35.2485
15,72,28,1.3853
15,72,69,40.6965
15,72,27,31.7263
15,72,0,12.1178
15,72,1,20.8037
15,72,68,16.314
15,72,99,11.5377
15,72,102,9.8609
15,72,103,17.8029
15,72,104,11.1669
15,72,105,21.1072
15,72,106,22.8119
15,72,108,50.8563
15,72,110,15.7178
15,72,107,69.5538
15,72,109,10.4236
15,99,69,21.8772
15,99,28,4.4643
15,99,68,3.0638
15,99,72,5.1442
15,99,0,8.0586
15,99,27,9.3105
15,99,1,9.2655
15,99,104,7.032
15,99,105,6.2076
15,99,106,44.8665
15,99,108,5.2634
15,99,110,13.3837
15,99,107,8.8253
15,102,0,4.7495
15,102,68,5.1231
15,102,69,20.6881
15,102,27,14.4713
15,102,1,10.0323
15,102,72,8.4594
15,102,103,11.917
15,102,105,4.2754
15,102,104,3.8351
15,102,107,28.8779
15,102,109,6.0264
15,102,108,4.1053
15,102,110,9.738
15,103,68,7.3637
15,103,102,11.917
15,103,0,12.7913
15,103,1,20.0069
15,103,72,3.1908
15,103,27,4.7766
15,103,69,11.2354
15,103,28,18.3511
15,103,104,14.1049
15,103,106,45.6662
15,103,108,25.3399
15,103,110,22.6244
15,104,68,4.1453
15,104,28,26.2248
15,104,1,17.0262
15,104,27,6.7763
15,104,72,8.1906
15,104,102,3.8351
15,104,99,7.032
15,104,105,1.1691
15,104,0,1.753
15,104,103,14.1049
15,104,106,1.6379
15,104,69,5.4991
15,104,108,19.8381
15,104,107,8.9506
15,104,110,40.4499
15,105,68,7.4242
15,105,27,3.6643
15,105,102,4.2754
15,105,1,6.4487
15,105,28,3.5171
15,105,69,9.4634
15,105,29,1.4716
15,105,104,1.1691
15,105,0,1.0824
15,105,72,21.088
15,105,99,6.2076
15,105,106,9.9047
15,105,108,5.9151
15,105,107,24.1385
15,106,29,1.4475
15,106,104,1.6379
15,106,28,5.763
15,106,72,8.6458
15,106,99,44.8665
15,106,69,5.6362
15,106,103,45.6662
15,106,68,4.1443
15,106,105,9.9047
15,106,1,6.5984
15,106,108,8.3746
15,106,0,7.3203
15,106,110,4.3658
15,106,107,11.588
15,106,109,2.0132
15,107,1,14.3073
15,107,102,32.7303
15,107,69,48.4771
15,107,28,15.5923
15,107,104,15.2035
15,107,0,22.3161
15,107,108,6.4977
15,107,106,15.7399
15,107,27,24.175
15,107,72,69.5538
15,107,110,15.4584
15,107,109,12.5968
15,107,99,12.8918
15,107,105,24.1385
15,107,68,11.6043
15,108,99,7.9545
15,108,0,25.9105
15,108,104,34.9285
15,108,106,10.6524
15,108,28,25.0893
15,108,27,31.9206
15,108,1,50.9161
15,108,107,6.4977
15,108,68,8.3961
15,108,103,27.4926
15,108,105,9.5061
15,108,72,50.8563
15,108,102,8.5937
15,108,69,35.2485
15,108,110,8.752
15,108,109,34.2748
15,110,72,5.0513
15,110,103,22.6244
15,110,104,40.4499
15,110,106,2.1086
15,110,107,11.6612
15,110,69,37.7433
15,110,108,7.1547
15,110,102,9.738
15,110,99,13.3837
15,110,27,1.4977
15,110,28,14.4787
