seed,from,to,familiarity
6,0,24,8.374
6,0,58,44.6665
6,0,6,31.2946
6,0,48,24.6551
6,0,37,32.6431
6,0,38,44.7505
6,0,13,2.3542
6,0,76,35.1103
6,0,77,44.7219
6,0,79,13.8145
6,0,81,11.447
6,0,80,19.6377
6,6,37,25.1119
6,6,38,30.2117
6,6,0,31.2946
6,6,13,12.1566
6,6,48,21.5973
6,6,24,45.1853
6,6,58,10.0771
6,6,76,4.4683
6,6,77,30.6646
6,6,79,18.469
6,6,81,23.9118
6,6,80,24.8957
6,13,38,1.5716
6,13,37,16.1618
6,13,48,20.6716
6,13,6,2.6767
6,13,76,3.8592
6,13,81,1.8482
6,13,80,14.6858
6,13,77,3.3749
6,24,0,8.374
6,24,38,24.8708
6,24,48,23.5103
6,24,37,31.4199
6,24,13,22.6784
6,24,6,45.1853
6,24,58,20.056
6,24,76,53.4795
6,24,77,37.7202
6,24,79,23.5323
6,24,81,18.7395
6,24,80,6.7587
6,37,6,25.1119
6,37,24,31.4199
6,37,58,18.2366
6,37,38,32.3397
6,37,0,32.6431
6,37,13,24.2858
6,37,48,4.6056
6,37,76,29.6134
6,37,77,5.6502
6,37,79,20.7261
6,37,80,6.4941
6,37,81,7.7676
6,38,24,24.8708
6,38,48,22.5554
6,38,6,30.2117
6,38,58,19.3952
6,38,13,2.8968
6,38,37,32.3397
6,38,0,44.7505
6,38,76,22.0887
6,38,77,35.47
6,38,79,8.2786
6,38,81,20.907
6,38,80,76.4487
6,48,13,20.6718
6,48,24,8.1943
6,48,38,1.3242
6,48,0,17.6226
6,48,6,17.5644
6,48,37,3.5152
6,48,76,1.7392
6,48,77,1.2026
6,48,79,1.0546
6,48,81,4.8432
6,48,80,1.7872
6,58,0,28.3371
6,58,24,11.2002
6,58,79,5.4163
6,58,38,14.37
6,58,6,7.1231
6,76,48,1.9652
6,76,6,4.4683
6,76,38,22.0887
6,76,37,29.6134
6,76,58,2.3874
6,76,13,3.9726
6,76,24,53.4795
6,76,0,35.1103
6,76,77,18.6474
6,76,79,21.2079
6,76,81,10.7423
6,76,80,28.9046
6,77,76,18.6474
6,77,58,16.8999
6,77,37,5.6502
6,77,6,30.6646
6,77,13,5.8708
6,77,48,5.1033
6,77,38,35.47
6,77,0,44.7219
6,77,24,37.7202
6,77,79,17.558
6,77,80,44.9476
6,77,81,48.4128
6,79,76,7.421
6,79,58,5.4291
6,79,24,18.9218
6,79,0,11.7584
6,79,37,1.4991
6,79,48,1.0539
6,79,6,17.868
6,79,77,12.5668
6,79,38,8.1087
6,79,81,5.3317
6,79,80,7.9876
6,80,77,43.8416
6,80,37,4.7531
6,80,13,14.6858
6,80,0,17.1311
6,80,81,2.1725
6,80,38,74.9001
6,80,6,23.9099
6,80,76,8.7236
6,80,79,7.9876
6,80,24,2.3453
6,80,48,1.7872
6,81,0,11.447
6,81,76,10.7423
6,81,38,20.907
6,81,6,23.9118
6,81,24,18.7395
6,81,58,8.1789
6,81,13,6.5155
6,81,79,5.52
6,81,80,5.0871
6,81,37,7.7676
6,81,77,48.4128
6,81,48,7.7498
