seed,from,to,familiarity
0,2,10,30.9707
0,2,41,13.8907
0,2,9,25.2108
0,2,22,13.1507
0,2,42,20.1788
0,2,19,27.8982
0,2,52,10.4789
0,2,26,23.9503
0,2,69,18.1636
0,2,71,25.2788
0,2,74,1.5397
0,2,73,7.2152
0,2,76,35.1432
0,2,78,2.8316
0,2,77,35.4646
0,2,79,17.0321
0,7,41,5.2606
0,7,71,7.1419
0,7,42,7.597
0,9,52,30.6138
0,9,41,12.3707
0,9,2,18.9112
0,9,22,2.865
0,9,26,4.9509
0,9,42,41.3613
0,9,19,31.9194
0,9,7,3.5304
0,9,69,14.6005
0,9,71,2.522
0,9,73,7.8588
0,9,76,9.4078
0,9,10,17.4411
0,9,77,1.2593
0,10,26,2.4098
0,10,69,17.9793
0,10,73,5.8416
0,10,2,1.3666
0,10,76,25.0469
0,10,9,5.0144
0,10,77,32.5995
0,10,78,1.0221
0,19,52,25.638
0,19,42,41.0427
0,19,10,22.8171
0,19,22,14.0858
0,19,41,7.781
0,19,2,27.8982
0,19,26,7.7317
0,19,9,38.9487
0,19,7,12.5182
0,19,69,8.076
0,19,71,47.9934
0,19,76,25.0606
0,19,73,26.8166
0,19,77,26.5666
0,19,79,24.2169
0,22,42,7.0486
0,22,2,13.1507
0,22,26,30.1682
0,22,19,14.0858
0,22,9,8.0164
0,22,41,6.2248
0,22,52,38.3148
0,22,10,2.1938
0,22,7,1.1304
0,22,69,18.6354
0,22,71,34.5456
0,22,74,1.2666
0,22,73,23.3056
0,22,76,27.2491
0,22,77,7.3672
0,22,79,33.6864
0,26,10,3.6042
0,26,22,29.7334
0,26,42,23.0358
0,26,9,4.9509
0,26,41,33.5316
0,26,2,16.6995
0,26,19,7.6833
0,26,52,15.7325
0,26,69,13.5493
0,26,71,5.0753
0,26,7,3.3992
0,26,73,26.2762
0,26,76,36.1532
0,26,78,5.3102
0,41,2,13.8907
0,41,10,1.1944
0,41,9,26.883
0,41,26,34.6262
0,41,19,7.781
0,41,22,6.2248
0,41,52,4.4952
0,41,42,17.6557
0,41,7,19.4465
0,41,69,31.0929
0,41,71,18.3036
0,41,74,1.4102
0,41,73,3.6691
0,41,76,16.743
0,41,77,12.7009
0,41,78,4.9806
0,41,79,27.8456
0,42,22,7.0486
0,42,19,41.0427
0,42,26,32.1282
0,42,2,20.1788
0,42,7,9.4645
0,42,9,46.1479
0,42,41,17.6557
0,42,10,6.7422
0,42,52,2.8999
0,42,69,13.801
0,42,71,20.7384
0,42,73,10.2041
0,42,76,34.095
0,42,77,49.141
0,42,78,4.39
0,42,79,19.2627
0,52,19,10.0481
0,52,22,30.4957
0,52,26,4.4006
0,52,7,11.8266
0,52,71,8.2802
0,52,73,28.9812
0,52,79,2.5358
0,52,77,1.2601
0,52,9,25.8535
0,69,41,31.0929
0,69,22,18.6354
0,69,9,22.7789
0,69,2,18.1636
0,69,52,9.2431
0,69,42,13.801
0,69,19,8.076
0,69,26,18.4592
0,69,7,9.8198
0,69,71,29.3713
0,69,10,33.9923
0,69,73,3.5611
0,69,76,27.8701
0,69,77,18.6735
0,69,79,48.0821
0,71,69,29.3713
0,71,41,18.3036
0,71,2,25.2788
0,71,22,34.5456
0,71,26,6.3481
0,71,7,13.2156
0,71,19,47.9934
0,71,42,20.7384
0,71,52,28.4156
0,71,9,9.3217
0,71,10,10.1356
0,71,73,6.1928
0,71,76,13.0857
0,71,77,15.0363
0,71,78,3.7274
0,71,79,6.1544
0,73,52,29.2185
0,73,41,3.5242
0,73,10,14.9627
0,73,9,7.8588
0,73,26,26.2762
0,73,22,21.3613
0,73,19,1.1034
0,73,77,1.7498
0,73,42,2.4514
0,73,76,34.4693
0,73,79,3.9809
0,76,71,13.0857
0,76,22,27.2491
0,76,73,34.6543
0,76,9,24.4952
0,76,2,35.1432
0,76,42,34.095
0,76,69,27.8701
0,76,19,25.0606
0,76,41,16.743
0,76,26,36.3442
0,76,10,31.6021
0,76,78,1.7038
0,76,77,16.4547
0,76,52,1.9265
0,76,79,33.4801
0,77,73,3.6829
0,77,52,18.1025
0,77,41,12.7009
0,77,76,16.4547
0,77,44,1.0801
0,77,9,6.7446
0,77,69,18.6735
0,77,42,49.141
0,77,19,26.5666
0,77,22,7.3672
0,77,71,15.0363
0,77,10,40.3591
0,77,26,2.6881
0,77,2,35.4646
0,77,78,2.7984
0,77,79,32.2532
0,79,52,2.5358
0,79,77,16.3412
0,79,73,2.1913
0,79,19,5.2878
0,79,41,7.3164
0,79,22,6.0858
0,79,76,4.0384
0,79,69,27.8959
0,79,42,16.8168
