seed,from,to,familiarity
11,8,35,5.3066
11,8,70,24.5449
11,8,58,11.366
11,8,54,38.9624
11,8,36,10.3121
11,8,69,14.7244
11,8,47,2.1012
11,8,88,2.0757
11,8,87,6.0163
11,8,89,5.1991
11,8,91,16.8901
11,8,93,2.1976
11,8,94,6.5246
11,8,96,12.7369
11,8,98,26.4024
11,8,99,7.6145
11,8,102,4.4997
11,8,101,8.6396
11,8,103,3.9604
11,35,36,11.621
11,35,8,5.164
11,35,69,1.5024
11,35,54,1.4461
11,35,58,8.3998
11,35,89,19.7972
11,35,91,5.5108
11,35,88,7.6094
11,35,87,15.8009
11,35,96,10.1228
11,35,98,7.5939
11,35,99,9.2691
11,36,35,13.9757
11,36,69,1.1267
11,36,58,13.4476
11,36,70,24.1417
11,36,8,10.3121
11,36,54,32.722
11,36,47,3.2725
11,36,88,20.2285
11,36,87,35.6078
11,36,89,21.0026
11,36,91,19.6612
11,36,93,3.1092
11,36,94,2.0123
11,36,96,24.6719
11,36,99,20.3736
11,36,98,9.1818
11,36,101,12.1817
11,36,102,2.9604
11,36,103,1.1499
11,47,36,2.2165
11,47,69,2.0665
11,47,91,71.02
11,47,70,4.4558
11,47,88,5.3548
11,47,99,35.7529
11,47,87,11.2164
11,47,98,1.8228
11,47,101,5.0223
11,54,35,7.1742
11,54,58,75.537
11,54,70,30.0098
11,54,69,12.2977
11,54,8,38.9624
11,54,36,32.722
11,54,47,27.2424
11,54,87,33.0061
11,54,88,17.7657
11,54,89,35.9458
11,54,91,14.0454
11,54,94,2.723
11,54,98,18.9794
11,54,99,18.7997
11,54,96,12.21
11,54,102,4.0873
11,54,101,39.2302
11,54,103,14.1076
11,58,36,7.8571
11,58,35,8.3999
11,58,54,73.7374
11,58,70,9.1178
11,58,87,39.7265
11,58,88,4.7012
11,58,89,34.245
11,58,91,13.4773
11,58,94,14.9167
11,58,96,7.7793
11,58,99,20.3244
11,58,69,2.3206
11,58,98,8.9593
11,58,101,19.6669
11,58,102,5.9599
11,58,103,12.8194
11,69,36,11.2388
11,69,58,2.3363
11,69,54,18.6153
11,69,35,4.1202
11,69,8,14.9854
11,69,47,2.2577
11,69,88,24.2134
11,69,87,11.0067
11,69,89,27.0967
11,69,91,499.9996
11,69,70,37.9135
11,69,96,21.2166
11,69,100,2.1202
11,69,99,22.4331
11,69,98,5.5087
11,69,103,9.2962
11,70,36,2.7023
11,70,8,24.4635
11,70,58,9.1124
11,70,54,16.5404
11,70,87,8.5228
11,70,69,33.9646
11,70,91,3.0538
11,70,47,4.4558
11,70,96,23.8548
11,70,99,31.8634
11,87,35,21.1361
11,87,54,33.0061
11,87,69,9.4317
11,87,8,6.0163
11,87,70,18.0211
11,87,88,14.813
11,87,47,11.2704
11,87,36,35.6078
11,87,58,47.1556
11,87,89,14.6838
11,87,91,40.0298
11,87,93,1.7
11,87,94,11.6367
11,87,96,16.1669
11,87,98,32.8624
11,87,99,21.8307
11,87,101,36.5317
11,87,103,37.0845
11,88,47,5.7603
11,88,69,24.2134
11,88,8,1.8834
11,88,87,11.328
11,88,36,6.3494
11,88,54,12.1205
11,88,58,4.7011
11,88,89,1.4703
11,88,91,13.358
11,88,35,7.6094
11,88,70,1.3136
11,88,96,1.3422
11,88,99,11.5333
11,88,102,1.4103
11,88,101,8.7826
11,89,36,21.0026
11,89,87,14.6838
11,89,58,34.4937
11,89,88,3.2414
11,89,8,5.1991
11,89,70,8.775
11,89,54,35.9458
11,89,69,25.6918
11,89,35,19.8236
11,89,91,15.0049
11,89,94,1.4377
11,89,93,1.9286
11,89,98,13.9603
11,89,96,16.8212
11,89,99,24.4308
11,89,101,16.9262
11,89,103,9.2962
11,91,35,6.8657
11,91,87,40.0298
11,91,8,16.8901
11,91,70,7.5598
11,91,69,11.0204
11,91,88,14.9008
11,91,89,15.0049
11,91,47,82.2561
11,91,58,25.2942
11,91,36,19.6612
11,91,54,14.0454
11,91,93,1.7519
11,91,94,29.1937
11,91,98,8.6225
11,91,96,15.6471
11,91,99,21.7652
11,91,101,3.8924
11,91,102,1.34
11,91,103,20.8843
11,94,58,14.8352
11,94,91,19.4857
11,94,98,1.1118
11,94,8,5.1169
11,94,96,1.1714
11,94,102,3.8319
11,94,101,1.8113
11,96,69,22.1635
11,96,35,10.1287
11,96,87,16.1669
11,96,98,11.6784
11,96,70,25.3338
11,96,88,6.4685
11,96,36,24.6719
11,96,93,2.7499
11,96,8,12.7369
11,96,91,15.6471
11,96,54,12.21
11,96,94,1.2162
11,96,89,16.8212
11,96,99,14.9725
11,96,58,9.7113
11,96,47,3.2311
11,96,101,4.5561
11,96,103,11.0889
11,98,94,1.1642
11,98,87,29.7794
11,98,54,11.067
11,98,8,25.0137
11,98,69,4.8231
11,98,70,2.9981
